teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Decatur,5,4.0,1.0,0.8,8.4,9.0,42.0,4.4,5.0,22.0,20.0,4.0,26,24.0,2.0,,0.9230769230769231,14.115384615384615,15.0,367.0,2.1153846153846154,1.0,55.0,312.0,12.0,14.0,13.0,1.0,,0.9285714285714286,13.714285714285714,15.0,192.0,2.857142857142857,1.0,40.0,152.0,10.857142857142856,12,11.0,1.0,,0.9166666666666666,14.583333333333334,15.0,175.0,1.25,0.0,15.0,160.0,13.333333333333334
Deckerville,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,26,6.0,18.0,2.0,0.23076923076923078,5.083333333333333,3.5,122.0,9.666666666666666,10.5,232.0,-110.0,-4.583333333333333,7.0,2.0,4.0,1.0,0.2857142857142857,7.5,7.0,45.0,8.0,8.5,48.0,-3.0,-0.5,19,4.0,14.0,1.0,0.21052631578947367,4.277777777777778,2.5,77.0,10.222222222222221,11.5,184.0,-107.0,-5.944444444444444
Delton Kellogg,1,,1.0,,3.0,3.0,3.0,15.0,15.0,15.0,-12.0,-12.0,28,8.0,16.0,4.0,0.2857142857142857,5.333333333333333,4.0,128.0,9.458333333333334,10.5,227.0,-99.0,-4.125000000000001,12.0,3.0,7.0,2.0,0.25,5.8,4.0,58.0,10.0,12.0,100.0,-42.0,-4.2,16,5.0,9.0,2.0,0.3125,5.0,3.5,70.0,9.071428571428571,10.0,127.0,-57.0,-4.071428571428571
Detroit Academy of the Americas,1,,1.0,,1.0,1.0,1.0,15.0,15.0,15.0,-14.0,-14.0,23,14.0,1.0,8.0,0.6086956521739131,11.133333333333333,12.0,167.0,3.3333333333333335,4.0,50.0,117.0,7.799999999999999,13.0,10.0,,3.0,0.7692307692307693,13.3,13.0,133.0,3.1,3.0,31.0,102.0,10.200000000000001,10,4.0,1.0,5.0,0.4,6.8,7.0,34.0,3.8,4.0,19.0,15.0,3.0
Detroit Cass Tech,1,,1.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,43,13.0,10.0,20.0,0.3023255813953488,9.434782608695652,10.0,217.0,5.391304347826087,4.0,124.0,93.0,4.043478260869565,10.0,3.0,2.0,5.0,0.3,8.4,11.0,42.0,3.0,3.0,15.0,27.0,5.4,33,10.0,8.0,15.0,0.30303030303030304,9.722222222222221,7.5,175.0,6.055555555555555,5.0,109.0,66.0,3.666666666666666
Detroit Catholic Central,3,2.0,1.0,0.6666666666666666,7.333333333333333,10.0,22.0,2.3333333333333335,3.0,7.0,15.0,5.0,50,23.0,14.0,13.0,0.46,4.216216216216216,3.0,156.0,3.1621621621621623,3.0,117.0,39.0,1.0540540540540535,25.0,10.0,8.0,7.0,0.4,3.8333333333333335,2.5,69.0,3.611111111111111,3.5,65.0,4.0,0.22222222222222232,25,13.0,6.0,6.0,0.52,4.578947368421052,4.0,87.0,2.736842105263158,2.0,52.0,35.0,1.8421052631578942
Detroit Central,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,26,2.0,9.0,15.0,0.07692307692307693,5.909090909090909,3.0,65.0,13.181818181818182,16.0,145.0,-80.0,-7.2727272727272725,16.0,1.0,6.0,9.0,0.0625,6.0,3.0,42.0,13.857142857142858,16.0,97.0,-55.0,-7.857142857142858,10,1.0,3.0,6.0,0.1,5.75,4.5,23.0,12.0,13.0,48.0,-25.0,-6.25
Detroit Cody,1,,1.0,,0.0,0.0,0.0,21.0,21.0,21.0,-21.0,-21.0,30,1.0,5.0,24.0,0.03333333333333333,6.166666666666667,3.0,37.0,14.5,14.5,87.0,-50.0,-8.333333333333332,11.0,,1.0,10.0,,7.0,7.0,7.0,8.0,8.0,8.0,-1.0,-1.0,19,1.0,4.0,14.0,0.05263157894736842,6.0,2.0,30.0,15.8,17.0,79.0,-49.0,-9.8
Detroit Communication Media Arts,2,1.0,1.0,0.5,8.5,8.5,17.0,7.5,7.5,15.0,2.0,1.0,30,13.0,3.0,14.0,0.43333333333333335,9.0625,8.5,145.0,4.0625,2.5,65.0,80.0,5.0,9.0,4.0,1.0,4.0,0.4444444444444444,12.6,11.0,63.0,4.0,2.0,20.0,43.0,8.6,21,9.0,2.0,10.0,0.42857142857142855,7.454545454545454,8.0,82.0,4.090909090909091,3.0,45.0,37.0,3.3636363636363633
Detroit Country Day,3,2.0,1.0,0.6666666666666666,2.3333333333333335,1.0,7.0,1.6666666666666667,2.0,5.0,2.0,0.6666666666666667,30,15.0,6.0,9.0,0.5,7.681818181818182,7.0,169.0,4.590909090909091,4.0,101.0,68.0,3.090909090909091,25.0,12.0,5.0,8.0,0.48,7.222222222222222,6.5,130.0,4.222222222222222,4.0,76.0,54.0,3.0,5,3.0,1.0,1.0,0.6,9.75,11.0,39.0,6.25,7.0,25.0,14.0,3.5
Detroit Cristo Rey,1,,1.0,,1.0,1.0,1.0,9.0,9.0,9.0,-8.0,-8.0,20,5.0,7.0,8.0,0.25,6.153846153846154,6.0,80.0,8.0,7.0,104.0,-24.0,-1.8461538461538458,11.0,4.0,2.0,5.0,0.36363636363636365,8.333333333333334,7.5,50.0,7.833333333333333,4.5,47.0,3.0,0.5000000000000009,9,1.0,5.0,3.0,0.1111111111111111,4.285714285714286,1.0,30.0,8.142857142857142,7.0,57.0,-27.0,-3.8571428571428568
Detroit Denby,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,26,2.0,4.0,20.0,0.07692307692307693,4.5,2.0,27.0,8.333333333333334,6.0,50.0,-23.0,-3.833333333333334,14.0,1.0,2.0,11.0,0.07142857142857142,6.666666666666667,3.0,20.0,8.333333333333334,7.0,25.0,-5.0,-1.666666666666667,12,1.0,2.0,9.0,0.08333333333333333,2.3333333333333335,1.0,7.0,8.333333333333334,5.0,25.0,-18.0,-6.0
Detroit East English,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,29,8.0,3.0,18.0,0.27586206896551724,9.545454545454545,9.0,105.0,3.5454545454545454,1.0,39.0,66.0,6.0,16.0,3.0,2.0,11.0,0.1875,8.4,6.0,42.0,6.2,2.0,31.0,11.0,2.2,13,5.0,1.0,7.0,0.38461538461538464,10.5,9.5,63.0,1.3333333333333333,0.0,8.0,55.0,9.166666666666666
Detroit Edison,4,3.0,1.0,0.75,9.75,5.0,39.0,1.0,1.0,4.0,35.0,8.75,37,17.0,5.0,15.0,0.4594594594594595,6.5,5.0,143.0,2.909090909090909,3.0,64.0,79.0,3.590909090909091,9.0,6.0,1.0,2.0,0.6666666666666666,9.714285714285714,14.0,68.0,3.0,3.0,21.0,47.0,6.7142857142857135,28,11.0,4.0,13.0,0.39285714285714285,5.0,5.0,75.0,2.8666666666666667,3.0,43.0,32.0,2.1333333333333333
Detroit Henry Ford,1,,1.0,,2.0,2.0,2.0,18.0,18.0,18.0,-16.0,-16.0,27,4.0,5.0,18.0,0.14814814814814814,9.11111111111111,5.0,82.0,8.88888888888889,9.0,80.0,2.0,0.22222222222222143,13.0,3.0,3.0,7.0,0.23076923076923078,9.5,8.5,57.0,7.166666666666667,6.0,43.0,14.0,2.333333333333333,14,1.0,2.0,11.0,0.07142857142857142,8.333333333333334,5.0,25.0,12.333333333333334,13.0,37.0,-12.0,-4.0
Detroit Jalen Rose Leadership Academy,1,,1.0,,9.0,9.0,9.0,14.0,14.0,14.0,-5.0,-5.0,17,,5.0,12.0,,6.8,8.0,34.0,16.4,17.0,82.0,-48.0,-9.599999999999998,9.0,,1.0,8.0,,5.0,5.0,5.0,19.0,19.0,19.0,-14.0,-14.0,8,,4.0,4.0,,7.25,9.0,29.0,15.75,15.0,63.0,-34.0,-8.5
Detroit Loyola,2,1.0,1.0,0.5,3.5,3.5,7.0,9.5,9.5,19.0,-12.0,-6.0,14,,6.0,8.0,,2.0,2.0,12.0,15.333333333333334,14.5,92.0,-80.0,-13.333333333333334,7.0,,2.0,5.0,,4.0,4.0,8.0,19.0,19.0,38.0,-30.0,-15.0,7,,4.0,3.0,,1.0,1.0,4.0,13.5,13.0,54.0,-50.0,-12.5
Detroit Martin Luther King,2,1.0,1.0,0.5,5.5,5.5,11.0,11.0,11.0,22.0,-11.0,-5.5,27,1.0,7.0,19.0,0.037037037037037035,2.875,1.0,23.0,10.125,11.0,81.0,-58.0,-7.25,15.0,,1.0,14.0,,0.0,0.0,0.0,11.0,11.0,11.0,-11.0,-11.0,12,1.0,6.0,5.0,0.08333333333333333,3.2857142857142856,1.0,23.0,10.0,11.0,70.0,-47.0,-6.714285714285714
Detroit Mumford,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,10,1.0,3.0,6.0,0.1,5.25,5.5,21.0,12.75,13.5,51.0,-30.0,-7.5,4.0,,2.0,2.0,,6.5,6.5,13.0,16.0,16.0,32.0,-19.0,-9.5,6,1.0,1.0,4.0,0.16666666666666666,4.0,4.0,8.0,9.5,9.5,19.0,-11.0,-5.5
Detroit Osborn,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,33,5.0,4.0,24.0,0.15151515151515152,7.666666666666667,6.0,69.0,6.111111111111111,5.0,55.0,14.0,1.5555555555555562,20.0,3.0,2.0,15.0,0.15,7.2,6.0,36.0,5.6,2.0,28.0,8.0,1.6000000000000005,13,2.0,2.0,9.0,0.15384615384615385,8.25,6.5,33.0,6.75,6.0,27.0,6.0,1.5
Detroit Pershing,1,,1.0,,7.0,7.0,7.0,15.0,15.0,15.0,-8.0,-8.0,25,,9.0,16.0,,2.111111111111111,1.0,19.0,14.666666666666666,15.0,132.0,-113.0,-12.555555555555555,15.0,,5.0,10.0,,1.2,1.0,6.0,12.8,14.0,64.0,-58.0,-11.600000000000001,10,,4.0,6.0,,3.25,3.0,13.0,17.0,17.5,68.0,-55.0,-13.75
Detroit Renaissance,1,,1.0,,0.0,0.0,0.0,22.0,22.0,22.0,-22.0,-22.0,15,1.0,5.0,9.0,0.06666666666666667,1.1666666666666667,0.0,7.0,11.833333333333334,11.5,71.0,-64.0,-10.666666666666668,7.0,1.0,2.0,4.0,0.14285714285714285,2.3333333333333335,0.0,7.0,13.0,17.0,39.0,-32.0,-10.666666666666666,8,,3.0,5.0,,0.0,0.0,0.0,10.666666666666666,9.0,32.0,-32.0,-10.666666666666666
Detroit U of D Jesuit,4,3.0,1.0,0.75,9.0,7.0,36.0,2.0,2.0,8.0,28.0,7.0,49,10.0,23.0,16.0,0.20408163265306123,3.5757575757575757,3.0,118.0,6.878787878787879,7.0,227.0,-109.0,-3.303030303030303,19.0,3.0,9.0,7.0,0.15789473684210525,3.9166666666666665,3.0,47.0,6.916666666666667,6.0,83.0,-36.0,-3.0000000000000004,30,7.0,14.0,9.0,0.23333333333333334,3.380952380952381,2.0,71.0,6.857142857142857,8.0,144.0,-73.0,-3.476190476190476
Detroit University Prep,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,18,6.0,6.0,6.0,0.3333333333333333,9.0,9.5,108.0,6.5,6.5,78.0,30.0,2.5,10.0,4.0,4.0,2.0,0.4,7.5,9.0,60.0,5.875,4.5,47.0,13.0,1.625,8,2.0,2.0,4.0,0.25,12.0,13.0,48.0,7.75,6.5,31.0,17.0,4.25
Detroit Western,3,2.0,1.0,0.6666666666666666,8.0,8.0,24.0,4.0,2.0,12.0,12.0,4.0,45,17.0,10.0,18.0,0.37777777777777777,6.7407407407407405,6.0,182.0,3.6666666666666665,3.0,99.0,83.0,3.074074074074074,17.0,9.0,1.0,7.0,0.5294117647058824,9.3,8.5,93.0,2.6,3.0,26.0,67.0,6.700000000000001,28,8.0,9.0,11.0,0.2857142857142857,5.235294117647059,5.0,89.0,4.294117647058823,3.0,73.0,16.0,0.9411764705882355
Dexter,2,1.0,1.0,0.5,4.0,4.0,8.0,3.0,3.0,6.0,2.0,1.0,41,13.0,9.0,19.0,0.3170731707317073,6.0,5.0,132.0,4.909090909090909,3.5,108.0,24.0,1.0909090909090908,25.0,7.0,6.0,12.0,0.28,4.153846153846154,4.0,54.0,5.0,4.0,65.0,-11.0,-0.8461538461538458,16,6.0,3.0,7.0,0.375,8.666666666666666,6.0,78.0,4.777777777777778,3.0,43.0,35.0,3.8888888888888884
Dowagiac,1,,1.0,,0.0,0.0,0.0,13.0,13.0,13.0,-13.0,-13.0,27,5.0,13.0,9.0,0.18518518518518517,4.166666666666667,2.5,75.0,7.833333333333333,8.0,141.0,-66.0,-3.666666666666666,15.0,1.0,9.0,5.0,0.06666666666666667,2.2,1.5,22.0,9.5,9.5,95.0,-73.0,-7.3,12,4.0,4.0,4.0,0.3333333333333333,6.625,5.5,53.0,5.75,7.0,46.0,7.0,0.875
Dryden,2,1.0,1.0,0.5,11.5,11.5,23.0,4.5,4.5,9.0,14.0,7.0,27,12.0,15.0,,0.4444444444444444,5.148148148148148,4.0,139.0,5.703703703703703,4.0,154.0,-15.0,-0.5555555555555554,16.0,10.0,6.0,,0.625,6.9375,4.5,111.0,5.25,4.0,84.0,27.0,1.6875,11,2.0,9.0,,0.18181818181818182,2.5454545454545454,2.0,28.0,6.363636363636363,6.0,70.0,-42.0,-3.818181818181818
Dundee,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,41,18.0,12.0,11.0,0.43902439024390244,6.366666666666666,6.0,191.0,4.066666666666666,3.5,122.0,69.0,2.3,18.0,9.0,8.0,1.0,0.5,5.470588235294118,4.0,93.0,4.0,3.0,68.0,25.0,1.4705882352941178,23,9.0,4.0,10.0,0.391304347826087,7.538461538461538,6.0,98.0,4.153846153846154,4.0,54.0,44.0,3.384615384615384
Durand,1,,1.0,,1.0,1.0,1.0,4.0,4.0,4.0,-3.0,-3.0,29,13.0,11.0,5.0,0.4482758620689655,6.5,6.0,156.0,5.666666666666667,4.0,136.0,20.0,0.833333333333333,10.0,3.0,4.0,3.0,0.3,6.571428571428571,7.0,46.0,5.285714285714286,5.0,37.0,9.0,1.2857142857142856,19,10.0,7.0,2.0,0.5263157894736842,6.470588235294118,5.0,110.0,5.823529411764706,4.0,99.0,11.0,0.6470588235294121
East Grand Rapids,1,,1.0,,1.0,1.0,1.0,6.0,6.0,6.0,-5.0,-5.0,37,17.0,14.0,6.0,0.4594594594594595,6.67741935483871,5.0,207.0,6.193548387096774,6.0,192.0,15.0,0.48387096774193594,19.0,11.0,6.0,2.0,0.5789473684210527,7.0588235294117645,6.0,120.0,5.823529411764706,6.0,99.0,21.0,1.2352941176470589,18,6.0,8.0,4.0,0.3333333333333333,6.214285714285714,4.0,87.0,6.642857142857143,7.0,93.0,-6.0,-0.4285714285714288
East Jackson,2,1.0,1.0,0.5,9.5,9.5,19.0,2.5,2.5,5.0,14.0,7.0,33,6.0,19.0,8.0,0.18181818181818182,5.0,3.0,135.0,7.925925925925926,8.0,214.0,-79.0,-2.9259259259259256,14.0,4.0,4.0,6.0,0.2857142857142857,7.888888888888889,6.0,71.0,4.333333333333333,2.0,39.0,32.0,3.5555555555555562,19,2.0,15.0,2.0,0.10526315789473684,3.5555555555555554,2.0,64.0,9.722222222222221,10.5,175.0,-111.0,-6.166666666666666
East Jordan,4,3.0,1.0,0.75,6.0,7.0,24.0,2.5,2.0,10.0,14.0,3.5,34,22.0,5.0,7.0,0.6470588235294118,6.185185185185185,6.0,167.0,2.3333333333333335,2.0,63.0,104.0,3.8518518518518516,19.0,12.0,3.0,4.0,0.631578947368421,6.133333333333334,5.0,92.0,2.1333333333333333,2.0,32.0,60.0,4.0,15,10.0,2.0,3.0,0.6666666666666666,6.25,6.0,75.0,2.5833333333333335,2.5,31.0,44.0,3.6666666666666665
East Kentwood,1,,1.0,,5.0,5.0,5.0,9.0,9.0,9.0,-4.0,-4.0,39,7.0,21.0,11.0,0.1794871794871795,4.464285714285714,3.0,125.0,7.75,7.0,217.0,-92.0,-3.2857142857142856,17.0,3.0,8.0,6.0,0.17647058823529413,4.181818181818182,3.0,46.0,6.545454545454546,7.0,72.0,-26.0,-2.363636363636364,22,4.0,13.0,5.0,0.18181818181818182,4.647058823529412,3.0,79.0,8.529411764705882,9.0,145.0,-66.0,-3.88235294117647
East Lansing,1,,1.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,27,6.0,17.0,4.0,0.2222222222222222,5.291666666666667,5.0,127.0,8.166666666666666,8.0,196.0,-69.0,-2.874999999999999,16.0,3.0,10.0,3.0,0.1875,6.3076923076923075,6.0,82.0,8.923076923076923,9.0,116.0,-34.0,-2.615384615384616,11,3.0,7.0,1.0,0.2727272727272727,4.090909090909091,4.0,45.0,7.2727272727272725,6.0,80.0,-35.0,-3.1818181818181817
Eastpointe,1,,1.0,,0.0,0.0,0.0,14.0,14.0,14.0,-14.0,-14.0,21,,7.0,14.0,,0.7142857142857143,0.0,5.0,12.285714285714286,15.0,86.0,-81.0,-11.571428571428573,11.0,,5.0,6.0,,0.6,0.0,3.0,10.8,7.0,54.0,-51.0,-10.200000000000001,10,,2.0,8.0,,1.0,1.0,2.0,16.0,16.0,32.0,-30.0,-15.0
Eaton Rapids,2,1.0,1.0,0.5,2.0,2.0,4.0,4.5,4.5,9.0,-5.0,-2.5,25,10.0,13.0,2.0,0.4,4.826086956521739,3.0,111.0,4.391304347826087,3.0,101.0,10.0,0.43478260869565233,13.0,7.0,4.0,2.0,0.5384615384615384,6.0,5.0,66.0,4.818181818181818,3.0,53.0,13.0,1.1818181818181817,12,3.0,9.0,,0.25,3.75,2.0,45.0,4.0,3.0,48.0,-3.0,-0.25
Eau Claire,1,,1.0,,3.0,3.0,3.0,16.0,16.0,16.0,-13.0,-13.0,24,1.0,17.0,6.0,0.041666666666666664,3.4444444444444446,0.5,62.0,12.0,14.5,216.0,-154.0,-8.555555555555555,12.0,1.0,6.0,5.0,0.08333333333333333,2.857142857142857,0.0,20.0,7.714285714285714,8.0,54.0,-34.0,-4.857142857142858,12,,11.0,1.0,,3.8181818181818183,3.0,42.0,14.727272727272727,15.0,162.0,-120.0,-10.909090909090908
Eben Junction Superior Central,6,3.0,3.0,0.5,3.5,3.5,21.0,6.5,6.5,39.0,-18.0,-3.0,111,6.0,30.0,75.0,0.05405405405405406,3.0,1.0,108.0,8.666666666666666,10.0,312.0,-204.0,-5.666666666666666,51.0,3.0,6.0,42.0,0.058823529411764705,6.333333333333333,2.0,57.0,4.333333333333333,3.0,39.0,18.0,2.0,60,3.0,24.0,33.0,0.05,1.8888888888888888,0.0,51.0,10.11111111111111,11.0,273.0,-222.0,-8.222222222222221
Ecorse,3,2.0,1.0,0.6666666666666666,9.333333333333334,9.0,28.0,2.3333333333333335,1.0,7.0,21.0,7.0,43,23.0,2.0,18.0,0.5348837209302325,10.68,11.0,267.0,1.8,1.0,45.0,222.0,8.879999999999999,21.0,14.0,,7.0,0.6666666666666666,13.0,14.5,182.0,0.6428571428571429,0.5,9.0,173.0,12.357142857142858,22,9.0,2.0,11.0,0.4090909090909091,7.7272727272727275,8.0,85.0,3.272727272727273,3.0,36.0,49.0,4.454545454545455
Edwardsburg,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,35,13.0,11.0,11.0,0.37142857142857144,6.291666666666667,5.5,151.0,5.916666666666667,6.0,142.0,9.0,0.375,24.0,10.0,5.0,9.0,0.4166666666666667,7.466666666666667,7.0,112.0,5.2,5.0,78.0,34.0,2.2666666666666666,11,3.0,6.0,2.0,0.2727272727272727,4.333333333333333,4.0,39.0,7.111111111111111,6.0,64.0,-25.0,-2.7777777777777777
Elk Rapids,3,2.0,1.0,0.6666666666666666,5.666666666666667,7.0,17.0,6.333333333333333,5.0,19.0,-2.0,-0.6666666666666661,35,16.0,17.0,2.0,0.45714285714285713,4.882352941176471,3.0,166.0,3.8529411764705883,3.0,131.0,35.0,1.0294117647058827,20.0,10.0,8.0,2.0,0.5,5.947368421052632,5.0,113.0,3.736842105263158,3.0,71.0,42.0,2.210526315789474,15,6.0,9.0,,0.4,3.533333333333333,3.0,53.0,4.0,3.0,60.0,-7.0,-0.4666666666666668
Elkton-Pigeon-Bay Port Laker,1,,1.0,,4.0,4.0,4.0,8.0,8.0,8.0,-4.0,-4.0,35,8.0,21.0,6.0,0.22857142857142856,4.5,4.0,135.0,6.4,5.5,192.0,-57.0,-1.9000000000000004,19.0,6.0,9.0,4.0,0.3157894736842105,5.6875,5.5,91.0,4.8125,5.0,77.0,14.0,0.875,16,2.0,12.0,2.0,0.125,3.142857142857143,3.0,44.0,8.214285714285714,8.0,115.0,-71.0,-5.071428571428571
Ellsworth,1,,1.0,,0.0,0.0,0.0,5.0,5.0,5.0,-5.0,-5.0,32,10.0,7.0,15.0,0.3125,6.411764705882353,5.0,109.0,6.176470588235294,4.0,105.0,4.0,0.23529411764705888,16.0,7.0,4.0,5.0,0.4375,7.0,5.0,77.0,6.2727272727272725,4.0,69.0,8.0,0.7272727272727275,16,3.0,3.0,10.0,0.1875,5.333333333333333,3.5,32.0,6.0,1.0,36.0,-4.0,-0.666666666666667
Erie Mason,1,,1.0,,2.0,2.0,2.0,14.0,14.0,14.0,-12.0,-12.0,32,5.0,17.0,10.0,0.15625,4.2272727272727275,2.0,93.0,9.727272727272727,10.5,214.0,-121.0,-5.499999999999999,13.0,4.0,7.0,2.0,0.3076923076923077,5.545454545454546,3.0,61.0,9.818181818181818,13.0,108.0,-47.0,-4.2727272727272725,19,1.0,10.0,8.0,0.05263157894736842,2.909090909090909,2.0,32.0,9.636363636363637,9.0,106.0,-74.0,-6.7272727272727275
Escanaba,2,1.0,1.0,0.5,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,32,22.0,3.0,7.0,0.6875,9.08,9.0,227.0,2.52,2.0,63.0,164.0,6.5600000000000005,18.0,14.0,2.0,2.0,0.7777777777777778,7.875,8.5,126.0,1.5625,1.0,25.0,101.0,6.3125,14,8.0,1.0,5.0,0.5714285714285714,11.222222222222221,11.0,101.0,4.222222222222222,4.0,38.0,63.0,6.999999999999999
Essexville Garber,1,,1.0,,3.0,3.0,3.0,13.0,13.0,13.0,-10.0,-10.0,36,19.0,13.0,4.0,0.5277777777777778,6.3125,6.0,202.0,4.0,3.0,128.0,74.0,2.3125,20.0,7.0,9.0,4.0,0.35,5.0625,4.5,81.0,5.125,4.5,82.0,-1.0,-0.0625,16,12.0,4.0,,0.75,7.5625,6.5,121.0,2.875,2.0,46.0,75.0,4.6875
Evart,2,,2.0,,1.0,1.0,2.0,5.0,5.0,10.0,-8.0,-4.0,92,14.0,14.0,64.0,0.15217391304347827,4.428571428571429,2.5,124.0,6.142857142857143,4.0,172.0,-48.0,-1.7142857142857144,38.0,6.0,2.0,30.0,0.15789473684210525,6.25,7.0,50.0,7.25,5.5,58.0,-8.0,-1.0,54,8.0,12.0,34.0,0.14814814814814814,3.7,0.5,74.0,5.7,3.0,114.0,-40.0,-2.0
Farmington,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,47,10.0,21.0,16.0,0.2127659574468085,4.290322580645161,3.0,133.0,6.580645161290323,7.0,204.0,-71.0,-2.290322580645162,22.0,3.0,8.0,11.0,0.13636363636363635,3.909090909090909,4.0,43.0,7.818181818181818,7.0,86.0,-43.0,-3.909090909090909,25,7.0,13.0,5.0,0.28,4.5,3.0,90.0,5.9,6.0,118.0,-28.0,-1.4000000000000004
Farwell,1,,1.0,,3.0,3.0,3.0,13.0,13.0,13.0,-10.0,-10.0,39,1.0,13.0,25.0,0.02564102564102564,2.9285714285714284,1.5,41.0,12.285714285714286,14.0,172.0,-131.0,-9.357142857142858,22.0,,6.0,16.0,,2.3333333333333335,0.0,14.0,15.333333333333334,15.0,92.0,-78.0,-13.0,17,1.0,7.0,9.0,0.058823529411764705,3.375,3.5,27.0,10.0,10.5,80.0,-53.0,-6.625
Felch North Dickinson,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,17,,8.0,9.0,,2.375,0.5,19.0,13.5,13.5,108.0,-89.0,-11.125,9.0,,4.0,5.0,,2.25,1.0,9.0,13.5,13.5,54.0,-45.0,-11.25,8,,4.0,4.0,,2.5,0.5,10.0,13.5,13.5,54.0,-44.0,-11.0
Fennville,1,,1.0,,3.0,3.0,3.0,13.0,13.0,13.0,-10.0,-10.0,42,12.0,23.0,7.0,0.2857142857142857,5.485714285714286,2.0,192.0,9.371428571428572,10.0,328.0,-136.0,-3.885714285714286,20.0,9.0,10.0,1.0,0.45,6.684210526315789,7.0,127.0,8.578947368421053,7.0,163.0,-36.0,-1.8947368421052637,22,3.0,13.0,6.0,0.13636363636363635,4.0625,1.0,65.0,10.3125,10.5,165.0,-100.0,-6.25
Fenton,1,,1.0,,2.0,2.0,2.0,7.0,7.0,7.0,-5.0,-5.0,37,11.0,6.0,20.0,0.2972972972972973,8.176470588235293,9.0,139.0,4.235294117647059,3.0,72.0,67.0,3.9411764705882346,14.0,7.0,4.0,3.0,0.5,7.818181818181818,9.0,86.0,4.545454545454546,3.0,50.0,36.0,3.2727272727272725,23,4.0,2.0,17.0,0.17391304347826086,8.833333333333334,9.5,53.0,3.6666666666666665,2.5,22.0,31.0,5.166666666666668
Fife Lake Forest Area,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,22,,16.0,6.0,,2.625,1.5,42.0,13.625,14.0,218.0,-176.0,-11.0,11.0,,10.0,1.0,,3.4,2.0,34.0,13.4,13.5,134.0,-100.0,-10.0,11,,6.0,5.0,,1.3333333333333333,1.0,8.0,14.0,15.5,84.0,-76.0,-12.666666666666666
Flat Rock,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,32,13.0,12.0,7.0,0.40625,5.96,6.0,149.0,6.28,5.0,157.0,-8.0,-0.3200000000000003,19.0,9.0,5.0,5.0,0.47368421052631576,7.142857142857143,7.0,100.0,6.642857142857143,4.5,93.0,7.0,0.5,13,4.0,7.0,2.0,0.3076923076923077,4.454545454545454,4.0,49.0,5.818181818181818,6.0,64.0,-15.0,-1.3636363636363642
Flint Carman-Ainsworth,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,37,2.0,28.0,7.0,0.05405405405405406,1.5666666666666667,0.0,47.0,14.133333333333333,15.0,424.0,-377.0,-12.566666666666666,20.0,2.0,16.0,2.0,0.1,1.5,0.0,27.0,15.055555555555555,15.0,271.0,-244.0,-13.555555555555555,17,,12.0,5.0,,1.6666666666666667,0.5,20.0,12.75,12.5,153.0,-133.0,-11.083333333333334
