teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Dearborn Fordson,2,1.0,1.0,0.5,11.5,11.5,23.0,8.0,8.0,16.0,7.0,3.5,23,2.0,15.0,6.0,0.08695652173913043,1.5294117647058822,0.0,26.0,17.176470588235293,15.0,292.0,-266.0,-15.647058823529411,11,1.0,6.0,4.0,0.09090909090909091,1.5714285714285714,0.0,11.0,16.857142857142858,18.0,118.0,-107.0,-15.285714285714286,12,1.0,9.0,2.0,0.08333333333333333,1.5,0.0,15.0,17.4,15.0,174.0,-159.0,-15.899999999999999
Dearborn Heights Annapolis,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,25,7.0,4.0,14.0,0.28,8.181818181818182,8.0,90.0,6.363636363636363,5.0,70.0,20.0,1.8181818181818183,13,2.0,2.0,9.0,0.15384615384615385,5.75,2.5,23.0,8.75,9.0,35.0,-12.0,-3.0,12,5.0,2.0,5.0,0.4166666666666667,9.571428571428571,12.0,67.0,5.0,5.0,35.0,32.0,4.571428571428571
Dearborn Heights Crestwood,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,31,10.0,13.0,8.0,0.3225806451612903,7.521739130434782,6.0,173.0,7.782608695652174,8.0,179.0,-6.0,-0.2608695652173916,14,5.0,5.0,4.0,0.35714285714285715,8.1,6.0,81.0,7.3,7.5,73.0,8.0,0.7999999999999998,17,5.0,8.0,4.0,0.29411764705882354,7.076923076923077,6.0,92.0,8.153846153846153,8.0,106.0,-14.0,-1.0769230769230766
Dearborn Heights Robichaud,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,24,1.0,7.0,16.0,0.041666666666666664,3.5,1.0,28.0,14.5,16.0,116.0,-88.0,-11.0,14,1.0,4.0,9.0,0.07142857142857142,4.4,1.0,22.0,13.0,15.0,65.0,-43.0,-8.6,10,,3.0,7.0,,2.0,1.0,6.0,17.0,16.0,51.0,-45.0,-15.0
Dearborn Henry Ford Academy,1,,1.0,,0.0,0.0,0.0,12.0,12.0,12.0,-12.0,-12.0,16,8.0,3.0,5.0,0.5,7.545454545454546,7.0,83.0,2.1818181818181817,1.0,24.0,59.0,5.363636363636364,3,2.0,,1.0,0.6666666666666666,18.5,18.5,37.0,1.0,1.0,2.0,35.0,17.5,13,6.0,3.0,4.0,0.46153846153846156,5.111111111111111,4.0,46.0,2.4444444444444446,2.0,22.0,24.0,2.666666666666666
Decatur,4,3.0,1.0,0.75,9.75,11.0,39.0,1.0,0.5,4.0,35.0,8.75,37,17.0,8.0,12.0,0.4594594594594595,10.08,10.0,252.0,4.4,2.0,110.0,142.0,5.68,19,11.0,2.0,6.0,0.5789473684210527,10.923076923076923,10.0,142.0,4.0,2.0,52.0,90.0,6.923076923076923,18,6.0,6.0,6.0,0.3333333333333333,9.166666666666666,6.0,110.0,4.833333333333333,4.0,58.0,52.0,4.333333333333333
Deckerville,1,,1.0,,1.0,1.0,1.0,9.0,9.0,9.0,-8.0,-8.0,17,2.0,6.0,9.0,0.11764705882352941,6.625,1.5,53.0,6.75,6.5,54.0,-1.0,-0.125,8,,4.0,4.0,,1.75,1.5,7.0,8.5,9.5,34.0,-27.0,-6.75,9,2.0,2.0,5.0,0.2222222222222222,11.5,8.0,46.0,5.0,5.5,20.0,26.0,6.5
Delton Kellogg,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,31,,11.0,20.0,,1.1818181818181819,1.0,13.0,15.090909090909092,16.0,166.0,-153.0,-13.90909090909091,20,,5.0,15.0,,1.0,1.0,5.0,18.6,20.0,93.0,-88.0,-17.6,11,,6.0,5.0,,1.3333333333333333,1.0,8.0,12.166666666666666,11.0,73.0,-65.0,-10.833333333333332
Detroit Cass Tech,2,1.0,1.0,0.5,6.0,6.0,12.0,3.5,3.5,7.0,5.0,2.5,30,9.0,2.0,19.0,0.3,13.090909090909092,12.0,144.0,2.6363636363636362,1.0,29.0,115.0,10.454545454545455,9,2.0,,7.0,0.2222222222222222,14.5,14.5,29.0,1.5,1.5,3.0,26.0,13.0,21,7.0,2.0,12.0,0.3333333333333333,12.777777777777779,12.0,115.0,2.888888888888889,1.0,26.0,89.0,9.88888888888889
Detroit Catholic Central,4,3.0,1.0,0.75,4.25,2.5,17.0,2.5,2.5,10.0,7.0,1.75,40,13.0,18.0,9.0,0.325,3.5483870967741935,2.0,110.0,4.935483870967742,4.0,153.0,-43.0,-1.3870967741935485,22,6.0,9.0,7.0,0.2727272727272727,3.4,2.0,51.0,5.066666666666666,4.0,76.0,-25.0,-1.6666666666666665,18,7.0,9.0,2.0,0.3888888888888889,3.6875,2.5,59.0,4.8125,4.0,77.0,-18.0,-1.125
Detroit Central,1,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,19,1.0,5.0,13.0,0.05263157894736842,3.1666666666666665,1.0,19.0,5.166666666666667,1.0,31.0,-12.0,-2.0000000000000004,9,,1.0,8.0,,4.0,4.0,4.0,11.0,11.0,11.0,-7.0,-7.0,10,1.0,4.0,5.0,0.1,3.0,0.0,15.0,4.0,1.0,20.0,-5.0,-1.0
Detroit Communication Media Arts,1,,1.0,,19.0,19.0,19.0,23.0,23.0,23.0,-4.0,-4.0,20,9.0,3.0,8.0,0.45,7.538461538461538,7.0,98.0,4.615384615384615,4.0,60.0,38.0,2.9230769230769234,11,6.0,2.0,3.0,0.5454545454545454,6.666666666666667,6.0,60.0,4.777777777777778,4.0,43.0,17.0,1.8888888888888893,9,3.0,1.0,5.0,0.3333333333333333,9.5,9.5,38.0,4.25,5.0,17.0,21.0,5.25
Detroit Country Day,2,1.0,1.0,0.5,6.0,6.0,12.0,3.5,3.5,7.0,5.0,2.5,31,8.0,4.0,19.0,0.25806451612903225,6.666666666666667,6.0,80.0,4.25,4.0,51.0,29.0,2.416666666666667,18,7.0,3.0,8.0,0.3888888888888889,7.4,6.5,74.0,4.4,4.0,44.0,30.0,3.0,13,1.0,1.0,11.0,0.07692307692307693,3.0,3.0,6.0,3.5,3.5,7.0,-1.0,-0.5
Detroit Cristo Rey,2,1.0,1.0,0.5,1.0,1.0,2.0,8.0,8.0,16.0,-14.0,-7.0,18,5.0,8.0,5.0,0.2777777777777778,3.076923076923077,3.0,40.0,5.923076923076923,5.0,77.0,-37.0,-2.8461538461538463,6,2.0,4.0,,0.3333333333333333,2.5,2.0,15.0,5.833333333333333,5.0,35.0,-20.0,-3.333333333333333,12,3.0,4.0,5.0,0.25,3.5714285714285716,4.0,25.0,6.0,5.0,42.0,-17.0,-2.4285714285714284
Detroit Davis Aerospace,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,19,,3.0,16.0,,2.3333333333333335,0.0,7.0,6.0,7.0,18.0,-11.0,-3.6666666666666665,8,,2.0,6.0,,3.5,3.5,7.0,8.5,8.5,17.0,-10.0,-5.0,11,,1.0,10.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0
Detroit East English,1,,1.0,,0.0,0.0,0.0,22.0,22.0,22.0,-22.0,-22.0,22,9.0,3.0,10.0,0.4090909090909091,5.230769230769231,1.0,68.0,4.0,3.0,52.0,16.0,1.2307692307692308,10,5.0,2.0,3.0,0.5,3.2857142857142856,1.0,23.0,3.5714285714285716,0.0,25.0,-2.0,-0.28571428571428603,12,4.0,1.0,7.0,0.3333333333333333,7.5,8.5,45.0,4.5,4.5,27.0,18.0,3.0
Detroit Edison,7,6.0,1.0,0.8571428571428571,7.0,5.0,49.0,2.0,2.0,14.0,35.0,5.0,43,14.0,5.0,24.0,0.32558139534883723,9.578947368421053,11.0,182.0,4.052631578947368,6.0,77.0,105.0,5.526315789473685,5,2.0,1.0,2.0,0.4,10.333333333333334,15.0,31.0,2.6666666666666665,0.0,8.0,23.0,7.666666666666668,38,12.0,4.0,22.0,0.3157894736842105,9.4375,10.5,151.0,4.3125,6.0,69.0,82.0,5.125
Detroit Henry Ford,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,11,,3.0,8.0,,0.6666666666666666,0.0,2.0,23.666666666666668,22.0,71.0,-69.0,-23.0,5,,2.0,3.0,,1.0,1.0,2.0,24.5,24.5,49.0,-47.0,-23.5,6,,1.0,5.0,,0.0,0.0,0.0,22.0,22.0,22.0,-22.0,-22.0
Detroit Loyola,2,1.0,1.0,0.5,10.0,10.0,20.0,8.5,8.5,17.0,3.0,1.5,9,2.0,5.0,2.0,0.2222222222222222,4.571428571428571,4.0,32.0,5.857142857142857,7.0,41.0,-9.0,-1.2857142857142856,4,2.0,2.0,,0.5,5.5,5.0,22.0,5.5,5.5,22.0,0.0,0.0,5,,3.0,2.0,,3.3333333333333335,4.0,10.0,6.333333333333333,7.0,19.0,-9.0,-2.9999999999999996
Detroit Martin Luther King,1,,1.0,,0.0,0.0,0.0,20.0,20.0,20.0,-20.0,-20.0,16,1.0,1.0,14.0,0.0625,7.5,7.5,15.0,6.5,6.5,13.0,2.0,1.0,10,1.0,1.0,8.0,0.1,7.5,7.5,15.0,6.5,6.5,13.0,2.0,1.0,6,,,6.0,,,,0.0,,,0.0,0.0,
Detroit Mumford,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,13,,4.0,9.0,,1.5,0.5,6.0,18.0,20.5,72.0,-66.0,-16.5,8,,2.0,6.0,,0.5,0.5,1.0,22.0,22.0,44.0,-43.0,-21.5,5,,2.0,3.0,,2.5,2.5,5.0,14.0,14.0,28.0,-23.0,-11.5
Detroit Osborn,1,,1.0,,1.0,1.0,1.0,16.0,16.0,16.0,-15.0,-15.0,21,5.0,3.0,13.0,0.23809523809523808,8.25,8.0,66.0,5.125,3.5,41.0,25.0,3.125,12,2.0,2.0,8.0,0.16666666666666666,6.0,5.5,24.0,7.75,7.5,31.0,-7.0,-1.75,9,3.0,1.0,5.0,0.3333333333333333,10.5,12.0,42.0,2.5,1.5,10.0,32.0,8.0
Detroit Renaissance,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,27,3.0,8.0,16.0,0.1111111111111111,5.0,5.0,55.0,8.636363636363637,8.0,95.0,-40.0,-3.6363636363636367,8,1.0,3.0,4.0,0.125,5.75,6.5,23.0,10.25,10.0,41.0,-18.0,-4.5,19,2.0,5.0,12.0,0.10526315789473684,4.571428571428571,5.0,32.0,7.714285714285714,8.0,54.0,-22.0,-3.1428571428571432
Detroit Southeastern,1,,1.0,,0.0,0.0,0.0,13.0,13.0,13.0,-13.0,-13.0,21,5.0,4.0,12.0,0.23809523809523808,5.555555555555555,6.0,50.0,5.111111111111111,2.0,46.0,4.0,0.44444444444444464,11,1.0,3.0,7.0,0.09090909090909091,2.5,2.0,10.0,9.75,11.0,39.0,-29.0,-7.25,10,4.0,1.0,5.0,0.4,8.0,7.0,40.0,1.4,0.0,7.0,33.0,6.6
Detroit U-D Jesuit,3,2.0,1.0,0.6666666666666666,7.666666666666667,10.0,23.0,1.6666666666666667,0.0,5.0,18.0,6.0,35,2.0,13.0,20.0,0.05714285714285714,2.2,2.0,33.0,8.333333333333334,7.0,125.0,-92.0,-6.133333333333334,13,2.0,6.0,5.0,0.15384615384615385,2.0,1.0,16.0,8.25,6.5,66.0,-50.0,-6.25,22,,7.0,15.0,,2.4285714285714284,2.0,17.0,8.428571428571429,8.0,59.0,-42.0,-6.0
Detroit University Prep,2,1.0,1.0,0.5,4.0,4.0,8.0,11.0,11.0,22.0,-14.0,-7.0,21,4.0,3.0,14.0,0.19047619047619047,6.571428571428571,7.0,46.0,6.285714285714286,2.0,44.0,2.0,0.2857142857142856,7,1.0,2.0,4.0,0.14285714285714285,5.666666666666667,0.0,17.0,10.666666666666666,15.0,32.0,-15.0,-4.999999999999999,14,3.0,1.0,10.0,0.21428571428571427,7.25,7.0,29.0,3.0,1.0,12.0,17.0,4.25
Detroit Western,4,3.0,1.0,0.75,6.25,4.5,25.0,1.25,1.5,5.0,20.0,5.0,34,5.0,4.0,25.0,0.14705882352941177,6.555555555555555,5.0,59.0,4.888888888888889,4.0,44.0,15.0,1.666666666666666,18,3.0,,15.0,0.16666666666666666,12.0,10.0,36.0,1.0,0.0,3.0,33.0,11.0,16,2.0,4.0,10.0,0.125,3.8333333333333335,3.0,23.0,6.833333333333333,7.5,41.0,-18.0,-2.9999999999999996
Dexter,2,1.0,1.0,0.5,3.5,3.5,7.0,3.5,3.5,7.0,0.0,0.0,47,9.0,3.0,35.0,0.19148936170212766,4.833333333333333,5.0,58.0,2.0,2.0,24.0,34.0,2.833333333333333,26,4.0,,22.0,0.15384615384615385,5.75,5.0,23.0,1.5,2.0,6.0,17.0,4.25,21,5.0,3.0,13.0,0.23809523809523808,4.375,4.0,35.0,2.25,2.0,18.0,17.0,2.125
Dowagiac,1,,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,-2.0,-2.0,36,4.0,2.0,30.0,0.1111111111111111,8.428571428571429,10.0,59.0,7.142857142857143,6.0,50.0,9.0,1.2857142857142856,20,4.0,2.0,14.0,0.2,8.428571428571429,10.0,59.0,7.142857142857143,6.0,50.0,9.0,1.2857142857142856,16,,,16.0,,,,0.0,,,0.0,0.0,
Dryden,1,,1.0,,5.0,5.0,5.0,14.0,14.0,14.0,-9.0,-9.0,26,20.0,5.0,1.0,0.7692307692307693,6.653846153846154,6.0,173.0,2.423076923076923,1.0,63.0,110.0,4.230769230769232,9,6.0,2.0,1.0,0.6666666666666666,4.777777777777778,6.0,43.0,1.3333333333333333,1.0,12.0,31.0,3.4444444444444446,17,14.0,3.0,,0.8235294117647058,7.647058823529412,7.0,130.0,3.0,2.0,51.0,79.0,4.647058823529412
Dundee,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,33,2.0,6.0,25.0,0.06060606060606061,3.5,1.5,28.0,5.75,4.0,46.0,-18.0,-2.25,11,2.0,1.0,8.0,0.18181818181818182,6.333333333333333,7.0,19.0,3.3333333333333335,3.0,10.0,9.0,2.9999999999999996,22,,5.0,17.0,,1.8,1.0,9.0,7.2,7.0,36.0,-27.0,-5.4
Durand,3,2.0,1.0,0.6666666666666666,7.333333333333333,11.0,22.0,7.333333333333333,10.0,22.0,0.0,0.0,23,8.0,5.0,10.0,0.34782608695652173,7.615384615384615,6.0,99.0,5.923076923076923,5.0,77.0,22.0,1.6923076923076916,15,4.0,4.0,7.0,0.26666666666666666,7.375,6.0,59.0,7.375,5.0,59.0,0.0,0.0,8,4.0,1.0,3.0,0.5,8.0,9.0,40.0,3.6,3.0,18.0,22.0,4.4
East Grand Rapids,3,2.0,1.0,0.6666666666666666,5.0,3.0,15.0,2.3333333333333335,2.0,7.0,8.0,2.6666666666666665,38,3.0,6.0,29.0,0.07894736842105263,7.333333333333333,9.0,66.0,6.222222222222222,7.0,56.0,10.0,1.1111111111111107,20,2.0,5.0,13.0,0.1,6.428571428571429,6.0,45.0,6.428571428571429,7.0,45.0,0.0,0.0,18,1.0,1.0,16.0,0.05555555555555555,10.5,10.5,21.0,5.5,5.5,11.0,10.0,5.0
East Jackson,1,,1.0,,1.0,1.0,1.0,4.0,4.0,4.0,-3.0,-3.0,26,1.0,5.0,20.0,0.038461538461538464,3.0,1.5,18.0,8.333333333333334,8.5,50.0,-32.0,-5.333333333333334,9,1.0,2.0,6.0,0.1111111111111111,2.6666666666666665,1.0,8.0,7.0,6.0,21.0,-13.0,-4.333333333333334,17,,3.0,14.0,,3.3333333333333335,2.0,10.0,9.666666666666666,9.0,29.0,-19.0,-6.333333333333332
East Jordan,2,1.0,1.0,0.5,2.5,2.5,5.0,2.5,2.5,5.0,0.0,0.0,29,6.0,2.0,21.0,0.20689655172413793,10.125,10.0,81.0,4.25,3.0,34.0,47.0,5.875,17,4.0,1.0,12.0,0.23529411764705882,11.2,14.0,56.0,3.6,1.0,18.0,38.0,7.6,12,2.0,1.0,9.0,0.16666666666666666,8.333333333333334,9.0,25.0,5.333333333333333,6.0,16.0,9.0,3.000000000000001
East Kentwood,1,,1.0,,1.0,1.0,1.0,16.0,16.0,16.0,-15.0,-15.0,42,4.0,3.0,35.0,0.09523809523809523,4.857142857142857,7.0,34.0,4.428571428571429,4.0,31.0,3.0,0.42857142857142794,17,3.0,2.0,12.0,0.17647058823529413,5.0,7.0,25.0,4.0,4.0,20.0,5.0,1.0,25,1.0,1.0,23.0,0.04,4.5,4.5,9.0,5.5,5.5,11.0,-2.0,-1.0
East Lansing,1,,1.0,,1.0,1.0,1.0,8.0,8.0,8.0,-7.0,-7.0,29,7.0,11.0,11.0,0.2413793103448276,5.444444444444445,5.0,98.0,7.333333333333333,6.0,132.0,-34.0,-1.8888888888888884,21,5.0,9.0,7.0,0.23809523809523808,5.642857142857143,5.0,79.0,8.428571428571429,8.0,118.0,-39.0,-2.7857142857142856,8,2.0,2.0,4.0,0.25,4.75,5.5,19.0,3.5,3.0,14.0,5.0,1.25
Eastpointe,1,,1.0,,4.0,4.0,4.0,19.0,19.0,19.0,-15.0,-15.0,22,1.0,11.0,10.0,0.045454545454545456,3.4166666666666665,1.0,41.0,14.583333333333334,15.0,175.0,-134.0,-11.166666666666668,9,,5.0,4.0,,4.8,2.0,24.0,14.0,12.0,70.0,-46.0,-9.2,13,1.0,6.0,6.0,0.07692307692307693,2.4285714285714284,0.0,17.0,15.0,15.0,105.0,-88.0,-12.571428571428571
Eaton Rapids,2,1.0,1.0,0.5,6.0,6.0,12.0,1.5,1.5,3.0,9.0,4.5,35,21.0,5.0,9.0,0.6,7.730769230769231,7.0,201.0,2.8846153846153846,2.0,75.0,126.0,4.846153846153847,18,11.0,3.0,4.0,0.6111111111111112,6.214285714285714,5.5,87.0,2.7857142857142856,2.0,39.0,48.0,3.428571428571429,17,10.0,2.0,5.0,0.5882352941176471,9.5,7.5,114.0,3.0,1.5,36.0,78.0,6.5
Eau Claire,1,,1.0,,3.0,3.0,3.0,18.0,18.0,18.0,-15.0,-15.0,26,,18.0,8.0,,1.4444444444444444,1.0,26.0,14.0,15.0,252.0,-226.0,-12.555555555555555,15,,9.0,6.0,,1.4444444444444444,1.0,13.0,16.0,15.0,144.0,-131.0,-14.555555555555555,11,,9.0,2.0,,1.4444444444444444,0.0,13.0,12.0,15.0,108.0,-95.0,-10.555555555555555
Eben Junction Superior Central,3,,3.0,,2.0,2.0,6.0,12.0,12.0,36.0,-30.0,-10.0,72,3.0,39.0,30.0,0.041666666666666664,2.857142857142857,1.5,120.0,9.214285714285714,10.5,387.0,-267.0,-6.357142857142856,30,3.0,9.0,18.0,0.1,3.5,2.5,42.0,8.75,10.0,105.0,-63.0,-5.25,42,,30.0,12.0,,2.6,1.5,78.0,9.4,11.0,282.0,-204.0,-6.800000000000001
Ecorse,3,2.0,1.0,0.6666666666666666,10.666666666666666,16.0,32.0,1.6666666666666667,1.0,5.0,27.0,9.0,26,18.0,3.0,5.0,0.6923076923076923,11.428571428571429,11.0,240.0,1.7142857142857142,0.0,36.0,204.0,9.714285714285715,11,8.0,2.0,1.0,0.7272727272727273,8.7,9.5,87.0,1.9,0.5,19.0,68.0,6.799999999999999,15,10.0,1.0,4.0,0.6666666666666666,13.909090909090908,15.0,153.0,1.5454545454545454,0.0,17.0,136.0,12.363636363636363
Edwardsburg,1,,1.0,,0.0,0.0,0.0,11.0,11.0,11.0,-11.0,-11.0,27,22.0,5.0,,0.8148148148148148,9.25925925925926,10.0,250.0,3.5925925925925926,2.0,97.0,153.0,5.666666666666667,10,9.0,1.0,,0.9,9.7,10.0,97.0,2.7,1.0,27.0,70.0,6.999999999999999,17,13.0,4.0,,0.7647058823529411,9.0,10.0,153.0,4.117647058823529,4.0,70.0,83.0,4.882352941176471
Elk Rapids,3,2.0,1.0,0.6666666666666666,5.666666666666667,7.0,17.0,5.333333333333333,4.0,16.0,1.0,0.3333333333333339,14,2.0,4.0,8.0,0.14285714285714285,5.833333333333333,3.5,35.0,5.5,5.5,33.0,2.0,0.33333333333333304,8,2.0,2.0,4.0,0.25,7.25,6.0,29.0,4.0,4.5,16.0,13.0,3.25,6,,2.0,4.0,,3.0,3.0,6.0,8.5,8.5,17.0,-11.0,-5.5
Elkton-Pigeon-Bay Port Laker,1,,1.0,,5.0,5.0,5.0,7.0,7.0,7.0,-2.0,-2.0,24,10.0,3.0,11.0,0.4166666666666667,8.307692307692308,7.0,108.0,5.3076923076923075,4.0,69.0,39.0,3.000000000000001,13,6.0,1.0,6.0,0.46153846153846156,10.0,11.0,70.0,4.857142857142857,4.0,34.0,36.0,5.142857142857143,11,4.0,2.0,5.0,0.36363636363636365,6.333333333333333,6.5,38.0,5.833333333333333,4.5,35.0,3.0,0.5
Ellsworth,1,,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,-1.0,-1.0,32,12.0,3.0,17.0,0.375,8.6,8.0,129.0,4.133333333333334,2.0,62.0,67.0,4.466666666666666,13,4.0,1.0,8.0,0.3076923076923077,6.2,8.0,31.0,5.4,5.0,27.0,4.0,0.7999999999999998,19,8.0,2.0,9.0,0.42105263157894735,9.8,10.5,98.0,3.5,2.0,35.0,63.0,6.300000000000001
Erie Mason,1,,1.0,,5.0,5.0,5.0,6.0,6.0,6.0,-1.0,-1.0,30,6.0,3.0,21.0,0.2,8.666666666666666,8.0,78.0,7.333333333333333,7.0,66.0,12.0,1.333333333333333,13,4.0,1.0,8.0,0.3076923076923077,9.2,8.0,46.0,6.2,5.0,31.0,15.0,2.999999999999999,17,2.0,2.0,13.0,0.11764705882352941,8.0,8.0,32.0,8.75,7.5,35.0,-3.0,-0.75
Escanaba,2,1.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,34,24.0,8.0,2.0,0.7058823529411765,8.40625,7.0,269.0,3.375,2.5,108.0,161.0,5.03125,17,12.0,4.0,1.0,0.7058823529411765,7.8125,8.0,125.0,2.4375,2.0,39.0,86.0,5.375,17,12.0,4.0,1.0,0.7058823529411765,9.0,7.0,144.0,4.3125,4.5,69.0,75.0,4.6875
Essexville Garber,2,1.0,1.0,0.5,2.5,2.5,5.0,2.0,2.0,4.0,1.0,0.5,45,28.0,5.0,12.0,0.6222222222222222,7.636363636363637,6.0,252.0,2.303030303030303,2.0,76.0,176.0,5.333333333333334,29,17.0,2.0,10.0,0.5862068965517241,7.7894736842105265,6.0,148.0,2.3684210526315788,2.0,45.0,103.0,5.421052631578948,16,11.0,3.0,2.0,0.6875,7.428571428571429,7.0,104.0,2.2142857142857144,1.5,31.0,73.0,5.214285714285714
Evart,1,,1.0,,8.0,8.0,8.0,10.0,10.0,10.0,-2.0,-2.0,34,3.0,9.0,22.0,0.08823529411764706,2.9166666666666665,1.0,35.0,6.833333333333333,6.5,82.0,-47.0,-3.9166666666666665,23,2.0,8.0,13.0,0.08695652173913043,2.9,1.0,29.0,7.9,7.5,79.0,-50.0,-5.0,11,1.0,1.0,9.0,0.09090909090909091,3.0,3.0,6.0,1.5,1.5,3.0,3.0,1.5
Farmington,2,1.0,1.0,0.5,2.0,2.0,4.0,4.5,4.5,9.0,-5.0,-2.5,42,4.0,9.0,29.0,0.09523809523809523,5.571428571428571,2.5,78.0,8.571428571428571,8.0,120.0,-42.0,-3.0,21,1.0,3.0,17.0,0.047619047619047616,4.0,2.0,20.0,8.2,6.0,41.0,-21.0,-4.199999999999999,21,3.0,6.0,12.0,0.14285714285714285,6.444444444444445,3.0,58.0,8.777777777777779,9.0,79.0,-21.0,-2.333333333333334
Farwell,1,,1.0,,0.0,0.0,0.0,5.0,5.0,5.0,-5.0,-5.0,34,,,34.0,,,,0.0,,,0.0,0.0,,24,,,24.0,,,,0.0,,,0.0,0.0,,10,,,10.0,,,,0.0,,,0.0,0.0,
Fennville,1,,1.0,,5.0,5.0,5.0,13.0,13.0,13.0,-8.0,-8.0,43,3.0,6.0,34.0,0.06976744186046512,4.222222222222222,3.0,38.0,10.555555555555555,8.0,95.0,-57.0,-6.333333333333333,12,,1.0,11.0,,2.0,2.0,2.0,18.0,18.0,18.0,-16.0,-16.0,31,3.0,5.0,23.0,0.0967741935483871,4.5,3.5,36.0,9.625,6.5,77.0,-41.0,-5.125
Fenton,2,1.0,1.0,0.5,3.0,3.0,6.0,6.0,6.0,12.0,-6.0,-3.0,30,3.0,1.0,26.0,0.1,9.75,9.5,39.0,3.25,1.0,13.0,26.0,6.5,12,2.0,1.0,9.0,0.16666666666666666,7.333333333333333,9.0,22.0,4.333333333333333,2.0,13.0,9.0,3.0,18,1.0,,17.0,0.05555555555555555,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0
Ferndale,4,2.0,2.0,0.5,2.5,2.5,10.0,8.0,8.0,32.0,-22.0,-5.5,62,6.0,6.0,50.0,0.0967741935483871,6.833333333333333,8.5,82.0,8.833333333333334,9.5,106.0,-24.0,-2.000000000000001,32,2.0,2.0,28.0,0.0625,4.0,4.0,16.0,11.5,11.5,46.0,-30.0,-7.5,30,4.0,4.0,22.0,0.13333333333333333,8.25,9.0,66.0,7.5,7.5,60.0,6.0,0.75
Fife Lake Forest Area,1,,1.0,,0.0,0.0,0.0,11.0,11.0,11.0,-11.0,-11.0,29,2.0,17.0,10.0,0.06896551724137931,2.4210526315789473,1.0,46.0,12.894736842105264,12.0,245.0,-199.0,-10.473684210526317,18,1.0,11.0,6.0,0.05555555555555555,1.9166666666666667,0.5,23.0,13.666666666666666,14.5,164.0,-141.0,-11.75,11,1.0,6.0,4.0,0.09090909090909091,3.2857142857142856,1.0,23.0,11.571428571428571,12.0,81.0,-58.0,-8.285714285714285
Flat Rock,1,,1.0,,4.0,4.0,4.0,9.0,9.0,9.0,-5.0,-5.0,39,2.0,6.0,31.0,0.05128205128205128,3.75,3.0,30.0,7.25,5.0,58.0,-28.0,-3.5,28,2.0,2.0,24.0,0.07142857142857142,5.0,4.5,20.0,4.5,3.5,18.0,2.0,0.5,11,,4.0,7.0,,2.5,2.0,10.0,10.0,8.5,40.0,-30.0,-7.5
Flint Carman-Ainsworth,1,,1.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,27,1.0,10.0,16.0,0.037037037037037035,1.9090909090909092,1.0,21.0,14.636363636363637,16.0,161.0,-140.0,-12.727272727272727,8,1.0,2.0,5.0,0.125,3.6666666666666665,2.0,11.0,12.0,16.0,36.0,-25.0,-8.333333333333334,19,,8.0,11.0,,1.25,0.5,10.0,15.625,15.5,125.0,-115.0,-14.375
Flint Hamady,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,16,,9.0,7.0,,3.4,2.0,34.0,10.8,10.0,108.0,-74.0,-7.4,4,,2.0,2.0,,0.5,0.5,1.0,9.0,9.0,18.0,-17.0,-8.5,12,,7.0,5.0,,4.125,2.5,33.0,11.25,10.0,90.0,-57.0,-7.125
