teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Blanchard Montabella,1,,1.0,,3.0,3.0,3.0,11.0,11.0,11.0,-8.0,-8.0,15,,2.0,13.0,,6.0,6.0,12.0,9.5,9.5,19.0,-7.0,-3.5,6.0,,,6.0,,,,0.0,,,0.0,0.0,,9.0,,2.0,7.0,,6.0,6.0,12.0,9.5,9.5,19.0,-7.0,-3.5
Blissfield,3,2.0,1.0,0.6666666666666666,4.666666666666667,4.0,14.0,4.666666666666667,0.0,14.0,0.0,0.0,31,1.0,1.0,29.0,0.03225806451612903,6.0,6.0,12.0,3.5,3.5,7.0,5.0,2.5,21.0,,1.0,20.0,,2.0,2.0,2.0,4.0,4.0,4.0,-2.0,-2.0,10.0,1.0,,9.0,0.1,10.0,10.0,10.0,3.0,3.0,3.0,7.0,7.0
Bloomfield Hills,1,,1.0,,5.0,5.0,5.0,6.0,6.0,6.0,-1.0,-1.0,37,,1.0,36.0,,8.0,8.0,8.0,10.0,10.0,10.0,-2.0,-2.0,19.0,,,19.0,,,,0.0,,,0.0,0.0,,18.0,,1.0,17.0,,8.0,8.0,8.0,10.0,10.0,10.0,-2.0,-2.0
Bloomfield Hills Cranbrook-Kingswood,1,,1.0,,3.0,3.0,3.0,5.0,5.0,5.0,-2.0,-2.0,37,4.0,8.0,25.0,0.10810810810810811,4.583333333333333,3.5,55.0,4.583333333333333,3.5,55.0,0.0,0.0,21.0,2.0,6.0,13.0,0.09523809523809523,3.375,1.5,27.0,4.125,3.0,33.0,-6.0,-0.75,16.0,2.0,2.0,12.0,0.125,7.0,6.0,28.0,5.5,4.0,22.0,6.0,1.5
Bloomfield Hills Roeper,1,,1.0,,1.0,1.0,1.0,17.0,17.0,17.0,-16.0,-16.0,12,,4.0,8.0,,4.25,2.5,17.0,10.25,6.5,41.0,-24.0,-6.0,3.0,,2.0,1.0,,6.0,6.0,12.0,14.5,14.5,29.0,-17.0,-8.5,9.0,,2.0,7.0,,2.5,2.5,5.0,6.0,6.0,12.0,-7.0,-3.5
Bloomingdale,1,,1.0,,0.0,0.0,0.0,6.0,6.0,6.0,-6.0,-6.0,18,,3.0,15.0,,1.0,1.0,3.0,6.666666666666667,6.0,20.0,-17.0,-5.666666666666667,9.0,,1.0,8.0,,1.0,1.0,1.0,3.0,3.0,3.0,-2.0,-2.0,9.0,,2.0,7.0,,1.0,1.0,2.0,8.5,8.5,17.0,-15.0,-7.5
Boyne City,3,2.0,1.0,0.6666666666666666,8.666666666666666,10.0,26.0,3.3333333333333335,3.0,10.0,16.0,5.333333333333332,29,9.0,4.0,16.0,0.3103448275862069,6.3076923076923075,5.0,82.0,3.3846153846153846,3.0,44.0,38.0,2.923076923076923,14.0,4.0,2.0,8.0,0.2857142857142857,5.333333333333333,4.5,32.0,3.1666666666666665,3.0,19.0,13.0,2.1666666666666665,15.0,5.0,2.0,8.0,0.3333333333333333,7.142857142857143,6.0,50.0,3.5714285714285716,3.0,25.0,25.0,3.5714285714285716
Boyne Falls,1,,1.0,,10.0,10.0,10.0,12.0,12.0,12.0,-2.0,-2.0,13,,,13.0,,,,0.0,,,0.0,0.0,,6.0,,,6.0,,,,0.0,,,0.0,0.0,,7.0,,,7.0,,,,0.0,,,0.0,0.0,
Breckenridge,5,4.0,1.0,0.8,5.8,7.0,29.0,4.0,4.0,20.0,9.0,1.7999999999999998,21,2.0,3.0,16.0,0.09523809523809523,8.2,4.0,41.0,5.4,5.0,27.0,14.0,2.799999999999999,10.0,,1.0,9.0,,1.0,1.0,1.0,13.0,13.0,13.0,-12.0,-12.0,11.0,2.0,2.0,7.0,0.18181818181818182,10.0,10.0,40.0,3.5,4.0,14.0,26.0,6.5
Brethren,1,,1.0,,2.0,2.0,2.0,11.0,11.0,11.0,-9.0,-9.0,18,2.0,4.0,12.0,0.1111111111111111,4.833333333333333,4.5,29.0,4.833333333333333,5.5,29.0,0.0,0.0,11.0,1.0,2.0,8.0,0.09090909090909091,6.333333333333333,7.0,19.0,3.6666666666666665,3.0,11.0,8.0,2.6666666666666665,7.0,1.0,2.0,4.0,0.14285714285714285,3.3333333333333335,1.0,10.0,6.0,8.0,18.0,-8.0,-2.6666666666666665
Bridgeport,1,,1.0,,10.0,10.0,10.0,15.0,15.0,15.0,-5.0,-5.0,23,,8.0,15.0,,1.25,0.0,10.0,19.375,19.0,155.0,-145.0,-18.125,15.0,,4.0,11.0,,2.0,0.0,8.0,18.0,18.5,72.0,-64.0,-16.0,8.0,,4.0,4.0,,0.5,0.5,2.0,20.75,19.5,83.0,-81.0,-20.25
Bridgman,1,,1.0,,0.0,0.0,0.0,16.0,16.0,16.0,-16.0,-16.0,26,5.0,4.0,17.0,0.19230769230769232,2.888888888888889,2.0,26.0,4.444444444444445,2.0,40.0,-14.0,-1.5555555555555558,11.0,1.0,,10.0,0.09090909090909091,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15.0,4.0,4.0,7.0,0.26666666666666666,3.0,2.0,24.0,4.875,2.5,39.0,-15.0,-1.875
Brighton,4,3.0,1.0,0.75,4.75,3.0,19.0,2.0,2.0,8.0,11.0,2.75,38,10.0,12.0,16.0,0.2631578947368421,6.590909090909091,6.5,145.0,5.5,4.0,121.0,24.0,1.0909090909090908,19.0,4.0,3.0,12.0,0.21052631578947367,6.714285714285714,10.0,47.0,6.0,4.0,42.0,5.0,0.7142857142857144,19.0,6.0,9.0,4.0,0.3157894736842105,6.533333333333333,6.0,98.0,5.266666666666667,4.0,79.0,19.0,1.2666666666666666
Brimley,2,1.0,1.0,0.5,5.5,5.5,11.0,6.5,6.5,13.0,-2.0,-1.0,12,,,12.0,,,,0.0,,,0.0,0.0,,5.0,,,5.0,,,,0.0,,,0.0,0.0,,7.0,,,7.0,,,,0.0,,,0.0,0.0,
Britton Deerfield,2,1.0,1.0,0.5,2.0,2.0,4.0,6.0,6.0,12.0,-8.0,-4.0,27,,4.0,23.0,,1.75,1.0,7.0,10.75,10.5,43.0,-36.0,-9.0,8.0,,2.0,6.0,,3.0,3.0,6.0,13.0,13.0,26.0,-20.0,-10.0,19.0,,2.0,17.0,,0.5,0.5,1.0,8.5,8.5,17.0,-16.0,-8.0
Bronson,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,42,27.0,5.0,10.0,0.6428571428571429,8.125,9.0,260.0,3.40625,2.5,109.0,151.0,4.71875,28.0,18.0,3.0,7.0,0.6428571428571429,8.476190476190476,10.0,178.0,4.190476190476191,3.0,88.0,90.0,4.285714285714286,14.0,9.0,2.0,3.0,0.6428571428571429,7.454545454545454,9.0,82.0,1.9090909090909092,1.0,21.0,61.0,5.545454545454545
Brooklyn Columbia Central,3,2.0,1.0,0.6666666666666666,5.0,4.0,15.0,1.3333333333333333,1.0,4.0,11.0,3.666666666666667,20,3.0,3.0,14.0,0.15,6.0,6.0,36.0,5.666666666666667,6.0,34.0,2.0,0.33333333333333304,11.0,3.0,3.0,5.0,0.2727272727272727,6.0,6.0,36.0,5.666666666666667,6.0,34.0,2.0,0.33333333333333304,9.0,,,9.0,,,,0.0,,,0.0,0.0,
Brown City,2,1.0,1.0,0.5,6.0,6.0,12.0,3.5,3.5,7.0,5.0,2.5,14,1.0,3.0,10.0,0.07142857142857142,2.25,2.0,9.0,7.25,8.0,29.0,-20.0,-5.0,3.0,,2.0,1.0,,2.5,2.5,5.0,8.0,8.0,16.0,-11.0,-5.5,11.0,1.0,1.0,9.0,0.09090909090909091,2.0,2.0,4.0,6.5,6.5,13.0,-9.0,-4.5
Brownstown Woodhaven,7,6.0,1.0,0.8571428571428571,5.0,6.0,35.0,2.7142857142857144,2.0,19.0,16.0,2.2857142857142856,38,28.0,5.0,5.0,0.7368421052631579,6.575757575757576,6.0,217.0,1.7272727272727273,1.0,57.0,160.0,4.848484848484849,20.0,17.0,1.0,2.0,0.85,7.055555555555555,6.5,127.0,1.2777777777777777,1.0,23.0,104.0,5.777777777777778,18.0,11.0,4.0,3.0,0.6111111111111112,6.0,5.0,90.0,2.2666666666666666,2.0,34.0,56.0,3.7333333333333334
Buchanan,3,2.0,1.0,0.6666666666666666,9.666666666666666,9.0,29.0,2.3333333333333335,1.0,7.0,22.0,7.333333333333332,17,3.0,5.0,9.0,0.17647058823529413,3.75,2.5,30.0,6.375,6.0,51.0,-21.0,-2.625,7.0,2.0,3.0,2.0,0.2857142857142857,2.2,2.0,11.0,5.8,4.0,29.0,-18.0,-3.5999999999999996,10.0,1.0,2.0,7.0,0.1,6.333333333333333,6.0,19.0,7.333333333333333,10.0,22.0,-3.0,-1.0
Burr Oak,1,,1.0,,0.0,0.0,0.0,9.0,9.0,9.0,-9.0,-9.0,22,,,22.0,,,,0.0,,,0.0,0.0,,13.0,,,13.0,,,,0.0,,,0.0,0.0,,9.0,,,9.0,,,,0.0,,,0.0,0.0,
Burt Lake Northern Michigan Christian,1,,1.0,,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,15,,2.0,13.0,,4.0,4.0,8.0,8.0,8.0,16.0,-8.0,-4.0,9.0,,2.0,7.0,,4.0,4.0,8.0,8.0,8.0,16.0,-8.0,-4.0,6.0,,,6.0,,,,0.0,,,0.0,0.0,
Burton Atherton,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,16,1.0,,15.0,0.0625,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,9.0,1.0,,8.0,0.1111111111111111,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,7.0,,,7.0,,,,0.0,,,0.0,0.0,
Burton Bendle,2,1.0,1.0,0.5,2.5,2.5,5.0,6.0,6.0,12.0,-7.0,-3.5,20,,6.0,14.0,,1.7142857142857142,1.0,12.0,6.857142857142857,6.0,48.0,-36.0,-5.142857142857142,5.0,,1.0,4.0,,6.0,6.0,6.0,8.0,8.0,8.0,-2.0,-2.0,15.0,,5.0,10.0,,1.0,1.0,6.0,6.666666666666667,5.5,40.0,-34.0,-5.666666666666667
Burton Bentley,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,21,1.0,7.0,13.0,0.047619047619047616,6.75,4.0,54.0,10.5,12.0,84.0,-30.0,-3.75,13.0,,5.0,8.0,,6.6,3.0,33.0,11.6,13.0,58.0,-25.0,-5.0,8.0,1.0,2.0,5.0,0.125,7.0,5.0,21.0,8.666666666666666,11.0,26.0,-5.0,-1.666666666666666
Byron,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,18,,4.0,14.0,,1.0,0.5,4.0,10.5,10.0,42.0,-38.0,-9.5,9.0,,,9.0,,,,0.0,,,0.0,0.0,,9.0,,4.0,5.0,,1.0,0.5,4.0,10.5,10.0,42.0,-38.0,-9.5
Byron Center,5,4.0,1.0,0.8,10.2,8.0,51.0,2.8,1.0,14.0,37.0,7.3999999999999995,38,3.0,,35.0,0.07894736842105263,8.333333333333334,9.0,25.0,3.0,3.0,9.0,16.0,5.333333333333334,22.0,2.0,,20.0,0.09090909090909091,8.0,8.0,16.0,2.5,2.5,5.0,11.0,5.5,16.0,1.0,,15.0,0.0625,9.0,9.0,9.0,4.0,4.0,4.0,5.0,5.0
Byron Center Zion Christian,1,,1.0,,0.0,0.0,0.0,8.0,8.0,8.0,-8.0,-8.0,23,1.0,4.0,18.0,0.043478260869565216,3.6,2.0,18.0,6.2,6.0,31.0,-13.0,-2.6,14.0,1.0,3.0,10.0,0.07142857142857142,2.25,2.0,9.0,5.25,4.5,21.0,-12.0,-3.0,9.0,,1.0,8.0,,9.0,9.0,9.0,10.0,10.0,10.0,-1.0,-1.0
Cadillac,1,,1.0,,4.0,4.0,4.0,9.0,9.0,9.0,-5.0,-5.0,35,1.0,1.0,33.0,0.02857142857142857,4.0,4.0,8.0,4.5,4.5,9.0,-1.0,-0.5,23.0,1.0,1.0,21.0,0.043478260869565216,4.0,4.0,8.0,4.5,4.5,9.0,-1.0,-0.5,12.0,,,12.0,,,,0.0,,,0.0,0.0,
Caledonia,1,,1.0,,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,37,2.0,9.0,26.0,0.05405405405405406,3.5454545454545454,3.0,39.0,6.181818181818182,4.0,68.0,-29.0,-2.6363636363636362,17.0,2.0,2.0,13.0,0.11764705882352941,3.75,4.0,15.0,4.75,4.0,19.0,-4.0,-1.0,20.0,,7.0,13.0,,3.4285714285714284,3.0,24.0,7.0,6.0,49.0,-25.0,-3.5714285714285716
Calumet,3,2.0,1.0,0.6666666666666666,3.3333333333333335,5.0,10.0,6.0,2.0,18.0,-8.0,-2.6666666666666665,23,,,23.0,,,,0.0,,,0.0,0.0,,9.0,,,9.0,,,,0.0,,,0.0,0.0,,14.0,,,14.0,,,,0.0,,,0.0,0.0,
Camden-Frontier,2,1.0,1.0,0.5,5.0,5.0,10.0,9.0,9.0,18.0,-8.0,-4.0,15,1.0,1.0,13.0,0.06666666666666667,2.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,7.0,,,7.0,,,,0.0,,,0.0,0.0,,8.0,1.0,1.0,6.0,0.125,2.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
Canton,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,42,16.0,5.0,21.0,0.38095238095238093,6.476190476190476,6.0,136.0,3.0,2.0,63.0,73.0,3.4761904761904763,25.0,9.0,1.0,15.0,0.36,7.7,9.0,77.0,2.9,1.5,29.0,48.0,4.800000000000001,17.0,7.0,4.0,6.0,0.4117647058823529,5.363636363636363,5.0,59.0,3.090909090909091,3.0,34.0,25.0,2.2727272727272725
Canton Preparatory,1,,1.0,,4.0,4.0,4.0,7.0,7.0,7.0,-3.0,-3.0,30,10.0,5.0,15.0,0.3333333333333333,9.0,8.0,135.0,2.933333333333333,3.0,44.0,91.0,6.066666666666666,13.0,6.0,2.0,5.0,0.46153846153846156,8.5,7.5,68.0,2.625,2.0,21.0,47.0,5.875,17.0,4.0,3.0,10.0,0.23529411764705882,9.571428571428571,12.0,67.0,3.2857142857142856,3.0,23.0,44.0,6.285714285714286
Capac,4,3.0,1.0,0.75,1.75,2.0,7.0,4.0,2.0,16.0,-9.0,-2.25,23,7.0,16.0,,0.30434782608695654,3.347826086956522,1.0,77.0,5.391304347826087,5.0,124.0,-47.0,-2.043478260869565,9.0,3.0,6.0,,0.3333333333333333,3.7777777777777777,1.0,34.0,5.888888888888889,5.0,53.0,-19.0,-2.1111111111111116,14.0,4.0,10.0,,0.2857142857142857,3.0714285714285716,2.5,43.0,5.071428571428571,5.0,71.0,-28.0,-1.9999999999999996
Carleton Airport,3,2.0,1.0,0.6666666666666666,5.333333333333333,4.0,16.0,3.6666666666666665,2.0,11.0,5.0,1.6666666666666665,30,3.0,,27.0,0.1,6.0,5.0,18.0,1.0,0.0,3.0,15.0,5.0,20.0,1.0,,19.0,0.05,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,,8.0,0.2,4.0,4.0,8.0,1.5,1.5,3.0,5.0,2.5
Caro,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,33,6.0,5.0,22.0,0.18181818181818182,5.636363636363637,3.0,62.0,4.545454545454546,3.0,50.0,12.0,1.0909090909090908,19.0,4.0,2.0,13.0,0.21052631578947367,7.666666666666667,9.5,46.0,4.5,3.5,27.0,19.0,3.166666666666667,14.0,2.0,3.0,9.0,0.14285714285714285,3.2,2.0,16.0,4.6,3.0,23.0,-7.0,-1.3999999999999995
Carrollton,1,,1.0,,2.0,2.0,2.0,13.0,13.0,13.0,-11.0,-11.0,19,,6.0,13.0,,1.3333333333333333,1.5,8.0,12.0,13.5,72.0,-64.0,-10.666666666666666,8.0,,,8.0,,,,0.0,,,0.0,0.0,,11.0,,6.0,5.0,,1.3333333333333333,1.5,8.0,12.0,13.5,72.0,-64.0,-10.666666666666666
Carson City-Crystal,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,22,4.0,4.0,14.0,0.18181818181818182,5.125,3.0,41.0,3.0,3.0,24.0,17.0,2.125,12.0,4.0,3.0,5.0,0.3333333333333333,5.571428571428571,3.0,39.0,3.0,3.0,21.0,18.0,2.571428571428571,10.0,,1.0,9.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0
Carsonville-Port Sanilac,1,,1.0,,1.0,1.0,1.0,16.0,16.0,16.0,-15.0,-15.0,11,1.0,6.0,4.0,0.09090909090909091,6.428571428571429,3.0,45.0,14.285714285714286,15.0,100.0,-55.0,-7.857142857142858,6.0,1.0,3.0,2.0,0.16666666666666666,6.25,1.0,25.0,12.25,11.5,49.0,-24.0,-6.0,5.0,,3.0,2.0,,6.666666666666667,6.0,20.0,17.0,18.0,51.0,-31.0,-10.333333333333332
Caseville,1,,1.0,,2.0,2.0,2.0,17.0,17.0,17.0,-15.0,-15.0,7,,1.0,6.0,,9.0,9.0,9.0,23.0,23.0,23.0,-14.0,-14.0,2.0,,,2.0,,,,0.0,,,0.0,0.0,,5.0,,1.0,4.0,,9.0,9.0,9.0,23.0,23.0,23.0,-14.0,-14.0
Cass City,3,2.0,1.0,0.6666666666666666,7.666666666666667,9.0,23.0,4.0,4.0,12.0,11.0,3.666666666666667,19,4.0,,15.0,0.21052631578947367,10.25,10.5,41.0,1.75,2.0,7.0,34.0,8.5,13.0,2.0,,11.0,0.15384615384615385,9.5,9.5,19.0,1.5,1.5,3.0,16.0,8.0,6.0,2.0,,4.0,0.3333333333333333,11.0,11.0,22.0,2.0,2.0,4.0,18.0,9.0
Cedar Springs,2,1.0,1.0,0.5,5.5,5.5,11.0,9.0,9.0,18.0,-7.0,-3.5,37,9.0,16.0,12.0,0.24324324324324326,5.2,4.0,130.0,5.36,4.0,134.0,-4.0,-0.16000000000000014,15.0,5.0,6.0,4.0,0.3333333333333333,3.8181818181818183,3.0,42.0,5.636363636363637,4.0,62.0,-20.0,-1.8181818181818183,22.0,4.0,10.0,8.0,0.18181818181818182,6.285714285714286,4.0,88.0,5.142857142857143,4.5,72.0,16.0,1.1428571428571423
Center Line,4,3.0,1.0,0.75,12.0,12.5,48.0,2.25,1.5,9.0,39.0,9.75,32,17.0,9.0,6.0,0.53125,6.0,5.0,156.0,3.923076923076923,3.0,102.0,54.0,2.076923076923077,20.0,11.0,4.0,5.0,0.55,6.4,6.0,96.0,4.133333333333334,2.0,62.0,34.0,2.2666666666666666,12.0,6.0,5.0,1.0,0.5,5.454545454545454,5.0,60.0,3.6363636363636362,3.0,40.0,20.0,1.818181818181818
Central Lake,1,,1.0,,1.0,1.0,1.0,4.0,4.0,4.0,-3.0,-3.0,20,1.0,4.0,15.0,0.05,2.6,1.0,13.0,7.8,6.0,39.0,-26.0,-5.199999999999999,11.0,,2.0,9.0,,0.0,0.0,0.0,6.0,6.0,12.0,-12.0,-6.0,9.0,1.0,2.0,6.0,0.1111111111111111,4.333333333333333,4.0,13.0,9.0,6.0,27.0,-14.0,-4.666666666666667
Centreville,2,1.0,1.0,0.5,8.0,8.0,16.0,4.0,4.0,8.0,8.0,4.0,19,1.0,4.0,14.0,0.05263157894736842,5.2,7.0,26.0,6.6,8.0,33.0,-7.0,-1.3999999999999995,11.0,1.0,1.0,9.0,0.09090909090909091,5.0,5.0,10.0,4.5,4.5,9.0,1.0,0.5,8.0,,3.0,5.0,,5.333333333333333,7.0,16.0,8.0,8.0,24.0,-8.0,-2.666666666666667
Charlevoix,3,2.0,1.0,0.6666666666666666,5.0,6.0,15.0,5.0,2.0,15.0,0.0,0.0,24,10.0,11.0,3.0,0.4166666666666667,5.2727272727272725,5.0,116.0,5.545454545454546,4.0,122.0,-6.0,-0.2727272727272734,10.0,5.0,4.0,1.0,0.5,3.5555555555555554,3.0,32.0,4.888888888888889,3.0,44.0,-12.0,-1.333333333333334,14.0,5.0,7.0,2.0,0.35714285714285715,6.461538461538462,6.0,84.0,6.0,6.0,78.0,6.0,0.4615384615384617
Charlotte,2,1.0,1.0,0.5,4.5,4.5,9.0,9.0,9.0,18.0,-9.0,-4.5,19,1.0,7.0,11.0,0.05263157894736842,2.375,1.0,19.0,12.375,11.5,99.0,-80.0,-10.0,11.0,1.0,3.0,7.0,0.09090909090909091,4.25,2.5,17.0,15.0,16.0,60.0,-43.0,-10.75,8.0,,4.0,4.0,,0.5,0.0,2.0,9.75,9.5,39.0,-37.0,-9.25
Charyl Stockwell Academy,1,,1.0,,1.0,1.0,1.0,10.0,10.0,10.0,-9.0,-9.0,31,3.0,7.0,21.0,0.0967741935483871,7.6,4.5,76.0,10.3,11.5,103.0,-27.0,-2.700000000000001,15.0,2.0,2.0,11.0,0.13333333333333333,7.5,7.0,30.0,10.5,13.0,42.0,-12.0,-3.0,16.0,1.0,5.0,10.0,0.0625,7.666666666666667,3.0,46.0,10.166666666666666,11.0,61.0,-15.0,-2.499999999999999
Cheboygan,1,,1.0,,4.0,4.0,4.0,6.0,6.0,6.0,-2.0,-2.0,20,2.0,2.0,16.0,0.1,5.25,5.5,21.0,6.5,6.5,26.0,-5.0,-1.25,7.0,2.0,1.0,4.0,0.2857142857142857,5.0,5.0,15.0,5.666666666666667,6.0,17.0,-2.0,-0.666666666666667,13.0,,1.0,12.0,,6.0,6.0,6.0,9.0,9.0,9.0,-3.0,-3.0
Chelsea,2,1.0,1.0,0.5,2.5,2.5,5.0,4.0,4.0,8.0,-3.0,-1.5,38,4.0,6.0,28.0,0.10526315789473684,4.0,3.0,40.0,6.2,5.5,62.0,-22.0,-2.2,28.0,2.0,5.0,21.0,0.07142857142857142,3.2857142857142856,3.0,23.0,7.571428571428571,6.0,53.0,-30.0,-4.285714285714286,10.0,2.0,1.0,7.0,0.2,5.666666666666667,5.0,17.0,3.0,2.0,9.0,8.0,2.666666666666667
Chesaning,2,1.0,1.0,0.5,5.0,5.0,10.0,6.0,6.0,12.0,-2.0,-1.0,18,,6.0,12.0,,2.1666666666666665,1.0,13.0,7.333333333333333,7.5,44.0,-31.0,-5.166666666666666,8.0,,2.0,6.0,,5.5,5.5,11.0,8.5,8.5,17.0,-6.0,-3.0,10.0,,4.0,6.0,,0.5,0.0,2.0,6.75,7.0,27.0,-25.0,-6.25
Clare,2,1.0,1.0,0.5,4.0,4.0,8.0,1.5,1.5,3.0,5.0,2.5,25,2.0,4.0,19.0,0.08,3.8333333333333335,2.5,23.0,5.5,2.5,33.0,-10.0,-1.6666666666666665,16.0,1.0,1.0,14.0,0.0625,7.5,7.5,15.0,11.5,11.5,23.0,-8.0,-4.0,9.0,1.0,3.0,5.0,0.1111111111111111,2.0,1.5,8.0,2.5,2.0,10.0,-2.0,-0.5
Clarkston,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,33,4.0,,29.0,0.12121212121212122,10.0,10.5,40.0,2.5,1.5,10.0,30.0,7.5,22.0,2.0,,20.0,0.09090909090909091,9.5,9.5,19.0,4.0,4.0,8.0,11.0,5.5,11.0,2.0,,9.0,0.18181818181818182,10.5,10.5,21.0,1.0,1.0,2.0,19.0,9.5
Clarkston Everest Collegiate,4,3.0,1.0,0.75,6.25,6.0,25.0,2.25,2.0,9.0,16.0,4.0,35,7.0,27.0,1.0,0.2,2.9714285714285715,2.0,104.0,8.714285714285714,9.0,305.0,-201.0,-5.742857142857142,13.0,3.0,10.0,,0.23076923076923078,2.1538461538461537,1.0,28.0,9.615384615384615,12.0,125.0,-97.0,-7.461538461538462,22.0,4.0,17.0,1.0,0.18181818181818182,3.4545454545454546,2.5,76.0,8.181818181818182,9.0,180.0,-104.0,-4.727272727272727
Clawson,1,,1.0,,1.0,1.0,1.0,8.0,8.0,8.0,-7.0,-7.0,32,3.0,3.0,26.0,0.09375,4.166666666666667,4.0,25.0,4.5,4.0,27.0,-2.0,-0.33333333333333304,18.0,3.0,2.0,13.0,0.16666666666666666,4.0,3.0,20.0,4.2,2.0,21.0,-1.0,-0.20000000000000018,14.0,,1.0,13.0,,5.0,5.0,5.0,6.0,6.0,6.0,-1.0,-1.0
Climax-Scotts,3,2.0,1.0,0.6666666666666666,6.0,8.0,18.0,3.6666666666666665,3.0,11.0,7.0,2.3333333333333335,13,,2.0,11.0,,3.0,3.0,6.0,6.0,6.0,12.0,-6.0,-3.0,5.0,,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,8.0,,1.0,7.0,,5.0,5.0,5.0,10.0,10.0,10.0,-5.0,-5.0
Clinton,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,32,13.0,7.0,12.0,0.40625,6.857142857142857,7.0,144.0,4.761904761904762,4.0,100.0,44.0,2.095238095238095,23.0,7.0,5.0,11.0,0.30434782608695654,6.3076923076923075,7.0,82.0,5.769230769230769,5.0,75.0,7.0,0.5384615384615383,9.0,6.0,2.0,1.0,0.6666666666666666,7.75,5.5,62.0,3.125,2.5,25.0,37.0,4.625
Clinton Township Chippewa Valley,3,2.0,1.0,0.6666666666666666,1.6666666666666667,2.0,5.0,2.3333333333333335,2.0,7.0,-2.0,-0.6666666666666667,44,16.0,6.0,22.0,0.36363636363636365,6.136363636363637,6.0,135.0,3.0454545454545454,2.0,67.0,68.0,3.0909090909090913,27.0,9.0,3.0,15.0,0.3333333333333333,6.333333333333333,5.0,76.0,2.75,1.0,33.0,43.0,3.583333333333333,17.0,7.0,3.0,7.0,0.4117647058823529,5.9,6.0,59.0,3.4,2.5,34.0,25.0,2.5000000000000004
Clinton Township Clintondale,1,,1.0,,5.0,5.0,5.0,7.0,7.0,7.0,-2.0,-2.0,25,,4.0,21.0,,7.5,8.0,30.0,12.75,10.5,51.0,-21.0,-5.25,12.0,,1.0,11.0,,12.0,12.0,12.0,25.0,25.0,25.0,-13.0,-13.0,13.0,,3.0,10.0,,6.0,4.0,18.0,8.666666666666666,7.0,26.0,-8.0,-2.666666666666666
Clio,2,1.0,1.0,0.5,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,20,2.0,,18.0,0.1,11.5,11.5,23.0,3.0,3.0,6.0,17.0,8.5,9.0,,,9.0,,,,0.0,,,0.0,0.0,,11.0,2.0,,9.0,0.18181818181818182,11.5,11.5,23.0,3.0,3.0,6.0,17.0,8.5
Coldwater,1,,1.0,,0.0,0.0,0.0,14.0,14.0,14.0,-14.0,-14.0,24,3.0,,21.0,0.125,10.0,11.0,30.0,5.0,4.0,15.0,15.0,5.0,18.0,1.0,,17.0,0.05555555555555555,8.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,,4.0,0.3333333333333333,11.0,11.0,22.0,5.5,5.5,11.0,11.0,5.5
