teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Detroit University Prep Science & Math,2,11.0,11.0,22.0,2,11.0,11.0,22.0,1.0,0.0,1.0,0.5,0.0,0.0,4.0,4.25,3.0,17.0,4.0,11.25,11.0,45.0,4.0,1.0,0.0,0.0,-28.0,-7.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,4.0,4.25,3.0,17.0,4.0,11.25,11.0,45.0,4.0,0.0,0.0,0.0,-28.0,-7.0
Detroit Western International,3,4.0,4.0,12.0,3,5.666666666666667,4.0,17.0,1.0,0.0,2.0,0.6666666666666666,-5.0,-1.666666666666667,15.0,6.133333333333334,4.0,92.0,15.0,4.8,5.0,72.0,6.0,13.0,8.0,0.5333333333333333,20.0,1.333333333333334,8.0,7.375,7.5,59.0,8.0,4.5,3.0,36.0,2.0,4.0,6.0,0.75,23.0,2.875,7.0,4.714285714285714,4.0,33.0,7.0,5.142857142857143,5.0,36.0,4.0,9.0,2.0,0.2857142857142857,-3.0,-0.4285714285714288
Dexter,2,6.5,6.5,13.0,2,2.5,2.5,5.0,1.0,0.0,1.0,0.5,8.0,4.0,15.0,3.6666666666666665,4.0,55.0,15.0,3.533333333333333,3.0,53.0,6.0,15.0,9.0,0.6,2.0,0.1333333333333333,5.0,3.8,4.0,19.0,5.0,2.6,2.0,13.0,1.0,10.0,4.0,0.8,6.0,1.1999999999999997,10.0,3.6,3.0,36.0,10.0,4.0,3.0,40.0,5.0,5.0,5.0,0.5,-4.0,-0.3999999999999999
Dowagiac,1,5.0,5.0,5.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-3.0,-3.0,11.0,3.6363636363636362,3.0,40.0,11.0,6.363636363636363,6.0,70.0,8.0,15.0,3.0,0.2727272727272727,-30.0,-2.727272727272727,2.0,4.5,4.5,9.0,2.0,9.0,9.0,18.0,2.0,7.0,0.0,0.0,-9.0,-4.5,9.0,3.4444444444444446,3.0,31.0,9.0,5.777777777777778,5.0,52.0,6.0,8.0,3.0,0.3333333333333333,-21.0,-2.333333333333333
Dryden,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-6.0,-6.0,3.0,2.3333333333333335,0.0,7.0,3.0,7.0,7.0,21.0,2.0,15.0,1.0,0.3333333333333333,-14.0,-4.666666666666666,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,3.0,2.3333333333333335,0.0,7.0,3.0,7.0,7.0,21.0,2.0,9.0,1.0,0.3333333333333333,-14.0,-4.666666666666666
Dundee,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,3.3333333333333335,3.0,20.0,6.0,10.166666666666666,9.0,61.0,5.0,16.0,1.0,0.16666666666666666,-41.0,-6.833333333333332,6.0,3.3333333333333335,3.0,20.0,6.0,10.166666666666666,9.0,61.0,5.0,11.0,1.0,0.16666666666666666,-41.0,-6.833333333333332,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Durand,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-9.0,-9.0,8.0,3.75,3.5,30.0,8.0,9.125,8.5,73.0,6.0,13.0,2.0,0.25,-43.0,-5.375,4.0,4.0,3.0,16.0,4.0,9.5,8.5,38.0,3.0,5.0,1.0,0.25,-22.0,-5.5,4.0,3.5,4.0,14.0,4.0,8.75,9.5,35.0,3.0,8.0,1.0,0.25,-21.0,-5.25
East Detroit,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-14.0,-14.0,12.0,3.5,3.0,42.0,12.0,6.416666666666667,5.0,77.0,7.0,20.0,5.0,0.4166666666666667,-35.0,-2.916666666666667,5.0,2.8,3.0,14.0,5.0,5.6,3.0,28.0,3.0,8.0,2.0,0.4,-14.0,-2.8,7.0,4.0,3.0,28.0,7.0,7.0,5.0,49.0,4.0,12.0,3.0,0.42857142857142855,-21.0,-3.0
East Grand Rapids,5,11.2,8.0,56.0,5,3.8,2.0,19.0,1.0,0.0,4.0,0.8,37.0,7.3999999999999995,23.0,7.217391304347826,7.0,166.0,23.0,5.0,4.0,115.0,9.0,18.0,14.0,0.6086956521739131,51.0,2.217391304347826,15.0,7.533333333333333,9.0,113.0,15.0,5.133333333333334,3.0,77.0,5.0,9.0,10.0,0.6666666666666666,36.0,2.3999999999999995,8.0,6.625,6.0,53.0,8.0,4.75,4.0,38.0,4.0,9.0,4.0,0.5,15.0,1.875
East Jackson,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-8.0,-8.0,8.0,3.625,2.0,29.0,8.0,11.125,10.5,89.0,8.0,10.0,0.0,0.0,-60.0,-7.5,2.0,7.0,7.0,14.0,2.0,12.0,12.0,24.0,2.0,9.0,0.0,0.0,-10.0,-5.0,6.0,2.5,2.0,15.0,6.0,10.833333333333334,10.5,65.0,6.0,1.0,0.0,0.0,-50.0,-8.333333333333334
East Jordan,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,5.0,4.0,25.0,5.0,6.8,8.0,34.0,3.0,16.0,2.0,0.4,-9.0,-1.7999999999999998,3.0,5.0,4.0,15.0,3.0,7.666666666666667,8.0,23.0,2.0,9.0,1.0,0.3333333333333333,-8.0,-2.666666666666667,2.0,5.0,5.0,10.0,2.0,5.5,5.5,11.0,1.0,7.0,1.0,0.5,-1.0,-0.5
East Kentwood,2,3.5,3.5,7.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,4.0,2.0,12.0,5.5,5.0,66.0,12.0,5.583333333333333,5.5,67.0,7.0,13.0,5.0,0.4166666666666667,-1.0,-0.08333333333333304,4.0,2.25,2.0,9.0,4.0,4.5,4.5,18.0,3.0,8.0,1.0,0.25,-9.0,-2.25,8.0,7.125,7.5,57.0,8.0,6.125,6.5,49.0,4.0,5.0,4.0,0.5,8.0,1.0
East Lansing,3,7.333333333333333,6.0,22.0,3,2.6666666666666665,2.0,8.0,1.0,0.0,2.0,0.6666666666666666,14.0,4.666666666666666,22.0,7.636363636363637,7.0,168.0,22.0,4.681818181818182,4.0,103.0,9.0,5.0,13.0,0.5909090909090909,65.0,2.954545454545455,14.0,6.214285714285714,6.5,87.0,14.0,5.0,5.0,70.0,6.0,2.0,8.0,0.5714285714285714,17.0,1.2142857142857144,8.0,10.125,10.0,81.0,8.0,4.125,2.0,33.0,3.0,3.0,5.0,0.625,48.0,6.0
Eaton Rapids,1,7.0,7.0,7.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-3.0,-3.0,27.0,5.333333333333333,5.0,144.0,27.0,2.259259259259259,2.0,61.0,4.0,1.0,23.0,0.8518518518518519,83.0,3.074074074074074,16.0,5.375,5.0,86.0,16.0,2.0625,2.0,33.0,2.0,0.0,14.0,0.875,53.0,3.3125,11.0,5.2727272727272725,5.0,58.0,11.0,2.5454545454545454,3.0,28.0,2.0,1.0,9.0,0.8181818181818182,30.0,2.727272727272727
Eau Claire,1,6.0,6.0,6.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-3.0,-3.0,4.0,4.0,0.0,16.0,4.0,9.25,8.0,37.0,3.0,13.0,1.0,0.25,-21.0,-5.25,2.0,8.0,8.0,16.0,2.0,5.5,5.5,11.0,1.0,5.0,1.0,0.5,5.0,2.5,2.0,0.0,0.0,0.0,2.0,13.0,13.0,26.0,2.0,8.0,0.0,0.0,-26.0,-13.0
Eben Junction Superior Central,3,4.0,4.0,12.0,3,5.0,5.0,15.0,3.0,0.0,0.0,0.0,-3.0,-1.0,12.0,1.5,1.0,18.0,12.0,15.0,13.5,180.0,12.0,48.0,0.0,0.0,-162.0,-13.5,6.0,0.5,0.5,3.0,6.0,13.5,13.5,81.0,6.0,9.0,0.0,0.0,-78.0,-13.0,6.0,2.5,2.5,15.0,6.0,16.5,16.5,99.0,6.0,39.0,0.0,0.0,-84.0,-14.0
Ecorse,1,1.0,1.0,1.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-17.0,-17.0,4.0,6.5,6.0,26.0,4.0,7.25,7.0,29.0,2.0,19.0,2.0,0.5,-3.0,-0.75,2.0,11.5,11.5,23.0,2.0,1.5,1.5,3.0,0.0,9.0,2.0,1.0,20.0,10.0,2.0,1.5,1.5,3.0,2.0,13.0,13.0,26.0,2.0,10.0,0.0,0.0,-23.0,-11.5
Edwardsburg,2,7.0,7.0,14.0,2,4.5,4.5,9.0,1.0,0.0,1.0,0.5,5.0,2.5,29.0,5.103448275862069,5.0,148.0,29.0,2.9310344827586206,2.0,85.0,7.0,6.0,22.0,0.7586206896551724,63.0,2.172413793103449,12.0,5.583333333333333,5.0,67.0,12.0,2.8333333333333335,1.5,34.0,2.0,5.0,10.0,0.8333333333333334,33.0,2.7499999999999996,17.0,4.764705882352941,4.0,81.0,17.0,3.0,2.0,51.0,5.0,1.0,12.0,0.7058823529411765,30.0,1.7647058823529411
Elk Rapids,1,6.0,6.0,6.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-5.0,-5.0,5.0,4.2,4.0,21.0,5.0,6.6,7.0,33.0,4.0,6.0,1.0,0.2,-12.0,-2.3999999999999995,2.0,2.0,2.0,4.0,2.0,8.5,8.5,17.0,2.0,2.0,0.0,0.0,-13.0,-6.5,3.0,5.666666666666667,6.0,17.0,3.0,5.333333333333333,7.0,16.0,2.0,4.0,1.0,0.3333333333333333,1.0,0.3333333333333339
Elkton-Pigeon-Bay Port Laker,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,3.5555555555555554,3.0,32.0,9.0,8.11111111111111,9.0,73.0,6.0,11.0,3.0,0.3333333333333333,-41.0,-4.555555555555555,4.0,1.75,2.0,7.0,4.0,9.0,9.5,36.0,4.0,6.0,0.0,0.0,-29.0,-7.25,5.0,5.0,4.0,25.0,5.0,7.4,9.0,37.0,2.0,5.0,3.0,0.6,-12.0,-2.4000000000000004
Ellsworth,1,0.0,0.0,0.0,1,20.0,20.0,20.0,1.0,0.0,0.0,0.0,-20.0,-20.0,2.0,10.0,10.0,20.0,2.0,6.5,6.5,13.0,0.0,6.0,2.0,1.0,7.0,3.5,2.0,10.0,10.0,20.0,2.0,6.5,6.5,13.0,0.0,1.0,2.0,1.0,7.0,3.5,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Erie-Mason,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-6.0,-6.0,10.0,6.8,6.5,68.0,10.0,5.7,5.5,57.0,6.0,21.0,4.0,0.4,11.0,1.0999999999999996,6.0,7.666666666666667,7.5,46.0,6.0,7.166666666666667,9.5,43.0,4.0,9.0,2.0,0.3333333333333333,3.0,0.5,4.0,5.5,4.0,22.0,4.0,3.5,4.0,14.0,2.0,12.0,2.0,0.5,8.0,2.0
Escanaba,4,7.75,5.5,31.0,4,2.75,3.0,11.0,1.0,0.0,3.0,0.75,20.0,5.0,15.0,5.8,6.0,87.0,15.0,4.8,3.0,72.0,7.0,12.0,8.0,0.5333333333333333,15.0,1.0,9.0,5.666666666666667,6.0,51.0,9.0,3.6666666666666665,3.0,33.0,4.0,8.0,5.0,0.5555555555555556,18.0,2.0000000000000004,6.0,6.0,6.5,36.0,6.0,6.5,4.0,39.0,3.0,4.0,3.0,0.5,-3.0,-0.5
Essexville Garber,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,15.0,5.133333333333334,5.0,77.0,15.0,4.666666666666667,4.0,70.0,5.0,20.0,9.0,0.6,7.0,0.4666666666666668,12.0,6.25,5.5,75.0,12.0,3.75,3.5,45.0,2.0,10.0,9.0,0.75,30.0,2.5,3.0,0.6666666666666666,1.0,2.0,3.0,8.333333333333334,7.0,25.0,3.0,10.0,0.0,0.0,-23.0,-7.666666666666667
Evart,2,2.5,2.5,5.0,2,5.5,5.5,11.0,1.0,0.0,1.0,0.5,-6.0,-3.0,8.0,0.75,0.0,6.0,8.0,9.0,10.5,72.0,7.0,13.0,1.0,0.125,-66.0,-8.25,5.0,1.0,0.0,5.0,5.0,8.0,9.0,40.0,4.0,7.0,1.0,0.2,-35.0,-7.0,3.0,0.3333333333333333,0.0,1.0,3.0,10.666666666666666,11.0,32.0,3.0,6.0,0.0,0.0,-31.0,-10.333333333333332
Fairview,1,3.0,3.0,3.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-8.0,-8.0,2.0,1.0,1.0,2.0,2.0,12.0,12.0,24.0,2.0,1.0,0.0,0.0,-22.0,-11.0,2.0,1.0,1.0,2.0,2.0,12.0,12.0,24.0,2.0,1.0,0.0,0.0,-22.0,-11.0,,,,,,,,,,,,,,
Farmington,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,35.0,4.485714285714286,4.0,157.0,35.0,5.485714285714286,5.0,192.0,23.0,3.0,12.0,0.34285714285714286,-35.0,-1.0,13.0,4.3076923076923075,4.0,56.0,13.0,5.615384615384615,5.0,73.0,8.0,2.0,5.0,0.38461538461538464,-17.0,-1.3076923076923075,22.0,4.590909090909091,4.0,101.0,22.0,5.409090909090909,5.0,119.0,15.0,1.0,7.0,0.3181818181818182,-18.0,-0.8181818181818183
Farmington Hills Harrison,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,25.0,5.88,4.0,147.0,25.0,4.52,4.0,113.0,12.0,8.0,13.0,0.52,34.0,1.3600000000000003,12.0,4.833333333333333,4.0,58.0,12.0,4.166666666666667,4.0,50.0,6.0,5.0,6.0,0.5,8.0,0.6666666666666661,13.0,6.846153846153846,7.0,89.0,13.0,4.846153846153846,4.0,63.0,6.0,3.0,7.0,0.5384615384615384,26.0,2.0
Farwell,1,3.0,3.0,3.0,1,13.0,13.0,13.0,1.0,0.0,0.0,0.0,-10.0,-10.0,30.0,4.566666666666666,4.0,137.0,30.0,5.2,4.5,156.0,17.0,1.0,13.0,0.43333333333333335,-19.0,-0.6333333333333337,12.0,4.416666666666667,2.5,53.0,12.0,4.5,3.5,54.0,7.0,0.0,5.0,0.4166666666666667,-1.0,-0.08333333333333304,18.0,4.666666666666667,4.0,84.0,18.0,5.666666666666667,5.0,102.0,10.0,1.0,8.0,0.4444444444444444,-18.0,-1.0
Fennville,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-7.0,-7.0,9.0,6.111111111111111,5.0,55.0,9.0,6.111111111111111,5.0,55.0,6.0,22.0,3.0,0.3333333333333333,0.0,0.0,4.0,4.25,4.0,17.0,4.0,4.25,5.0,17.0,3.0,10.0,1.0,0.25,0.0,0.0,5.0,7.6,8.0,38.0,5.0,7.6,5.0,38.0,3.0,12.0,2.0,0.4,0.0,0.0
Fenton,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,26.0,3.269230769230769,2.0,85.0,26.0,4.846153846153846,4.5,126.0,15.0,9.0,11.0,0.4230769230769231,-41.0,-1.5769230769230766,14.0,4.071428571428571,2.5,57.0,14.0,3.5714285714285716,2.5,50.0,6.0,5.0,8.0,0.5714285714285714,7.0,0.49999999999999956,12.0,2.3333333333333335,2.0,28.0,12.0,6.333333333333333,6.5,76.0,9.0,4.0,3.0,0.25,-48.0,-3.9999999999999996
Ferndale,1,6.0,6.0,6.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-1.0,-1.0,18.0,6.277777777777778,4.0,113.0,18.0,7.944444444444445,6.0,143.0,12.0,5.0,5.0,0.2777777777777778,-30.0,-1.666666666666667,7.0,8.142857142857142,8.0,57.0,7.0,7.0,5.0,49.0,4.0,2.0,3.0,0.42857142857142855,8.0,1.1428571428571423,11.0,5.090909090909091,4.0,56.0,11.0,8.545454545454545,8.0,94.0,8.0,3.0,2.0,0.18181818181818182,-38.0,-3.454545454545454
Fife Lake Forest Area,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Flat Rock,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,4.0,3.0,36.0,9.0,7.222222222222222,7.0,65.0,7.0,25.0,2.0,0.2222222222222222,-29.0,-3.2222222222222223,5.0,5.4,3.0,27.0,5.0,9.0,10.0,45.0,4.0,18.0,1.0,0.2,-18.0,-3.5999999999999996,4.0,2.25,2.0,9.0,4.0,5.0,5.0,20.0,3.0,7.0,1.0,0.25,-11.0,-2.75
Flint Beecher,2,6.0,6.0,12.0,2,8.5,8.5,17.0,1.0,0.0,1.0,0.5,-5.0,-2.5,2.0,1.0,1.0,2.0,2.0,17.0,17.0,34.0,2.0,8.0,0.0,0.0,-32.0,-16.0,2.0,1.0,1.0,2.0,2.0,17.0,17.0,34.0,2.0,4.0,0.0,0.0,-32.0,-16.0,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Flint Carman-Ainsworth,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-3.0,-3.0,9.0,3.2222222222222223,2.0,29.0,9.0,7.333333333333333,7.0,66.0,7.0,29.0,2.0,0.2222222222222222,-37.0,-4.111111111111111,0.0,,,0.0,0.0,,,0.0,0.0,15.0,0.0,,0.0,,9.0,3.2222222222222223,2.0,29.0,9.0,7.333333333333333,7.0,66.0,7.0,14.0,2.0,0.2222222222222222,-37.0,-4.111111111111111
Flint Hamady,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-10.0,-10.0,2.0,0.0,0.0,0.0,2.0,29.5,29.5,59.0,2.0,7.0,0.0,0.0,-59.0,-29.5,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,2.0,0.0,0.0,0.0,2.0,29.5,29.5,59.0,2.0,3.0,0.0,0.0,-59.0,-29.5
Flint Kearsley,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-5.0,-5.0,17.0,2.5294117647058822,2.0,43.0,17.0,5.0588235294117645,4.0,86.0,13.0,21.0,4.0,0.23529411764705882,-43.0,-2.5294117647058822,7.0,1.7142857142857142,2.0,12.0,7.0,6.857142857142857,7.0,48.0,7.0,9.0,0.0,0.0,-36.0,-5.142857142857142,10.0,3.1,1.5,31.0,10.0,3.8,4.0,38.0,6.0,12.0,4.0,0.4,-7.0,-0.6999999999999997
Flint Northwestern,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,2.0,0.0,0.0,0.0,2.0,15.0,15.0,30.0,2.0,6.0,0.0,0.0,-30.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,2.0,0.0,0.0,0.0,2.0,15.0,15.0,30.0,2.0,4.0,0.0,0.0,-30.0,-15.0
Flint Powers Catholic,3,10.333333333333334,12.0,31.0,3,3.0,1.0,9.0,1.0,0.0,2.0,0.6666666666666666,22.0,7.333333333333334,10.0,4.7,4.5,47.0,10.0,4.4,3.5,44.0,4.0,16.0,5.0,0.5,3.0,0.2999999999999998,4.0,4.75,5.5,19.0,4.0,4.75,3.5,19.0,1.0,6.0,2.0,0.5,0.0,0.0,6.0,4.666666666666667,3.0,28.0,6.0,4.166666666666667,3.5,25.0,3.0,10.0,3.0,0.5,3.0,0.5
Flint Southwestern,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,2.0,0.0,0.0,0.0,2.0,17.5,17.5,35.0,2.0,14.0,0.0,0.0,-35.0,-17.5,2.0,0.0,0.0,0.0,2.0,17.5,17.5,35.0,2.0,10.0,0.0,0.0,-35.0,-17.5,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Flushing,4,4.5,5.0,18.0,4,1.5,0.0,6.0,1.0,0.0,3.0,0.75,12.0,3.0,29.0,9.413793103448276,9.0,273.0,29.0,3.413793103448276,3.0,99.0,7.0,11.0,22.0,0.7586206896551724,174.0,6.0,15.0,8.466666666666667,9.0,127.0,15.0,3.066666666666667,2.0,46.0,5.0,2.0,10.0,0.6666666666666666,81.0,5.4,14.0,10.428571428571429,9.0,146.0,14.0,3.7857142857142856,3.0,53.0,2.0,9.0,12.0,0.8571428571428571,93.0,6.642857142857143
Fowler,2,2.0,2.0,4.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,1.0,0.5,16.0,5.25,5.0,84.0,16.0,5.6875,5.0,91.0,9.0,13.0,7.0,0.4375,-7.0,-0.4375,8.0,5.375,5.0,43.0,8.0,3.375,3.0,27.0,3.0,4.0,5.0,0.625,16.0,2.0,8.0,5.125,5.0,41.0,8.0,8.0,8.0,64.0,6.0,9.0,2.0,0.25,-23.0,-2.875
Fowlerville,1,4.0,4.0,4.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-5.0,-5.0,10.0,2.5,1.5,25.0,10.0,7.0,6.5,70.0,9.0,19.0,0.0,0.0,-45.0,-4.5,5.0,2.8,2.0,14.0,5.0,6.4,6.0,32.0,4.0,11.0,0.0,0.0,-18.0,-3.6000000000000005,5.0,2.2,1.0,11.0,5.0,7.6,7.0,38.0,5.0,8.0,0.0,0.0,-27.0,-5.3999999999999995
Frankenmuth,1,5.0,5.0,5.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-2.0,-2.0,14.0,6.5,6.5,91.0,14.0,4.214285714285714,4.0,59.0,7.0,14.0,7.0,0.5,32.0,2.2857142857142856,9.0,4.333333333333333,2.0,39.0,9.0,5.0,6.0,45.0,6.0,7.0,3.0,0.3333333333333333,-6.0,-0.666666666666667,5.0,10.4,10.0,52.0,5.0,2.8,2.0,14.0,1.0,7.0,4.0,0.8,38.0,7.6000000000000005
Frankfort,3,7.666666666666667,6.0,23.0,3,1.3333333333333333,0.0,4.0,1.0,0.0,2.0,0.6666666666666666,19.0,6.333333333333334,4.0,0.75,0.0,3.0,4.0,5.75,5.0,23.0,4.0,12.0,0.0,0.0,-20.0,-5.0,2.0,0.0,0.0,0.0,2.0,7.0,7.0,14.0,2.0,7.0,0.0,0.0,-14.0,-7.0,2.0,1.5,1.5,3.0,2.0,4.5,4.5,9.0,2.0,5.0,0.0,0.0,-6.0,-3.0
Fraser,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,24.0,6.541666666666667,6.0,157.0,24.0,4.0,3.5,96.0,8.0,12.0,16.0,0.6666666666666666,61.0,2.541666666666667,14.0,6.571428571428571,6.0,92.0,14.0,4.357142857142857,3.5,61.0,4.0,2.0,10.0,0.7142857142857143,31.0,2.2142857142857144,10.0,6.5,6.5,65.0,10.0,3.5,3.5,35.0,4.0,10.0,6.0,0.6,30.0,3.0
Freeland,2,4.0,4.0,8.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,0.0,0.0,11.0,4.090909090909091,4.0,45.0,11.0,7.181818181818182,7.0,79.0,9.0,14.0,2.0,0.18181818181818182,-34.0,-3.090909090909091,8.0,3.0,3.5,24.0,8.0,5.625,6.5,45.0,6.0,5.0,2.0,0.25,-21.0,-2.625,3.0,7.0,10.0,21.0,3.0,11.333333333333334,11.0,34.0,3.0,9.0,0.0,0.0,-13.0,-4.333333333333334
Fremont,2,2.0,2.0,4.0,2,2.5,2.5,5.0,1.0,0.0,1.0,0.5,-1.0,-0.5,7.0,7.428571428571429,5.0,52.0,7.0,5.0,4.0,35.0,3.0,11.0,4.0,0.5714285714285714,17.0,2.428571428571429,2.0,4.5,4.5,9.0,2.0,5.5,5.5,11.0,1.0,6.0,1.0,0.5,-2.0,-1.0,5.0,8.6,5.0,43.0,5.0,4.8,4.0,24.0,2.0,5.0,3.0,0.6,19.0,3.8
Fruitport,4,4.25,3.0,17.0,4,4.25,3.5,17.0,1.0,0.0,3.0,0.75,0.0,0.0,6.0,3.0,1.5,18.0,6.0,6.166666666666667,6.5,37.0,4.0,9.0,2.0,0.3333333333333333,-19.0,-3.166666666666667,,,,,,,,,,,,,,,6.0,3.0,1.5,18.0,6.0,6.166666666666667,6.5,37.0,4.0,9.0,2.0,0.3333333333333333,-19.0,-3.166666666666667
Fulton,3,8.0,2.0,24.0,3,3.6666666666666665,1.0,11.0,1.0,0.0,2.0,0.6666666666666666,13.0,4.333333333333334,4.0,2.75,1.5,11.0,4.0,4.75,3.0,19.0,3.0,18.0,1.0,0.25,-8.0,-2.0,4.0,2.75,1.5,11.0,4.0,4.75,3.0,19.0,3.0,8.0,1.0,0.25,-8.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Galesburg-Augusta,1,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,2.8333333333333335,2.5,17.0,6.0,9.833333333333334,9.0,59.0,6.0,13.0,0.0,0.0,-42.0,-7.0,2.0,1.5,1.5,3.0,2.0,11.0,11.0,22.0,2.0,5.0,0.0,0.0,-19.0,-9.5,4.0,3.5,3.0,14.0,4.0,9.25,8.5,37.0,4.0,8.0,0.0,0.0,-23.0,-5.75
Garden City,2,6.0,6.0,12.0,2,3.5,3.5,7.0,1.0,0.0,1.0,0.5,5.0,2.5,15.0,8.666666666666666,8.0,130.0,15.0,5.0,5.0,75.0,5.0,17.0,10.0,0.6666666666666666,55.0,3.666666666666666,8.0,8.875,9.0,71.0,8.0,5.5,5.5,44.0,2.0,11.0,6.0,0.75,27.0,3.375,7.0,8.428571428571429,7.0,59.0,7.0,4.428571428571429,4.0,31.0,3.0,6.0,4.0,0.5714285714285714,28.0,4.0
Gaylord,2,5.0,5.0,10.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,0.0,0.0,8.0,6.125,5.0,49.0,8.0,7.75,7.5,62.0,5.0,10.0,3.0,0.375,-13.0,-1.625,4.0,8.5,7.5,34.0,4.0,7.0,8.0,28.0,1.0,3.0,3.0,0.75,6.0,1.5,4.0,3.75,3.5,15.0,4.0,8.5,7.0,34.0,4.0,7.0,0.0,0.0,-19.0,-4.75
