teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Jackson Lumen Christi,4,4.25,4.0,17.0,4,3.25,1.5,13.0,1.0,3.0,0.75,4.0,1.0,5,7.8,8.0,39.0,5,3.2,3.0,16.0,1.0,22.0,4.0,0.8,23.0,4.6,3,8.333333333333334,10.0,25.0,3,4.0,5.0,12.0,1.0,7.0,2.0,0.6666666666666666,13.0,4.333333333333334,2,7.0,7.0,14.0,2,2.0,2.0,4.0,0.0,15.0,2.0,1.0,10.0,5.0
Jackson Northwest,3,3.6666666666666665,3.0,11.0,3,2.6666666666666665,2.0,8.0,1.0,2.0,0.6666666666666666,3.0,1.0,9,7.333333333333333,8.0,66.0,9,1.5555555555555556,1.0,14.0,1.0,16.0,7.0,0.7777777777777778,52.0,5.777777777777778,4,8.75,9.0,35.0,4,1.25,0.5,5.0,1.0,7.0,3.0,0.75,30.0,7.5,5,6.2,5.0,31.0,5,1.8,2.0,9.0,0.0,9.0,4.0,0.8,22.0,4.4
Jenison,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,3,3.3333333333333335,3.0,10.0,3,3.0,4.0,9.0,1.0,39.0,2.0,0.6666666666666666,1.0,0.3333333333333335,1,1.0,1.0,1.0,1,4.0,4.0,4.0,1.0,19.0,0.0,0.0,-3.0,-3.0,2,4.5,4.5,9.0,2,2.5,2.5,5.0,0.0,20.0,2.0,1.0,4.0,2.0
Johannesburg-Lewiston,5,9.0,9.0,45.0,5,4.0,4.0,20.0,1.0,4.0,0.8,25.0,5.0,32,8.03125,7.5,257.0,32,6.40625,5.0,205.0,14.0,1.0,18.0,0.5625,52.0,1.625,5,9.8,8.0,49.0,5,6.8,9.0,34.0,3.0,0.0,2.0,0.4,15.0,3.000000000000001,27,7.703703703703703,6.0,208.0,27,6.333333333333333,5.0,171.0,11.0,1.0,16.0,0.5925925925925926,37.0,1.3703703703703702
Jonesville,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,9,3.888888888888889,3.0,35.0,9,7.888888888888889,9.0,71.0,7.0,21.0,2.0,0.2222222222222222,-36.0,-4.0,5,3.0,3.0,15.0,5,7.4,9.0,37.0,4.0,7.0,1.0,0.2,-22.0,-4.4,4,5.0,3.0,20.0,4,8.5,7.5,34.0,3.0,14.0,1.0,0.25,-14.0,-3.5
Kalamazoo Central,2,4.5,4.5,9.0,2,4.5,4.5,9.0,1.0,1.0,0.5,0.0,0.0,9,3.2222222222222223,2.0,29.0,9,7.222222222222222,5.0,65.0,7.0,34.0,2.0,0.2222222222222222,-36.0,-4.0,3,2.3333333333333335,2.0,7.0,3,9.0,11.0,27.0,3.0,21.0,0.0,0.0,-20.0,-6.666666666666666,6,3.6666666666666665,2.5,22.0,6,6.333333333333333,4.5,38.0,4.0,13.0,2.0,0.3333333333333333,-16.0,-2.6666666666666665
Kalamazoo Christian,2,7.0,7.0,14.0,2,7.0,7.0,14.0,1.0,1.0,0.5,0.0,0.0,14,5.357142857142857,4.5,75.0,14,6.142857142857143,4.0,86.0,7.0,23.0,7.0,0.5,-11.0,-0.7857142857142865,5,2.8,1.0,14.0,5,10.4,12.0,52.0,4.0,15.0,1.0,0.2,-38.0,-7.6000000000000005,9,6.777777777777778,6.0,61.0,9,3.7777777777777777,4.0,34.0,3.0,8.0,6.0,0.6666666666666666,27.0,3.0
Kalamazoo Hackett Catholic Prep,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-5.0,-5.0,31,7.290322580645161,7.0,226.0,31,4.645161290322581,4.0,144.0,10.0,19.0,21.0,0.6774193548387096,82.0,2.64516129032258,18,7.277777777777778,6.0,131.0,18,5.0,4.0,90.0,7.0,11.0,11.0,0.6111111111111112,41.0,2.2777777777777777,13,7.3076923076923075,8.0,95.0,13,4.153846153846154,3.0,54.0,3.0,8.0,10.0,0.7692307692307693,41.0,3.1538461538461533
Kalamazoo Heritage Christian,1,3.0,3.0,3.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-2.0,-2.0,17,3.0,1.0,51.0,17,8.235294117647058,8.0,140.0,14.0,15.0,3.0,0.17647058823529413,-89.0,-5.235294117647058,10,3.9,1.5,39.0,10,7.7,8.0,77.0,8.0,15.0,2.0,0.2,-38.0,-3.8000000000000003,7,1.7142857142857142,0.0,12.0,7,9.0,11.0,63.0,6.0,0.0,1.0,0.14285714285714285,-51.0,-7.285714285714286
Kalamazoo Loy Norrix,1,4.0,4.0,4.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-4.0,-4.0,7,5.0,3.0,35.0,7,7.428571428571429,6.0,52.0,5.0,33.0,2.0,0.2857142857142857,-17.0,-2.428571428571429,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,19.0,0.0,0.0,-6.0,-6.0,6,5.833333333333333,3.5,35.0,6,7.666666666666667,6.5,46.0,4.0,14.0,2.0,0.3333333333333333,-11.0,-1.833333333333334
Kalkaska,1,4.0,4.0,4.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-6.0,-6.0,3,4.666666666666667,4.0,14.0,3,3.3333333333333335,2.0,10.0,1.0,21.0,2.0,0.6666666666666666,4.0,1.3333333333333335,2,3.5,3.5,7.0,2,1.0,1.0,2.0,0.0,7.0,2.0,1.0,5.0,2.5,1,7.0,7.0,7.0,1,8.0,8.0,8.0,1.0,14.0,0.0,0.0,-1.0,-1.0
Kent City,2,6.0,6.0,12.0,2,8.5,8.5,17.0,1.0,1.0,0.5,-5.0,-2.5,1,6.0,6.0,6.0,1,16.0,16.0,16.0,1.0,40.0,0.0,0.0,-10.0,-10.0,0,,,0.0,0,,,0.0,0.0,13.0,0.0,,0.0,,1,6.0,6.0,6.0,1,16.0,16.0,16.0,1.0,27.0,0.0,0.0,-10.0,-10.0
Kinde North Huron,1,4.0,4.0,4.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-7.0,-7.0,6,1.5,1.5,9.0,6,4.666666666666667,4.5,28.0,5.0,22.0,0.0,0.0,-19.0,-3.166666666666667,4,1.5,1.5,6.0,4,3.75,4.5,15.0,4.0,10.0,0.0,0.0,-9.0,-2.25,2,1.5,1.5,3.0,2,6.5,6.5,13.0,1.0,12.0,0.0,0.0,-10.0,-5.0
Kingsford,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,3,6.0,5.0,18.0,3,5.666666666666667,6.0,17.0,2.0,9.0,1.0,0.3333333333333333,1.0,0.33333333333333304,2,8.0,8.0,16.0,2,5.5,5.5,11.0,1.0,4.0,1.0,0.5,5.0,2.5,1,2.0,2.0,2.0,1,6.0,6.0,6.0,1.0,5.0,0.0,0.0,-4.0,-4.0
Kingsley,1,8.0,8.0,8.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-6.0,-6.0,7,4.428571428571429,4.0,31.0,7,3.857142857142857,2.0,27.0,2.0,25.0,4.0,0.5714285714285714,4.0,0.5714285714285716,3,5.0,4.0,15.0,3,5.666666666666667,2.0,17.0,1.0,14.0,1.0,0.3333333333333333,-2.0,-0.666666666666667,4,4.0,3.0,16.0,4,2.5,0.0,10.0,1.0,11.0,3.0,0.75,6.0,1.5
Kingston,3,2.6666666666666665,2.0,8.0,3,3.0,3.0,9.0,1.0,2.0,0.6666666666666666,-1.0,-0.3333333333333335,20,8.7,7.0,174.0,20,1.3,0.0,26.0,3.0,2.0,17.0,0.85,148.0,7.3999999999999995,8,11.5,11.0,92.0,8,2.0,0.0,16.0,2.0,0.0,6.0,0.75,76.0,9.5,12,6.833333333333333,6.0,82.0,12,0.8333333333333334,1.0,10.0,1.0,2.0,11.0,0.9166666666666666,72.0,6.0
L'Anse,1,4.0,4.0,4.0,1,17.0,17.0,17.0,1.0,0.0,0.0,-13.0,-13.0,6,6.833333333333333,6.0,41.0,6,11.833333333333334,11.0,71.0,4.0,3.0,2.0,0.3333333333333333,-30.0,-5.000000000000001,4,9.75,11.0,39.0,4,11.75,10.5,47.0,2.0,2.0,2.0,0.5,-8.0,-2.0,2,1.0,1.0,2.0,2,12.0,12.0,24.0,2.0,1.0,0.0,0.0,-22.0,-11.0
Laingsburg,2,8.5,8.5,17.0,2,4.5,4.5,9.0,1.0,1.0,0.5,8.0,4.0,12,2.75,1.5,33.0,12,4.416666666666667,2.5,53.0,7.0,15.0,5.0,0.4166666666666667,-20.0,-1.666666666666667,7,3.7142857142857144,2.0,26.0,7,4.714285714285714,4.0,33.0,3.0,9.0,4.0,0.5714285714285714,-7.0,-1.0,5,1.4,1.0,7.0,5,4.0,2.0,20.0,4.0,6.0,1.0,0.2,-13.0,-2.6
Lake City,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,22,4.863636363636363,3.0,107.0,22,8.0,7.0,176.0,13.0,14.0,9.0,0.4090909090909091,-69.0,-3.1363636363636367,9,3.0,2.0,27.0,9,10.555555555555555,9.0,95.0,7.0,8.0,2.0,0.2222222222222222,-68.0,-7.555555555555555,13,6.153846153846154,6.0,80.0,13,6.230769230769231,5.0,81.0,6.0,6.0,7.0,0.5384615384615384,-1.0,-0.07692307692307665
Lake Fenton,1,3.0,3.0,3.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-7.0,-7.0,4,8.75,6.5,35.0,4,3.25,3.0,13.0,0.0,18.0,4.0,1.0,22.0,5.5,2,6.5,6.5,13.0,2,1.5,1.5,3.0,0.0,10.0,2.0,1.0,10.0,5.0,2,11.0,11.0,22.0,2,5.0,5.0,10.0,0.0,8.0,2.0,1.0,12.0,6.0
Lake Leelanau St Mary,1,9.0,9.0,9.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-1.0,-1.0,13,5.384615384615385,4.0,70.0,13,10.923076923076923,11.0,142.0,8.0,7.0,5.0,0.38461538461538464,-72.0,-5.538461538461538,6,7.0,8.0,42.0,6,8.0,9.5,48.0,3.0,3.0,3.0,0.5,-6.0,-1.0,7,4.0,0.0,28.0,7,13.428571428571429,15.0,94.0,5.0,4.0,2.0,0.2857142857142857,-66.0,-9.428571428571429
Lake Linden-Hubbell,2,6.5,6.5,13.0,2,11.0,11.0,22.0,1.0,1.0,0.5,-9.0,-4.5,7,8.0,8.0,56.0,7,7.857142857142857,9.0,55.0,4.0,3.0,3.0,0.42857142857142855,1.0,0.14285714285714324,4,11.25,12.0,45.0,4,6.25,6.5,25.0,1.0,0.0,3.0,0.75,20.0,5.0,3,3.6666666666666665,3.0,11.0,3,10.0,10.0,30.0,3.0,3.0,0.0,0.0,-19.0,-6.333333333333334
Lake Odessa Lakewood,1,2.0,2.0,2.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-8.0,-8.0,31,5.032258064516129,4.0,156.0,31,6.225806451612903,5.0,193.0,16.0,5.0,14.0,0.45161290322580644,-37.0,-1.193548387096774,17,5.9411764705882355,4.0,101.0,17,5.529411764705882,5.0,94.0,6.0,1.0,11.0,0.6470588235294118,7.0,0.41176470588235325,14,3.9285714285714284,3.5,55.0,14,7.071428571428571,5.0,99.0,10.0,4.0,3.0,0.21428571428571427,-44.0,-3.142857142857143
Lake Orion,4,9.75,11.0,39.0,4,3.25,2.0,13.0,1.0,3.0,0.75,26.0,6.5,7,7.571428571428571,7.0,53.0,7,4.142857142857143,4.0,29.0,1.0,35.0,6.0,0.8571428571428571,24.0,3.428571428571428,5,7.6,7.0,38.0,5,5.0,5.0,25.0,1.0,17.0,4.0,0.8,13.0,2.5999999999999996,2,7.5,7.5,15.0,2,2.0,2.0,4.0,0.0,18.0,2.0,1.0,11.0,5.5
Lakeview,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,1,2.0,2.0,2.0,1,10.0,10.0,10.0,1.0,41.0,0.0,0.0,-8.0,-8.0,1,2.0,2.0,2.0,1,10.0,10.0,10.0,1.0,24.0,0.0,0.0,-8.0,-8.0,0,,,0.0,0,,,0.0,0.0,17.0,0.0,,0.0,
Lansing Catholic,5,10.0,9.0,50.0,5,5.0,5.0,25.0,1.0,4.0,0.8,25.0,5.0,29,7.586206896551724,7.0,220.0,29,4.068965517241379,3.0,118.0,11.0,6.0,18.0,0.6206896551724138,102.0,3.517241379310345,11,8.363636363636363,7.0,92.0,11,3.8181818181818183,3.0,42.0,3.0,4.0,8.0,0.7272727272727273,50.0,4.545454545454545,18,7.111111111111111,6.5,128.0,18,4.222222222222222,3.5,76.0,8.0,2.0,10.0,0.5555555555555556,52.0,2.8888888888888884
Lansing Christian,6,6.5,6.5,39.0,6,7.5,7.5,45.0,3.0,3.0,0.5,-6.0,-1.0,48,5.125,4.0,246.0,48,9.4375,8.5,453.0,36.0,42.0,12.0,0.25,-207.0,-4.3125,33,4.636363636363637,4.0,153.0,33,9.363636363636363,7.0,309.0,24.0,18.0,9.0,0.2727272727272727,-156.0,-4.727272727272727,15,6.2,4.0,93.0,15,9.6,11.0,144.0,12.0,24.0,3.0,0.2,-51.0,-3.3999999999999995
Lansing Eastern,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-10.0,-10.0,7,1.5714285714285714,0.0,11.0,7,14.142857142857142,15.0,99.0,7.0,17.0,0.0,0.0,-88.0,-12.571428571428571,4,1.75,1.5,7.0,4,15.25,16.5,61.0,4.0,8.0,0.0,0.0,-54.0,-13.5,3,1.3333333333333333,0.0,4.0,3,12.666666666666666,14.0,38.0,3.0,9.0,0.0,0.0,-34.0,-11.333333333333332
Lansing Everett,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,8,1.75,1.0,14.0,8,18.375,17.5,147.0,8.0,14.0,0.0,0.0,-133.0,-16.625,6,1.5,0.5,9.0,6,19.166666666666668,19.5,115.0,6.0,5.0,0.0,0.0,-106.0,-17.666666666666668,2,2.5,2.5,5.0,2,16.0,16.0,32.0,2.0,9.0,0.0,0.0,-27.0,-13.5
Lansing Sexton,1,1.0,1.0,1.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-15.0,-15.0,7,0.42857142857142855,0.0,3.0,7,16.428571428571427,16.0,115.0,7.0,11.0,0.0,0.0,-112.0,-15.999999999999998,3,0.0,0.0,0.0,3,26.666666666666668,32.0,80.0,3.0,8.0,0.0,0.0,-80.0,-26.666666666666668,4,0.75,0.0,3.0,4,8.75,8.0,35.0,4.0,3.0,0.0,0.0,-32.0,-8.0
Lansing Waverly,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-11.0,-11.0,18,4.111111111111111,2.0,74.0,18,7.5,8.0,135.0,15.0,11.0,2.0,0.1111111111111111,-61.0,-3.3888888888888893,10,1.9,1.5,19.0,10,8.7,9.0,87.0,9.0,7.0,0.0,0.0,-68.0,-6.799999999999999,8,6.875,2.5,55.0,8,6.0,4.5,48.0,6.0,4.0,2.0,0.25,7.0,0.875
Lapeer,3,6.666666666666667,5.0,20.0,3,3.3333333333333335,3.0,10.0,1.0,2.0,0.6666666666666666,10.0,3.3333333333333335,8,8.625,6.0,69.0,8,6.375,7.0,51.0,4.0,33.0,4.0,0.5,18.0,2.25,4,11.75,12.5,47.0,4,4.75,4.5,19.0,2.0,21.0,2.0,0.5,28.0,7.0,4,5.5,5.5,22.0,4,8.0,8.5,32.0,2.0,12.0,2.0,0.5,-10.0,-2.5
Lawrence,2,4.0,4.0,8.0,2,6.5,6.5,13.0,1.0,1.0,0.5,-5.0,-2.5,19,8.526315789473685,10.0,162.0,19,4.157894736842105,3.0,79.0,6.0,14.0,13.0,0.6842105263157895,83.0,4.36842105263158,13,8.76923076923077,10.0,114.0,13,4.384615384615385,3.0,57.0,4.0,6.0,9.0,0.6923076923076923,57.0,4.384615384615385,6,8.0,9.5,48.0,6,3.6666666666666665,2.5,22.0,2.0,8.0,4.0,0.6666666666666666,26.0,4.333333333333334
Lawton,1,2.0,2.0,2.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-13.0,-13.0,9,7.222222222222222,8.0,65.0,9,7.777777777777778,10.0,70.0,4.0,26.0,5.0,0.5555555555555556,-5.0,-0.5555555555555554,4,11.75,11.0,47.0,4,6.0,6.5,24.0,0.0,15.0,4.0,1.0,23.0,5.75,5,3.6,2.0,18.0,5,9.2,10.0,46.0,4.0,11.0,1.0,0.2,-28.0,-5.6
LeRoy Pine River,4,9.5,7.5,38.0,4,5.5,2.0,22.0,1.0,3.0,0.75,16.0,4.0,4,1.0,0.5,4.0,4,12.25,11.5,49.0,4.0,49.0,0.0,0.0,-45.0,-11.25,0,,,0.0,0,,,0.0,0.0,30.0,0.0,,0.0,,4,1.0,0.5,4.0,4,12.25,11.5,49.0,4.0,19.0,0.0,0.0,-45.0,-11.25
Leslie,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,10,4.5,5.0,45.0,10,2.6,2.5,26.0,3.0,18.0,7.0,0.7,19.0,1.9,2,3.5,3.5,7.0,2,1.0,1.0,2.0,0.0,15.0,2.0,1.0,5.0,2.5,8,4.75,5.5,38.0,8,3.0,3.5,24.0,3.0,3.0,5.0,0.625,14.0,1.75
Lincoln Park,1,3.0,3.0,3.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-4.0,-4.0,15,6.066666666666666,4.0,91.0,15,6.8,7.0,102.0,9.0,25.0,6.0,0.4,-11.0,-0.7333333333333334,10,7.4,6.5,74.0,10,5.5,5.0,55.0,4.0,13.0,6.0,0.6,19.0,1.9000000000000004,5,3.4,3.0,17.0,5,9.4,8.0,47.0,5.0,12.0,0.0,0.0,-30.0,-6.0
Linden,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,7,3.5714285714285716,4.0,25.0,7,3.4285714285714284,3.0,24.0,3.0,20.0,4.0,0.5714285714285714,1.0,0.14285714285714324,3,4.0,4.0,12.0,3,1.6666666666666667,1.0,5.0,1.0,9.0,2.0,0.6666666666666666,7.0,2.333333333333333,4,3.25,3.0,13.0,4,4.75,5.5,19.0,2.0,11.0,2.0,0.5,-6.0,-1.5
Litchfield,3,10.333333333333334,12.0,31.0,3,5.333333333333333,3.0,16.0,1.0,2.0,0.6666666666666666,15.0,5.000000000000001,3,1.6666666666666667,2.0,5.0,3,11.0,11.0,33.0,3.0,12.0,0.0,0.0,-28.0,-9.333333333333334,0,,,0.0,0,,,0.0,0.0,2.0,0.0,,0.0,,3,1.6666666666666667,2.0,5.0,3,11.0,11.0,33.0,3.0,10.0,0.0,0.0,-28.0,-9.333333333333334
Livonia Churchill,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,29,8.03448275862069,6.0,233.0,29,4.586206896551724,3.0,133.0,11.0,10.0,18.0,0.6206896551724138,100.0,3.448275862068966,15,9.6,5.0,144.0,15,5.066666666666666,3.0,76.0,6.0,8.0,9.0,0.6,68.0,4.533333333333333,14,6.357142857142857,6.0,89.0,14,4.071428571428571,2.0,57.0,5.0,2.0,9.0,0.6428571428571429,32.0,2.2857142857142856
Livonia Clarenceville,3,9.0,12.0,27.0,3,4.333333333333333,4.0,13.0,1.0,2.0,0.6666666666666666,14.0,4.666666666666667,14,2.5714285714285716,0.5,36.0,14,13.071428571428571,14.5,183.0,11.0,11.0,3.0,0.21428571428571427,-147.0,-10.5,10,1.8,1.0,18.0,10,14.4,15.0,144.0,8.0,10.0,2.0,0.2,-126.0,-12.6,4,4.5,0.0,18.0,4,9.75,11.5,39.0,3.0,1.0,1.0,0.25,-21.0,-5.25
Livonia Franklin,4,10.5,13.5,42.0,4,1.25,0.5,5.0,1.0,3.0,0.75,37.0,9.25,28,9.321428571428571,9.0,261.0,28,3.857142857142857,3.0,108.0,5.0,11.0,23.0,0.8214285714285714,153.0,5.4642857142857135,19,8.68421052631579,9.0,165.0,19,3.3157894736842106,2.0,63.0,3.0,7.0,16.0,0.8421052631578947,102.0,5.368421052631579,9,10.666666666666666,9.0,96.0,9,5.0,5.0,45.0,2.0,4.0,7.0,0.7777777777777778,51.0,5.666666666666666
Livonia Stevenson,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-10.0,-10.0,22,6.7272727272727275,5.5,148.0,22,5.409090909090909,3.5,119.0,11.0,13.0,11.0,0.5,29.0,1.3181818181818183,9,4.777777777777778,6.0,43.0,9,6.666666666666667,7.0,60.0,6.0,5.0,3.0,0.3333333333333333,-17.0,-1.8888888888888893,13,8.076923076923077,5.0,105.0,13,4.538461538461538,3.0,59.0,5.0,8.0,8.0,0.6153846153846154,46.0,3.5384615384615383
Lowell,1,2.0,2.0,2.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-5.0,-5.0,23,7.130434782608695,5.0,164.0,23,3.391304347826087,2.0,78.0,8.0,14.0,15.0,0.6521739130434783,86.0,3.7391304347826084,11,4.454545454545454,2.0,49.0,11,3.4545454545454546,2.0,38.0,5.0,7.0,6.0,0.5454545454545454,11.0,0.9999999999999996,12,9.583333333333334,6.5,115.0,12,3.3333333333333335,3.0,40.0,3.0,7.0,9.0,0.75,75.0,6.25
Ludington,2,4.0,4.0,8.0,2,1.5,1.5,3.0,1.0,1.0,0.5,5.0,2.5,15,7.133333333333334,7.0,107.0,15,4.133333333333334,4.0,62.0,4.0,24.0,11.0,0.7333333333333333,45.0,3.0,9,5.111111111111111,6.0,46.0,9,4.111111111111111,3.0,37.0,3.0,6.0,6.0,0.6666666666666666,9.0,1.0,6,10.166666666666666,11.0,61.0,6,4.166666666666667,5.0,25.0,1.0,18.0,5.0,0.8333333333333334,36.0,5.999999999999999
Lutheran Westland,2,11.5,11.5,23.0,2,4.5,4.5,9.0,1.0,1.0,0.5,14.0,7.0,22,7.318181818181818,5.5,161.0,22,4.7727272727272725,3.0,105.0,8.0,11.0,14.0,0.6363636363636364,56.0,2.545454545454546,11,9.0,10.0,99.0,11,2.6363636363636362,2.0,29.0,1.0,7.0,10.0,0.9090909090909091,70.0,6.363636363636363,11,5.636363636363637,3.0,62.0,11,6.909090909090909,8.0,76.0,7.0,4.0,4.0,0.36363636363636365,-14.0,-1.2727272727272725
Mackinaw City,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,22,8.227272727272727,7.5,181.0,22,3.5,4.0,77.0,8.0,2.0,13.0,0.5909090909090909,104.0,4.727272727272727,15,9.266666666666667,10.0,139.0,15,2.933333333333333,2.0,44.0,4.0,2.0,10.0,0.6666666666666666,95.0,6.333333333333334,7,6.0,3.0,42.0,7,4.714285714285714,4.0,33.0,4.0,0.0,3.0,0.42857142857142855,9.0,1.2857142857142856
Macomb Dakota,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,1,1.0,1.0,1.0,1,13.0,13.0,13.0,1.0,36.0,0.0,0.0,-12.0,-12.0,0,,,0.0,0,,,0.0,0.0,22.0,0.0,,0.0,,1,1.0,1.0,1.0,1,13.0,13.0,13.0,1.0,14.0,0.0,0.0,-12.0,-12.0
Macomb L'Anse Creuse North,2,4.0,4.0,8.0,2,2.0,2.0,4.0,1.0,1.0,0.5,4.0,2.0,4,2.25,1.5,9.0,4,3.75,3.5,15.0,3.0,34.0,1.0,0.25,-6.0,-1.5,2,3.0,3.0,6.0,2,5.0,5.0,10.0,1.0,13.0,1.0,0.5,-4.0,-2.0,2,1.5,1.5,3.0,2,2.5,2.5,5.0,2.0,21.0,0.0,0.0,-2.0,-1.0
Macomb Lutheran North,2,9.0,9.0,18.0,2,3.0,3.0,6.0,1.0,1.0,0.5,12.0,6.0,20,5.85,4.5,117.0,20,3.1,3.0,62.0,7.0,7.0,13.0,0.65,55.0,2.7499999999999996,9,7.333333333333333,6.0,66.0,9,3.0,3.0,27.0,3.0,2.0,6.0,0.6666666666666666,39.0,4.333333333333333,11,4.636363636363637,3.0,51.0,11,3.1818181818181817,1.0,35.0,4.0,5.0,7.0,0.6363636363636364,16.0,1.454545454545455
Madison Heights Bishop Foley,2,3.0,3.0,6.0,2,6.0,6.0,12.0,1.0,1.0,0.5,-6.0,-3.0,32,2.5625,2.0,82.0,32,7.8125,7.0,250.0,27.0,1.0,4.0,0.125,-168.0,-5.25,14,2.2857142857142856,1.5,32.0,14,8.214285714285714,8.5,115.0,12.0,0.0,2.0,0.14285714285714285,-83.0,-5.928571428571428,18,2.7777777777777777,2.5,50.0,18,7.5,7.0,135.0,15.0,1.0,2.0,0.1111111111111111,-85.0,-4.722222222222222
Madison Heights Lamphere,4,4.0,5.0,16.0,4,4.25,3.5,17.0,1.0,3.0,0.75,-1.0,-0.25,9,5.444444444444445,5.0,49.0,9,4.333333333333333,4.0,39.0,3.0,23.0,6.0,0.6666666666666666,10.0,1.1111111111111116,6,5.5,4.5,33.0,6,4.0,4.0,24.0,2.0,13.0,4.0,0.6666666666666666,9.0,1.5,3,5.333333333333333,5.0,16.0,3,5.0,4.0,15.0,1.0,10.0,2.0,0.6666666666666666,1.0,0.33333333333333304
Madison Heights Madison,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,7,6.571428571428571,0.0,46.0,7,12.857142857142858,15.0,90.0,5.0,15.0,2.0,0.2857142857142857,-44.0,-6.2857142857142865,4,6.0,1.0,24.0,4,12.0,13.0,48.0,3.0,7.0,1.0,0.25,-24.0,-6.0,3,7.333333333333333,0.0,22.0,3,14.0,17.0,42.0,2.0,8.0,1.0,0.3333333333333333,-20.0,-6.666666666666667
Mancelona,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-13.0,-13.0,12,6.75,4.5,81.0,12,7.166666666666667,7.5,86.0,7.0,20.0,5.0,0.4166666666666667,-5.0,-0.41666666666666696,9,5.333333333333333,4.0,48.0,9,7.888888888888889,9.0,71.0,6.0,10.0,3.0,0.3333333333333333,-23.0,-2.5555555555555562,3,11.0,11.0,33.0,3,5.0,2.0,15.0,1.0,10.0,2.0,0.6666666666666666,18.0,6.0
Manchester,2,7.0,7.0,14.0,2,5.0,5.0,10.0,1.0,1.0,0.5,4.0,2.0,5,9.0,8.0,45.0,5,4.0,3.0,20.0,1.0,22.0,4.0,0.8,25.0,5.0,5,9.0,8.0,45.0,5,4.0,3.0,20.0,1.0,6.0,4.0,0.8,25.0,5.0,0,,,0.0,0,,,0.0,0.0,16.0,0.0,,0.0,
