teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Detroit Cristo Rey,1,0.0,0.0,0.0,1,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-12.0,-12.0,20,2.8,0.5,56.0,20,8.65,10.0,173.0,14.0,1.0,5.0,0.25,-117.0,-5.8500000000000005,11.0,2.272727272727273,0.0,25.0,11.0,8.545454545454545,10.0,94.0,7.0,0.0,4.0,0.36363636363636365,-69.0,-6.272727272727272,9.0,3.4444444444444446,1.0,31.0,9.0,8.777777777777779,10.0,79.0,7.0,1.0,1.0,0.1111111111111111,-48.0,-5.333333333333334
Detroit Denby,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-9.0,-9.0,1,12.0,12.0,12.0,1,15.0,15.0,15.0,1.0,10.0,0.0,0.0,-3.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,1.0,12.0,12.0,12.0,1.0,15.0,15.0,15.0,1.0,1.0,0.0,0.0,-3.0,-3.0
Detroit Edison,3,9.333333333333334,12.0,28.0,3,1.3333333333333333,0.0,4.0,1.0,0.0,2.0,0.6666666666666666,24.0,8.0,11,8.818181818181818,9.0,97.0,11,4.545454545454546,3.0,50.0,4.0,28.0,7.0,0.6363636363636364,47.0,4.2727272727272725,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,-1.0,-1.0,10.0,9.4,10.0,94.0,10.0,4.6,2.5,46.0,3.0,27.0,7.0,0.7,48.0,4.800000000000001
Detroit Henry Ford,2,5.5,5.5,11.0,2,11.0,11.0,22.0,1.0,0.0,1.0,0.5,-11.0,-5.5,0,,,0.0,0,,,0.0,0.0,12.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Detroit Leadership Academy,1,2.0,2.0,2.0,1,20.0,20.0,20.0,1.0,0.0,0.0,0.0,-18.0,-18.0,5,0.0,0.0,0.0,5,11.8,12.0,59.0,5.0,6.0,0.0,0.0,-59.0,-11.8,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,5.0,0.0,0.0,0.0,5.0,11.8,12.0,59.0,5.0,2.0,0.0,0.0,-59.0,-11.8
Detroit Martin Luther King,2,6.0,6.0,12.0,2,12.0,12.0,24.0,1.0,0.0,1.0,0.5,-12.0,-6.0,3,6.333333333333333,3.0,19.0,3,12.666666666666666,13.0,38.0,2.0,13.0,1.0,0.3333333333333333,-19.0,-6.333333333333333,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,3.0,6.333333333333333,3.0,19.0,3.0,12.666666666666666,13.0,38.0,2.0,4.0,1.0,0.3333333333333333,-19.0,-6.333333333333333
Detroit Mumford,2,8.5,8.5,17.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,7.0,3.5,12,5.583333333333333,2.5,67.0,12,10.166666666666666,11.5,122.0,9.0,12.0,2.0,0.16666666666666666,-55.0,-4.583333333333333,6.0,6.5,4.5,39.0,6.0,10.666666666666666,12.0,64.0,5.0,3.0,1.0,0.16666666666666666,-25.0,-4.166666666666666,6.0,4.666666666666667,1.0,28.0,6.0,9.666666666666666,8.5,58.0,4.0,9.0,1.0,0.16666666666666666,-30.0,-4.999999999999999
Detroit Pershing,1,7.0,7.0,7.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-4.0,-4.0,1,15.0,15.0,15.0,1,14.0,14.0,14.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,1.0,15.0,15.0,15.0,1.0,14.0,14.0,14.0,0.0,4.0,1.0,1.0,1.0,1.0
Detroit Renaissance,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-11.0,-11.0,6,7.0,5.5,42.0,6,7.0,6.0,42.0,4.0,12.0,2.0,0.3333333333333333,0.0,0.0,1.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,15.0,15.0,5.0,5.2,4.0,26.0,5.0,8.2,7.0,41.0,4.0,8.0,1.0,0.2,-15.0,-2.999999999999999
Detroit Southeastern,1,0.0,0.0,0.0,1,21.0,21.0,21.0,1.0,0.0,0.0,0.0,-21.0,-21.0,5,13.0,14.0,65.0,5,10.0,12.0,50.0,2.0,5.0,3.0,0.6,15.0,3.0,5.0,13.0,14.0,65.0,5.0,10.0,12.0,50.0,2.0,1.0,3.0,0.6,15.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Detroit U-D Jesuit,4,6.75,6.5,27.0,4,1.0,0.0,4.0,1.0,0.0,3.0,0.75,23.0,5.75,9,4.555555555555555,2.0,41.0,9,7.333333333333333,7.0,66.0,6.0,25.0,3.0,0.3333333333333333,-25.0,-2.7777777777777777,6.0,5.333333333333333,4.5,32.0,6.0,6.833333333333333,7.5,41.0,3.0,15.0,3.0,0.5,-9.0,-1.5,3.0,3.0,2.0,9.0,3.0,8.333333333333334,7.0,25.0,3.0,10.0,0.0,0.0,-16.0,-5.333333333333334
Detroit University Prep,2,15.5,15.5,31.0,2,10.5,10.5,21.0,1.0,0.0,1.0,0.5,10.0,5.0,8,5.375,2.5,43.0,8,8.625,9.0,69.0,5.0,8.0,3.0,0.375,-26.0,-3.25,3.0,6.666666666666667,8.0,20.0,3.0,8.0,7.0,24.0,1.0,0.0,2.0,0.6666666666666666,-4.0,-1.333333333333333,5.0,4.6,2.0,23.0,5.0,9.0,10.0,45.0,4.0,8.0,1.0,0.2,-22.0,-4.4
Detroit University Prep Art & Design,1,8.0,8.0,8.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-3.0,-3.0,6,3.6666666666666665,3.0,22.0,6,13.0,12.5,78.0,6.0,2.0,0.0,0.0,-56.0,-9.333333333333334,3.0,3.6666666666666665,3.0,11.0,3.0,13.666666666666666,18.0,41.0,3.0,2.0,0.0,0.0,-30.0,-10.0,3.0,3.6666666666666665,3.0,11.0,3.0,12.333333333333334,12.0,37.0,3.0,0.0,0.0,0.0,-26.0,-8.666666666666668
Detroit University Prep Science & Math,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,9,5.0,1.0,45.0,9,10.777777777777779,11.0,97.0,6.0,3.0,3.0,0.3333333333333333,-52.0,-5.777777777777779,5.0,5.2,1.0,26.0,5.0,8.4,11.0,42.0,3.0,3.0,2.0,0.4,-16.0,-3.2,4.0,4.75,0.5,19.0,4.0,13.75,15.0,55.0,3.0,0.0,1.0,0.25,-36.0,-9.0
Detroit Western,3,8.333333333333334,7.0,25.0,3,2.0,3.0,6.0,1.0,0.0,2.0,0.6666666666666666,19.0,6.333333333333334,3,10.0,8.0,30.0,3,2.6666666666666665,3.0,8.0,1.0,27.0,2.0,0.6666666666666666,22.0,7.333333333333334,3.0,10.0,8.0,30.0,3.0,2.6666666666666665,3.0,8.0,1.0,10.0,2.0,0.6666666666666666,22.0,7.333333333333334,0.0,,,0.0,0.0,,,0.0,0.0,17.0,0.0,,0.0,
Dexter,3,6.333333333333333,9.0,19.0,3,5.0,5.0,15.0,1.0,0.0,2.0,0.6666666666666666,4.0,1.333333333333333,5,6.6,5.0,33.0,5,4.0,4.0,20.0,2.0,47.0,3.0,0.6,13.0,2.5999999999999996,2.0,3.0,3.0,6.0,2.0,3.5,3.5,7.0,1.0,27.0,1.0,0.5,-1.0,-0.5,3.0,9.0,9.0,27.0,3.0,4.333333333333333,4.0,13.0,1.0,20.0,2.0,0.6666666666666666,14.0,4.666666666666667
Dowagiac,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5,3.8,2.0,19.0,5,5.8,6.0,29.0,3.0,14.0,2.0,0.4,-10.0,-2.0,3.0,5.666666666666667,4.0,17.0,3.0,4.333333333333333,3.0,13.0,1.0,5.0,2.0,0.6666666666666666,4.0,1.333333333333334,2.0,1.0,1.0,2.0,2.0,8.0,8.0,16.0,2.0,9.0,0.0,0.0,-14.0,-7.0
Dryden,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-7.0,-7.0,17,6.647058823529412,6.0,113.0,17,4.0588235294117645,2.0,69.0,4.0,13.0,13.0,0.7647058823529411,44.0,2.5882352941176476,8.0,6.5,5.5,52.0,8.0,3.75,2.5,30.0,1.0,7.0,7.0,0.875,22.0,2.75,9.0,6.777777777777778,6.0,61.0,9.0,4.333333333333333,1.0,39.0,3.0,6.0,6.0,0.6666666666666666,22.0,2.4444444444444446
Dundee,2,7.0,7.0,14.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,8.0,4.0,9,2.5555555555555554,1.0,23.0,9,4.888888888888889,4.0,44.0,6.0,13.0,3.0,0.3333333333333333,-21.0,-2.333333333333334,4.0,0.75,1.0,3.0,4.0,5.0,3.5,20.0,4.0,5.0,0.0,0.0,-17.0,-4.25,5.0,4.0,4.0,20.0,5.0,4.8,4.0,24.0,2.0,8.0,3.0,0.6,-4.0,-0.7999999999999998
Durand,2,8.0,8.0,16.0,2,3.5,3.5,7.0,1.0,0.0,1.0,0.5,9.0,4.5,6,3.3333333333333335,3.5,20.0,6,4.666666666666667,3.0,28.0,3.0,10.0,3.0,0.5,-8.0,-1.3333333333333335,4.0,4.0,3.5,16.0,4.0,6.0,6.0,24.0,2.0,4.0,2.0,0.5,-8.0,-2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,0.5,0.0,0.0
East Grand Rapids,2,3.0,3.0,6.0,2,6.5,6.5,13.0,1.0,0.0,1.0,0.5,-7.0,-3.5,2,10.0,10.0,20.0,2,4.0,4.0,8.0,0.0,34.0,2.0,1.0,12.0,6.0,2.0,10.0,10.0,20.0,2.0,4.0,4.0,8.0,0.0,22.0,2.0,1.0,12.0,6.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,
East Jackson,3,7.666666666666667,3.0,23.0,3,6.0,4.0,18.0,1.0,0.0,2.0,0.6666666666666666,5.0,1.666666666666667,8,2.25,1.0,18.0,8,7.875,6.0,63.0,7.0,11.0,1.0,0.125,-45.0,-5.625,6.0,1.3333333333333333,0.5,8.0,6.0,9.333333333333334,8.0,56.0,6.0,5.0,0.0,0.0,-48.0,-8.0,2.0,5.0,5.0,10.0,2.0,3.5,3.5,7.0,1.0,6.0,1.0,0.5,3.0,1.5
East Jordan,3,3.3333333333333335,2.0,10.0,3,2.3333333333333335,2.0,7.0,1.0,0.0,2.0,0.6666666666666666,3.0,1.0,10,5.0,3.0,50.0,10,6.8,5.0,68.0,6.0,11.0,4.0,0.4,-18.0,-1.7999999999999998,6.0,6.666666666666667,5.5,40.0,6.0,6.833333333333333,5.0,41.0,3.0,5.0,3.0,0.5,-1.0,-0.16666666666666607,4.0,2.5,1.0,10.0,4.0,6.75,5.5,27.0,3.0,6.0,1.0,0.25,-17.0,-4.25
East Kentwood,3,13.333333333333334,16.0,40.0,3,3.0,3.0,9.0,1.0,0.0,2.0,0.6666666666666666,31.0,10.333333333333334,7,4.285714285714286,5.0,30.0,7,10.714285714285714,9.0,75.0,6.0,26.0,0.0,0.0,-45.0,-6.428571428571428,2.0,3.5,3.5,7.0,2.0,8.5,8.5,17.0,1.0,13.0,0.0,0.0,-10.0,-5.0,5.0,4.6,5.0,23.0,5.0,11.6,9.0,58.0,5.0,13.0,0.0,0.0,-35.0,-7.0
East Lansing,2,4.0,4.0,8.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,2.0,1.0,25,7.28,6.0,182.0,25,5.72,4.0,143.0,11.0,10.0,13.0,0.52,39.0,1.5600000000000005,12.0,6.916666666666667,5.5,83.0,12.0,7.25,7.5,87.0,5.0,7.0,7.0,0.5833333333333334,-4.0,-0.33333333333333304,13.0,7.615384615384615,7.0,99.0,13.0,4.3076923076923075,3.0,56.0,6.0,3.0,6.0,0.46153846153846156,43.0,3.3076923076923075
Eastpointe,1,0.0,0.0,0.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-18.0,-18.0,0,,,0.0,0,,,0.0,0.0,25.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,15.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Eaton Rapids,6,6.5,5.5,39.0,6,0.6666666666666666,0.5,4.0,1.0,0.0,5.0,0.8333333333333334,35.0,5.833333333333333,29,7.172413793103448,6.0,208.0,29,3.2758620689655173,2.0,95.0,9.0,2.0,20.0,0.6896551724137931,113.0,3.896551724137931,14.0,6.071428571428571,6.0,85.0,14.0,2.4285714285714284,2.0,34.0,4.0,1.0,10.0,0.7142857142857143,51.0,3.642857142857143,15.0,8.2,7.0,123.0,15.0,4.066666666666666,4.0,61.0,5.0,1.0,10.0,0.6666666666666666,62.0,4.133333333333333
Eau Claire,1,0.0,0.0,0.0,1,17.0,17.0,17.0,1.0,0.0,0.0,0.0,-17.0,-17.0,2,2.0,2.0,4.0,2,30.0,30.0,60.0,2.0,17.0,0.0,0.0,-56.0,-28.0,2.0,2.0,2.0,4.0,2.0,30.0,30.0,60.0,2.0,7.0,0.0,0.0,-56.0,-28.0,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Eben Junction Superior Central,3,3.0,3.0,9.0,3,4.0,4.0,12.0,3.0,0.0,0.0,0.0,-3.0,-1.0,12,4.75,2.0,57.0,12,7.25,8.5,87.0,9.0,39.0,3.0,0.25,-30.0,-2.5,3.0,15.0,15.0,45.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,45.0,15.0,9.0,1.3333333333333333,1.0,12.0,9.0,9.666666666666666,11.0,87.0,9.0,24.0,0.0,0.0,-75.0,-8.333333333333332
Ecorse,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-10.0,-10.0,15,9.333333333333334,9.0,140.0,15,3.533333333333333,3.0,53.0,3.0,6.0,12.0,0.8,87.0,5.800000000000001,10.0,9.9,10.0,99.0,10.0,3.2,2.5,32.0,1.0,0.0,9.0,0.9,67.0,6.7,5.0,8.2,9.0,41.0,5.0,4.2,3.0,21.0,2.0,6.0,3.0,0.6,20.0,3.999999999999999
Edwardsburg,3,10.0,7.0,30.0,3,1.6666666666666667,0.0,5.0,1.0,0.0,2.0,0.6666666666666666,25.0,8.333333333333334,31,7.387096774193548,7.0,229.0,31,3.967741935483871,3.0,123.0,6.0,0.0,25.0,0.8064516129032258,106.0,3.419354838709677,15.0,7.866666666666666,7.0,118.0,15.0,3.933333333333333,3.0,59.0,1.0,0.0,14.0,0.9333333333333333,59.0,3.933333333333333,16.0,6.9375,6.5,111.0,16.0,4.0,3.5,64.0,5.0,0.0,11.0,0.6875,47.0,2.9375
Elk Rapids,1,5.0,5.0,5.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-10.0,-10.0,2,1.5,1.5,3.0,2,7.0,7.0,14.0,2.0,17.0,0.0,0.0,-11.0,-5.5,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,2.0,1.5,1.5,3.0,2.0,7.0,7.0,14.0,2.0,6.0,0.0,0.0,-11.0,-5.5
Elkton-Pigeon-Bay Port Laker,3,1.3333333333333333,1.0,4.0,3,4.0,0.0,12.0,1.0,0.0,2.0,0.6666666666666666,-8.0,-2.666666666666667,5,3.8,5.0,19.0,5,3.6,3.0,18.0,3.0,12.0,2.0,0.4,1.0,0.19999999999999973,4.0,3.5,3.0,14.0,4.0,3.5,3.0,14.0,3.0,4.0,1.0,0.25,0.0,0.0,1.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,0.0,8.0,1.0,1.0,1.0,1.0
Ellsworth,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2,13.5,13.5,27.0,2,2.5,2.5,5.0,0.0,24.0,2.0,1.0,22.0,11.0,0.0,,,0.0,0.0,,,0.0,0.0,14.0,0.0,,0.0,,2.0,13.5,13.5,27.0,2.0,2.5,2.5,5.0,0.0,10.0,2.0,1.0,22.0,11.0
Erie Mason,1,3.0,3.0,3.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-2.0,-2.0,18,5.166666666666667,4.0,93.0,18,4.833333333333333,4.5,87.0,8.0,17.0,10.0,0.5555555555555556,6.0,0.3333333333333339,12.0,5.583333333333333,4.5,67.0,12.0,5.083333333333333,4.5,61.0,5.0,6.0,7.0,0.5833333333333334,6.0,0.5,6.0,4.333333333333333,3.5,26.0,6.0,4.333333333333333,4.0,26.0,3.0,11.0,3.0,0.5,0.0,0.0
Escanaba,3,4.333333333333333,5.0,13.0,3,3.3333333333333335,4.0,10.0,1.0,0.0,2.0,0.6666666666666666,3.0,0.9999999999999996,22,5.909090909090909,6.0,130.0,22,5.2727272727272725,3.5,116.0,8.0,15.0,13.0,0.5909090909090909,14.0,0.6363636363636367,9.0,6.222222222222222,5.0,56.0,9.0,4.666666666666667,4.0,42.0,3.0,7.0,6.0,0.6666666666666666,14.0,1.5555555555555554,13.0,5.6923076923076925,6.0,74.0,13.0,5.6923076923076925,3.0,74.0,5.0,8.0,7.0,0.5384615384615384,0.0,0.0
Essexville Garber,5,9.8,13.0,49.0,5,2.2,2.0,11.0,1.0,0.0,4.0,0.8,38.0,7.6000000000000005,4,4.0,3.5,16.0,4,9.25,8.0,37.0,3.0,20.0,1.0,0.25,-21.0,-5.25,2.0,4.5,4.5,9.0,2.0,15.5,15.5,31.0,2.0,10.0,0.0,0.0,-22.0,-11.0,2.0,3.5,3.5,7.0,2.0,3.0,3.0,6.0,1.0,10.0,1.0,0.5,1.0,0.5
Evart,4,5.5,4.0,22.0,4,1.0,0.5,4.0,1.0,0.0,3.0,0.75,18.0,4.5,20,8.35,8.0,167.0,20,3.5,1.5,70.0,5.0,9.0,15.0,0.75,97.0,4.85,10.0,7.1,7.5,71.0,10.0,3.2,1.5,32.0,2.0,6.0,8.0,0.8,39.0,3.8999999999999995,10.0,9.6,8.5,96.0,10.0,3.8,3.0,38.0,3.0,3.0,7.0,0.7,58.0,5.8
Farmington,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-3.0,-3.0,7,2.857142857142857,3.0,20.0,7,12.428571428571429,9.0,87.0,7.0,46.0,0.0,0.0,-67.0,-9.571428571428571,2.0,4.0,4.0,8.0,2.0,25.5,25.5,51.0,2.0,24.0,0.0,0.0,-43.0,-21.5,5.0,2.4,3.0,12.0,5.0,7.2,8.0,36.0,5.0,22.0,0.0,0.0,-24.0,-4.800000000000001
Farwell,2,6.0,6.0,12.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,2.0,1.0,2,6.5,6.5,13.0,2,5.5,5.5,11.0,0.0,27.0,2.0,1.0,2.0,1.0,2.0,6.5,6.5,13.0,2.0,5.5,5.5,11.0,0.0,21.0,2.0,1.0,2.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Fennville,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5,4.6,2.0,23.0,5,5.8,6.0,29.0,4.0,25.0,1.0,0.2,-6.0,-1.2000000000000002,4.0,3.75,1.5,15.0,4.0,5.0,5.5,20.0,3.0,14.0,1.0,0.25,-5.0,-1.25,1.0,8.0,8.0,8.0,1.0,9.0,9.0,9.0,1.0,11.0,0.0,0.0,-1.0,-1.0
Fenton,5,4.4,6.0,22.0,5,4.0,3.0,20.0,1.0,0.0,4.0,0.8,2.0,0.40000000000000036,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,35.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,18.0,0.0,,0.0,,1.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,1.0,17.0,0.0,0.0,-1.0,-1.0
Ferndale,3,5.666666666666667,3.0,17.0,3,1.6666666666666667,2.0,5.0,1.0,0.0,2.0,0.6666666666666666,12.0,4.0,7,5.428571428571429,6.0,38.0,7,8.571428571428571,6.0,60.0,3.0,29.0,4.0,0.5714285714285714,-22.0,-3.1428571428571423,5.0,7.2,7.0,36.0,5.0,8.2,6.0,41.0,1.0,17.0,4.0,0.8,-5.0,-0.9999999999999991,2.0,1.0,1.0,2.0,2.0,9.5,9.5,19.0,2.0,12.0,0.0,0.0,-17.0,-8.5
Fife Lake Forest Area,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,13,7.230769230769231,8.0,94.0,13,5.153846153846154,5.0,67.0,6.0,14.0,7.0,0.5384615384615384,27.0,2.0769230769230766,7.0,9.285714285714286,11.0,65.0,7.0,4.571428571428571,5.0,32.0,3.0,9.0,4.0,0.5714285714285714,33.0,4.714285714285715,6.0,4.833333333333333,5.0,29.0,6.0,5.833333333333333,5.5,35.0,3.0,5.0,3.0,0.5,-6.0,-1.0
Flat Rock,1,5.0,5.0,5.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-5.0,-5.0,25,4.96,5.0,124.0,25,5.48,5.0,137.0,13.0,11.0,11.0,0.44,-13.0,-0.5200000000000005,19.0,4.526315789473684,5.0,86.0,19.0,5.157894736842105,5.0,98.0,11.0,8.0,8.0,0.42105263157894735,-12.0,-0.6315789473684212,6.0,6.333333333333333,6.5,38.0,6.0,6.5,5.5,39.0,2.0,3.0,3.0,0.5,-1.0,-0.16666666666666696
Flint Beecher,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-11.0,-11.0,15,8.066666666666666,7.0,121.0,15,3.7333333333333334,4.0,56.0,6.0,6.0,9.0,0.6,65.0,4.333333333333333,8.0,6.0,3.0,48.0,8.0,4.125,4.0,33.0,4.0,0.0,4.0,0.5,15.0,1.875,7.0,10.428571428571429,9.0,73.0,7.0,3.2857142857142856,4.0,23.0,2.0,6.0,5.0,0.7142857142857143,50.0,7.142857142857143
Flint Carman-Ainsworth,1,3.0,3.0,3.0,1,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-9.0,-9.0,6,6.0,5.5,36.0,6,9.166666666666666,9.0,55.0,4.0,21.0,2.0,0.3333333333333333,-19.0,-3.166666666666666,3.0,4.333333333333333,5.0,13.0,3.0,11.0,13.0,33.0,2.0,10.0,1.0,0.3333333333333333,-20.0,-6.666666666666667,3.0,7.666666666666667,8.0,23.0,3.0,7.333333333333333,7.0,22.0,2.0,11.0,1.0,0.3333333333333333,1.0,0.3333333333333339
Flint Hamady,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,5,1.2,1.0,6.0,5,19.0,19.0,95.0,5.0,12.0,0.0,0.0,-89.0,-17.8,5.0,1.2,1.0,6.0,5.0,19.0,19.0,95.0,5.0,3.0,0.0,0.0,-89.0,-17.8,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,
Flint Kearsley,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-3.0,-3.0,0,,,0.0,0,,,0.0,0.0,19.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,14.0,0.0,,0.0,
Flint Powers Catholic,2,4.5,4.5,9.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,1.0,0.5,13,8.923076923076923,10.0,116.0,13,3.923076923076923,3.0,51.0,2.0,16.0,11.0,0.8461538461538461,65.0,5.0,5.0,11.2,11.0,56.0,5.0,2.0,3.0,10.0,0.0,3.0,5.0,1.0,46.0,9.2,8.0,7.5,9.0,60.0,8.0,5.125,6.0,41.0,2.0,13.0,6.0,0.75,19.0,2.375
Flushing,6,7.333333333333333,8.5,44.0,6,2.8333333333333335,2.0,17.0,1.0,0.0,5.0,0.8333333333333334,27.0,4.5,4,10.25,11.0,41.0,4,1.5,1.5,6.0,0.0,21.0,4.0,1.0,35.0,8.75,2.0,13.5,13.5,27.0,2.0,1.5,1.5,3.0,0.0,9.0,2.0,1.0,24.0,12.0,2.0,7.0,7.0,14.0,2.0,1.5,1.5,3.0,0.0,12.0,2.0,1.0,11.0,5.5
Fowler,4,4.5,4.0,18.0,4,4.0,4.0,16.0,1.0,0.0,3.0,0.75,2.0,0.5,19,3.3684210526315788,1.0,64.0,19,6.894736842105263,6.0,131.0,12.0,5.0,7.0,0.3684210526315789,-67.0,-3.526315789473684,9.0,4.777777777777778,4.0,43.0,9.0,4.222222222222222,3.0,38.0,4.0,3.0,5.0,0.5555555555555556,5.0,0.5555555555555554,10.0,2.1,0.0,21.0,10.0,9.3,10.0,93.0,8.0,2.0,2.0,0.2,-72.0,-7.200000000000001
Fowlerville,4,3.0,3.0,12.0,4,2.0,2.0,8.0,1.0,0.0,3.0,0.75,4.0,1.0,22,6.863636363636363,6.0,151.0,22,2.727272727272727,2.0,60.0,6.0,11.0,16.0,0.7272727272727273,91.0,4.136363636363637,14.0,7.142857142857143,6.0,100.0,14.0,2.5714285714285716,1.5,36.0,2.0,3.0,12.0,0.8571428571428571,64.0,4.571428571428571,8.0,6.375,5.0,51.0,8.0,3.0,3.0,24.0,4.0,8.0,4.0,0.5,27.0,3.375
Frankenmuth,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,4,4.0,3.0,16.0,4,4.75,3.0,19.0,2.0,20.0,1.0,0.25,-3.0,-0.75,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,4.0,4.0,3.0,16.0,4.0,4.75,3.0,19.0,2.0,9.0,1.0,0.25,-3.0,-0.75
Frankfort,1,6.0,6.0,6.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-5.0,-5.0,14,5.0,4.5,70.0,14,8.857142857142858,8.5,124.0,7.0,8.0,5.0,0.35714285714285715,-54.0,-3.8571428571428577,8.0,4.375,3.5,35.0,8.0,9.875,9.0,79.0,5.0,5.0,2.0,0.25,-44.0,-5.5,6.0,5.833333333333333,6.0,35.0,6.0,7.5,8.5,45.0,2.0,3.0,3.0,0.5,-10.0,-1.666666666666667
