teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Detroit Country Day,5,7.4,4.0,37.0,5,3.0,3.0,15.0,1.0,0.0,4.0,0.8,22.0,4.4,12.0,10.25,11.5,123.0,12.0,6.416666666666667,6.5,77.0,3.0,19.0,9.0,0.75,46.0,3.833333333333333,11.0,10.727272727272727,12.0,118.0,11.0,6.2727272727272725,6.0,69.0,2.0,14.0,9.0,0.8181818181818182,49.0,4.454545454545454,1.0,5.0,5.0,5.0,1.0,8.0,8.0,8.0,1.0,5.0,0.0,0.0,-3.0,-3.0
Detroit Cristo Rey,2,6.0,6.0,12.0,2,7.0,7.0,14.0,2.0,0.0,0.0,0.0,-2.0,-1.0,26.0,3.3846153846153846,0.0,88.0,26.0,12.615384615384615,12.0,328.0,24.0,4.0,2.0,0.07692307692307693,-240.0,-9.23076923076923,16.0,5.375,4.0,86.0,16.0,12.625,12.5,202.0,14.0,0.0,2.0,0.125,-116.0,-7.25,10.0,0.2,0.0,2.0,10.0,12.6,12.0,126.0,10.0,4.0,0.0,0.0,-124.0,-12.4
Detroit Denby,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,1.0,13.0,13.0,13.0,1.0,9.0,9.0,9.0,0.0,7.0,1.0,1.0,4.0,4.0,1.0,13.0,13.0,13.0,1.0,9.0,9.0,9.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Detroit East English,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-7.0,-7.0,2.0,0.5,0.5,1.0,2.0,20.5,20.5,41.0,2.0,4.0,0.0,0.0,-40.0,-20.0,1.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0,1.0,2.0,0.0,0.0,-19.0,-19.0,1.0,1.0,1.0,1.0,1.0,22.0,22.0,22.0,1.0,2.0,0.0,0.0,-21.0,-21.0
Detroit Edison Public School Academy,2,0.5,0.5,1.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,-9.0,-4.5,5.0,5.8,4.0,29.0,5.0,12.4,14.0,62.0,4.0,8.0,1.0,0.2,-33.0,-6.6000000000000005,,,,,,,,,,,,,,,5.0,5.8,4.0,29.0,5.0,12.4,14.0,62.0,4.0,8.0,1.0,0.2,-33.0,-6.6000000000000005
Detroit Henry Ford,1,2.0,2.0,2.0,1,13.0,13.0,13.0,1.0,0.0,0.0,0.0,-11.0,-11.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Detroit Henry Ford Academy Creative,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,10.0,6.8,6.0,68.0,10.0,11.0,12.0,110.0,6.0,4.0,2.0,0.2,-42.0,-4.2,4.0,8.75,8.0,35.0,4.0,13.5,14.5,54.0,2.0,3.0,1.0,0.25,-19.0,-4.75,6.0,5.5,4.5,33.0,6.0,9.333333333333334,11.0,56.0,4.0,1.0,1.0,0.16666666666666666,-23.0,-3.833333333333334
Detroit Martin Luther King,2,4.0,4.0,8.0,2,6.0,6.0,12.0,1.0,0.0,1.0,0.5,-4.0,-2.0,3.0,2.0,2.0,6.0,3.0,4.666666666666667,4.0,14.0,3.0,2.0,0.0,0.0,-8.0,-2.666666666666667,1.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-6.0,-6.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,-2.0,-1.0
Detroit Mumford,1,11.0,11.0,11.0,1,16.0,16.0,16.0,1.0,0.0,0.0,0.0,-5.0,-5.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Detroit Osborn,2,7.0,7.0,14.0,2,2.0,2.0,4.0,1.0,0.0,1.0,0.5,10.0,5.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Detroit Pershing,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-7.0,-7.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,1.0,5.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,1.0,2.0,0.0,0.0,-10.0,-10.0
Detroit Renaissance,3,7.333333333333333,7.0,22.0,3,4.666666666666667,4.0,14.0,1.0,0.0,2.0,0.6666666666666666,8.0,2.666666666666666,6.0,5.833333333333333,2.5,35.0,6.0,6.333333333333333,7.5,38.0,5.0,11.0,1.0,0.16666666666666666,-3.0,-0.5,2.0,12.0,12.0,24.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.5,20.0,10.0,4.0,2.75,2.5,11.0,4.0,8.5,9.0,34.0,4.0,10.0,0.0,0.0,-23.0,-5.75
Detroit U-D Jesuit,5,10.8,11.0,54.0,5,4.6,4.0,23.0,1.0,0.0,4.0,0.8,31.0,6.200000000000001,9.0,3.7777777777777777,2.0,34.0,9.0,6.111111111111111,6.0,55.0,6.0,19.0,3.0,0.3333333333333333,-21.0,-2.333333333333333,3.0,3.6666666666666665,2.0,11.0,3.0,6.0,6.0,18.0,2.0,11.0,1.0,0.3333333333333333,-7.0,-2.3333333333333335,6.0,3.8333333333333335,2.5,23.0,6.0,6.166666666666667,6.5,37.0,4.0,8.0,2.0,0.3333333333333333,-14.0,-2.3333333333333335
Detroit University Prep,4,9.5,9.5,38.0,4,6.0,6.0,24.0,1.0,0.0,3.0,0.75,14.0,3.5,17.0,7.294117647058823,6.0,124.0,17.0,6.588235294117647,5.0,112.0,7.0,2.0,10.0,0.5882352941176471,12.0,0.7058823529411766,2.0,5.5,5.5,11.0,2.0,5.0,5.0,10.0,1.0,1.0,1.0,0.5,1.0,0.5,15.0,7.533333333333333,6.0,113.0,15.0,6.8,5.0,102.0,6.0,1.0,9.0,0.6,11.0,0.7333333333333334
Detroit University Prep Science & Math,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,4.0,4.5,4.0,18.0,4.0,11.25,12.5,45.0,3.0,2.0,1.0,0.25,-27.0,-6.75,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,1.0,1.0,0.0,0.0,-11.0,-11.0,3.0,5.666666666666667,6.0,17.0,3.0,11.0,13.0,33.0,2.0,1.0,1.0,0.3333333333333333,-16.0,-5.333333333333333
Detroit Western International,4,8.25,8.0,33.0,4,5.75,4.5,23.0,1.0,0.0,3.0,0.75,10.0,2.5,5.0,2.4,1.0,12.0,5.0,4.4,3.0,22.0,3.0,13.0,2.0,0.4,-10.0,-2.0000000000000004,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,5.0,2.4,1.0,12.0,5.0,4.4,3.0,22.0,3.0,8.0,2.0,0.4,-10.0,-2.0000000000000004
Dexter,3,4.333333333333333,4.0,13.0,3,4.333333333333333,5.0,13.0,1.0,0.0,2.0,0.6666666666666666,0.0,0.0,26.0,7.5,6.0,195.0,26.0,2.6538461538461537,3.0,69.0,5.0,11.0,21.0,0.8076923076923077,126.0,4.846153846153847,13.0,7.538461538461538,7.0,98.0,13.0,2.4615384615384617,3.0,32.0,2.0,6.0,11.0,0.8461538461538461,66.0,5.076923076923077,13.0,7.461538461538462,6.0,97.0,13.0,2.8461538461538463,3.0,37.0,3.0,5.0,10.0,0.7692307692307693,60.0,4.615384615384615
Dowagiac,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-6.0,-6.0,6.0,2.8333333333333335,2.5,17.0,6.0,5.5,5.0,33.0,5.0,33.0,1.0,0.16666666666666666,-16.0,-2.6666666666666665,2.0,3.5,3.5,7.0,2.0,8.0,8.0,16.0,2.0,20.0,0.0,0.0,-9.0,-4.5,4.0,2.5,2.5,10.0,4.0,4.25,4.0,17.0,3.0,13.0,1.0,0.25,-7.0,-1.75
Dryden,2,5.0,5.0,10.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,0.0,0.0,4.0,2.0,0.0,8.0,4.0,3.5,3.0,14.0,1.0,14.0,0.0,0.0,-6.0,-1.5,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,,4.0,2.0,0.0,8.0,4.0,3.5,3.0,14.0,1.0,6.0,0.0,0.0,-6.0,-1.5
Dundee,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,4.0,4.0,4.0,16.0,4.0,7.75,6.5,31.0,3.0,18.0,1.0,0.25,-15.0,-3.75,2.0,2.0,2.0,4.0,2.0,9.5,9.5,19.0,2.0,5.0,0.0,0.0,-15.0,-7.5,2.0,6.0,6.0,12.0,2.0,6.0,6.0,12.0,1.0,13.0,1.0,0.5,0.0,0.0
Durand,1,10.0,10.0,10.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,4.777777777777778,2.0,43.0,9.0,6.555555555555555,5.0,59.0,7.0,18.0,2.0,0.2222222222222222,-16.0,-1.7777777777777777,4.0,7.25,6.5,29.0,4.0,6.25,5.5,25.0,2.0,8.0,2.0,0.5,4.0,1.0,5.0,2.8,2.0,14.0,5.0,6.8,5.0,34.0,5.0,10.0,0.0,0.0,-20.0,-4.0
East Detroit,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-11.0,-11.0,2.0,1.5,1.5,3.0,2.0,17.5,17.5,35.0,2.0,33.0,0.0,0.0,-32.0,-16.0,0.0,,,0.0,0.0,,,0.0,0.0,17.0,0.0,,0.0,,2.0,1.5,1.5,3.0,2.0,17.5,17.5,35.0,2.0,16.0,0.0,0.0,-32.0,-16.0
East Grand Rapids,3,12.0,15.0,36.0,3,1.6666666666666667,0.0,5.0,1.0,0.0,2.0,0.6666666666666666,31.0,10.333333333333334,3.0,10.666666666666666,13.0,32.0,3.0,6.333333333333333,5.0,19.0,0.0,54.0,3.0,1.0,13.0,4.333333333333333,1.0,13.0,13.0,13.0,1.0,9.0,9.0,9.0,0.0,37.0,1.0,1.0,4.0,4.0,2.0,9.5,9.5,19.0,2.0,5.0,5.0,10.0,0.0,17.0,2.0,1.0,9.0,4.5
East Jackson,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,0.0,-16.0,-16.0,5.0,0.6,1.0,3.0,5.0,8.8,6.0,44.0,5.0,15.0,0.0,0.0,-41.0,-8.200000000000001,1.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,1.0,10.0,0.0,0.0,-15.0,-15.0,4.0,0.5,0.5,2.0,4.0,7.0,5.5,28.0,4.0,5.0,0.0,0.0,-26.0,-6.5
East Jordan,1,1.0,1.0,1.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-6.0,-6.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,19.0,0.0,0.0,-2.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,8.0,0.0,0.0,-2.0,-2.0
East Kentwood,2,9.5,9.5,19.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,13.0,6.5,2.0,9.0,9.0,18.0,2.0,0.5,0.5,1.0,0.0,48.0,2.0,1.0,17.0,8.5,1.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,27.0,1.0,1.0,8.0,8.0,1.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,9.0,9.0
East Lansing,3,8.666666666666666,8.0,26.0,3,4.333333333333333,4.0,13.0,1.0,0.0,2.0,0.6666666666666666,13.0,4.333333333333333,26.0,4.923076923076923,3.0,128.0,26.0,6.461538461538462,6.0,168.0,18.0,0.0,8.0,0.3076923076923077,-40.0,-1.5384615384615383,15.0,4.0,2.0,60.0,15.0,6.8,6.0,102.0,12.0,0.0,3.0,0.2,-42.0,-2.8,11.0,6.181818181818182,3.0,68.0,11.0,6.0,6.0,66.0,6.0,0.0,5.0,0.45454545454545453,2.0,0.18181818181818166
Eaton Rapids,4,3.0,3.0,12.0,4,2.0,1.5,8.0,1.0,0.0,3.0,0.75,4.0,1.0,28.0,5.607142857142857,4.5,157.0,28.0,5.0,4.5,140.0,13.0,0.0,15.0,0.5357142857142857,17.0,0.6071428571428568,18.0,5.333333333333333,4.0,96.0,18.0,5.111111111111111,4.5,92.0,8.0,0.0,10.0,0.5555555555555556,4.0,0.22222222222222232,10.0,6.1,6.5,61.0,10.0,4.8,4.5,48.0,5.0,0.0,5.0,0.5,13.0,1.2999999999999998
Eau Claire,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,3.0,0.0,0.0,0.0,3.0,14.333333333333334,15.0,43.0,3.0,15.0,0.0,0.0,-43.0,-14.333333333333334,3.0,0.0,0.0,0.0,3.0,14.333333333333334,15.0,43.0,3.0,8.0,0.0,0.0,-43.0,-14.333333333333334,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,
Eben Junction Superior Central,3,0.0,0.0,0.0,3,15.0,15.0,45.0,3.0,0.0,0.0,0.0,-45.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,18.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,
Ecorse,1,2.0,2.0,2.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-12.0,-12.0,5.0,2.4,2.0,12.0,5.0,10.8,15.0,54.0,5.0,9.0,0.0,0.0,-42.0,-8.4,3.0,2.0,2.0,6.0,3.0,10.666666666666666,15.0,32.0,3.0,4.0,0.0,0.0,-26.0,-8.666666666666666,2.0,3.0,3.0,6.0,2.0,11.0,11.0,22.0,2.0,5.0,0.0,0.0,-16.0,-8.0
Edwardsburg,2,8.0,8.0,16.0,2,5.5,5.5,11.0,1.0,0.0,1.0,0.5,5.0,2.5,32.0,5.84375,5.0,187.0,32.0,3.5,3.0,112.0,11.0,1.0,21.0,0.65625,75.0,2.34375,13.0,7.076923076923077,6.0,92.0,13.0,2.3846153846153846,2.0,31.0,2.0,1.0,11.0,0.8461538461538461,61.0,4.692307692307692,19.0,5.0,4.0,95.0,19.0,4.2631578947368425,5.0,81.0,9.0,0.0,10.0,0.5263157894736842,14.0,0.7368421052631575
Elk Rapids,2,8.0,8.0,16.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,13.0,6.5,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Elkton-Pigeon-Bay Port Laker,2,3.0,3.0,6.0,2,7.5,7.5,15.0,1.0,0.0,1.0,0.5,-9.0,-4.5,10.0,6.4,4.5,64.0,10.0,4.4,4.5,44.0,4.0,13.0,6.0,0.6,20.0,2.0,2.0,6.0,6.0,12.0,2.0,6.5,6.5,13.0,1.0,9.0,1.0,0.5,-1.0,-0.5,8.0,6.5,4.5,52.0,8.0,3.875,3.5,31.0,3.0,4.0,5.0,0.625,21.0,2.625
Ellsworth,1,0.0,0.0,0.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-18.0,-18.0,0.0,,,0.0,0.0,,,0.0,0.0,16.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Erie-Mason,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,4.5,4.0,27.0,6.0,5.5,4.5,33.0,2.0,30.0,4.0,0.6666666666666666,-6.0,-1.0,3.0,6.0,5.0,18.0,3.0,3.6666666666666665,3.0,11.0,0.0,17.0,3.0,1.0,7.0,2.3333333333333335,3.0,3.0,4.0,9.0,3.0,7.333333333333333,9.0,22.0,2.0,13.0,1.0,0.3333333333333333,-13.0,-4.333333333333333
Escanaba,3,6.666666666666667,4.0,20.0,3,2.6666666666666665,3.0,8.0,1.0,0.0,2.0,0.6666666666666666,12.0,4.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Essexville Garber,2,5.5,5.5,11.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,5.0,2.5,2.0,9.0,9.0,18.0,2.0,0.5,0.5,1.0,0.0,21.0,2.0,1.0,17.0,8.5,2.0,9.0,9.0,18.0,2.0,0.5,0.5,1.0,0.0,10.0,2.0,1.0,17.0,8.5,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Evart,1,3.0,3.0,3.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-6.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,19.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Fairview,1,3.0,3.0,3.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-15.0,-15.0,19.0,5.684210526315789,5.0,108.0,19.0,8.157894736842104,6.0,155.0,11.0,4.0,7.0,0.3684210526315789,-47.0,-2.473684210526315,14.0,6.357142857142857,5.0,89.0,14.0,9.142857142857142,7.0,128.0,7.0,1.0,6.0,0.42857142857142855,-39.0,-2.7857142857142856,5.0,3.8,5.0,19.0,5.0,5.4,6.0,27.0,4.0,3.0,1.0,0.2,-8.0,-1.6000000000000005
Farmington,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,33.0,7.03030303030303,6.0,232.0,33.0,3.6363636363636362,3.0,120.0,10.0,10.0,23.0,0.696969696969697,112.0,3.393939393939394,16.0,7.3125,6.5,117.0,16.0,2.9375,2.5,47.0,2.0,4.0,14.0,0.875,70.0,4.375,17.0,6.764705882352941,6.0,115.0,17.0,4.294117647058823,3.0,73.0,8.0,6.0,9.0,0.5294117647058824,42.0,2.4705882352941178
Farmington Hills Harrison,2,2.0,2.0,4.0,2,8.5,8.5,17.0,1.0,0.0,1.0,0.5,-13.0,-6.5,31.0,4.225806451612903,4.0,131.0,31.0,6.709677419354839,7.0,208.0,21.0,3.0,10.0,0.3225806451612903,-77.0,-2.483870967741936,14.0,5.071428571428571,6.0,71.0,14.0,6.285714285714286,6.0,88.0,7.0,1.0,7.0,0.5,-17.0,-1.2142857142857144,17.0,3.5294117647058822,4.0,60.0,17.0,7.0588235294117645,7.0,120.0,14.0,2.0,3.0,0.17647058823529413,-60.0,-3.5294117647058822
Farwell,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,3.2222222222222223,1.0,29.0,9.0,6.666666666666667,6.0,60.0,8.0,16.0,1.0,0.1111111111111111,-31.0,-3.4444444444444446,2.0,1.5,1.5,3.0,2.0,4.5,4.5,9.0,2.0,8.0,0.0,0.0,-6.0,-3.0,7.0,3.7142857142857144,1.0,26.0,7.0,7.285714285714286,8.0,51.0,6.0,8.0,1.0,0.14285714285714285,-25.0,-3.571428571428571
Fennville,4,4.5,3.5,18.0,4,3.25,2.0,13.0,1.0,0.0,3.0,0.75,5.0,1.25,4.0,1.5,1.5,6.0,4.0,7.0,5.5,28.0,4.0,19.0,0.0,0.0,-22.0,-5.5,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,,0.0,,4.0,1.5,1.5,6.0,4.0,7.0,5.5,28.0,4.0,11.0,0.0,0.0,-22.0,-5.5
Fenton,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,4.0,5.0,12.0,3.0,7.333333333333333,5.0,22.0,2.0,24.0,1.0,0.3333333333333333,-10.0,-3.333333333333333,3.0,4.0,5.0,12.0,3.0,7.333333333333333,5.0,22.0,2.0,13.0,1.0,0.3333333333333333,-10.0,-3.333333333333333,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Ferndale,3,7.0,7.0,21.0,3,4.666666666666667,3.0,14.0,1.0,0.0,2.0,0.6666666666666666,7.0,2.333333333333333,23.0,5.217391304347826,3.0,120.0,23.0,6.956521739130435,8.0,160.0,16.0,3.0,7.0,0.30434782608695654,-40.0,-1.7391304347826084,14.0,5.571428571428571,5.0,78.0,14.0,6.928571428571429,8.0,97.0,9.0,1.0,5.0,0.35714285714285715,-19.0,-1.3571428571428577,9.0,4.666666666666667,3.0,42.0,9.0,7.0,6.0,63.0,7.0,2.0,2.0,0.2222222222222222,-21.0,-2.333333333333333
Fife Lake Forest Area,1,3.0,3.0,3.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-7.0,-7.0,6.0,3.8333333333333335,3.0,23.0,6.0,11.0,9.5,66.0,5.0,11.0,1.0,0.16666666666666666,-43.0,-7.166666666666666,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,6.0,3.8333333333333335,3.0,23.0,6.0,11.0,9.5,66.0,5.0,7.0,1.0,0.16666666666666666,-43.0,-7.166666666666666
Flat Rock,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,5.0,4.0,3.0,20.0,5.0,7.0,7.0,35.0,4.0,15.0,1.0,0.2,-15.0,-3.0,4.0,2.75,2.0,11.0,4.0,8.0,7.5,32.0,4.0,2.0,0.0,0.0,-21.0,-5.25,1.0,9.0,9.0,9.0,1.0,3.0,3.0,3.0,0.0,13.0,1.0,1.0,6.0,6.0
Flint Beecher,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,2.0,0.0,0.0,0.0,2.0,19.5,19.5,39.0,2.0,12.0,0.0,0.0,-39.0,-19.5,2.0,0.0,0.0,0.0,2.0,19.5,19.5,39.0,2.0,6.0,0.0,0.0,-39.0,-19.5,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Flint Carman-Ainsworth,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,23.0,0.0,0.0,-11.0,-11.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,11.0,0.0,0.0,-11.0,-11.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,
Flint Hamady,1,2.0,2.0,2.0,1,24.0,24.0,24.0,1.0,0.0,0.0,0.0,-22.0,-22.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Flint Kearsley,2,5.0,5.0,10.0,2,10.5,10.5,21.0,1.0,0.0,1.0,0.5,-11.0,-5.5,7.0,3.5714285714285716,4.0,25.0,7.0,6.571428571428571,5.0,46.0,4.0,11.0,3.0,0.42857142857142855,-21.0,-2.9999999999999996,5.0,3.4,2.0,17.0,5.0,8.2,7.0,41.0,4.0,5.0,1.0,0.2,-24.0,-4.799999999999999,2.0,4.0,4.0,8.0,2.0,2.5,2.5,5.0,0.0,6.0,2.0,1.0,3.0,1.5
Flint Powers Catholic,2,1.0,1.0,2.0,2,2.0,2.0,4.0,1.0,0.0,1.0,0.5,-2.0,-1.0,5.0,8.8,7.0,44.0,5.0,1.4,0.0,7.0,0.0,20.0,5.0,1.0,37.0,7.4,2.0,7.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,14.0,7.0,3.0,10.0,7.0,30.0,3.0,2.3333333333333335,3.0,7.0,0.0,8.0,3.0,1.0,23.0,7.666666666666666
Flint Southwestern,1,0.0,0.0,0.0,1,19.0,19.0,19.0,1.0,0.0,0.0,0.0,-19.0,-19.0,0.0,,,0.0,0.0,,,0.0,0.0,23.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Flushing,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,7.0,2.5714285714285716,2.0,18.0,7.0,3.4285714285714284,3.0,24.0,4.0,17.0,3.0,0.42857142857142855,-6.0,-0.8571428571428568,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,,7.0,2.5714285714285716,2.0,18.0,7.0,3.4285714285714284,3.0,24.0,4.0,4.0,3.0,0.42857142857142855,-6.0,-0.8571428571428568
Fowler,2,7.5,7.5,15.0,2,0.5,0.5,1.0,1.0,0.0,1.0,0.5,14.0,7.0,22.0,7.409090909090909,7.0,163.0,22.0,2.772727272727273,3.0,61.0,3.0,3.0,19.0,0.8636363636363636,102.0,4.636363636363637,11.0,8.181818181818182,7.0,90.0,11.0,2.6363636363636362,1.0,29.0,0.0,1.0,11.0,1.0,61.0,5.545454545454545,11.0,6.636363636363637,5.0,73.0,11.0,2.909090909090909,3.0,32.0,3.0,2.0,8.0,0.7272727272727273,41.0,3.7272727272727275
Fowlerville,3,2.6666666666666665,3.0,8.0,3,3.6666666666666665,3.0,11.0,1.0,0.0,2.0,0.6666666666666666,-3.0,-1.0,26.0,5.769230769230769,5.5,150.0,26.0,3.1538461538461537,2.0,82.0,10.0,6.0,16.0,0.6153846153846154,68.0,2.6153846153846154,12.0,4.0,3.5,48.0,12.0,3.5,3.0,42.0,7.0,2.0,5.0,0.4166666666666667,6.0,0.5,14.0,7.285714285714286,6.5,102.0,14.0,2.857142857142857,2.0,40.0,3.0,4.0,11.0,0.7857142857142857,62.0,4.428571428571429
