date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id
2021-05-08,Alabama,Vanderbilt,,2,3,1,6,10,0,
2021-05-08,Marshall,Charlotte,,3,5,2,12,10,1,
2021-05-08,Mississippi State,South Carolina,,9,14,2,6,8,1,
2021-05-08,Louisiana Tech,Florida International,,12,15,1,7,12,0,
2021-05-08,Washington,Oregon,,1,6,0,5,7,1,
2021-05-08,UCLA,Washington State,,7,15,0,6,8,4,
2021-05-08,Tulane,East Carolina,,7,13,1,6,10,0,
2021-05-08,Old Dominion,UTSA,,0,2,4,11,13,0,
2021-05-08,Georgia,Arkansas,,7,12,0,3,6,2,
2021-05-08,Oklahoma,West Virginia,,9,10,2,1,1,3,
2021-05-08,UIC,Texas Tech,,,,,,,,
2021-05-08,Ole Miss,Texas A&M,,12,12,0,7,8,0,
2021-05-08,Louisiana Tech,Florida International,,5,9,1,10,11,2,
2021-05-08,Boston College,Pittsburgh,,3,8,1,4,8,1,
2021-05-08,Duke,Louisville,,1,6,0,5,6,0,
2021-05-08,Oklahoma State,Kansas,Oklahoma State vs Kansas,19,18,0,0,0,1,
2021-05-08,Florida,Kentucky,,9,11,0,2,6,1,
2021-05-08,Indiana,Nebraska,,6,3,5,7,8,1,
2021-05-08,Middle Tennessee,Southern Miss,,0,0,2,6,7,0,
2021-05-08,LSU,Auburn,,1,2,2,2,6,2,
2021-05-08,Tennessee,Missouri,,11,14,2,4,10,1,
2021-05-08,Kansas State,Baylor,Kansas State vs Baylor,10,12,0,3,11,2,
2021-05-08,Florida State,Notre Dame,,7,9,0,1,7,2,
2021-05-08,Boston College,Pittsburgh,,6,7,0,2,5,4,
2021-05-08,Duke,Louisville,,6,8,3,15,13,0,
2021-05-08,Arizona,Stanford,,20,15,1,2,6,2,
2021-05-08,Toledo,Virginia Tech,,2,4,2,3,7,0,
2021-05-08,Middle Tennessee,Southern Miss,,0,3,0,9,10,0,
2021-05-08,Elon,Wake Forest,,5,5,1,2,10,1,
2021-05-08,Appalachian State,Miami,,1,6,1,16,14,1,
2021-05-08,UIC,Texas Tech,,,,,,,,
2021-05-09,Nebraska,Indiana,,2,4,0,4,7,1,
2021-05-09,Marshall,Charlotte,,3,5,0,6,9,1,
2021-05-09,Appalachian State,Miami,,2,6,0,10,12,2,
2021-05-09,Ole Miss,Texas A&M,,5,8,0,6,8,2,
2021-05-09,Toledo,Virginia Tech,,5,9,1,16,15,0,
2021-05-09,Old Dominion,UTSA,,6,12,0,2,6,1,
2021-05-09,Oklahoma State,Kansas,Oklahoma State vs Kansas,7,9,0,8,10,0,
2021-05-09,Tennessee,Missouri,,10,16,1,2,3,1,
2021-05-09,Washington,Oregon,,3,10,2,9,10,1,
2021-05-09,UCLA,Washington State,,16,16,0,7,10,3,
2021-05-09,Belmont,Wake Forest,,1,3,0,11,12,0,
2021-05-09,UIC,Texas Tech,,,,,,,,
2021-05-09,Tulane,East Carolina,,1,7,1,9,9,2,
2021-05-09,Kansas State,Baylor,Kansas State vs Baylor,3,6,1,23,17,0,
2021-05-09,Clemson,Georgia Tech,,8,11,3,9,11,1,
2021-05-09,Mississippi State,South Carolina,,3,9,1,4,10,0,
2021-05-09,Belmont,Wake Forest,,1,7,0,10,14,0,
2021-05-09,Middle Tennessee,Southern Miss,,5,6,2,9,7,2,
2021-05-09,Texas,TCU,,9,12,1,3,5,1,
2021-05-09,Nebraska,Rutgers,,15,12,0,5,12,5,
2021-05-09,Georgia,Arkansas,,3,8,1,5,10,0,
2021-05-09,Arizona,Stanford,,2,8,1,8,10,0,
2021-05-09,Alabama,Vanderbilt,,,,,,,,
2021-05-10,Arizona,Santa Clara,,,,,,,,
2021-05-11,Notre Dame,Valparaiso,,7,6,0,4,6,2,
2021-05-11,Florida Gulf Coast,Florida State,,8,9,2,7,8,2,
2021-05-11,Wofford,Duke,,6,10,1,9,17,2,
2021-05-11,Marshall,West Virginia,,1,2,1,4,10,0,
2021-05-11,UNC Greensboro,North Carolina,,3,6,1,2,6,1,
2021-05-11,Arkansas State,Arkansas,,4,4,2,8,7,2,
2021-05-11,UCLA,Loyola Marymount,,9,10,2,8,12,0,
2021-05-11,Morehead State,Kentucky,,,,,,,,
2021-05-11,UAB,Alabama,,,,,,,,
2021-05-11,UT Rio Grande Valley,TCU,UT Rio Grande Valley vs TCU,,,,,,,
2021-05-11,UT Martin,Mississippi State,,,,,,,,
2021-05-11,UNC Wilmington,NC State,,1,3,3,9,8,1,
2021-05-11,South Carolina,Clemson,,2,8,1,7,6,1,
2021-05-11,Louisiana Tech,LSU,,8,12,2,16,17,3,
2021-05-11,Tennessee Tech,Tennessee,,8,8,1,10,16,2,
2021-05-11,North Alabama,Vanderbilt,,2,4,0,3,7,2,
2021-05-11,Florida,Stetson,,1,3,2,6,9,2,
2021-05-11,San Jose State,Stanford,,7,10,0,8,6,1,
2021-05-11,Auburn,Samford,,,,,,,,
2021-05-11,Texas Southern,Texas,,,,,,,,
2021-05-11,Incarnate Word,Baylor,Incarnate Word vs Baylor,,,,,,,
2021-05-11,Little Rock,Ole Miss,,,,,,,,
2021-05-12,Florida Gulf Coast,Florida State,,8,9,2,7,8,2,
2021-05-12,Florida Gulf Coast,Florida State,,1,7,1,2,6,0,
2021-05-12,Auburn,Samford,,1,3,0,6,7,1,
2021-05-12,Little Rock,Ole Miss,,4,11,2,9,14,1,
2021-05-12,Liberty,Virginia Tech,,,,,,,,
2021-05-13,Missouri,Mississippi State,,4,7,2,5,6,3,
2021-05-14,East Carolina,Cincinnati,,8,12,0,4,7,1,
2021-05-14,Kansas State,Kansas,,0,4,0,2,7,1,
2021-05-14,East Carolina,Cincinnati,,6,11,1,7,6,0,
2021-05-14,Clemson,Florida State,,3,7,2,8,8,0,
2021-05-14,Wake Forest,Virginia,,0,0,3,17,14,1,
2021-05-14,Louisville,North Carolina,,1,6,0,5,11,0,
2021-05-14,Miami (OH),West Virginia,Miami (OH) vs West Virginia,6,9,1,7,11,3,
2021-05-14,Georgia,Florida,,3,9,0,4,8,1,
2021-05-14,Vanderbilt,Ole Miss,,1,6,0,3,6,0,
2021-05-14,Baylor,Oklahoma State,Baylor vs Oklahoma State,7,10,6,8,11,2,
2021-05-14,Texas A&M,Auburn,,4,9,0,5,7,0,
2021-05-14,Kansas State,Kansas,,0,0,4,10,8,0,
2021-05-14,Missouri,Mississippi State,,7,13,1,6,9,1,
2021-05-14,Oregon,Utah,,7,11,1,3,11,3,
2021-05-14,UC Santa Barbara,UCLA,,10,14,0,4,15,2,
2021-05-14,Stanford,California,,9,10,0,2,4,1,
2021-05-14,Charlotte,Rice,,9,11,0,6,8,1,
2021-05-14,Indiana,Michigan,,3,10,2,10,13,0,
2021-05-14,Southern Miss,Florida Atlantic,,1,5,2,3,9,1,
2021-05-14,UC Riverside,UC Irvine,UC Riverside vs UC Irvine,8,13,2,9,11,0,
2021-05-14,NC State,Pittsburgh,,3,10,0,2,8,1,
2021-05-14,Virginia Tech,Duke,,6,11,3,11,15,0,
2021-05-14,South Carolina,Kentucky,,12,12,1,6,9,0,
2021-05-14,Arkansas,Tennessee,,6,8,1,5,7,0,
2021-05-14,UTSA,Louisiana Tech,,7,10,0,5,7,1,
2021-05-14,Georgia Tech,Miami,,14,17,0,3,7,1,
2021-05-14,UL Monroe,TCU,UL Monroe vs TCU,4,8,1,3,1,2,
2021-05-14,Texas Tech,Oklahoma,,8,6,0,9,11,1,
2021-05-14,Washington,Arizona,,16,19,1,17,20,4,
2021-05-14,Alabama,LSU,,1,13,1,2,5,1,
2021-05-14,Gonzaga,Portland,,12,19,1,4,11,2,
2021-05-15,Arkansas,Tennessee,,7,10,1,8,12,2,
2021-05-15,Lafayette,Army,Patriot League Tournament,6,11,0,8,8,1,
2021-05-15,UL Monroe,TCU,,13,14,2,9,14,2,
2021-05-15,Charlotte,Rice,,8,9,0,11,12,0,
2021-05-15,Kansas State,Kansas,Kansas State vs Kansas,6,7,0,2,9,0,
2021-05-15,Clemson,Florida State,,9,10,0,5,9,1,
2021-05-15,South Carolina,Kentucky,,9,7,0,0,4,0,
2021-05-15,Alabama,LSU,,6,13,0,5,9,0,
2021-05-15,UC Riverside,UC Irvine,UC Riverside vs UC Irvine,2,7,1,5,8,1,
2021-05-15,NC State,Pittsburgh,,9,16,1,7,7,2,
2021-05-15,Lafayette,Army,Patriot League Tournament,10,11,3,1,6,0,
2021-05-15,Miami (OH),West Virginia,Miami (OH) vs West Virginia,3,9,0,6,12,0,
2021-05-15,Charlotte,Rice,,6,12,1,4,9,1,
2021-05-15,Vanderbilt,Ole Miss,,13,13,1,2,5,0,
2021-05-15,Wake Forest,Virginia,,5,8,5,6,9,1,
2021-05-15,Oregon,Utah,,16,23,0,3,9,1,
2021-05-15,UC Riverside,UC Irvine,UC Riverside vs UC Irvine,1,3,2,8,11,0,
2021-05-15,Georgia,Florida,,2,7,0,9,10,0,
2021-05-15,Georgia Tech,Miami,,3,7,0,10,17,0,
2021-05-15,Navy,Lehigh,Patriot League Tournament,5,10,3,10,13,1,
2021-05-15,Virginia Tech,Duke,,1,11,2,4,8,0,
2021-05-15,Indiana,Michigan,,13,11,1,8,11,2,
2021-05-15,Southern Miss,Florida Atlantic,,6,12,0,1,5,0,
2021-05-15,Louisville,North Carolina,,0,3,0,5,5,1,
2021-05-15,Missouri,Mississippi State,,16,15,1,8,16,4,
2021-05-15,Navy,Lehigh,Patriot League Tournament,3,10,0,1,9,1,
2021-05-15,UTSA,Louisiana Tech,,1,3,1,4,7,0,
2021-05-15,Texas Tech,Oklahoma,,15,14,0,2,9,1,
2021-05-15,Texas A&M,Auburn,,11,10,1,9,11,2,
2021-05-15,East Carolina,Cincinnati,East Carolina vs Cincinnati,7,10,0,6,9,1,
2021-05-15,UCLA,UC Santa Barbara,,5,10,0,2,4,1,
2021-05-15,Southern Miss,Florida Atlantic,,14,12,1,8,9,2,
2021-05-15,UTSA,Louisiana Tech,,7,12,1,10,11,2,
2021-05-15,Gonzaga,Portland,,6,7,2,3,4,1,
2021-05-15,Stanford,California,,4,8,0,5,8,3,
2021-05-15,UL Monroe,TCU,,4,10,1,6,5,0,
2021-05-15,Baylor,Oklahoma State,Baylor vs Oklahoma State,1,7,1,3,8,1,
2021-05-15,Washington,Arizona,,1,8,1,4,9,0,
2021-05-16,East Carolina,Cincinnati,East Carolina vs Cincinnati,5,10,0,2,3,0,
2021-05-16,Georgia,Florida,,6,9,1,1,8,2,
2021-05-16,Lafayette,Army,Patriot League Tournament,3,7,1,7,9,2,
2021-05-16,Dayton,West Virginia,,6,7,0,7,9,2,
2021-05-16,Navy,Lehigh,Patriot League Tournament,0,5,0,5,8,1,
2021-05-16,Washington,Arizona,,2,7,1,11,11,0,
2021-05-16,NC State,Pittsburgh,,10,11,0,3,10,1,
2021-05-16,Virginia Tech,Duke,,1,6,1,2,10,2,
2021-05-16,South Carolina,Kentucky,,11,15,1,6,9,1,
2021-05-16,UTSA,Louisiana Tech,,7,12,0,17,15,3,
2021-05-16,Vanderbilt,Ole Miss,,10,14,2,13,12,2,
2021-05-16,Alabama,LSU,,5,8,2,13,16,0,
2021-05-16,Dayton,West Virginia,,6,6,0,12,9,2,
2021-05-16,Texas Tech,Oklahoma,,13,14,0,2,9,2,
2021-05-16,UC Santa Barbara,UCLA,,3,7,0,11,10,1,
2021-05-16,Louisville,North Carolina,,5,16,1,10,11,0,
2021-05-16,Wake Forest,Virginia,,4,10,0,5,11,1,
2021-05-16,Southern Miss,Florida Atlantic,,6,6,1,9,14,0,
2021-05-16,Indiana,Michigan,Indiana vs Michigan,1,5,1,6,7,1,
2021-05-16,Charlotte,Rice,,0,3,0,6,6,0,
2021-05-16,Oregon,Utah,,9,10,0,2,5,4,
2021-05-16,Georgia Tech,Miami,,4,8,0,5,7,0,
2021-05-16,Clemson,Florida State,,6,8,2,9,12,1,
2021-05-16,Arkansas,Tennessee,,3,5,0,2,7,2,
2021-05-16,Texas A&M,Auburn,,5,10,4,8,9,2,
2021-05-16,Gonzaga,Portland,,5,9,0,3,7,1,
2021-05-16,Stetson,North Florida,,2,5,2,3,6,1,
2021-05-16,UC Riverside,UC Irvine,UC Riverside vs UC Irvine,1,4,0,9,12,1,
2021-05-16,Stanford,California,,5,13,2,9,6,0,
2021-05-16,Baylor,Oklahoma State,Baylor vs Oklahoma State,9,11,0,3,11,1,
2021-05-17,California,Stanford,,6,9,1,7,12,2,
2021-05-19,Alabama A&M,Grambling,SWAC Tournament,1,5,3,8,12,1,
2021-05-19,Texas Southern,Jackson State,SWAC Tournament,4,5,1,7,11,2,
2021-05-19,Southern,Alabama State,SWAC Tournament,3,5,1,0,2,1,
2021-05-19,Alcorn State,Prairie View A&M,SWAC Tournament,0,2,2,2,5,0,
2021-05-20,Texas Southern,Alabama A&M,SWAC Tournament,12,14,4,7,9,1,
2021-05-20,Manhattan,Fairfield,MAAC Tournament,1,7,0,2,7,1,
2021-05-20,Delaware State,North Carolina Central,MEAC Tournament,4,12,2,9,14,2,
2021-05-20,Niagara,Rider,MAAC Tournament,5,13,0,8,12,0,
2021-05-20,Manhattan,Fairfield,MAAC Tournament,5,10,1,8,10,1,
2021-05-20,Florida A&M,Norfolk State,MEAC Tournament,3,3,0,8,18,2,
2021-05-20,East Carolina,South Florida,,5,8,0,2,10,2,
2021-05-20,Miami,Louisville,,6,10,0,1,4,0,
2021-05-20,Notre Dame,Virginia Tech,,8,8,1,2,9,0,
2021-05-20,Duke,Clemson,,5,8,0,1,4,0,
2021-05-20,LSU,Texas A&M,,1,2,2,2,6,1,
2021-05-20,Southern,Prairie View A&M,SWAC Tournament,1,2,2,2,8,0,
2021-05-20,New Orleans,Oklahoma State,,6,11,0,9,11,0,
2021-05-20,North Carolina,Georgia Tech,,3,9,0,2,8,3,
2021-05-20,Ole Miss,Georgia,,2,7,1,0,5,0,
2021-05-20,West Virginia,Texas,,5,7,3,4,8,1,
2021-05-20,Kansas,Texas Tech,,7,10,0,4,7,3,
2021-05-20,Auburn,Missouri,,15,14,2,6,10,1,
2021-05-20,Niagara,Rider,MAAC Tournament,4,11,0,12,16,2,
2021-05-20,Marist,Canisius,MAAC Tournament,3,10,0,8,12,1,
2021-05-20,Alcorn State,Alabama State,SWAC Tournament,3,6,0,2,9,2,
2021-05-20,East Carolina,South Florida,,10,16,0,1,4,3,
2021-05-20,Marist,Canisius,MAAC Tournament,12,16,1,6,9,1,
2021-05-20,Grambling,Jackson State,SWAC Tournament,13,9,4,14,14,3,
2021-05-20,Virginia,Boston College,,7,15,0,1,6,0,
2021-05-20,UNC Wilmington,Charlotte,,6,10,1,2,7,0,
2021-05-20,Pittsburgh,Wake Forest,,1,7,1,6,8,0,
2021-05-20,Florida State,NC State,,4,8,0,6,10,0,
2021-05-20,Florida,Arkansas,,1,3,1,6,9,0,
2021-05-20,Old Dominion,Louisiana Tech,,10,13,2,8,10,2,
2021-05-20,TCU,Kansas State,,2,6,3,4,8,1,
2021-05-20,Tennessee,South Carolina,,10,12,1,4,7,0,
2021-05-20,Mississippi State,Alabama,,4,7,0,2,6,1,
2021-05-20,Oklahoma,Baylor,,5,7,1,9,10,1,
2021-05-20,Kentucky,Vanderbilt,,2,4,1,4,9,0,
2021-05-21,Texas Southern,Grambling,SWAC Tournament,2,7,1,5,7,2,
2021-05-21,North Carolina Central,Norfolk State,MEAC Tournament,0,4,2,1,4,0,
2021-05-21,Alcorn State,Southern,SWAC Tournament,5,10,1,10,12,1,
2021-05-21,Virginia,Boston College,,9,9,0,2,9,0,
2021-05-21,East Carolina,South Florida,,0,3,1,7,9,0,
2021-05-21,Delaware State,Florida A&M,MEAC Tournament,13,10,3,14,16,6,
2021-05-21,Oklahoma,Baylor,,10,16,0,6,12,2,
2021-05-21,Lipscomb,Kennesaw State,ASUN Tournament,1,5,3,14,17,0,
2021-05-21,UNC Wilmington,Charlotte,,5,6,5,6,13,1,
2021-05-21,UC Irvine,Cal State Bakersfield,,11,14,0,5,8,1,
2021-05-21,Notre Dame,Virginia Tech,,4,7,0,0,5,0,
2021-05-21,Stetson,North Florida,ASUN Tournament,4,9,1,5,10,0,
2021-05-21,Florida State,NC State,,4,9,0,6,11,3,
2021-05-21,Southern,Prairie View A&M,SWAC Tournament,24,21,0,3,3,6,
2021-05-21,TCU,Kansas State,,8,10,1,6,11,1,
2021-05-21,Ole Miss,Georgia,,8,11,1,5,9,0,
2021-05-21,West Virginia,Texas,,3,8,2,14,14,0,
2021-05-21,Kentucky,Vanderbilt,,2,8,0,8,11,0,
2021-05-21,Arizona State,USC,,6,9,1,2,8,0,
2021-05-21,San Francisco,Gonzaga,,2,5,3,3,8,1,
2021-05-21,Stanford,Oregon,,1,3,1,2,4,1,
2021-05-21,Siena,Monmouth,MAAC Tournament,13,13,1,5,7,1,
2021-05-21,Marist,Canisius,MAAC Tournament,7,14,0,10,13,0,
2021-05-21,Siena,Monmouth,MAAC Tournament,2,11,0,14,14,0,
2021-05-21,Pittsburgh,Wake Forest,,5,3,0,12,15,2,
2021-05-21,Kansas,Texas Tech,,4,8,2,13,10,1,
2021-05-21,Grambling,Jackson State,SWAC Tournament,5,12,1,9,12,2,
2021-05-21,Maryland,Michigan,,11,11,1,8,15,4,
2021-05-21,Miami,Louisville,,2,7,0,0,3,1,
2021-05-21,Bellarmine,Liberty,ASUN Tournament,2,10,2,5,11,1,
2021-05-21,North Carolina,Georgia Tech,,9,8,1,10,17,2,
2021-05-21,Duke,Clemson,,14,14,0,8,9,0,
2021-05-21,Jacksonville,Florida Gulf Coast,ASUN Tournament,4,7,0,1,3,1,
2021-05-21,Florida A&M,North Carolina Central,MEAC Tournament,3,3,1,5,6,0,
2021-05-21,Old Dominion,Louisiana Tech,,8,11,0,7,12,0,
2021-05-21,Tennessee,South Carolina,,2,8,0,3,6,0,
2021-05-21,Mississippi State,Alabama,,7,8,0,0,3,1,
2021-05-21,LSU,Texas A&M,,12,11,1,6,11,3,
2021-05-21,Auburn,Missouri,,3,4,0,0,3,1,
2021-05-21,California,UCLA,,14,17,0,2,5,0,
2021-05-21,Arizona,Oregon State,,12,8,0,4,8,0,
2021-05-21,Florida,Arkansas,,3,7,1,4,8,1,
2021-05-22,Virginia,Boston College,,6,13,1,8,11,0,
2021-05-22,Miami,Louisville,,3,3,2,2,6,0,
2021-05-22,Siena,Monmouth,MAAC Tournament If Necessary,4,6,3,6,9,2,
2021-05-22,East Carolina,South Florida,,2,5,2,8,7,0,
2021-05-22,North Carolina,Georgia Tech,,6,11,0,10,12,0,
2021-05-22,Pittsburgh,Wake Forest,,2,6,0,10,12,0,
2021-05-22,Duke,Clemson,,4,6,0,2,8,0,
2021-05-22,Jacksonville,Florida Gulf Coast,ASUN Tournament,3,8,0,7,10,1,
2021-05-22,Ole Miss,Georgia,,2,5,1,13,17,0,
2021-05-22,Stetson,North Florida,ASUN Tournament,2,2,1,9,3,1,
2021-05-22,Kentucky,Vanderbilt,,7,10,0,5,14,2,
2021-05-22,Florida,Arkansas,,3,8,0,9,10,1,
2021-05-22,Bellarmine,Liberty,ASUN Tournament,6,5,1,12,12,0,
2021-05-22,Maryland,Michigan,,3,6,1,14,14,0,
2021-05-22,TCU,Kansas State,,8,9,0,11,16,0,
2021-05-22,Arizona State,USC,,1,5,1,6,12,0,
2021-05-22,Stanford,Oregon,,6,8,0,5,8,1,
2021-05-22,Arizona,Oregon State,,1,5,0,3,9,0,
2021-05-22,Tennessee,South Carolina,,5,8,0,4,8,0,
2021-05-22,North Carolina Central,Norfolk State,MEAC Championship,6,14,1,7,11,2,
2021-05-22,UNC Wilmington,Charlotte,,14,18,3,15,13,4,
2021-05-22,Kansas,Texas Tech,,0,3,0,5,8,0,
2021-05-22,Notre Dame,Virginia Tech,,7,11,0,1,11,2,
2021-05-22,Florida State,NC State,,15,15,4,11,14,2,
2021-05-22,Oklahoma,Baylor,,6,12,0,5,9,0,
2021-05-22,Lipscomb,Kennesaw State,ASUN Tournament,2,5,1,10,8,1,
2021-05-22,Mississippi State,Alabama,,7,12,1,3,5,3,
2021-05-22,UC Irvine,Cal State Bakersfield,,2,7,1,1,8,2,
2021-05-22,Auburn,Missouri,,6,12,0,7,14,1,
2021-05-22,Southern,Prairie View A&M,SWAC Tournament,8,11,1,4,9,0,
2021-05-22,LSU,Texas A&M,,8,14,1,2,6,3,
2021-05-22,California,UCLA,,4,10,1,2,7,0,
2021-05-22,West Virginia,Texas,,2,4,3,12,15,0,
2021-05-22,UC Irvine,Cal State Bakersfield,,9,13,1,11,14,2,
2021-05-22,San Francisco,Gonzaga,,5,8,0,6,9,0,
2021-05-23,Southern,Jackson State,SWAC Championship,7,7,4,6,9,0,
2021-05-23,Jacksonville,Florida Gulf Coast,ASUN Tournament,17,18,0,1,6,0,
2021-05-23,Arizona,Oregon State,,6,12,1,5,11,0,
2021-05-23,Stanford,Oregon,,8,16,0,5,9,0,
2021-05-23,UC Irvine,Cal State Bakersfield,,7,11,1,4,7,2,
2021-05-23,Maryland,Michigan,,7,10,0,3,4,0,
2021-05-23,Arizona State,USC,,10,10,0,7,8,1,
2021-05-23,San Francisco,Gonzaga,,11,11,1,1,8,1,
2021-05-23,California,UCLA,,4,8,0,7,11,1,
2021-05-25,UCF,Cincinnati,American Athletic Tournament,14,12,1,10,12,1,
2021-05-25,Kentucky,Florida,SEC Tournament - 1st Round,1,11,2,4,5,1,
2021-05-25,Memphis,East Carolina,American Athletic Tournament,11,8,0,1,5,1,
2021-05-25,Alabama,South Carolina,SEC Tournament - 1st Round,9,7,0,3,7,1,
2021-05-25,Virginia Tech,Virginia,ACC Tournament,2,6,1,3,5,0,
2021-05-25,Georgia State,UL Monroe,Sun Belt Tournament,9,10,3,6,9,2,
2021-05-25,Pittsburgh,North Carolina,ACC Tournament,5,5,0,3,7,1,
2021-05-25,South Florida,Wichita State,American Athletic Tournament,7,10,0,2,4,4,
2021-05-25,Texas State,Appalachian State,Sun Belt Tournament,0,4,0,1,5,1,
2021-05-25,Coastal Carolina,Little Rock,Sun Belt Tournament,15,13,1,1,4,3,
2021-05-25,Clemson,Louisville,ACC Tournament,10,11,2,15,18,1,
2021-05-25,Arkansas State,Troy,Sun Belt Tournament,9,12,1,6,18,0,
2021-05-25,Evansville,Illinois State,Missouri Valley Tournament,9,17,2,10,13,2,
2021-05-25,Houston,Tulane,American Athletic Tournament,1,4,1,4,9,0,
2021-05-25,LSU,Georgia,SEC Tournament - 1st Round,1,7,0,4,9,0,
2021-05-25,Kansas,West Virginia,Big 12 Tournament,7,14,1,8,14,2,
2021-05-25,Valparaiso,Missouri State,Missouri Valley Tournament,6,12,2,4,6,0,
2021-05-25,Auburn,Ole Miss,SEC Tournament - 1st Round,4,7,1,7,12,0,
2021-05-26,Baylor,Texas Tech,Big 12 Tournament,4,7,0,11,11,1,
2021-05-26,Florida Atlantic,Old Dominion,Conference USA Tournament,2,6,0,11,16,0,
2021-05-26,Duke,Florida State,ACC Tournament,12,13,1,1,4,2,
2021-05-26,Army,Lehigh,Patriot League Championship,22,22,1,7,11,2,
2021-05-26,Towson,Charleston,CAA Tournament,5,8,2,6,9,1,
2021-05-26,Lamar,Abilene Christian,Southland Tournament,1,8,1,7,8,0,
2021-05-26,Kansas State,TCU,Big 12 Tournament,6,8,1,7,12,1,
2021-05-26,Rider,Monmouth,MAAC Tournament,9,13,3,5,9,0,
2021-05-26,Middle Tennessee,Charlotte,Conference USA Tournament,7,11,1,2,4,2,
2021-05-26,William & Mary,Elon,CAA Tournament,3,7,0,7,11,2,
2021-05-26,McNeese,New Orleans,Southland Tournament,12,13,1,0,2,1,
2021-05-26,Georgia,Arkansas,SEC Tournament - 2nd Round,2,3,3,11,7,0,
2021-05-26,Houston,Wichita State,American Athletic Tournament,3,6,1,5,10,0,
2021-05-26,UTSA,Louisiana Tech,Conference USA Tournament,6,9,3,7,9,2,
2021-05-26,Louisiana,Texas State,Sun Belt Tournament,12,13,3,6,13,1,
2021-05-26,Southern Illinois,Bradley,Missouri Valley Tournament,13,15,0,1,4,1,
2021-05-26,Ole Miss,Vanderbilt,SEC Tournament - 2nd Round,4,7,2,5,11,0,
2021-05-26,Sam Houston,Texas A&M-Corpus Christi,Southland Tournament,3,6,0,4,9,0,
2021-05-26,Florida,Mississippi State,SEC Tournament - 2nd Round,13,18,2,1,4,2,
2021-05-26,Canisius,Fairfield,MAAC Tournament,4,10,0,1,4,0,
2021-05-26,Coastal Carolina,South Alabama,Sun Belt Tournament,7,7,1,14,15,0,
2021-05-26,Valparaiso,Dallas Baptist,Missouri Valley Tournament,2,6,0,12,11,0,
2021-05-26,Alabama,Tennessee,SEC Tournament - 2nd Round,3,6,2,2,10,2,
2021-05-26,Cincinnati,East Carolina,American Athletic Tournament,9,16,1,13,14,1,
2021-05-26,Notre Dame,Virginia Tech,ACC Tournament,8,13,2,0,4,0,
2021-05-26,Georgia State,Georgia Southern,Sun Belt Tournament,1,7,3,10,14,1,
2021-05-26,Illinois State,Indiana State,Missouri Valley Tournament,2,7,1,5,13,1,
2021-05-26,Utah Valley,UT Rio Grande Valley,WAC Tournament,4,12,1,5,10,0,
2021-05-26,West Virginia,Texas,Big 12 Tournament,5,6,0,1,5,1,
2021-05-26,Georgia Tech,Clemson,ACC Tournament,5,8,0,11,11,1,
2021-05-26,Northwestern State,SE Louisiana,Southland Tournament,1,4,1,2,3,0,
2021-05-26,Seattle U,New Mexico State,WAC Tournament,5,12,1,7,6,1,
2021-05-26,Oklahoma,Oklahoma State,Big 12 Tournament,5,5,2,9,9,1,
2021-05-26,Western Kentucky,Southern Miss,Conference USA Tournament,1,3,0,11,15,0,
2021-05-27,Kansas State,Baylor,Big 12 Tournament,9,12,0,4,8,0,
2021-05-27,Lamar,Sam Houston,Southland Tournament,4,6,1,7,12,2,
2021-05-27,Valparaiso,Illinois State,Missouri Valley Tournament,6,8,0,5,8,1,
2021-05-27,Monmouth,Fairfield,MAAC Tournament,1,7,1,3,7,0,
2021-05-27,Miami,Duke,ACC Tournament,2,6,0,3,7,1,
2021-05-27,Maine,Stony Brook,America East Tournament,4,8,0,2,10,0,
2021-05-27,Saint Joseph's,VCU,Atlantic 10 Tournament,4,10,6,15,16,0,
2021-05-27,Army,Lehigh,Patriot League Championship,1,5,1,3,4,3,
2021-05-27,Oklahoma,Texas,Big 12 Tournament,1,5,1,4,5,1,
2021-05-27,Georgia,Ole Miss,SEC Tournament - 3rd Round,0,5,1,4,7,1,
2021-05-27,South Dakota State,Oral Roberts,Summit League Tournament,1,4,0,7,9,1,
2021-05-27,NJIT,Albany,America East Tournament,5,10,2,4,7,0,
2021-05-27,Canisius,Rider,MAAC Tournament,3,8,2,4,10,0,
2021-05-27,Kennesaw State,North Florida,ASUN Tournament,5,9,1,6,8,1,
2021-05-27,Austin Peay,Southeast Missouri State,Ohio Valley Tournament,8,14,1,11,14,2,
2021-05-27,Presbyterian,Campbell,Big South Tournament,7,12,0,2,5,0,
2021-05-27,Western Carolina,Wofford,Southern Conf Tournament,16,16,0,5,12,2,
2021-05-27,Sacred Heart,Central Connecticut,NEC Tournament,10,13,3,17,18,2,
2021-05-27,UTSA,Western Kentucky,Conference USA Tournament,9,14,1,10,11,0,
2021-05-27,Florida,Alabama,SEC Tournament - 3rd Round,7,14,1,2,7,0,
2021-05-27,South Florida,Tulane,American Athletic Tournament,5,8,0,0,2,3,
2021-05-27,Dayton,Saint Joseph's,Atlantic 10 Tournament,11,15,1,5,8,2,
2021-05-27,Elon,UNC Wilmington,CAA Tournament,0,3,3,2,5,1,
2021-05-27,Omaha,North Dakota State,Summit League Tournament,1,4,0,3,4,0,
2021-05-27,UCLA,Arizona State,UCLA vs Arizona State,21,18,1,9,11,3,
