teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Carsonville-Port Sanilac,1,4.0,4.0,4.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-4.0,-4.0,3,1.0,1.0,3.0,3,16.333333333333332,16.0,49.0,3.0,12.0,0.0,0.0,-46.0,-15.333333333333332,3.0,1.0,1.0,3.0,3.0,16.333333333333332,16.0,49.0,3.0,7.0,0.0,0.0,-46.0,-15.333333333333332,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Caseville,1,1.0,1.0,1.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-14.0,-14.0,3,1.3333333333333333,1.0,4.0,3,15.333333333333334,17.0,46.0,3.0,9.0,0.0,0.0,-42.0,-14.0,1.0,3.0,3.0,3.0,1.0,18.0,18.0,18.0,1.0,4.0,0.0,0.0,-15.0,-15.0,2.0,0.5,0.5,1.0,2.0,14.0,14.0,28.0,2.0,5.0,0.0,0.0,-27.0,-13.5
Cass City,4,8.25,8.5,33.0,4,7.5,7.5,30.0,1.0,3.0,0.75,3.0,0.75,32,5.4375,5.5,174.0,32,4.96875,3.5,159.0,13.0,7.0,19.0,0.59375,15.0,0.46875,18.0,6.055555555555555,6.0,109.0,18.0,5.0,3.5,90.0,6.0,4.0,12.0,0.6666666666666666,19.0,1.0555555555555554,14.0,4.642857142857143,3.5,65.0,14.0,4.928571428571429,3.5,69.0,7.0,3.0,7.0,0.5,-4.0,-0.2857142857142856
Cedar Springs,1,2.0,2.0,2.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-12.0,-12.0,2,6.5,6.5,13.0,2,1.0,1.0,2.0,0.0,33.0,2.0,1.0,11.0,5.5,1.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,1.0,7.0,7.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,1.0,4.0,4.0
Center Line,2,7.5,7.5,15.0,2,3.5,3.5,7.0,1.0,1.0,0.5,8.0,4.0,0,,,0.0,0,,,0.0,0.0,29.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,16.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,
Central Lake,1,5.0,5.0,5.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-3.0,-3.0,7,2.4285714285714284,3.0,17.0,7,13.857142857142858,14.0,97.0,7.0,8.0,0.0,0.0,-80.0,-11.428571428571429,3.0,2.0,1.0,6.0,3.0,14.666666666666666,15.0,44.0,3.0,5.0,0.0,0.0,-38.0,-12.666666666666666,4.0,2.75,3.0,11.0,4.0,13.25,13.0,53.0,4.0,3.0,0.0,0.0,-42.0,-10.5
Central Montcalm,1,1.0,1.0,1.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-3.0,-3.0,7,0.8571428571428571,0.0,6.0,7,6.857142857142857,8.0,48.0,6.0,24.0,1.0,0.14285714285714285,-42.0,-6.0,2.0,0.0,0.0,0.0,2.0,9.5,9.5,19.0,2.0,14.0,0.0,0.0,-19.0,-9.5,5.0,1.2,1.0,6.0,5.0,5.8,5.0,29.0,4.0,10.0,1.0,0.2,-23.0,-4.6
Centreville,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0,,,0.0,0,,,0.0,0.0,25.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,14.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Charlevoix,2,4.5,4.5,9.0,2,5.0,5.0,10.0,1.0,1.0,0.5,-1.0,-0.5,0,,,0.0,0,,,0.0,0.0,19.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Charlotte,1,5.0,5.0,5.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-7.0,-7.0,30,5.9,2.0,177.0,30,7.033333333333333,8.0,211.0,19.0,10.0,10.0,0.3333333333333333,-34.0,-1.1333333333333329,16.0,6.125,3.0,98.0,16.0,6.5625,6.5,105.0,9.0,3.0,7.0,0.4375,-7.0,-0.4375,14.0,5.642857142857143,2.0,79.0,14.0,7.571428571428571,9.0,106.0,10.0,7.0,3.0,0.21428571428571427,-27.0,-1.928571428571428
Cheboygan,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,1,4.0,4.0,4.0,1.0,21.0,0.0,0.0,-4.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,12.0,0.0,0.0,-4.0,-4.0
Chelsea,2,7.5,7.5,15.0,2,8.5,8.5,17.0,1.0,1.0,0.5,-2.0,-1.0,10,9.1,9.0,91.0,10,3.6,4.0,36.0,3.0,26.0,7.0,0.7,55.0,5.5,9.0,8.777777777777779,8.0,79.0,9.0,4.0,5.0,36.0,3.0,13.0,6.0,0.6666666666666666,43.0,4.777777777777779,1.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,12.0,12.0
Chesaning,3,5.333333333333333,3.0,16.0,3,2.0,0.0,6.0,1.0,2.0,0.6666666666666666,10.0,3.333333333333333,6,5.666666666666667,5.5,34.0,6,5.333333333333333,5.0,32.0,2.0,19.0,3.0,0.5,2.0,0.3333333333333339,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,6.0,5.666666666666667,5.5,34.0,6.0,5.333333333333333,5.0,32.0,2.0,8.0,3.0,0.5,2.0,0.3333333333333339
Clare,2,5.0,5.0,10.0,2,4.0,4.0,8.0,1.0,1.0,0.5,2.0,1.0,2,8.5,8.5,17.0,2,8.5,8.5,17.0,1.0,27.0,1.0,0.5,0.0,0.0,2.0,8.5,8.5,17.0,2.0,8.5,8.5,17.0,1.0,16.0,1.0,0.5,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Clarkston,3,2.3333333333333335,1.0,7.0,3,5.0,4.0,15.0,1.0,2.0,0.6666666666666666,-8.0,-2.6666666666666665,2,5.5,5.5,11.0,2,9.5,9.5,19.0,1.0,24.0,1.0,0.5,-8.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,14.0,0.0,,0.0,,2.0,5.5,5.5,11.0,2.0,9.5,9.5,19.0,1.0,10.0,1.0,0.5,-8.0,-4.0
Clarkston Everest Collegiate,2,9.5,9.5,19.0,2,3.0,3.0,6.0,1.0,1.0,0.5,13.0,6.5,33,6.606060606060606,5.0,218.0,33,6.666666666666667,6.0,220.0,17.0,0.0,16.0,0.48484848484848486,-2.0,-0.06060606060606055,14.0,5.785714285714286,5.5,81.0,14.0,4.928571428571429,4.5,69.0,7.0,0.0,7.0,0.5,12.0,0.8571428571428568,19.0,7.2105263157894735,4.0,137.0,19.0,7.947368421052632,7.0,151.0,10.0,0.0,9.0,0.47368421052631576,-14.0,-0.7368421052631584
Clawson,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,2,9.5,9.5,19.0,2.0,45.0,0.0,0.0,-19.0,-9.5,1.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,1.0,31.0,0.0,0.0,-9.0,-9.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,1.0,14.0,0.0,0.0,-10.0,-10.0
Climax-Scotts,3,0.0,0.0,0.0,3,8.0,8.0,24.0,3.0,0.0,0.0,-24.0,-8.0,0,,,0.0,0,,,0.0,0.0,63.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,42.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,21.0,0.0,,0.0,
Clinton,2,9.0,9.0,18.0,2,4.5,4.5,9.0,1.0,1.0,0.5,9.0,4.5,21,7.142857142857143,7.0,150.0,21,3.761904761904762,3.0,79.0,5.0,17.0,15.0,0.7142857142857143,71.0,3.3809523809523814,11.0,6.545454545454546,7.0,72.0,11.0,4.454545454545454,4.0,49.0,4.0,5.0,7.0,0.6363636363636364,23.0,2.0909090909090917,10.0,7.8,7.5,78.0,10.0,3.0,2.0,30.0,1.0,12.0,8.0,0.8,48.0,4.8
Clinton Township Chippewa Valley,1,6.0,6.0,6.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-4.0,-4.0,6,7.333333333333333,7.5,44.0,6,8.0,6.5,48.0,5.0,36.0,1.0,0.16666666666666666,-4.0,-0.666666666666667,4.0,7.25,7.5,29.0,4.0,7.0,6.5,28.0,3.0,20.0,1.0,0.25,1.0,0.25,2.0,7.5,7.5,15.0,2.0,10.0,10.0,20.0,2.0,16.0,0.0,0.0,-5.0,-2.5
Clinton Township Clintondale,1,2.0,2.0,2.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-10.0,-10.0,4,8.0,9.0,32.0,4,5.75,4.0,23.0,2.0,30.0,2.0,0.5,9.0,2.25,1.0,14.0,14.0,14.0,1.0,3.0,3.0,3.0,0.0,19.0,1.0,1.0,11.0,11.0,3.0,6.0,4.0,18.0,3.0,6.666666666666667,5.0,20.0,2.0,11.0,1.0,0.3333333333333333,-2.0,-0.666666666666667
Clio,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-1.0,-1.0,5,3.6,4.0,18.0,5,6.0,6.0,30.0,4.0,16.0,1.0,0.2,-12.0,-2.4,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,9.0,0.0,0.0,-3.0,-3.0,4.0,4.5,5.0,18.0,4.0,6.75,7.0,27.0,3.0,7.0,1.0,0.25,-9.0,-2.25
Coldwater,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-5.0,-5.0,5,8.6,9.0,43.0,5,3.4,4.0,17.0,1.0,17.0,4.0,0.8,26.0,5.199999999999999,2.0,12.5,12.5,25.0,2.0,3.0,3.0,6.0,0.0,11.0,2.0,1.0,19.0,9.5,3.0,6.0,5.0,18.0,3.0,3.6666666666666665,4.0,11.0,1.0,6.0,2.0,0.6666666666666666,7.0,2.3333333333333335
Coleman,1,6.0,6.0,6.0,1,19.0,19.0,19.0,1.0,0.0,0.0,-13.0,-13.0,4,1.5,0.0,6.0,4,17.25,16.5,69.0,4.0,16.0,0.0,0.0,-63.0,-15.75,2.0,0.0,0.0,0.0,2.0,19.0,19.0,38.0,2.0,6.0,0.0,0.0,-38.0,-19.0,2.0,3.0,3.0,6.0,2.0,15.5,15.5,31.0,2.0,10.0,0.0,0.0,-25.0,-12.5
Coloma,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-3.0,-3.0,2,5.5,5.5,11.0,2,4.5,4.5,9.0,0.0,23.0,1.0,0.5,2.0,1.0,2.0,5.5,5.5,11.0,2.0,4.5,4.5,9.0,0.0,13.0,1.0,0.5,2.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Colon,4,7.75,7.0,31.0,4,3.25,3.5,13.0,1.0,3.0,0.75,18.0,4.5,3,2.3333333333333335,2.0,7.0,3,6.0,7.0,18.0,2.0,22.0,1.0,0.3333333333333333,-11.0,-3.6666666666666665,3.0,2.3333333333333335,2.0,7.0,3.0,6.0,7.0,18.0,2.0,16.0,1.0,0.3333333333333333,-11.0,-3.6666666666666665,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Comstock,1,2.0,2.0,2.0,1,18.0,18.0,18.0,1.0,0.0,0.0,-16.0,-16.0,4,0.25,0.0,1.0,4,19.75,20.5,79.0,4.0,20.0,0.0,0.0,-78.0,-19.5,2.0,0.5,0.5,1.0,2.0,20.5,20.5,41.0,2.0,9.0,0.0,0.0,-40.0,-20.0,2.0,0.0,0.0,0.0,2.0,19.0,19.0,38.0,2.0,11.0,0.0,0.0,-38.0,-19.0
Comstock Park,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-7.0,-7.0,22,6.636363636363637,5.5,146.0,22,5.954545454545454,5.0,131.0,8.0,5.0,13.0,0.5909090909090909,15.0,0.6818181818181825,9.0,5.777777777777778,6.0,52.0,9.0,4.111111111111111,4.0,37.0,2.0,1.0,6.0,0.6666666666666666,15.0,1.666666666666667,13.0,7.230769230769231,4.0,94.0,13.0,7.230769230769231,8.0,94.0,6.0,4.0,7.0,0.5384615384615384,0.0,0.0
Concord,5,8.8,7.0,44.0,5,3.4,3.0,17.0,1.0,4.0,0.8,27.0,5.4,10,5.1,5.0,51.0,10,8.2,8.5,82.0,8.0,20.0,2.0,0.2,-31.0,-3.0999999999999996,6.0,6.0,5.5,36.0,6.0,7.833333333333333,6.5,47.0,4.0,9.0,2.0,0.3333333333333333,-11.0,-1.833333333333333,4.0,3.75,3.5,15.0,4.0,8.75,8.5,35.0,4.0,11.0,0.0,0.0,-20.0,-5.0
Constantine,1,2.0,2.0,2.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-5.0,-5.0,5,3.4,3.0,17.0,5,10.2,7.0,51.0,4.0,17.0,0.0,0.0,-34.0,-6.799999999999999,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,5.0,3.4,3.0,17.0,5.0,10.2,7.0,51.0,4.0,10.0,0.0,0.0,-34.0,-6.799999999999999
Coopersville,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,29,4.241379310344827,3.0,123.0,29,6.413793103448276,5.0,186.0,17.0,8.0,12.0,0.41379310344827586,-63.0,-2.1724137931034484,16.0,4.875,3.0,78.0,16.0,6.125,5.0,98.0,7.0,5.0,9.0,0.5625,-20.0,-1.25,13.0,3.4615384615384617,3.0,45.0,13.0,6.769230769230769,6.0,88.0,10.0,3.0,3.0,0.23076923076923078,-43.0,-3.3076923076923075
Corunna,4,4.75,4.0,19.0,4,5.25,3.5,21.0,1.0,3.0,0.75,-2.0,-0.5,32,7.46875,7.0,239.0,32,5.46875,5.0,175.0,15.0,0.0,17.0,0.53125,64.0,2.0,17.0,7.411764705882353,7.0,126.0,17.0,5.529411764705882,6.0,94.0,7.0,0.0,10.0,0.5882352941176471,32.0,1.882352941176471,15.0,7.533333333333333,7.0,113.0,15.0,5.4,4.0,81.0,8.0,0.0,7.0,0.4666666666666667,32.0,2.133333333333333
Croswell-Lexington,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-3.0,-3.0,15,7.066666666666666,7.0,106.0,15,1.9333333333333333,1.0,29.0,2.0,14.0,13.0,0.8666666666666667,77.0,5.133333333333333,9.0,7.444444444444445,9.0,67.0,9.0,2.5555555555555554,1.0,23.0,1.0,6.0,8.0,0.8888888888888888,44.0,4.888888888888889,6.0,6.5,4.0,39.0,6.0,1.0,0.5,6.0,1.0,8.0,5.0,0.8333333333333334,33.0,5.5
Dansville,3,6.0,3.0,18.0,3,5.666666666666667,5.0,17.0,1.0,2.0,0.6666666666666666,1.0,0.33333333333333304,4,2.25,2.0,9.0,4,5.25,5.5,21.0,2.0,11.0,2.0,0.5,-12.0,-3.0,3.0,1.3333333333333333,0.0,4.0,3.0,7.0,8.0,21.0,2.0,6.0,1.0,0.3333333333333333,-17.0,-5.666666666666667,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,5.0
Davison,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,6,2.5,2.5,15.0,6,6.5,6.0,39.0,5.0,21.0,1.0,0.16666666666666666,-24.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,6.0,2.5,2.5,15.0,6.0,6.5,6.0,39.0,5.0,16.0,1.0,0.16666666666666666,-24.0,-4.0
DeWitt,2,11.5,11.5,23.0,2,6.5,6.5,13.0,1.0,1.0,0.5,10.0,5.0,30,9.5,9.0,285.0,30,3.6333333333333333,2.0,109.0,4.0,3.0,26.0,0.8666666666666667,176.0,5.866666666666667,14.0,7.928571428571429,8.0,111.0,14.0,4.785714285714286,5.5,67.0,3.0,1.0,11.0,0.7857142857142857,44.0,3.1428571428571432,16.0,10.875,9.5,174.0,16.0,2.625,2.0,42.0,1.0,2.0,15.0,0.9375,132.0,8.25
Dearborn,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,27,4.074074074074074,2.0,110.0,27,8.25925925925926,8.0,223.0,18.0,0.0,9.0,0.3333333333333333,-113.0,-4.185185185185185,14.0,3.142857142857143,2.0,44.0,14.0,9.142857142857142,7.5,128.0,10.0,0.0,4.0,0.2857142857142857,-84.0,-6.0,13.0,5.076923076923077,3.0,66.0,13.0,7.3076923076923075,9.0,95.0,8.0,0.0,5.0,0.38461538461538464,-29.0,-2.230769230769231
Dearborn Divine Child,3,11.0,14.0,33.0,3,4.333333333333333,4.0,13.0,1.0,2.0,0.6666666666666666,20.0,6.666666666666667,21,2.5238095238095237,2.0,53.0,21,7.0476190476190474,7.0,148.0,16.0,21.0,5.0,0.23809523809523808,-95.0,-4.523809523809524,11.0,3.090909090909091,2.0,34.0,11.0,9.0,9.0,99.0,10.0,11.0,1.0,0.09090909090909091,-65.0,-5.909090909090909,10.0,1.9,1.0,19.0,10.0,4.9,3.5,49.0,6.0,10.0,4.0,0.4,-30.0,-3.0000000000000004
Dearborn Edsel Ford,3,6.333333333333333,3.0,19.0,3,3.6666666666666665,2.0,11.0,1.0,2.0,0.6666666666666666,8.0,2.6666666666666665,5,5.6,5.0,28.0,5,7.0,9.0,35.0,3.0,29.0,2.0,0.4,-7.0,-1.4000000000000004,2.0,8.0,8.0,16.0,2.0,5.5,5.5,11.0,0.0,16.0,2.0,1.0,5.0,2.5,3.0,4.0,2.0,12.0,3.0,8.0,9.0,24.0,3.0,13.0,0.0,0.0,-12.0,-4.0
Dearborn Fordson,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,18,0.7777777777777778,0.0,14.0,18,18.22222222222222,16.5,328.0,18.0,12.0,0.0,0.0,-314.0,-17.444444444444443,12.0,0.5833333333333334,0.0,7.0,12.0,17.833333333333332,17.0,214.0,12.0,4.0,0.0,0.0,-207.0,-17.25,6.0,1.1666666666666667,0.5,7.0,6.0,19.0,16.0,114.0,6.0,8.0,0.0,0.0,-107.0,-17.833333333333332
Dearborn Heights Annapolis,1,4.0,4.0,4.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-10.0,-10.0,7,6.714285714285714,5.0,47.0,7,5.428571428571429,5.0,38.0,4.0,25.0,3.0,0.42857142857142855,9.0,1.2857142857142856,5.0,5.8,5.0,29.0,5.0,6.2,5.0,31.0,3.0,10.0,2.0,0.4,-2.0,-0.40000000000000036,2.0,9.0,9.0,18.0,2.0,3.5,3.5,7.0,1.0,15.0,1.0,0.5,11.0,5.5
Dearborn Heights Crestwood,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-14.0,-14.0,19,5.947368421052632,4.0,113.0,19,8.0,9.0,152.0,12.0,7.0,7.0,0.3684210526315789,-39.0,-2.052631578947368,10.0,4.1,2.5,41.0,10.0,8.7,11.0,87.0,7.0,4.0,3.0,0.3,-46.0,-4.6,9.0,8.0,7.0,72.0,9.0,7.222222222222222,9.0,65.0,5.0,3.0,4.0,0.4444444444444444,7.0,0.7777777777777777
Dearborn Heights Robichaud,1,1.0,1.0,1.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-12.0,-12.0,7,2.4285714285714284,0.0,17.0,7,9.857142857142858,6.0,69.0,4.0,28.0,3.0,0.42857142857142855,-52.0,-7.428571428571429,6.0,2.8333333333333335,2.5,17.0,6.0,9.666666666666666,5.0,58.0,3.0,14.0,3.0,0.5,-41.0,-6.833333333333332,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,14.0,0.0,0.0,-11.0,-11.0
Dearborn Henry Ford Academy,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-16.0,-16.0,8,0.875,0.5,7.0,8,15.625,15.0,125.0,8.0,3.0,0.0,0.0,-118.0,-14.75,3.0,0.6666666666666666,1.0,2.0,3.0,20.666666666666668,22.0,62.0,3.0,1.0,0.0,0.0,-60.0,-20.0,5.0,1.0,0.0,5.0,5.0,12.6,13.0,63.0,5.0,2.0,0.0,0.0,-58.0,-11.6
Decatur,3,8.666666666666666,10.0,26.0,3,4.0,1.0,12.0,1.0,2.0,0.6666666666666666,14.0,4.666666666666666,0,,,0.0,0,,,0.0,0.0,19.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,
Deckerville,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-8.0,-8.0,4,6.25,5.5,25.0,4,8.5,8.5,34.0,2.0,8.0,1.0,0.25,-9.0,-2.25,,,,,,,,,,,,,,,4.0,6.25,5.5,25.0,4.0,8.5,8.5,34.0,2.0,8.0,1.0,0.25,-9.0,-2.25
Delton Kellogg,2,6.5,6.5,13.0,2,14.0,14.0,28.0,1.0,1.0,0.5,-15.0,-7.5,2,0.5,0.5,1.0,2,19.5,19.5,39.0,2.0,15.0,0.0,0.0,-38.0,-19.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,2.0,0.5,0.5,1.0,2.0,19.5,19.5,39.0,2.0,10.0,0.0,0.0,-38.0,-19.0
Detroit Cass Tech,2,7.5,7.5,15.0,2,7.5,7.5,15.0,1.0,1.0,0.5,0.0,0.0,5,10.4,10.0,52.0,5,6.4,8.0,32.0,3.0,17.0,2.0,0.4,20.0,4.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,5.0,10.4,10.0,52.0,5.0,6.4,8.0,32.0,3.0,12.0,2.0,0.4,20.0,4.0
Detroit Catholic Central,4,8.0,8.5,32.0,4,5.0,6.0,20.0,1.0,3.0,0.75,12.0,3.0,11,4.2727272727272725,4.0,47.0,11,5.454545454545454,5.0,60.0,7.0,24.0,4.0,0.36363636363636365,-13.0,-1.1818181818181817,4.0,3.5,2.5,14.0,4.0,6.25,3.5,25.0,2.0,12.0,2.0,0.5,-11.0,-2.75,7.0,4.714285714285714,4.0,33.0,7.0,5.0,5.0,35.0,5.0,12.0,2.0,0.2857142857142857,-2.0,-0.2857142857142856
Detroit Country Day,2,11.0,11.0,22.0,2,7.0,7.0,14.0,1.0,1.0,0.5,8.0,4.0,10,9.4,8.0,94.0,10,4.9,4.5,49.0,1.0,20.0,9.0,0.9,45.0,4.5,9.0,10.0,9.0,90.0,9.0,3.888888888888889,4.0,35.0,0.0,12.0,9.0,1.0,55.0,6.111111111111111,1.0,4.0,4.0,4.0,1.0,14.0,14.0,14.0,1.0,8.0,0.0,0.0,-10.0,-10.0
Detroit Cristo Rey,1,0.0,0.0,0.0,1,18.0,18.0,18.0,1.0,0.0,0.0,-18.0,-18.0,17,5.647058823529412,1.0,96.0,17,8.058823529411764,9.0,137.0,10.0,2.0,6.0,0.35294117647058826,-41.0,-2.4117647058823524,5.0,6.8,0.0,34.0,5.0,10.2,10.0,51.0,3.0,1.0,2.0,0.4,-17.0,-3.3999999999999995,12.0,5.166666666666667,1.5,62.0,12.0,7.166666666666667,7.5,86.0,7.0,1.0,4.0,0.3333333333333333,-24.0,-2.0
Detroit Edison,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-10.0,-10.0,30,11.066666666666666,12.0,332.0,30,3.2666666666666666,2.0,98.0,5.0,16.0,25.0,0.8333333333333334,234.0,7.8,5.0,12.6,15.0,63.0,5.0,2.8,0.0,14.0,1.0,5.0,4.0,0.8,49.0,9.8,25.0,10.76,11.0,269.0,25.0,3.36,2.0,84.0,4.0,11.0,21.0,0.84,185.0,7.4
Detroit Renaissance,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,1,19.0,19.0,19.0,1,12.0,12.0,12.0,0.0,16.0,1.0,1.0,7.0,7.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,1.0,19.0,19.0,19.0,1.0,12.0,12.0,12.0,0.0,14.0,1.0,1.0,7.0,7.0
Detroit U-D Jesuit,5,7.8,7.0,39.0,5,2.4,3.0,12.0,1.0,4.0,0.8,27.0,5.4,12,3.6666666666666665,2.0,44.0,12,6.166666666666667,1.5,74.0,5.0,23.0,7.0,0.5833333333333334,-30.0,-2.5000000000000004,6.0,3.1666666666666665,2.0,19.0,6.0,6.5,4.0,39.0,3.0,8.0,3.0,0.5,-20.0,-3.3333333333333335,6.0,4.166666666666667,4.5,25.0,6.0,5.833333333333333,1.0,35.0,2.0,15.0,4.0,0.6666666666666666,-10.0,-1.666666666666666
Detroit Western,4,10.75,14.0,43.0,4,0.5,0.0,2.0,1.0,3.0,0.75,41.0,10.25,5,5.6,4.0,28.0,5,4.2,3.0,21.0,2.0,38.0,3.0,0.6,7.0,1.3999999999999995,2.0,10.0,10.0,20.0,2.0,2.5,2.5,5.0,0.0,15.0,2.0,1.0,15.0,7.5,3.0,2.6666666666666665,3.0,8.0,3.0,5.333333333333333,3.0,16.0,2.0,23.0,1.0,0.3333333333333333,-8.0,-2.6666666666666665
Dexter,3,6.666666666666667,5.0,20.0,3,4.0,1.0,12.0,1.0,2.0,0.6666666666666666,8.0,2.666666666666667,6,3.3333333333333335,2.0,20.0,6,6.666666666666667,7.0,40.0,5.0,37.0,1.0,0.16666666666666666,-20.0,-3.3333333333333335,3.0,1.0,1.0,3.0,3.0,7.666666666666667,7.0,23.0,3.0,18.0,0.0,0.0,-20.0,-6.666666666666667,3.0,5.666666666666667,6.0,17.0,3.0,5.666666666666667,7.0,17.0,2.0,19.0,1.0,0.3333333333333333,0.0,0.0
Dowagiac,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-8.0,-8.0,2,0.0,0.0,0.0,2,15.0,15.0,30.0,2.0,21.0,0.0,0.0,-30.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,2.0,0.0,0.0,0.0,2.0,15.0,15.0,30.0,2.0,9.0,0.0,0.0,-30.0,-15.0
