teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Detroit Henry Ford Academy Creative,0,,,0.0,0,,,0.0,0.0,1.0,0.0,,0.0,,8.0,5.875,5.0,47.0,8.0,9.125,5.5,73.0,4.0,6.0,4.0,0.5,-26.0,-3.25,3.0,3.6666666666666665,4.0,11.0,3.0,11.666666666666666,6.0,35.0,2.0,4.0,1.0,0.3333333333333333,-24.0,-8.0,5.0,7.2,8.0,36.0,5.0,7.6,4.0,38.0,2.0,2.0,3.0,0.6,-2.0,-0.39999999999999947
Detroit Martin Luther King,2,7.5,7.5,15.0,2,8.5,8.5,17.0,1.0,0.0,1.0,0.5,-2.0,-1.0,9.0,2.5555555555555554,0.0,23.0,9.0,3.888888888888889,1.0,35.0,7.0,4.0,2.0,0.2222222222222222,-12.0,-1.3333333333333335,4.0,3.25,0.0,13.0,4.0,2.0,1.0,8.0,3.0,0.0,1.0,0.25,5.0,1.25,5.0,2.0,2.0,10.0,5.0,5.4,4.0,27.0,4.0,4.0,1.0,0.2,-17.0,-3.4000000000000004
Detroit Mumford,1,6.0,6.0,6.0,1,19.0,19.0,19.0,1.0,0.0,0.0,0.0,-13.0,-13.0,2.0,2.5,2.5,5.0,2.0,12.5,12.5,25.0,2.0,1.0,0.0,0.0,-20.0,-10.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,1.0,1.0,0.0,0.0,-19.0,-19.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0
Detroit Osborn,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,9.0,12.333333333333334,13.0,111.0,9.0,5.555555555555555,3.0,50.0,3.0,1.0,6.0,0.6666666666666666,61.0,6.777777777777779,3.0,12.0,13.0,36.0,3.0,1.6666666666666667,1.0,5.0,0.0,0.0,3.0,1.0,31.0,10.333333333333334,6.0,12.5,13.5,75.0,6.0,7.5,6.5,45.0,3.0,1.0,3.0,0.5,30.0,5.0
Detroit Pershing,1,1.0,1.0,1.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-17.0,-17.0,5.0,10.2,10.0,51.0,5.0,5.4,4.0,27.0,1.0,0.0,4.0,0.8,24.0,4.799999999999999,2.0,5.5,5.5,11.0,2.0,2.5,2.5,5.0,0.0,0.0,2.0,1.0,6.0,3.0,3.0,13.333333333333334,15.0,40.0,3.0,7.333333333333333,4.0,22.0,1.0,0.0,2.0,0.6666666666666666,18.0,6.000000000000001
Detroit Renaissance,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-2.0,-2.0,17.0,6.352941176470588,4.0,108.0,17.0,4.882352941176471,4.0,83.0,7.0,6.0,9.0,0.5294117647058824,25.0,1.4705882352941169,2.0,6.5,6.5,13.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,11.0,5.5,15.0,6.333333333333333,4.0,95.0,15.0,5.4,5.0,81.0,7.0,3.0,7.0,0.4666666666666667,14.0,0.9333333333333327
Detroit U-D Jesuit,5,10.0,11.0,50.0,5,1.6,1.0,8.0,1.0,0.0,4.0,0.8,42.0,8.4,31.0,4.225806451612903,4.0,131.0,31.0,5.419354838709677,5.0,168.0,16.0,1.0,15.0,0.4838709677419355,-37.0,-1.193548387096774,11.0,4.454545454545454,4.0,49.0,11.0,5.636363636363637,5.0,62.0,6.0,0.0,5.0,0.45454545454545453,-13.0,-1.1818181818181825,20.0,4.1,3.0,82.0,20.0,5.3,4.5,106.0,10.0,1.0,10.0,0.5,-24.0,-1.2000000000000002
Detroit University Prep,2,15.0,15.0,30.0,2,10.0,10.0,20.0,1.0,0.0,1.0,0.5,10.0,5.0,5.0,3.4,2.0,17.0,5.0,8.6,10.0,43.0,4.0,9.0,1.0,0.2,-26.0,-5.199999999999999,2.0,5.0,5.0,10.0,2.0,6.5,6.5,13.0,1.0,4.0,1.0,0.5,-3.0,-1.5,3.0,2.3333333333333335,1.0,7.0,3.0,10.0,11.0,30.0,3.0,5.0,0.0,0.0,-23.0,-7.666666666666666
Detroit University Prep Science & Math,2,9.0,9.0,18.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,10.0,5.0,9.0,9.444444444444445,9.0,85.0,9.0,7.222222222222222,5.0,65.0,4.0,0.0,5.0,0.5555555555555556,20.0,2.2222222222222223,6.0,12.166666666666666,12.5,73.0,6.0,5.333333333333333,4.5,32.0,2.0,0.0,4.0,0.6666666666666666,41.0,6.833333333333333,3.0,4.0,3.0,12.0,3.0,11.0,13.0,33.0,2.0,0.0,1.0,0.3333333333333333,-21.0,-7.0
Detroit Western International,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-6.0,-6.0,13.0,5.076923076923077,4.0,66.0,13.0,5.153846153846154,4.0,67.0,6.0,5.0,7.0,0.5384615384615384,-1.0,-0.07692307692307754,3.0,6.0,4.0,18.0,3.0,1.3333333333333333,1.0,4.0,0.0,1.0,3.0,1.0,14.0,4.666666666666667,10.0,4.8,4.0,48.0,10.0,6.3,6.0,63.0,6.0,4.0,4.0,0.4,-15.0,-1.5
Dexter,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,13.0,3.0,3.0,39.0,13.0,4.6923076923076925,6.0,61.0,8.0,31.0,4.0,0.3076923076923077,-22.0,-1.6923076923076925,8.0,3.625,3.5,29.0,8.0,4.5,4.0,36.0,4.0,13.0,3.0,0.375,-7.0,-0.875,5.0,2.0,2.0,10.0,5.0,5.0,6.0,25.0,4.0,18.0,1.0,0.2,-15.0,-3.0
Dowagiac,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-8.0,-8.0,10.0,2.2,1.0,22.0,10.0,8.4,8.5,84.0,9.0,26.0,1.0,0.1,-62.0,-6.2,6.0,2.5,1.0,15.0,6.0,8.666666666666666,9.5,52.0,5.0,13.0,1.0,0.16666666666666666,-37.0,-6.166666666666666,4.0,1.75,0.5,7.0,4.0,8.0,7.5,32.0,4.0,13.0,0.0,0.0,-25.0,-6.25
Dryden,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,7.166666666666667,8.5,43.0,6.0,2.6666666666666665,1.5,16.0,2.0,20.0,4.0,0.6666666666666666,27.0,4.5,2.0,10.5,10.5,21.0,2.0,1.5,1.5,3.0,0.0,8.0,2.0,1.0,18.0,9.0,4.0,5.5,4.0,22.0,4.0,3.25,1.5,13.0,2.0,12.0,2.0,0.5,9.0,2.25
Dundee,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,12.0,4.75,3.0,57.0,12.0,6.416666666666667,8.0,77.0,9.0,23.0,3.0,0.25,-20.0,-1.666666666666667,6.0,3.3333333333333335,2.5,20.0,6.0,6.5,8.0,39.0,5.0,14.0,1.0,0.16666666666666666,-19.0,-3.1666666666666665,6.0,6.166666666666667,4.0,37.0,6.0,6.333333333333333,6.0,38.0,4.0,9.0,2.0,0.3333333333333333,-1.0,-0.16666666666666607
Durand,1,3.0,3.0,3.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-12.0,-12.0,5.0,2.8,3.0,14.0,5.0,9.0,10.0,45.0,5.0,18.0,0.0,0.0,-31.0,-6.2,3.0,3.6666666666666665,4.0,11.0,3.0,8.333333333333334,10.0,25.0,3.0,7.0,0.0,0.0,-14.0,-4.666666666666668,2.0,1.5,1.5,3.0,2.0,10.0,10.0,20.0,2.0,11.0,0.0,0.0,-17.0,-8.5
East Detroit,1,2.0,2.0,2.0,1,18.0,18.0,18.0,1.0,0.0,0.0,0.0,-16.0,-16.0,13.0,3.1538461538461537,3.0,41.0,13.0,11.153846153846153,10.0,145.0,13.0,12.0,0.0,0.0,-104.0,-8.0,7.0,3.5714285714285716,3.0,25.0,7.0,11.0,11.0,77.0,7.0,6.0,0.0,0.0,-52.0,-7.428571428571429,6.0,2.6666666666666665,2.5,16.0,6.0,11.333333333333334,10.0,68.0,6.0,6.0,0.0,0.0,-52.0,-8.666666666666668
East Grand Rapids,5,6.0,5.0,30.0,5,4.2,3.0,21.0,1.0,0.0,4.0,0.8,9.0,1.7999999999999998,39.0,7.743589743589744,7.0,302.0,39.0,4.487179487179487,4.0,175.0,8.0,2.0,31.0,0.7948717948717948,127.0,3.2564102564102564,21.0,8.476190476190476,9.0,178.0,21.0,4.476190476190476,4.0,94.0,4.0,1.0,17.0,0.8095238095238095,84.0,4.0,18.0,6.888888888888889,6.5,124.0,18.0,4.5,4.5,81.0,4.0,1.0,14.0,0.7777777777777778,43.0,2.3888888888888893
East Jackson,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-3.0,-3.0,4.0,5.25,1.5,21.0,4.0,14.25,15.0,57.0,3.0,14.0,1.0,0.25,-36.0,-9.0,2.0,1.5,1.5,3.0,2.0,16.5,16.5,33.0,2.0,10.0,0.0,0.0,-30.0,-15.0,2.0,9.0,9.0,18.0,2.0,12.0,12.0,24.0,1.0,4.0,1.0,0.5,-6.0,-3.0
East Jordan,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,2.0,5.5,5.5,11.0,2.0,6.5,6.5,13.0,1.0,19.0,1.0,0.5,-2.0,-1.0,2.0,5.5,5.5,11.0,2.0,6.5,6.5,13.0,1.0,8.0,1.0,0.5,-2.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
East Kentwood,3,3.0,3.0,9.0,3,1.6666666666666667,1.0,5.0,1.0,0.0,2.0,0.6666666666666666,4.0,1.3333333333333333,16.0,3.6875,2.5,59.0,16.0,5.125,5.0,82.0,8.0,14.0,8.0,0.5,-23.0,-1.4375,8.0,3.625,3.5,29.0,8.0,5.25,5.0,42.0,4.0,10.0,4.0,0.5,-13.0,-1.625,8.0,3.75,1.5,30.0,8.0,5.0,4.0,40.0,4.0,4.0,4.0,0.5,-10.0,-1.25
East Lansing,1,5.0,5.0,5.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-9.0,-9.0,25.0,6.64,6.0,166.0,25.0,5.36,5.0,134.0,11.0,4.0,13.0,0.52,32.0,1.2799999999999994,13.0,8.0,7.0,104.0,13.0,4.846153846153846,5.0,63.0,4.0,3.0,8.0,0.6153846153846154,41.0,3.153846153846154,12.0,5.166666666666667,3.5,62.0,12.0,5.916666666666667,4.5,71.0,7.0,1.0,5.0,0.4166666666666667,-9.0,-0.75
Eaton Rapids,5,8.8,9.0,44.0,5,1.2,1.0,6.0,1.0,0.0,4.0,0.8,38.0,7.6000000000000005,32.0,7.0,7.5,224.0,32.0,2.03125,2.0,65.0,7.0,2.0,23.0,0.71875,159.0,4.96875,12.0,7.0,8.0,84.0,12.0,1.5833333333333333,1.0,19.0,3.0,0.0,9.0,0.75,65.0,5.416666666666667,20.0,7.0,7.5,140.0,20.0,2.3,2.0,46.0,4.0,2.0,14.0,0.7,94.0,4.7
Eau Claire,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,4.0,2.5,0.5,10.0,4.0,13.25,13.5,53.0,4.0,16.0,0.0,0.0,-43.0,-10.75,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,4.0,2.5,0.5,10.0,4.0,13.25,13.5,53.0,4.0,5.0,0.0,0.0,-43.0,-10.75
Eben Junction Superior Central,3,4.0,4.0,12.0,3,6.0,6.0,18.0,3.0,0.0,0.0,0.0,-6.0,-2.0,12.0,7.0,6.0,84.0,12.0,12.25,13.0,147.0,6.0,21.0,6.0,0.5,-63.0,-5.25,6.0,2.0,2.0,12.0,6.0,17.0,17.0,102.0,6.0,9.0,0.0,0.0,-90.0,-15.0,6.0,12.0,12.0,72.0,6.0,7.5,7.5,45.0,0.0,12.0,6.0,1.0,27.0,4.5
Ecorse,2,10.0,10.0,20.0,2,10.0,10.0,20.0,1.0,0.0,1.0,0.5,0.0,0.0,5.0,2.8,1.0,14.0,5.0,11.0,11.0,55.0,5.0,9.0,0.0,0.0,-41.0,-8.2,2.0,4.0,4.0,8.0,2.0,13.5,13.5,27.0,2.0,5.0,0.0,0.0,-19.0,-9.5,3.0,2.0,1.0,6.0,3.0,9.333333333333334,7.0,28.0,3.0,4.0,0.0,0.0,-22.0,-7.333333333333334
Edwardsburg,3,3.3333333333333335,5.0,10.0,3,2.0,2.0,6.0,1.0,0.0,2.0,0.6666666666666666,4.0,1.3333333333333335,29.0,5.655172413793103,4.0,164.0,29.0,2.5172413793103448,1.0,73.0,9.0,4.0,20.0,0.6896551724137931,91.0,3.1379310344827585,14.0,6.285714285714286,4.5,88.0,14.0,1.6428571428571428,1.0,23.0,3.0,0.0,11.0,0.7857142857142857,65.0,4.642857142857142,15.0,5.066666666666666,4.0,76.0,15.0,3.3333333333333335,2.0,50.0,6.0,4.0,9.0,0.6,26.0,1.733333333333333
Elk Rapids,2,5.0,5.0,10.0,2,2.0,2.0,4.0,1.0,0.0,1.0,0.5,6.0,3.0,3.0,4.0,5.0,12.0,3.0,6.666666666666667,7.0,20.0,3.0,16.0,0.0,0.0,-8.0,-2.666666666666667,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,,3.0,4.0,5.0,12.0,3.0,6.666666666666667,7.0,20.0,3.0,6.0,0.0,0.0,-8.0,-2.666666666666667
Elkton-Pigeon-Bay Port Laker,7,6.857142857142857,6.0,48.0,7,2.7142857142857144,2.0,19.0,1.0,0.0,6.0,0.8571428571428571,29.0,4.142857142857142,7.0,4.571428571428571,4.0,32.0,7.0,4.571428571428571,4.0,32.0,4.0,10.0,3.0,0.42857142857142855,0.0,0.0,4.0,5.75,5.0,23.0,4.0,2.75,2.5,11.0,1.0,6.0,3.0,0.75,12.0,3.0,3.0,3.0,3.0,9.0,3.0,7.0,6.0,21.0,3.0,4.0,0.0,0.0,-12.0,-4.0
Ellsworth,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,0.0,-16.0,-16.0,2.0,4.0,4.0,8.0,2.0,15.0,15.0,30.0,2.0,17.0,0.0,0.0,-22.0,-11.0,2.0,4.0,4.0,8.0,2.0,15.0,15.0,30.0,2.0,10.0,0.0,0.0,-22.0,-11.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,
Erie-Mason,1,4.0,4.0,4.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-2.0,-2.0,6.0,4.833333333333333,4.0,29.0,6.0,4.666666666666667,5.0,28.0,4.0,16.0,2.0,0.3333333333333333,1.0,0.16666666666666607,3.0,6.0,6.0,18.0,3.0,5.333333333333333,5.0,16.0,2.0,10.0,1.0,0.3333333333333333,2.0,0.666666666666667,3.0,3.6666666666666665,2.0,11.0,3.0,4.0,5.0,12.0,2.0,6.0,1.0,0.3333333333333333,-1.0,-0.3333333333333335
Escanaba,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,14.0,8.071428571428571,7.5,113.0,14.0,4.785714285714286,4.5,67.0,5.0,7.0,9.0,0.6428571428571429,46.0,3.2857142857142856,6.0,8.5,7.0,51.0,6.0,5.333333333333333,3.5,32.0,1.0,6.0,5.0,0.8333333333333334,19.0,3.166666666666667,8.0,7.75,8.0,62.0,8.0,4.375,5.0,35.0,4.0,1.0,4.0,0.5,27.0,3.375
Essexville Garber,3,7.333333333333333,5.0,22.0,3,3.0,4.0,9.0,1.0,0.0,2.0,0.6666666666666666,13.0,4.333333333333333,30.0,6.066666666666666,4.5,182.0,30.0,2.8666666666666667,2.0,86.0,9.0,7.0,21.0,0.7,96.0,3.1999999999999997,18.0,6.833333333333333,5.5,123.0,18.0,2.111111111111111,1.5,38.0,3.0,3.0,15.0,0.8333333333333334,85.0,4.722222222222221,12.0,4.916666666666667,4.0,59.0,12.0,4.0,2.5,48.0,6.0,4.0,6.0,0.5,11.0,0.916666666666667
Evart,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-3.0,-3.0,6.0,2.1666666666666665,2.0,13.0,6.0,10.166666666666666,10.5,61.0,5.0,24.0,1.0,0.16666666666666666,-48.0,-8.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,11.0,1.0,1.0,1.0,1.0,5.0,1.8,1.0,9.0,5.0,11.6,11.0,58.0,5.0,13.0,0.0,0.0,-49.0,-9.799999999999999
Fairview,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,6.0,2.3333333333333335,1.5,14.0,6.0,11.833333333333334,11.5,71.0,6.0,9.0,0.0,0.0,-57.0,-9.5,3.0,3.0,3.0,9.0,3.0,13.333333333333334,13.0,40.0,3.0,3.0,0.0,0.0,-31.0,-10.333333333333334,3.0,1.6666666666666667,0.0,5.0,3.0,10.333333333333334,10.0,31.0,3.0,6.0,0.0,0.0,-26.0,-8.666666666666668
Farmington,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-8.0,-8.0,34.0,5.764705882352941,5.0,196.0,34.0,4.9411764705882355,5.0,168.0,14.0,5.0,20.0,0.5882352941176471,28.0,0.8235294117647056,15.0,5.933333333333334,4.0,89.0,15.0,5.466666666666667,5.0,82.0,8.0,3.0,7.0,0.4666666666666667,7.0,0.4666666666666668,19.0,5.631578947368421,6.0,107.0,19.0,4.526315789473684,4.0,86.0,6.0,2.0,13.0,0.6842105263157895,21.0,1.1052631578947372
Farmington Hills Harrison,2,2.5,2.5,5.0,2,3.5,3.5,7.0,1.0,0.0,1.0,0.5,-2.0,-1.0,32.0,5.625,5.0,180.0,32.0,5.8125,5.0,186.0,18.0,1.0,14.0,0.4375,-6.0,-0.1875,14.0,4.285714285714286,4.0,60.0,14.0,5.071428571428571,4.5,71.0,9.0,0.0,5.0,0.35714285714285715,-11.0,-0.7857142857142856,18.0,6.666666666666667,6.0,120.0,18.0,6.388888888888889,5.5,115.0,9.0,1.0,9.0,0.5,5.0,0.2777777777777777
Farwell,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-10.0,-10.0,33.0,5.242424242424242,4.0,173.0,33.0,6.575757575757576,6.0,217.0,20.0,4.0,12.0,0.36363636363636365,-44.0,-1.333333333333334,20.0,4.7,4.5,94.0,20.0,6.25,6.5,125.0,12.0,4.0,7.0,0.35,-31.0,-1.5499999999999998,13.0,6.076923076923077,4.0,79.0,13.0,7.076923076923077,6.0,92.0,8.0,0.0,5.0,0.38461538461538464,-13.0,-1.0
Fennville,1,0.0,0.0,0.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-6.0,-6.0,7.0,5.428571428571429,4.0,38.0,7.0,10.285714285714286,8.0,72.0,6.0,15.0,1.0,0.14285714285714285,-34.0,-4.857142857142858,4.0,6.0,6.0,24.0,4.0,11.0,8.5,44.0,4.0,10.0,0.0,0.0,-20.0,-5.0,3.0,4.666666666666667,2.0,14.0,3.0,9.333333333333334,8.0,28.0,2.0,5.0,1.0,0.3333333333333333,-14.0,-4.666666666666667
Fenton,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,29.0,7.241379310344827,7.0,210.0,29.0,4.413793103448276,3.0,128.0,10.0,9.0,19.0,0.6551724137931034,82.0,2.8275862068965516,13.0,7.461538461538462,9.0,97.0,13.0,3.8461538461538463,3.0,50.0,4.0,5.0,9.0,0.6923076923076923,47.0,3.6153846153846154,16.0,7.0625,7.0,113.0,16.0,4.875,3.0,78.0,6.0,4.0,10.0,0.625,35.0,2.1875
Ferndale,2,8.5,8.5,17.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,7.0,3.5,21.0,5.428571428571429,2.0,114.0,21.0,10.19047619047619,10.0,214.0,15.0,2.0,6.0,0.2857142857142857,-100.0,-4.761904761904761,9.0,6.888888888888889,3.0,62.0,9.0,9.555555555555555,8.0,86.0,5.0,1.0,4.0,0.4444444444444444,-24.0,-2.666666666666666,12.0,4.333333333333333,1.0,52.0,12.0,10.666666666666666,11.5,128.0,10.0,1.0,2.0,0.16666666666666666,-76.0,-6.333333333333333
Fife Lake Forest Area,3,6.333333333333333,6.0,19.0,3,5.666666666666667,5.0,17.0,1.0,0.0,2.0,0.6666666666666666,2.0,0.6666666666666661,2.0,8.5,8.5,17.0,2.0,12.0,12.0,24.0,1.0,11.0,1.0,0.5,-7.0,-3.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,2.0,8.5,8.5,17.0,2.0,12.0,12.0,24.0,1.0,9.0,1.0,0.5,-7.0,-3.5
Flat Rock,1,6.0,6.0,6.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-3.0,-3.0,31.0,4.161290322580645,3.0,129.0,31.0,4.354838709677419,4.0,135.0,18.0,15.0,13.0,0.41935483870967744,-6.0,-0.19354838709677402,23.0,4.391304347826087,3.0,101.0,23.0,4.217391304347826,4.0,97.0,12.0,7.0,11.0,0.4782608695652174,4.0,0.17391304347826075,8.0,3.5,3.0,28.0,8.0,4.75,4.0,38.0,6.0,8.0,2.0,0.25,-10.0,-1.25
Flint Beecher,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,4.0,1.0,12.0,3.0,16.666666666666668,15.0,50.0,3.0,13.0,0.0,0.0,-38.0,-12.666666666666668,2.0,6.0,6.0,12.0,2.0,17.5,17.5,35.0,2.0,7.0,0.0,0.0,-23.0,-11.5,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,6.0,0.0,0.0,-15.0,-15.0
Flint Carman-Ainsworth,1,1.0,1.0,1.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-4.0,-4.0,8.0,3.125,1.5,25.0,8.0,6.75,8.0,54.0,6.0,22.0,2.0,0.25,-29.0,-3.625,4.0,1.75,1.5,7.0,4.0,5.5,5.0,22.0,3.0,12.0,1.0,0.25,-15.0,-3.75,4.0,4.5,1.5,18.0,4.0,8.0,8.0,32.0,3.0,10.0,1.0,0.25,-14.0,-3.5
Flint Hamady,1,1.0,1.0,1.0,1,16.0,16.0,16.0,1.0,0.0,0.0,0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,15.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Flint Kearsley,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-9.0,-9.0,10.0,5.0,4.5,50.0,10.0,2.7,2.0,27.0,3.0,17.0,7.0,0.7,23.0,2.3,5.0,7.2,6.0,36.0,5.0,2.6,2.0,13.0,0.0,8.0,5.0,1.0,23.0,4.6,5.0,2.8,3.0,14.0,5.0,2.8,2.0,14.0,3.0,9.0,2.0,0.4,0.0,0.0
Flint Powers Catholic,2,4.5,4.5,9.0,2,5.0,5.0,10.0,1.0,0.0,1.0,0.5,-1.0,-0.5,17.0,5.882352941176471,3.0,100.0,17.0,5.235294117647059,4.0,89.0,10.0,4.0,7.0,0.4117647058823529,11.0,0.6470588235294121,7.0,8.714285714285714,7.0,61.0,7.0,5.428571428571429,2.0,38.0,3.0,4.0,4.0,0.5714285714285714,23.0,3.2857142857142847,10.0,3.9,2.0,39.0,10.0,5.1,5.0,51.0,7.0,0.0,3.0,0.3,-12.0,-1.1999999999999997
Flint Southwestern,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,5.0,2.6,3.0,13.0,5.0,11.8,12.0,59.0,5.0,14.0,0.0,0.0,-46.0,-9.200000000000001,2.0,3.5,3.5,7.0,2.0,11.5,11.5,23.0,2.0,10.0,0.0,0.0,-16.0,-8.0,3.0,2.0,3.0,6.0,3.0,12.0,12.0,36.0,3.0,4.0,0.0,0.0,-30.0,-10.0
Flushing,5,4.8,6.0,24.0,5,2.0,1.0,10.0,1.0,0.0,4.0,0.8,14.0,2.8,16.0,6.25,5.5,100.0,16.0,5.25,4.0,84.0,7.0,16.0,9.0,0.5625,16.0,1.0,9.0,6.666666666666667,5.0,60.0,9.0,4.777777777777778,4.0,43.0,4.0,2.0,5.0,0.5555555555555556,17.0,1.8888888888888893,7.0,5.714285714285714,6.0,40.0,7.0,5.857142857142857,4.0,41.0,3.0,14.0,4.0,0.5714285714285714,-1.0,-0.14285714285714235
Fowler,2,2.5,2.5,5.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,2.0,1.0,12.0,3.5833333333333335,3.0,43.0,12.0,3.3333333333333335,3.0,40.0,5.0,12.0,6.0,0.5,3.0,0.25,5.0,4.4,3.0,22.0,5.0,2.2,1.0,11.0,2.0,8.0,3.0,0.6,11.0,2.2,7.0,3.0,3.0,21.0,7.0,4.142857142857143,4.0,29.0,3.0,4.0,3.0,0.42857142857142855,-8.0,-1.1428571428571432
Fowlerville,4,3.25,4.0,13.0,4,2.25,2.5,9.0,1.0,0.0,3.0,0.75,4.0,1.0,19.0,6.315789473684211,3.0,120.0,19.0,2.5789473684210527,2.0,49.0,4.0,7.0,15.0,0.7894736842105263,71.0,3.736842105263158,10.0,4.2,3.0,42.0,10.0,1.4,0.5,14.0,1.0,2.0,9.0,0.9,28.0,2.8000000000000003,9.0,8.666666666666666,4.0,78.0,9.0,3.888888888888889,2.0,35.0,3.0,5.0,6.0,0.6666666666666666,43.0,4.777777777777777
Frankenmuth,2,4.5,4.5,9.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,1.0,0.5,9.0,5.333333333333333,4.0,48.0,9.0,3.6666666666666665,3.0,33.0,4.0,18.0,5.0,0.5555555555555556,15.0,1.6666666666666665,7.0,6.142857142857143,6.0,43.0,7.0,3.4285714285714284,2.0,24.0,2.0,11.0,5.0,0.7142857142857143,19.0,2.714285714285715,2.0,2.5,2.5,5.0,2.0,4.5,4.5,9.0,2.0,7.0,0.0,0.0,-4.0,-2.0
