field,foul,fop,home_plate,foul_ft,fop_ft,foul_pct
Hamtramck Historical Field ,"[(-83.0476997, 42.3930022, 0.0), (-83.0485513, 42.3936281, 0.0), (-83.0485901, 42.3936014, 0.0), (-83.0477439, 42.3929447, 0.0), (-83.0476849, 42.3929398, 0.0), (-83.0476071, 42.3929655, 0.0), (-83.0472973, 42.3931765, 0.0), (-83.0472236, 42.3931804, 0.0), (-83.0468896, 42.3936172, 0.0), (-83.0476997, 42.3930022, 0.0)]","[(-83.0476997, 42.3930022, 0.0), (-83.0468896, 42.3936172, 0.0), (-83.0469191, 42.393635, 0.0), (-83.0469889, 42.3936846, 0.0), (-83.0470666, 42.3937351, 0.0), (-83.0471257, 42.3937668, 0.0), (-83.0471686, 42.3937866, 0.0), (-83.0472236, 42.3938094, 0.0), (-83.0472745, 42.3938302, 0.0), (-83.0473308, 42.393847, 0.0), (-83.0473966, 42.3938629, 0.0), (-83.0475092, 42.3938807, 0.0), (-83.0475763, 42.3938926, 0.0), (-83.0476594, 42.3938985, 0.0), (-83.0477426, 42.3939015, 0.0), (-83.0478431, 42.3938896, 0.0), (-83.0479223, 42.3938817, 0.0), (-83.0479853, 42.3938728, 0.0), (-83.0480832, 42.393847, 0.0), (-83.0481771, 42.3938213, 0.0), (-83.0482589, 42.3937945, 0.0), (-83.0483192, 42.3937727, 0.0), (-83.0483917, 42.3937341, 0.0), (-83.0484601, 42.3936965, 0.0), (-83.0485191, 42.3936529, 0.0), (-83.0485513, 42.3936281, 0.0), (-83.0476997, 42.3930022, 0.0)]","-83.0476997,42.3930022,0",14856.501206692064,81704.18060720424,15.38566311630375
Harbor Springs High School,"[(-84.9734496, 45.434179, 0.0), (-84.9734209, 45.4333516, 0.0), (-84.9733699, 45.43334969999999, 0.0), (-84.9733619, 45.4334081, 0.0), (-84.9732626, 45.43392850000001, 0.0), (-84.9732814, 45.4342297, 0.0), (-84.9733887, 45.4343049, 0.0), (-84.9738152, 45.4342993, 0.0), (-84.9746252, 45.4341939, 0.0), (-84.9746252, 45.434175, 0.0), (-84.9734496, 45.434179, 0.0)]","[(-84.9734496, 45.434179, 0.0), (-84.9746252, 45.434175, 0.0), (-84.9745706, 45.43389959999999, 0.0), (-84.9745492, 45.4338017, 0.0), (-84.9745358, 45.43373590000001, 0.0), (-84.9745224, 45.43368319999999, 0.0), (-84.9745009, 45.43363420000001, 0.0), (-84.9744768, 45.4335956, 0.0), (-84.9744553, 45.4335693, 0.0), (-84.9744231, 45.43354109999999, 0.0), (-84.9743909, 45.4335166, 0.0), (-84.9743587, 45.433494, 0.0), (-84.9743266, 45.4334714, 0.0), (-84.9742863, 45.4334507, 0.0), (-84.974238, 45.43343000000001, 0.0), (-84.9741871, 45.433415, 0.0), (-84.9741307, 45.4334018, 0.0), (-84.9740878, 45.433398, 0.0), (-84.9739108, 45.43338300000001, 0.0), (-84.9735621, 45.4333623, 0.0), (-84.9734209, 45.4333516, 0.0), (-84.9734496, 45.434179, 0.0)]","-84.9734496,45.434179,0",21382.122842632518,79731.13343215003,21.14670581325663
Harbor Springs Youth ,"[(-84.9743461, 45.434841, 0.0), (-84.9739277, 45.4344138, 0.0), (-84.9742442, 45.434873, 0.0), (-84.974263, 45.4348956, 0.0), (-84.9743756, 45.4349069, 0.0), (-84.9744776, 45.4348617, 0.0), (-84.974963, 45.4346114, 0.0), (-84.974963, 45.4345662, 0.0), (-84.9743461, 45.434841, 0.0)]","[(-84.9743461, 45.434841, 0.0), (-84.974963, 45.4345662, 0.0), (-84.9749577, 45.43454740000001, 0.0), (-84.9749389, 45.4345305, 0.0), (-84.9749121, 45.4345079, 0.0), (-84.9748879, 45.4344853, 0.0), (-84.9748611, 45.4344646, 0.0), (-84.9748262, 45.4344495, 0.0), (-84.9747967, 45.4344307, 0.0), (-84.9747646, 45.4344138, 0.0), (-84.9747243, 45.43439490000001, 0.0), (-84.9746894, 45.4343818, 0.0), (-84.9746465, 45.4343667, 0.0), (-84.974609, 45.4343573, 0.0), (-84.9745768, 45.43434789999999, 0.0), (-84.9745419, 45.4343404, 0.0), (-84.9745044, 45.4343347, 0.0), (-84.9744668, 45.4343272, 0.0), (-84.9744212, 45.4343253, 0.0), (-84.9743676, 45.43432150000001, 0.0), (-84.974322, 45.43432150000001, 0.0), (-84.9742818, 45.4343234, 0.0), (-84.9742388, 45.4343272, 0.0), (-84.9741906, 45.4343309, 0.0), (-84.974153, 45.4343385, 0.0), (-84.9741128, 45.434346, 0.0), (-84.9740752, 45.4343573, 0.0), (-84.9740296, 45.4343667, 0.0), (-84.9739948, 45.4343818, 0.0), (-84.9739599, 45.4343987, 0.0), (-84.9739277, 45.4344138, 0.0), (-84.9743461, 45.434841, 0.0)]","-84.97434610000001,45.434841,0",6824.079779465193,28912.954626212915,19.095260401296596
Harbor Springs Youth ,"[(-84.9733378, 45.43516, 0.0), (-84.973386, 45.43457180000001, 0.0), (-84.9732948, 45.4346977, 0.0), (-84.9732734, 45.4348499, 0.0), (-84.9732197, 45.4351506, 0.0), (-84.9732466, 45.43518259999999, 0.0), (-84.9732814, 45.43521270000001, 0.0), (-84.9738983, 45.4352428, 0.0), (-84.9741692, 45.43516570000001, 0.0), (-84.9733378, 45.43516, 0.0)]","[(-84.9733378, 45.43516, 0.0), (-84.9741692, 45.43516570000001, 0.0), (-84.9741744, 45.43511670000001, 0.0), (-84.974169, 45.4350414, 0.0), (-84.9741449, 45.434968, 0.0), (-84.9741127, 45.4348984, 0.0), (-84.9740698, 45.4348457, 0.0), (-84.9740215, 45.4347892, 0.0), (-84.9739759, 45.43475340000001, 0.0), (-84.9739062, 45.4347064, 0.0), (-84.9738579, 45.43468000000001, 0.0), (-84.9738096, 45.43465560000001, 0.0), (-84.9737318, 45.4346085, 0.0), (-84.9736675, 45.43458220000001, 0.0), (-84.9736165, 45.43456519999999, 0.0), (-84.9735629, 45.4345558, 0.0), (-84.973528, 45.43455960000001, 0.0), (-84.973469, 45.43455960000001, 0.0), (-84.973418, 45.4345633, 0.0), (-84.973386, 45.43457180000001, 0.0), (-84.9733378, 45.43516, 0.0)]","-84.9733378,45.43516,0",9684.848295995213,37083.82606073365,20.707981205804266
Haslett High School,"[(-84.4071076, 42.7419614, 0.0), (-84.4067583, 42.7418141, 0.0), (-84.4062151, 42.7418269, 0.0), (-84.4061997, 42.7418377, 0.0), (-84.4060334, 42.7418456, 0.0), (-84.4060254, 42.7418308, 0.0), (-84.4058229, 42.7418545, 0.0), (-84.4057746, 42.741884, 0.0), (-84.4057625, 42.7419195, 0.0), (-84.4057437, 42.7420436, 0.0), (-84.4057692, 42.7420584, 0.0), (-84.4057679, 42.7421455, 0.0), (-84.4057612, 42.7421741, 0.0), (-84.4057759, 42.7425823, 0.0), (-84.4059798, 42.7428109, 0.0), (-84.405957, 42.7419712, 0.0), (-84.4071076, 42.7419614, 0.0)]","[(-84.4059597, 42.7419722, 0.0), (-84.4059825, 42.7428119, 0.0), (-84.4062114, 42.7428158, 0.0), (-84.4062745, 42.7428177, 0.0), (-84.4063663, 42.7428148, 0.0), (-84.4064589, 42.7428069, 0.0), (-84.406534, 42.742798, 0.0), (-84.4065984, 42.7427852, 0.0), (-84.4066802, 42.7427675, 0.0), (-84.4067258, 42.7427567, 0.0), (-84.4067754, 42.742739, 0.0), (-84.4068371, 42.7427119, 0.0), (-84.4068733, 42.7426941, 0.0), (-84.4069149, 42.7426666, 0.0), (-84.4069377, 42.7426508, 0.0), (-84.4069698, 42.7426173, 0.0), (-84.407004, 42.7425769, 0.0), (-84.4070255, 42.7425425, 0.0), (-84.407055, 42.7424843, 0.0), (-84.4070671, 42.7424464, 0.0), (-84.4070818, 42.7423982, 0.0), (-84.4070932, 42.742347, 0.0), (-84.4071066, 42.7422603, 0.0), (-84.4071093, 42.7421726, 0.0), (-84.4071107, 42.7420988, 0.0), (-84.4071053, 42.7419643, 0.0), (-84.4059597, 42.7419722, 0.0)]","-84.4071076,42.7419614,0",30038.893070413502,86400.49907233364,25.797878636799965
Holland Christian Baseball Field,"[(-86.1328152, 42.7619603, 0.0), (-86.1328287, 42.7628228, 0.0), (-86.1329198, 42.7628248, 0.0), (-86.1330352, 42.7622793, 0.0), (-86.1330432, 42.7622301, 0.0), (-86.1330245, 42.7618943, 0.0), (-86.1328957, 42.7617939, 0.0), (-86.1325041, 42.7618018, 0.0), (-86.1323995, 42.7618018, 0.0), (-86.1316284, 42.7619238, 0.0), (-86.1316256, 42.761979, 0.0), (-86.1328152, 42.7619603, 0.0)]","[(-86.1328152, 42.7619603, 0.0), (-86.1316256, 42.761979, 0.0), (-86.1316429, 42.762411, 0.0), (-86.1316476, 42.7624465, 0.0), (-86.1316523, 42.7624869, 0.0), (-86.131659, 42.7625223, 0.0), (-86.1316737, 42.7625548, 0.0), (-86.1316912, 42.7625902, 0.0), (-86.131722, 42.7626346, 0.0), (-86.1317408, 42.7626602, 0.0), (-86.1317743, 42.7626897, 0.0), (-86.1318078, 42.7627182, 0.0), (-86.1318776, 42.7627616, 0.0), (-86.1319165, 42.7627813, 0.0), (-86.1319668, 42.7628019, 0.0), (-86.1320097, 42.7628147, 0.0), (-86.1320512, 42.7628236, 0.0), (-86.1321116, 42.7628354, 0.0), (-86.1321572, 42.7628374, 0.0), (-86.1322236, 42.7628364, 0.0), (-86.1323349, 42.7628344, 0.0), (-86.1328287, 42.7628228, 0.0), (-86.1328152, 42.7619603, 0.0)]","-86.1328152,42.7619603,0",32778.548515511866,95289.03131450691,25.594727845265837
Holt High School,"[(-84.5799503, 42.6367415, 0.0), (-84.5795372, 42.6358891, 0.0), (-84.5794299, 42.6359207, 0.0), (-84.5796177, 42.6366251, 0.0), (-84.5796525, 42.6366172, 0.0), (-84.5797679, 42.63685, 0.0), (-84.5799529, 42.6369132, 0.0), (-84.5802641, 42.6368303, 0.0), (-84.5811412, 42.63656, 0.0), (-84.5810982, 42.6364258, 0.0), (-84.5799503, 42.6367415, 0.0)]","[(-84.5799503, 42.6367415, 0.0), (-84.5810982, 42.6364258, 0.0), (-84.5810915, 42.6364071, 0.0), (-84.581054, 42.6363341, 0.0), (-84.5810057, 42.6362413, 0.0), (-84.5809708, 42.6361742, 0.0), (-84.5809387, 42.6361209, 0.0), (-84.5808689, 42.6360351, 0.0), (-84.580818, 42.6359937, 0.0), (-84.5807804, 42.6359582, 0.0), (-84.5807509, 42.6359345, 0.0), (-84.5807134, 42.6359167, 0.0), (-84.5806812, 42.635895, 0.0), (-84.580598, 42.6358575, 0.0), (-84.5805256, 42.635826, 0.0), (-84.580429, 42.6357944, 0.0), (-84.5803271, 42.6357746, 0.0), (-84.5802547, 42.6357687, 0.0), (-84.5801072, 42.6357727, 0.0), (-84.5799838, 42.6357885, 0.0), (-84.5797236, 42.6358437, 0.0), (-84.5796887, 42.6358496, 0.0), (-84.5795372, 42.6358891, 0.0), (-84.5799503, 42.6367415, 0.0)]","-84.57995029999999,42.6367415,0",38310.321637456,95405.74017133722,28.65050100880005
Holt HS - Field ,"[(-84.5796448, 42.6372277, 0.0), (-84.5800686, 42.6380782, 0.0), (-84.5802322, 42.6380322, 0.0), (-84.58007, 42.6374639, 0.0), (-84.5800002, 42.6374816, 0.0), (-84.5798299, 42.6371146, 0.0), (-84.5796475, 42.6370594, 0.0), (-84.5789944, 42.6372567, 0.0), (-84.5789595, 42.6372054, 0.0), (-84.5784311, 42.6374313, 0.0), (-84.5784794, 42.6375158, 0.0), (-84.5796448, 42.6372277, 0.0)]","[(-84.5796448, 42.6372277, 0.0), (-84.5784794, 42.6375158, 0.0), (-84.5785062, 42.637577, 0.0), (-84.5785411, 42.6376352, 0.0), (-84.5786082, 42.6377772, 0.0), (-84.5786457, 42.6378364, 0.0), (-84.5786913, 42.6378956, 0.0), (-84.5787423, 42.637939, 0.0), (-84.5787879, 42.6379844, 0.0), (-84.5788415, 42.6380239, 0.0), (-84.5789113, 42.6380693, 0.0), (-84.5789877, 42.6381077, 0.0), (-84.5790843, 42.6381433, 0.0), (-84.5791755, 42.6381709, 0.0), (-84.579264, 42.6381886, 0.0), (-84.57939, 42.6382005, 0.0), (-84.5794705, 42.6382025, 0.0), (-84.5795644, 42.6381985, 0.0), (-84.5796422, 42.6381867, 0.0), (-84.5797602, 42.638163, 0.0), (-84.5800686, 42.6380782, 0.0), (-84.5796448, 42.6372277, 0.0)]","-84.5796448,42.6372277,0",39740.353989837626,98054.46889728654,28.840237359564142
Holton High School,"[(-86.0881718, 43.4149801, 0.0), (-86.0887404, 43.415777, 0.0), (-86.0888068, 43.415741, 0.0), (-86.0887089, 43.4155237, 0.0), (-86.0886203, 43.4153416, 0.0), (-86.0885332, 43.4152101, 0.0), (-86.0884943, 43.4151516, 0.0), (-86.0884728, 43.4151428, 0.0), (-86.0884111, 43.4150484, 0.0), (-86.0884138, 43.4150308, 0.0), (-86.0882904, 43.4148564, 0.0), (-86.088155, 43.4148311, 0.0), (-86.0878961, 43.4149207, 0.0), (-86.0878988, 43.4149295, 0.0), (-86.0877754, 43.4149665, 0.0), (-86.0875059, 43.4150669, 0.0), (-86.0870217, 43.4153104, 0.0), (-86.0870539, 43.415362, 0.0), (-86.0881718, 43.4149801, 0.0)]","[(-86.0881718, 43.4149801, 0.0), (-86.0870539, 43.415362, 0.0), (-86.0873594, 43.4157965, 0.0), (-86.0881453, 43.4159826, 0.0), (-86.0887341, 43.4157692, 0.0), (-86.0881718, 43.4149801, 0.0)]","-86.0881718,43.4149801,0",28877.412296009607,95912.47410687413,23.14082745678522
Homer,"[(-84.8138072, 42.1386292, 0.0), (-84.813826, 42.1394835, 0.0), (-84.8139185, 42.1394845, 0.0), (-84.8139212, 42.1392557, 0.0), (-84.8139387, 42.1390509, 0.0), (-84.81394, 42.138849, 0.0), (-84.81394, 42.1387356, 0.0), (-84.8139641, 42.1387287, 0.0), (-84.8139574, 42.1385894, 0.0), (-84.8138341, 42.1385059, 0.0), (-84.813142, 42.1385019, 0.0), (-84.8131474, 42.1385795, 0.0), (-84.8128296, 42.1385795, 0.0), (-84.8128282, 42.1386242, 0.0), (-84.8138072, 42.1386292, 0.0)]","[(-84.8138072, 42.1386292, 0.0), (-84.8128282, 42.1386242, 0.0), (-84.8128355, 42.1389689, 0.0), (-84.8128355, 42.1390296, 0.0), (-84.8128543, 42.1390624, 0.0), (-84.8128865, 42.1391141, 0.0), (-84.8129455, 42.1391847, 0.0), (-84.8129803, 42.1392215, 0.0), (-84.8130554, 42.1392792, 0.0), (-84.8131064, 42.139317, 0.0), (-84.8131627, 42.1393438, 0.0), (-84.8132392, 42.1393776, 0.0), (-84.8133103, 42.1394025, 0.0), (-84.8133666, 42.1394264, 0.0), (-84.8134403, 42.1394443, 0.0), (-84.8135503, 42.1394622, 0.0), (-84.813675, 42.1394751, 0.0), (-84.813826, 42.1394835, 0.0), (-84.8138072, 42.1386292, 0.0)]","-84.8138072,42.1386292,0",20835.43300643108,71859.97834370394,22.47730788715113
Hope College - Holland,"[(-86.0883665, 42.7870783, 0.0), (-86.0883759, 42.7879838, 0.0), (-86.0884886, 42.7879641, 0.0), (-86.0885449, 42.7876019, 0.0), (-86.0885583, 42.7875291, 0.0), (-86.0885556, 42.7874149, 0.0), (-86.0885529, 42.7873205, 0.0), (-86.0885502, 42.7871704, 0.0), (-86.0885516, 42.7871152, 0.0), (-86.0885502, 42.7870936, 0.0), (-86.0885516, 42.787067, 0.0), (-86.0885489, 42.7870473, 0.0), (-86.0885315, 42.7870011, 0.0), (-86.0884658, 42.7869622, 0.0), (-86.0884242, 42.786949, 0.0), (-86.0883853, 42.7869415, 0.0), (-86.0883236, 42.7869435, 0.0), (-86.0880232, 42.7869455, 0.0), (-86.0876852, 42.7869465, 0.0), (-86.0871575, 42.7870385, 0.0), (-86.0871428, 42.7870719, 0.0), (-86.0871361, 42.7870916, 0.0), (-86.0883665, 42.7870783, 0.0)]","[(-86.0883665, 42.7870783, 0.0), (-86.0871361, 42.7870916, 0.0), (-86.0871273, 42.7871231, 0.0), (-86.087122, 42.7871664, 0.0), (-86.0871139, 42.7872186, 0.0), (-86.0871112, 42.7872934, 0.0), (-86.0871112, 42.7873426, 0.0), (-86.0871582, 42.7874322, 0.0), (-86.0872125, 42.7875326, 0.0), (-86.0872916, 42.7876241, 0.0), (-86.0874774, 42.7878396, 0.0), (-86.08759, 42.7879538, 0.0), (-86.0876175, 42.7879853, 0.0), (-86.0876537, 42.7880099, 0.0), (-86.0876866, 42.7880315, 0.0), (-86.0877375, 42.7880434, 0.0), (-86.0877912, 42.7880512, 0.0), (-86.0878475, 42.7880552, 0.0), (-86.0878971, 42.7880512, 0.0), (-86.0879655, 42.7880443, 0.0), (-86.0880366, 42.7880345, 0.0), (-86.0881211, 42.7880197, 0.0), (-86.088215, 42.7880069, 0.0), (-86.0883115, 42.7879932, 0.0), (-86.0883759, 42.7879838, 0.0), (-86.0883665, 42.7870783, 0.0)]","-86.08836650000001,42.7870783,0",30723.02450693408,99673.62687417664,23.56120665793771
Houghton High School,"[(-88.5639378, 47.10877110000001, 0.0), (-88.5633182, 47.10950860000001, 0.0), (-88.5633826, 47.1095104, 0.0), (-88.5638359, 47.1092211, 0.0), (-88.5642007, 47.108793, 0.0), (-88.564147, 47.10866699999999, 0.0), (-88.56351, 47.1084142, 0.0), (-88.5629065, 47.1083211, 0.0), (-88.5628556, 47.10834479999999, 0.0), (-88.5639378, 47.10877110000001, 0.0)]","[(-88.5639378, 47.10877110000001, 0.0), (-88.5628556, 47.10834479999999, 0.0), (-88.5628073, 47.1083777, 0.0), (-88.5627697, 47.1083978, 0.0), (-88.5627375, 47.10842330000001, 0.0), (-88.562708, 47.1084507, 0.0), (-88.5626651, 47.1084909, 0.0), (-88.5626356, 47.1085237, 0.0), (-88.5626088, 47.1085548, 0.0), (-88.5625793, 47.1085931, 0.0), (-88.5625605, 47.10862959999999, 0.0), (-88.5625391, 47.1086661, 0.0), (-88.5625283, 47.1086889, 0.0), (-88.5625176, 47.1087309, 0.0), (-88.5625122, 47.1087656, 0.0), (-88.5625069, 47.10879940000001, 0.0), (-88.5625069, 47.1088377, 0.0), (-88.5625069, 47.1088797, 0.0), (-88.5625069, 47.1089217, 0.0), (-88.5625149, 47.1089637, 0.0), (-88.562531, 47.10900199999999, 0.0), (-88.5625498, 47.1090477, 0.0), (-88.5625686, 47.1090842, 0.0), (-88.562582, 47.10910609999999, 0.0), (-88.5626034, 47.1091371, 0.0), (-88.5626222, 47.1091681, 0.0), (-88.562641, 47.1091919, 0.0), (-88.5626732, 47.1092266, 0.0), (-88.5627053, 47.1092558, 0.0), (-88.5627536, 47.1092978, 0.0), (-88.5628046, 47.10933060000001, 0.0), (-88.5628502, 47.109358, 0.0), (-88.5629011, 47.1093854, 0.0), (-88.5629602, 47.1094146, 0.0), (-88.5630058, 47.109431, 0.0), (-88.5630674, 47.10945840000001, 0.0), (-88.563105, 47.1094675, 0.0), (-88.563164, 47.1094803, 0.0), (-88.5632016, 47.1094858, 0.0), (-88.5632552, 47.1094986, 0.0), (-88.5633182, 47.10950860000001, 0.0), (-88.5639378, 47.10877110000001, 0.0)]","-88.56393780000001,47.10877110000001,0",32578.153350564633,92793.9452197411,25.98517032264206
Howell,"[(-83.9426426, 42.6179456, 0.0), (-83.9426802, 42.6187963, 0.0), (-83.9427114, 42.6187964, 0.0), (-83.942808, 42.6182062, 0.0), (-83.9427839, 42.6182102, 0.0), (-83.9427758, 42.6181075, 0.0), (-83.9427973, 42.6181095, 0.0), (-83.9427946, 42.6180089, 0.0), (-83.9428214, 42.6180108, 0.0), (-83.9428187, 42.6178746, 0.0), (-83.9427329, 42.6178115, 0.0), (-83.9425478, 42.6178115, 0.0), (-83.9425478, 42.6178332, 0.0), (-83.9424164, 42.6178292, 0.0), (-83.941491, 42.6179319, 0.0), (-83.9414772, 42.6179683, 0.0), (-83.9426426, 42.6179456, 0.0)]","[(-83.9426426, 42.6179456, 0.0), (-83.9414772, 42.6179683, 0.0), (-83.9414584, 42.6180423, 0.0), (-83.941445, 42.6180719, 0.0), (-83.9414343, 42.6181055, 0.0), (-83.9414316, 42.6181647, 0.0), (-83.9414343, 42.6182062, 0.0), (-83.9414477, 42.6182555, 0.0), (-83.9414638, 42.6183167, 0.0), (-83.9414799, 42.6183641, 0.0), (-83.9414987, 42.6184154, 0.0), (-83.9415175, 42.6184509, 0.0), (-83.9415443, 42.6184983, 0.0), (-83.9415818, 42.6185486, 0.0), (-83.9416167, 42.6185802, 0.0), (-83.9416623, 42.6186137, 0.0), (-83.9417213, 42.6186631, 0.0), (-83.9417723, 42.6186986, 0.0), (-83.9418152, 42.6187223, 0.0), (-83.9418715, 42.6187539, 0.0), (-83.9419305, 42.6187716, 0.0), (-83.9419976, 42.6187914, 0.0), (-83.9420619, 42.6188111, 0.0), (-83.942121, 42.6188269, 0.0), (-83.9421826, 42.6188328, 0.0), (-83.9422524, 42.6188388, 0.0), (-83.9423248, 42.6188407, 0.0), (-83.9423865, 42.6188427, 0.0), (-83.9424616, 42.6188348, 0.0), (-83.9425313, 42.618819, 0.0), (-83.9425957, 42.6188072, 0.0), (-83.9426802, 42.6187963, 0.0), (-83.9426426, 42.6179456, 0.0)]","-83.9426426,42.6179456,0",21113.744573115117,92971.30237110773,18.507021856631052
Hudson high School,"[(-84.3444884, 41.8638399, 0.0), (-84.3456377, 41.863799, 0.0), (-84.345627, 41.863767, 0.0), (-84.3456109, 41.8637331, 0.0), (-84.3455867, 41.8636951, 0.0), (-84.345568, 41.8636652, 0.0), (-84.3455492, 41.8636412, 0.0), (-84.34477, 41.8636811, 0.0), (-84.3445769, 41.8636991, 0.0), (-84.3445501, 41.8637051, 0.0), (-84.3444562, 41.8637311, 0.0), (-84.3444213, 41.863763, 0.0), (-84.3443677, 41.863801, 0.0), (-84.3443355, 41.8638389, 0.0), (-84.3443247, 41.8638649, 0.0), (-84.3443247, 41.8638989, 0.0), (-84.3443221, 41.8639548, 0.0), (-84.3443221, 41.8640307, 0.0), (-84.3443569, 41.8646589, 0.0), (-84.3444106, 41.8646729, 0.0), (-84.3444696, 41.8646889, 0.0), (-84.3445259, 41.8647009, 0.0), (-84.3444884, 41.8638399, 0.0)]","[(-84.3444884, 41.8638399, 0.0), (-84.3445259, 41.8647009, 0.0), (-84.3446024, 41.8647039, 0.0), (-84.3446587, 41.8647019, 0.0), (-84.344715, 41.8647019, 0.0), (-84.3447982, 41.8646979, 0.0), (-84.3448411, 41.8646959, 0.0), (-84.3449162, 41.8646819, 0.0), (-84.345002, 41.8646639, 0.0), (-84.3450583, 41.8646519, 0.0), (-84.3451227, 41.8646379, 0.0), (-84.3451817, 41.864622, 0.0), (-84.3452193, 41.86461, 0.0), (-84.3452649, 41.864588, 0.0), (-84.3453292, 41.864564, 0.0), (-84.3453829, 41.8645401, 0.0), (-84.3454285, 41.8645161, 0.0), (-84.3454633, 41.8644921, 0.0), (-84.3454982, 41.8644422, 0.0), (-84.345525, 41.8644022, 0.0), (-84.3455492, 41.8643683, 0.0), (-84.345576, 41.8643223, 0.0), (-84.3455867, 41.8642904, 0.0), (-84.3455975, 41.8642664, 0.0), (-84.3456189, 41.8642095, 0.0), (-84.3456323, 41.8641775, 0.0), (-84.3456484, 41.8641336, 0.0), (-84.3456511, 41.8641116, 0.0), (-84.3456565, 41.8640776, 0.0), (-84.3456591, 41.8640197, 0.0), (-84.3456565, 41.8639308, 0.0), (-84.3456511, 41.8638509, 0.0), (-84.3456377, 41.863799, 0.0), (-84.3444884, 41.8638399, 0.0)]","-84.3444884,41.8638399,0",31946.96803145042,88332.99444914487,26.56050714731841
Hudsonville Christian HS,"[(-85.8456256, 42.8840691, 0.0), (-85.8456591, 42.884951, 0.0), (-85.8458469, 42.8849412, 0.0), (-85.8458093, 42.8840706, 0.0), (-85.8458066, 42.8840293, 0.0), (-85.8457879, 42.8840018, 0.0), (-85.8457584, 42.8839723, 0.0), (-85.8457289, 42.8839527, 0.0), (-85.8456886, 42.8839369, 0.0), (-85.8456538, 42.883933, 0.0), (-85.8456028, 42.883931, 0.0), (-85.8455009, 42.883935, 0.0), (-85.8451897, 42.8839487, 0.0), (-85.8444186, 42.8839586, 0.0), (-85.8444293, 42.8840981, 0.0), (-85.8456256, 42.8840691, 0.0)]","[(-85.8456256, 42.8840691, 0.0), (-85.8444293, 42.8840981, 0.0), (-85.8444483, 42.8846094, 0.0), (-85.844451, 42.8846605, 0.0), (-85.8444858, 42.8847155, 0.0), (-85.8445287, 42.8847587, 0.0), (-85.8445851, 42.884802, 0.0), (-85.8446307, 42.8848413, 0.0), (-85.844695, 42.8848845, 0.0), (-85.8447514, 42.8849179, 0.0), (-85.8448157, 42.8849454, 0.0), (-85.8448533, 42.8849592, 0.0), (-85.8449043, 42.8849651, 0.0), (-85.8449794, 42.8849651, 0.0), (-85.8451135, 42.8849612, 0.0), (-85.8452824, 42.8849572, 0.0), (-85.8456591, 42.884951, 0.0), (-85.8456256, 42.8840691, 0.0)]","-85.84562560000001,42.8840691,0",33791.305595847145,97983.24180507938,25.64327198410818
Hudsonville High School,"[(-85.8754492, 42.9134789, 0.0), (-85.8762982, 42.9140928, 0.0), (-85.8763733, 42.9140398, 0.0), (-85.8760299, 42.9137009, 0.0), (-85.8755176, 42.9133434, 0.0), (-85.8753728, 42.9133434, 0.0), (-85.8748766, 42.9137127, 0.0), (-85.8745413, 42.9140388, 0.0), (-85.8745547, 42.91408, 0.0), (-85.8746003, 42.9141056, 0.0), (-85.8754492, 42.9134789, 0.0)]","[(-85.8754492, 42.9134789, 0.0), (-85.8746003, 42.9141056, 0.0), (-85.8751757, 42.9145092, 0.0), (-85.875755, 42.9145073, 0.0), (-85.8762982, 42.9140928, 0.0), (-85.8754492, 42.9134789, 0.0)]","-85.87544920000001,42.9134789,0",30486.64898665078,96953.2158959621,23.92238018671204
Hudsonville HS - Field ,"[(-85.8768694, 42.9142415, 0.0), (-85.8777116, 42.9148249, 0.0), (-85.8777867, 42.9147601, 0.0), (-85.8774648, 42.9144615, 0.0), (-85.8769633, 42.9140961, 0.0), (-85.8767943, 42.914102, 0.0), (-85.8766253, 42.9142316, 0.0), (-85.876518, 42.9143259, 0.0), (-85.8764831, 42.9143338, 0.0), (-85.8763517, 42.914434, 0.0), (-85.875995, 42.9147954, 0.0), (-85.8760808, 42.9148524, 0.0), (-85.8768694, 42.9142415, 0.0)]","[(-85.8768694, 42.9142415, 0.0), (-85.8760808, 42.9148524, 0.0), (-85.8766494, 42.9152777, 0.0), (-85.8771778, 42.9152678, 0.0), (-85.8777116, 42.9148249, 0.0), (-85.8768694, 42.9142415, 0.0)]","-85.8768694,42.9142415,0",31074.669080793297,93415.48668502667,24.96154727225842
