date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation
2021-03-27,Vanderbilt,Missouri,,3.0,7.0,1.0,1.0,6.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-03-27,Oklahoma,Texas,,6.0,9.0,1.0,11.0,15.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2021-03-27,Kansas State,Oklahoma State,,2.0,4.0,1.0,4.0,6.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-03-27,UCLA,USC,,6.0,11.0,3.0,3.0,5.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2021-03-28,Georgia Tech,Duke,,7.0,13.0,0.0,9.0,11.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859
2021-03-28,South Florida,Texas Tech,,4.0,5.0,3.0,7.0,12.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2021-03-28,Oklahoma,Texas,,3.0,7.0,1.0,2.0,5.0,3.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2021-03-28,Miami,Virginia,,4.0,11.0,1.0,2.0,6.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2021-03-28,LSU,Tennessee,,2.0,9.0,0.0,3.0,6.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-03-28,Virginia Tech,Pittsburgh,,8.0,13.0,0.0,4.0,8.0,2.0,,,Charles L. Cost Field,Pittsburgh,PA,Pittsburgh,Atlantic Coast,900,2011,,40.4453267,-79.96617499999999,347.5736694335938
2021-03-28,UCLA,USC,,13.0,12.0,1.0,1.0,3.0,0.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2021-03-28,Louisville,Notre Dame,,,,,,,,,,Frank Eck Stadium,Notre Dame,IN,Notre Dame,Atlantic Coast,2500,1994,,41.69628489999999,-86.2280772,225.9461364746094
2021-03-28,Florida,South Carolina,,5.0,6.0,0.0,8.0,9.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2021-03-28,Wake Forest,Florida State,,12.0,13.0,2.0,10.0,12.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-03-28,Louisiana Tech,Southern Miss,,8.0,13.0,1.0,7.0,11.0,1.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.22191619873047
2021-03-28,Georgia,Texas A&M,,6.0,14.0,1.0,4.0,8.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2021-03-28,Arkansas,Mississippi State,,6.0,7.0,1.0,4.0,11.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-03-28,Oregon,Arizona,,18.0,21.0,0.0,13.0,17.0,0.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2021-03-28,Oregon State,Washington,,,,,,,,,,Husky Ballpark,Seattle,WA,Washington,Pac-12,2200,1998 (Renovated 2014),[34],47.6543873,-122.2983402,7.830741882324219
2021-03-29,NC State,North Carolina,,8.0,8.0,0.0,3.0,7.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2021-03-29,Oregon State,Washington,,13.0,17.0,0.0,3.0,6.0,1.0,,,Husky Ballpark,Seattle,WA,Washington,Pac-12,2200,1998 (Renovated 2014),[34],47.6543873,-122.2983402,7.830741882324219
2021-03-30,Virginia,George Washington,,7.0,12.0,1.0,2.0,9.0,0.0,,,Barcroft Park,Arlington,VA,George Washington,Atlantic 10,500,1993,,38.8487929,-77.1019917,22.90987586975098
2021-03-30,Missouri,Kansas,,9.0,10.0,3.0,10.0,8.0,0.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2021-03-30,Georgia,Clemson,,2.0,6.0,0.0,0.0,5.0,0.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516
2021-03-30,Appalachian State,Wake Forest,,7.0,7.0,1.0,15.0,12.0,0.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2021-03-30,Western Carolina,Tennessee,,2.0,3.0,2.0,9.0,9.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2021-03-30,Bellarmine,Kentucky,,3.0,6.0,1.0,4.0,11.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2021-03-30,TCU,UT Arlington,,5.0,10.0,0.0,3.0,6.0,1.0,,,Clay Gould Ballpark,Arlington,TX,UT Arlington,WAC,1600,1974,,32.721909,-97.1310583,195.146484375
2021-03-30,Tennessee Tech,Vanderbilt,,5.0,10.0,1.0,12.0,14.0,2.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2021-03-30,Central Arkansas,Arkansas,,8.0,10.0,3.0,21.0,20.0,1.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-03-30,North Alabama,Ole Miss,,,,,,,,,,,,,,,,,,,,
2021-03-30,Mississippi Valley State,Mississippi State,,,,,,,,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-03-30,Boston College,UConn,,0.0,6.0,1.0,12.0,13.0,1.0,,,Elliot Ballpark,Storrs,CT,UConn,Big East,"1,500[11]",2021[a],,41.8006501,-72.2536518,197.8487396240234
2021-03-30,Liberty,Duke,,4.0,10.0,1.0,5.0,6.0,0.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859
2021-03-30,NC State,UNC Greensboro,,3.0,7.0,0.0,0.0,1.0,0.0,,,UNCG Baseball Stadium,Greensboro,NC,UNC Greensboro,Southern,3500,1999,,36.0676561,-79.8133738,245.2696228027344
2021-03-30,Louisville,Cincinnati,,12.0,15.0,3.0,13.0,14.0,0.0,,,UC Baseball Stadium,Cincinnati,OH,Cincinnati,Big 12,3085,2004,[12],39.1302033,-84.5137747,245.7969512939453
2021-03-30,North Carolina,East Carolina,,10.0,13.0,0.0,11.0,18.0,0.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-03-30,Texas,Texas A&M,,0.0,4.0,0.0,2.0,6.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2021-03-30,Gardner-Webb,South Carolina,,4.0,9.0,1.0,9.0,13.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2021-03-30,South Alabama,LSU,,1.0,4.0,0.0,11.0,9.0,1.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-03-30,Oregon State,Portland,,7.0,11.0,0.0,1.0,5.0,3.0,,,Joe Etzel Field,Portland,OR,Portland,West Coast,1000,1988,,45.5736357,-122.7292523,50.21657943725586
2021-03-30,Mercer,Florida,,,,,,,,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-03-30,Pepperdine,UCLA,,,,,,,,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-03-31,Mercer,Florida State,,1.0,3.0,0.0,8.0,9.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-03-31,Miami,Florida International,,21.0,19.0,0.0,1.0,6.0,5.0,,,,,,,,,,,,,
2021-04-01,Boston College,Virginia Tech,,7.0,11.0,1.0,3.0,11.0,2.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231445312
2021-04-01,Virginia,Georgia Tech,,5.0,9.0,0.0,6.0,10.0,4.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2021-04-01,UAB,Louisiana Tech,,1.0,5.0,4.0,16.0,15.0,1.0,,,J. C. Love Field at Pat Patterson Park,Ruston,LA,Louisiana Tech,Conference USA,3000,1971,,32.5299525,-92.6511967,82.16394805908203
2021-04-01,Texas Tech,Kansas State,,17.0,16.0,2.0,1.0,2.0,3.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2021-04-01,Kentucky,Mississippi State,,1.0,5.0,2.0,8.0,6.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-04-01,Texas A&M,Missouri,,16.0,13.0,0.0,2.0,6.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-04-01,Auburn,Arkansas,,2.0,8.0,0.0,1.0,4.0,3.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-04-01,Arizona,Arizona State,,10.0,14.0,1.0,5.0,7.0,4.0,,,Phoenix Municipal Stadium,Phoenix,AZ,Arizona State,Pac-12,8775,1964,,33.4492164,-111.9547754,364.5796508789062
2021-04-01,Washington,UCLA,,8.0,12.0,1.0,6.0,6.0,2.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-04-01,Cincinnati,East Carolina,,4.0,8.0,1.0,5.0,11.0,0.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-04-01,New Mexico State,Oregon,,0.0,3.0,3.0,5.0,4.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2021-04-01,West Virginia,Oklahoma State,,4.0,6.0,1.0,3.0,10.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-04-01,Texas,Kansas,,5.0,11.0,1.0,2.0,10.0,0.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2021-04-01,North Carolina A&T,Baylor,,0.0,4.0,2.0,6.0,10.0,1.0,,,Baylor Ballpark,Waco,TX,Baylor,Big 12,5000,1999,,31.5509941,-97.1075414,118.8825759887695
2021-04-01,Vanderbilt,LSU,,13.0,17.0,0.0,1.0,4.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-04-01,Ole Miss,Florida,,1.0,4.0,3.0,4.0,5.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-04-01,Utah,Oregon State,,3.0,6.0,0.0,4.0,11.0,1.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967041016
2021-04-02,UAB,Louisiana Tech,,4.0,5.0,2.0,6.0,8.0,0.0,,,J. C. Love Field at Pat Patterson Park,Ruston,LA,Louisiana Tech,Conference USA,3000,1971,,32.5299525,-92.6511967,82.16394805908203
2021-04-02,Boston College,Virginia Tech,,5.0,7.0,1.0,6.0,10.0,3.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231445312
2021-04-02,Washington,UCLA,,7.0,10.0,2.0,6.0,6.0,2.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-04-02,North Carolina A&T,Baylor,,1.0,2.0,0.0,7.0,7.0,0.0,,,Baylor Ballpark,Waco,TX,Baylor,Big 12,5000,1999,,31.5509941,-97.1075414,118.8825759887695
2021-04-02,Wake Forest,Louisville,,3.0,7.0,1.0,5.0,10.0,2.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-04-02,South Carolina,Georgia,,3.0,5.0,1.0,5.0,10.0,2.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-04-02,Kentucky,Mississippi State,,2.0,5.0,0.0,3.0,6.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-04-02,West Virginia,Oklahoma State,,2.0,9.0,2.0,7.0,13.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-04-02,Texas Tech,Kansas State,,2.0,8.0,1.0,7.0,13.0,0.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2021-04-02,Texas,Kansas,,7.0,11.0,1.0,0.0,8.0,1.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2021-04-02,TCU,Oklahoma,,11.0,15.0,2.0,7.0,8.0,3.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2021-04-02,Auburn,Arkansas,,5.0,10.0,1.0,6.0,7.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-04-02,Vanderbilt,LSU,,11.0,13.0,4.0,2.0,4.0,1.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-04-02,North Carolina A&T,Baylor,,0.0,7.0,0.0,5.0,9.0,0.0,,,Baylor Ballpark,Waco,TX,Baylor,Big 12,5000,1999,,31.5509941,-97.1075414,118.8825759887695
2021-04-02,Cincinnati,East Carolina,,0.0,4.0,2.0,7.0,7.0,1.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-04-02,UAB,Louisiana Tech,,9.0,10.0,0.0,3.0,7.0,1.0,,,J. C. Love Field at Pat Patterson Park,Ruston,LA,Louisiana Tech,Conference USA,3000,1971,,32.5299525,-92.6511967,82.16394805908203
2021-04-02,Virginia,Georgia Tech,,8.0,9.0,0.0,2.0,7.0,3.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2021-04-02,North Carolina,Florida State,,4.0,7.0,3.0,3.0,4.0,3.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-04-02,Ole Miss,Florida,,8.0,11.0,1.0,2.0,3.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-04-02,Clemson,NC State,,10.0,11.0,0.0,6.0,14.0,1.0,,,,,,,,,,,,,
2021-04-02,New Mexico State,Oregon,,2.0,5.0,1.0,8.0,8.0,3.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2021-04-02,Duke,Miami,,1.0,5.0,1.0,3.0,6.0,0.0,,,,,,,,,,,,,
2021-04-02,Tennessee,Alabama,,4.0,8.0,0.0,7.0,10.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-04-02,Texas A&M,Missouri,,2.0,3.0,3.0,8.0,9.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-04-02,Utah,Oregon State,,3.0,5.0,2.0,17.0,17.0,0.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967041016
2021-04-02,Arizona,Arizona State,,7.0,12.0,4.0,6.0,11.0,0.0,,,Phoenix Municipal Stadium,Phoenix,AZ,Arizona State,Pac-12,8775,1964,,33.4492164,-111.9547754,364.5796508789062
2021-04-03,Cincinnati,East Carolina,,3.0,9.0,0.0,13.0,7.0,1.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-04-03,Virginia,Georgia Tech,,11.0,13.0,1.0,4.0,11.0,2.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2021-04-03,Notre Dame,Pittsburgh,,4.0,7.0,0.0,1.0,5.0,0.0,,,Charles L. Cost Field,Pittsburgh,PA,Pittsburgh,Atlantic Coast,900,2011,,40.4453267,-79.96617499999999,347.5736694335938
2021-04-03,Ole Miss,Florida,,5.0,11.0,0.0,6.0,8.0,2.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2021-04-03,West Virginia,Oklahoma State,,11.0,10.0,2.0,21.0,13.0,2.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625
2021-04-03,Texas,Kansas,,11.0,14.0,0.0,2.0,8.0,1.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2021-04-03,New Mexico State,Oregon,,1.0,3.0,1.0,2.0,6.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2021-04-03,Kentucky,Mississippi State,,3.0,6.0,2.0,4.0,7.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2021-04-03,Utah,Oregon State,,5.0,6.0,0.0,3.0,6.0,1.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967041016
2021-04-03,Texas A&M,Missouri,,3.0,9.0,1.0,7.0,8.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2021-04-03,TCU,Oklahoma,,17.0,18.0,0.0,6.0,9.0,1.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2021-04-03,Cincinnati,East Carolina,,0.0,6.0,0.0,2.0,11.0,1.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515319824
2021-04-03,Clemson,NC State,,9.0,10.0,1.0,3.0,6.0,0.0,,,,,,,,,,,,,
2021-04-03,Duke,Miami,,5.0,7.0,5.0,11.0,19.0,1.0,,,,,,,,,,,,,
2021-04-03,North Carolina A&T,Baylor,,3.0,5.0,0.0,7.0,15.0,0.0,,,Baylor Ballpark,Waco,TX,Baylor,Big 12,5000,1999,,31.5509941,-97.1075414,118.8825759887695
2021-04-03,Boston College,Virginia Tech,,3.0,10.0,0.0,4.0,11.0,0.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231445312
2021-04-03,Wake Forest,Louisville,,7.0,9.0,0.0,9.0,12.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-04-03,UAB,Louisiana Tech,,0.0,7.0,1.0,6.0,9.0,2.0,,,J. C. Love Field at Pat Patterson Park,Ruston,LA,Louisiana Tech,Conference USA,3000,1971,,32.5299525,-92.6511967,82.16394805908203
2021-04-03,North Carolina,Florida State,,2.0,7.0,0.0,4.0,7.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-04-03,South Carolina,Georgia,,13.0,13.0,1.0,7.0,6.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-04-03,Washington,UCLA,,2.0,5.0,2.0,13.0,13.0,0.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578
2021-04-03,Auburn,Arkansas,,5.0,4.0,1.0,6.0,8.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2021-04-03,Vanderbilt,LSU,,5.0,12.0,1.0,4.0,4.0,0.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2021-04-03,Northwestern,Michigan,,2.0,4.0,1.0,5.0,9.0,1.0,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375
2021-04-03,Texas Tech,Kansas State,,4.0,7.0,0.0,10.0,10.0,0.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2021-04-03,Tennessee,Alabama,,8.0,10.0,2.0,4.0,9.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-04-03,New Mexico State,Oregon,,1.0,7.0,1.0,6.0,12.0,2.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453
2021-04-03,Arizona,Arizona State,,2.0,11.0,0.0,3.0,5.0,0.0,,,Phoenix Municipal Stadium,Phoenix,AZ,Arizona State,Pac-12,8775,1964,,33.4492164,-111.9547754,364.5796508789062
2021-04-04,Michigan,Northwestern,,1.0,8.0,1.0,4.0,10.0,1.0,,,Rocky Miller Park,Evanston,IL,Northwestern,Big Ten,600,1943,,42.0680471,-87.69251799999999,183.1503295898438
2021-04-04,North Carolina,Florida State,,0.0,4.0,1.0,8.0,6.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2021-04-04,Duke,Miami,,1.0,5.0,1.0,7.0,8.0,0.0,,,,,,,,,,,,,
2021-04-04,South Carolina,Georgia,,5.0,7.0,0.0,1.0,8.0,0.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2021-04-04,Notre Dame,Pittsburgh,,2.0,9.0,2.0,3.0,4.0,0.0,,,Charles L. Cost Field,Pittsburgh,PA,Pittsburgh,Atlantic Coast,900,2011,,40.4453267,-79.96617499999999,347.5736694335938
2021-04-04,Tennessee,Alabama,,9.0,15.0,3.0,8.0,11.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2021-04-04,Wake Forest,Louisville,,6.0,10.0,1.0,3.0,7.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2021-04-04,Clemson,NC State,,5.0,11.0,3.0,9.0,11.0,0.0,,,,,,,,,,,,,
2021-04-04,TCU,Oklahoma,,7.0,11.0,0.0,3.0,6.0,1.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2021-04-04,Michigan,Maryland,,6.0,8.0,0.0,5.0,8.0,1.0,,,Shipley Field,College Park,MD,Maryland,Big Ten,2500,1965,,38.9894267,-76.9443211,35.65171051025391
2021-04-05,Notre Dame,Pittsburgh,,11.0,12.0,1.0,5.0,13.0,1.0,,,Charles L. Cost Field,Pittsburgh,PA,Pittsburgh,Atlantic Coast,900,2011,,40.4453267,-79.96617499999999,347.5736694335938
2021-04-05,North Alabama,Ole Miss,,6.0,12.0,3.0,20.0,15.0,1.0,,,,,,,,,,,,,
2021-04-05,Michigan,Maryland,,7.0,6.0,2.0,17.0,17.0,1.0,,,Shipley Field,College Park,MD,Maryland,Big Ten,2500,1965,,38.9894267,-76.9443211,35.65171051025391
2021-04-05,Gonzaga,Oregon State,,3.0,8.0,0.0,11.0,13.0,1.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967041016
2021-04-06,West Virginia,Pittsburgh,,1.0,8.0,1.0,5.0,12.0,0.0,,,Charles L. Cost Field,Pittsburgh,PA,Pittsburgh,Atlantic Coast,900,2011,,40.4453267,-79.96617499999999,347.5736694335938
