date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation,weather_data
2016-04-15,Texas A&M,Mississippi State,,10.0,13.0,0.0,3.0,10.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594,"{'lat': 33.4630609, 'lon': -88.7940698, 'tz': '-05:00', 'date': '2016-04-15', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 55.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 57.34, 'max': 64.87, 'afternoon': 64.24, 'night': 60.87, 'evening': 64.18, 'morning': 57.34}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 17.22, 'direction': 130.0}}}"
2016-04-15,Florida,Arkansas,,9.0,13.0,0.0,2.0,9.0,2.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-05:00', 'date': '2016-04-15', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 67.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 49.21, 'max': 69.87, 'afternoon': 65.46, 'night': 56.52, 'evening': 69.84, 'morning': 49.86}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 19.69, 'direction': 130.0}}}"
2016-04-15,Ole Miss,Alabama,,4.0,5.0,0.0,0.0,4.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-05:00', 'date': '2016-04-15', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 67.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 57.78, 'max': 65.82, 'afternoon': 63.12, 'night': 61.47, 'evening': 65.52, 'morning': 57.78}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 16.11, 'direction': 90.0}}}"
2016-04-15,Kansas,Texas,,6.0,10.0,1.0,8.0,13.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797,"{'lat': 30.2799584, 'lon': -97.7261606, 'tz': '-05:00', 'date': '2016-04-15', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 68.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 54.16, 'max': 77.68, 'afternoon': 69.35, 'night': 58.82, 'evening': 77.34, 'morning': 54.16}, 'pressure': {'afternoon': 1013.0}, 'wind': {'max': {'speed': 10.29, 'direction': 150.0}}}"
2016-04-16,Oklahoma,TCU,,2.0,8.0,1.0,12.0,16.0,2.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 66.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 63.19, 'max': 77.61, 'afternoon': 73.72, 'night': 65.14, 'evening': 77.61, 'morning': 64.02}, 'pressure': {'afternoon': 1013.0}, 'wind': {'max': {'speed': 21.92, 'direction': 120.0}}}"
2016-04-16,Miami,Duke,,5.0,3.0,1.0,12.0,16.0,0.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859,"{'lat': 35.9980856, 'lon': -78.94423610000001, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 25.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 37.78, 'max': 68.31, 'afternoon': 61.95, 'night': 49.96, 'evening': 67.96, 'morning': 38.55}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 11.41, 'direction': 60.0}}}"
2016-04-16,Missouri State,Wichita State,,6.0,10.0,1.0,1.0,3.0,0.0,,,Eck Stadium,Wichita,KS,Wichita State,The American,8153,1978(Renovated 2009),[7],37.721955,-97.2881177,426.8837890625,"{'lat': 37.721955, 'lon': -97.2881177, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 65.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 59.9, 'max': 69.82, 'afternoon': 65.88, 'night': 62.71, 'evening': 68.7, 'morning': 60.58}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 24.16, 'direction': 140.0}}}"
2016-04-16,Kentucky,Vanderbilt,,2.0,7.0,2.0,3.0,7.0,4.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547,"{'lat': 36.1433984, 'lon': -86.8073934, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 37.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.04, 'max': 78.1, 'afternoon': 72.75, 'night': 59.67, 'evening': 76.82, 'morning': 50.72}, 'pressure': {'afternoon': 1025.0}, 'wind': {'max': {'speed': 10.29, 'direction': 120.0}}}"
2016-04-16,South Alabama,Appalachian State,,8.0,11.0,0.0,1.0,4.0,4.0,,,Beaver Field at Jim and Bettie Smith Stadium,Boone,NC,Appalachian State,Sun Belt,1000,2007,[46],36.2111108,-81.6927826,1062.363525390625,"{'lat': 36.2111108, 'lon': -81.6927826, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 27.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 36.97, 'max': 63.73, 'afternoon': 56.73, 'night': 47.86, 'evening': 62.74, 'morning': 39.2}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 8.05, 'direction': 100.0}}}"
2016-04-16,California,Arizona State,,8.0,20.0,0.0,4.0,9.0,2.0,,,Phoenix Municipal Stadium,Phoenix,AZ,Arizona State,Pac-12,8775,1964,,33.4492164,-111.9547754,364.5796508789062,"{'lat': 33.4492164, 'lon': -111.9547754, 'tz': '-07:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 15.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.28, 'max': 78.78, 'afternoon': 72.01, 'night': 63.5, 'evening': 77.9, 'morning': 57.29}, 'pressure': {'afternoon': 1011.0}, 'wind': {'max': {'speed': 11.41, 'direction': 300.0}}}"
2016-04-16,Oklahoma,TCU,,0.0,5.0,0.0,2.0,4.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 66.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 63.19, 'max': 77.61, 'afternoon': 73.72, 'night': 65.14, 'evening': 77.61, 'morning': 64.02}, 'pressure': {'afternoon': 1013.0}, 'wind': {'max': {'speed': 21.92, 'direction': 120.0}}}"
2016-04-16,Florida Atlantic,Marshall,,10.0,11.0,1.0,2.0,9.0,2.0,,,Appalachian Power Park,Charleston,WV,Marshall,Sun Belt,4500,2005,,38.3482095,-81.62527639999999,183.7939910888672,"{'lat': 38.3482095, 'lon': -81.62527639999999, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 25.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 46.44, 'max': 75.6, 'afternoon': 66.52, 'night': 60.75, 'evening': 74.37, 'morning': 49.14}, 'pressure': {'afternoon': 1028.0}, 'wind': {'max': {'speed': 9.17, 'direction': 360.0}}}"
2016-04-16,Florida Atlantic,Marshall,,10.0,11.0,1.0,2.0,9.0,2.0,,,Linda K. Epling Stadium,Beckley,WV,Marshall,Sun Belt,2500,2010,,37.8150668,-81.1657652,740.8118896484375,"{'lat': 37.8150668, 'lon': -81.1657652, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 31.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 40.42, 'max': 67.68, 'afternoon': 57.9, 'night': 50.22, 'evening': 66.65, 'morning': 41.31}, 'pressure': {'afternoon': 1029.0}, 'wind': {'max': {'speed': 9.17, 'direction': 160.0}}}"
2016-04-16,Florida State,Wake Forest,,13.0,13.0,1.0,8.0,12.0,2.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969,"{'lat': 36.1298712, 'lon': -80.25185549999999, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 24.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 39.72, 'max': 67.87, 'afternoon': 60.55, 'night': 51.8, 'evening': 67.8, 'morning': 41.05}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 10.29, 'direction': 50.0}}}"
2016-04-16,NC State,Georgia Tech,,15.0,17.0,1.0,6.0,9.0,2.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312,"{'lat': 33.777639, 'lon': -84.3945457, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 38.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 57.04, 'max': 71.28, 'afternoon': 65.19, 'night': 57.96, 'evening': 70.48, 'morning': 57.42}, 'pressure': {'afternoon': 1026.0}, 'wind': {'max': {'speed': 19.69, 'direction': 80.0}}}"
2016-04-16,Kansas,Texas,,2.0,8.0,3.0,12.0,7.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797,"{'lat': 30.2799584, 'lon': -97.7261606, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 90.0}, 'precipitation': {'total': 5.74}, 'temperature': {'min': 63.19, 'max': 75.65, 'afternoon': 71.73, 'night': 66.67, 'evening': 73.2, 'morning': 64.04}, 'pressure': {'afternoon': 1012.0}, 'wind': {'max': {'speed': 13.87, 'direction': 130.0}}}"
2016-04-16,Ole Miss,Alabama,,0.0,5.0,2.0,2.0,7.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 72.0}, 'precipitation': {'total': 0.7}, 'temperature': {'min': 58.95, 'max': 72.97, 'afternoon': 67.73, 'night': 60.1, 'evening': 71.6, 'morning': 59.47}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 11.41, 'direction': 90.0}}}"
2016-04-16,San Diego State,Texas Tech,,0.0,6.0,1.0,10.0,14.0,0.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812,"{'lat': 33.5884529, 'lon': -101.8765955, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 45.0}, 'precipitation': {'total': 0.37}, 'temperature': {'min': 60.39, 'max': 80.53, 'afternoon': 72.93, 'night': 65.8, 'evening': 77.16, 'morning': 61.2}, 'pressure': {'afternoon': 1007.0}, 'wind': {'max': {'speed': 25.28, 'direction': 140.0}}}"
2016-04-16,Tennessee,Auburn,,6.0,10.0,1.0,7.0,10.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125,"{'lat': 32.5996377, 'lon': -85.48956489999999, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 67.0}, 'precipitation': {'total': 5.4}, 'temperature': {'min': 55.42, 'max': 71.35, 'afternoon': 67.71, 'night': 56.17, 'evening': 71.35, 'morning': 55.47}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 16.11, 'direction': 70.0}}}"
2016-04-16,Texas A&M,Mississippi State,,10.0,17.0,1.0,6.0,9.0,2.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594,"{'lat': 33.4630609, 'lon': -88.7940698, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 67.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 59.2, 'max': 71.83, 'afternoon': 65.46, 'night': 61.27, 'evening': 71.83, 'morning': 59.74}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 13.87, 'direction': 120.0}}}"
2016-04-16,LSU,Missouri,,9.0,7.0,0.0,5.0,10.0,2.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188,"{'lat': 38.9355047, 'lon': -92.3386596, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 45.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 55.81, 'max': 77.32, 'afternoon': 72.27, 'night': 62.17, 'evening': 75.09, 'morning': 56.44}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 19.69, 'direction': 150.0}}}"
2016-04-16,Oregon State,Washington State,,3.0,8.0,2.0,8.0,11.0,1.0,,,Bailey–Brayton Field,Pullman,WA,Washington State,Pac-12,3500,1980,,46.7351232,-117.1553272,777.7236328125,"{'lat': 46.7351232, 'lon': -117.1553272, 'tz': '-07:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 52.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 37.44, 'max': 62.42, 'afternoon': 55.11, 'night': 45.43, 'evening': 61.27, 'morning': 37.44}, 'pressure': {'afternoon': 1028.0}, 'wind': {'max': {'speed': 10.29, 'direction': 110.0}}}"
2016-04-16,Florida,Arkansas,,8.0,7.0,0.0,2.0,9.0,1.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 86.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 58.71, 'max': 66.34, 'afternoon': 63.01, 'night': 60.55, 'evening': 64.78, 'morning': 58.89}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 18.34, 'direction': 120.0}}}"
2016-04-16,BYU,Saint Mary's,,5.0,8.0,0.0,4.0,9.0,2.0,,,Louis Guisto Field,Moraga,CA,Saint Mary's,West Coast,1100,2012,,37.8420163,-122.1118128,182.6894683837891,"{'lat': 37.8420163, 'lon': -122.1118128, 'tz': '-07:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 33.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.41, 'max': 78.39, 'afternoon': 70.83, 'night': 55.49, 'evening': 76.15, 'morning': 50.76}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 12.75, 'direction': 290.0}}}"
2016-04-16,North Carolina,Virginia,,8.0,7.0,0.0,1.0,5.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734,"{'lat': 38.0457546, 'lon': -78.513342, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 20.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 35.62, 'max': 71.85, 'afternoon': 64.87, 'night': 44.96, 'evening': 70.77, 'morning': 36.39}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 9.17, 'direction': 40.0}}}"
2016-04-16,Clemson,Louisville,,2.0,11.0,2.0,7.0,12.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 36.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 52.65, 'max': 77.34, 'afternoon': 70.45, 'night': 60.98, 'evening': 76.53, 'morning': 55.13}, 'pressure': {'afternoon': 1027.0}, 'wind': {'max': {'speed': 10.29, 'direction': 100.0}}}"
2016-04-16,Cal State Northridge,UC Santa Barbara,,4.0,12.0,1.0,5.0,8.0,1.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482,"{'lat': 34.4190504, 'lon': -119.8523306, 'tz': '-07:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 29.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 50.63, 'max': 73.98, 'afternoon': 71.19, 'night': 63.34, 'evening': 68.02, 'morning': 50.63}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 14.99, 'direction': 270.0}}}"
2016-04-16,Missouri State,Wichita State,,1.0,3.0,0.0,11.0,12.0,0.0,,,Eck Stadium,Wichita,KS,Wichita State,The American,8153,1978(Renovated 2009),[7],37.721955,-97.2881177,426.8837890625,"{'lat': 37.721955, 'lon': -97.2881177, 'tz': '-05:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 65.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 59.9, 'max': 69.82, 'afternoon': 65.88, 'night': 62.71, 'evening': 68.7, 'morning': 60.58}, 'pressure': {'afternoon': 1015.0}, 'wind': {'max': {'speed': 24.16, 'direction': 140.0}}}"
2016-04-16,South Carolina,Georgia,,4.0,7.0,2.0,13.0,19.0,0.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594,"{'lat': 33.9408739, 'lon': -83.37970969999999, 'tz': '-04:00', 'date': '2016-04-16', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 36.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 53.96, 'max': 70.77, 'afternoon': 63.27, 'night': 57.69, 'evening': 70.66, 'morning': 55.89}, 'pressure': {'afternoon': 1027.0}, 'wind': {'max': {'speed': 14.99, 'direction': 70.0}}}"
2016-04-17,Florida Atlantic,Marshall,,2.0,8.0,1.0,7.0,12.0,0.0,,,Appalachian Power Park,Charleston,WV,Marshall,Sun Belt,4500,2005,,38.3482095,-81.62527639999999,183.7939910888672,"{'lat': 38.3482095, 'lon': -81.62527639999999, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 20.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 45.14, 'max': 81.14, 'afternoon': 72.59, 'night': 57.33, 'evening': 80.31, 'morning': 46.45}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 9.17, 'direction': 10.0}}}"
2016-04-17,Florida Atlantic,Marshall,,2.0,8.0,1.0,7.0,12.0,0.0,,,Linda K. Epling Stadium,Beckley,WV,Marshall,Sun Belt,2500,2010,,37.8150668,-81.1657652,740.8118896484375,"{'lat': 37.8150668, 'lon': -81.1657652, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 21.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 44.49, 'max': 74.37, 'afternoon': 66.76, 'night': 54.01, 'evening': 73.45, 'morning': 46.44}, 'pressure': {'afternoon': 1031.0}, 'wind': {'max': {'speed': 6.93, 'direction': 130.0}}}"
2016-04-17,North Carolina,Virginia,,9.0,15.0,2.0,15.0,12.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734,"{'lat': 38.0457546, 'lon': -78.513342, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 28.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 38.52, 'max': 75.67, 'afternoon': 67.1, 'night': 49.66, 'evening': 74.55, 'morning': 38.52}, 'pressure': {'afternoon': 1031.0}, 'wind': {'max': {'speed': 9.17, 'direction': 140.0}}}"
2016-04-17,South Carolina,Georgia,,3.0,9.0,0.0,5.0,8.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594,"{'lat': 33.9408739, 'lon': -83.37970969999999, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 40.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 43.93, 'max': 74.34, 'afternoon': 67.75, 'night': 53.29, 'evening': 73.27, 'morning': 44.87}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 10.29, 'direction': 100.0}}}"
2016-04-17,Miami,Duke,,9.0,13.0,0.0,0.0,8.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.94423610000001,125.2663421630859,"{'lat': 35.9980856, 'lon': -78.94423610000001, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 39.92, 'max': 72.32, 'afternoon': 63.5, 'night': 51.17, 'evening': 71.11, 'morning': 40.19}, 'pressure': {'afternoon': 1031.0}, 'wind': {'max': {'speed': 9.17, 'direction': 50.0}}}"
2016-04-17,NC State,Georgia Tech,,7.0,9.0,1.0,16.0,16.0,1.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312,"{'lat': 33.777639, 'lon': -84.3945457, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 27.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 45.23, 'max': 74.01, 'afternoon': 67.68, 'night': 54.75, 'evening': 73.17, 'morning': 46.15}, 'pressure': {'afternoon': 1030.0}, 'wind': {'max': {'speed': 12.75, 'direction': 80.0}}}"
2016-04-17,Ole Miss,Alabama,,2.0,9.0,2.0,7.0,11.0,0.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969,"{'lat': 33.2048713, 'lon': -87.53862099999999, 'tz': '-05:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 39.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 55.99, 'max': 78.22, 'afternoon': 73.69, 'night': 60.48, 'evening': 75.7, 'morning': 55.99}, 'pressure': {'afternoon': 1027.0}, 'wind': {'max': {'speed': 11.41, 'direction': 100.0}}}"
2016-04-17,Texas A&M,Mississippi State,,10.0,17.0,0.0,5.0,10.0,3.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594,"{'lat': 33.4630609, 'lon': -88.7940698, 'tz': '-05:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 43.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.61, 'max': 77.34, 'afternoon': 73.65, 'night': 60.8, 'evening': 75.88, 'morning': 56.61}, 'pressure': {'afternoon': 1026.0}, 'wind': {'max': {'speed': 14.99, 'direction': 130.0}}}"
2016-04-17,Cal State Northridge,UC Santa Barbara,,2.0,8.0,0.0,8.0,12.0,0.0,,,Caesar Uyesaka Stadium,Santa Barbara,CA,UC Santa Barbara,Big West,1000,1964,,34.4190504,-119.8523306,12.95749187469482,"{'lat': 34.4190504, 'lon': -119.8523306, 'tz': '-07:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.22, 'max': 81.18, 'afternoon': 77.32, 'night': 55.94, 'evening': 75.11, 'morning': 51.26}, 'pressure': {'afternoon': 1016.0}, 'wind': {'max': {'speed': 12.75, 'direction': 270.0}}}"
2016-04-17,South Alabama,Appalachian State,,3.0,7.0,0.0,4.0,9.0,2.0,,,Beaver Field at Jim and Bettie Smith Stadium,Boone,NC,Appalachian State,Sun Belt,1000,2007,[46],36.2111108,-81.6927826,1062.363525390625,"{'lat': 36.2111108, 'lon': -81.6927826, 'tz': '-04:00', 'date': '2016-04-17', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 24.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 35.19, 'max': 71.46, 'afternoon': 63.73, 'night': 44.24, 'evening': 69.55, 'morning': 35.67}, 'pressure': {'afternoon': 1032.0}, 'wind': {'max': {'speed': 6.93, 'direction': 140.0}}}"
