date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id
2019-05-25,Bryant,Central Connecticut,NEC CHAMPIONSHIP,1.0,9.0,2.0,3.0,7.0,2.0,
2019-05-25,Morehead State,Jacksonville State,OHIO VALLEY CHAMPIONSHIP,3.0,10.0,4.0,10.0,10.0,0.0,
2019-05-25,NC State,Georgia Tech,ACC TOURNAMENT,2.0,6.0,0.0,9.0,11.0,0.0,
2019-05-25,Ball State,Central Michigan,MAC CHAMPIONSHIP,0.0,4.0,2.0,6.0,7.0,2.0,
2019-05-25,Xavier,Creighton,BIG EAST CHAMPIONSHIP,8.0,10.0,1.0,9.0,17.0,1.0,
2019-05-25,Manhattan,Fairfield,MAAC TOURNAMENT,5.0,11.0,0.0,11.0,15.0,1.0,
2019-05-25,UL Monroe,Coastal Carolina,SUN BELT TOURNAMENT,6.0,8.0,1.0,10.0,12.0,1.0,
2019-05-25,Elon,UNC Wilmington,CAA CHAMPIONSHIP,4.0,5.0,3.0,1.0,4.0,0.0,
2019-05-25,Indiana State,Dallas Baptist,MISSOURI VALLEY CHAMPIONSHIP,16.0,16.0,1.0,3.0,6.0,0.0,
2019-05-25,UNLV,Fresno State,MOUNTAIN WEST CHAMPIONSHIP,6.0,11.0,1.0,12.0,13.0,1.0,
2019-05-25,Ohio State,Minnesota,BIG TEN TOURNAMENT,,,,,,,
2019-05-25,Southern Miss,Rice,CONFERENCE USA TOURNAMENT,6.0,8.0,0.0,0.0,0.0,2.0,
2019-05-25,Wichita State,UConn,AMERICAN ATHLETIC TOURNAMENT,3.0,6.0,4.0,8.0,9.0,1.0,
2019-05-25,Jacksonville,Liberty,ATLANTIC SUN TOURNAMENT,2.0,3.0,0.0,5.0,10.0,0.0,
2019-05-25,Winthrop,Campbell,BIG SOUTH CHAMPIONSHIP,6.0,6.0,1.0,8.0,14.0,3.0,
2019-05-25,Oral Roberts,Omaha,,0.0,4.0,1.0,6.0,7.0,0.0,
2019-05-25,Dayton,Fordham,ATLANTIC 10 CHAMPIONSHIP,3.0,9.0,2.0,4.0,8.0,1.0,
2019-05-25,Northern Illinois,Ball State,MAC TOURNAMENT,7.0,11.0,1.0,8.0,12.0,1.0,
2019-05-25,Boston College,North Carolina,ACC TOURNAMENT,5.0,12.0,2.0,13.0,13.0,0.0,
2019-05-25,Elon,William & Mary,CAA TOURNAMENT,9.0,11.0,1.0,2.0,7.0,2.0,
2019-05-25,Coastal Carolina,UL Monroe,SUN BELT TOURNAMENT,26.0,21.0,1.0,10.0,13.0,2.0,
2019-05-25,Cincinnati,UCF,AMERICAN ATHLETIC TOURNAMENT,10.0,14.0,0.0,6.0,10.0,3.0,
2019-05-25,Minnesota,Ohio State,BIG TEN TOURNAMENT,9.0,10.0,2.0,6.0,7.0,2.0,
2019-05-25,Liberty,Stetson,ATLANTIC SUN CHAMPIONSHIP,6.0,9.0,1.0,3.0,7.0,1.0,
2019-05-25,Dallas Baptist,Indiana State,MISSOURI VALLEY CHAMPIONSHIP,5.0,7.0,0.0,9.0,9.0,0.0,
2019-05-25,USC,Oregon State,,5.0,9.0,0.0,0.0,5.0,2.0,
2019-05-25,Stanford,Arizona State,,3.0,7.0,0.0,2.0,4.0,0.0,
2019-05-25,Cal Poly,UC Santa Barbara,,0.0,5.0,3.0,7.0,10.0,0.0,
2019-05-25,Sacramento State,New Mexico State,WAC TOURNAMENT,6.0,10.0,2.0,4.0,11.0,0.0,
2019-05-25,Nevada,UNLV,MOUNTAIN WEST TOURNAMENT,5.0,12.0,2.0,6.0,12.0,2.0,
2019-05-25,Vanderbilt,LSU,SEC TOURNAMENT - SEMIFINAL,13.0,13.0,0.0,4.0,7.0,3.0,
2019-05-25,Loyola Marymount,Saint Mary's,WCC CHAMPIONSHIP,4.0,11.0,1.0,2.0,5.0,1.0,
2019-05-25,Central Arkansas,McNeese,SOUTHLAND CHAMPIONSHIP,2.0,6.0,2.0,4.0,12.0,1.0,
2019-05-25,Nebraska,Michigan,BIG TEN TOURNAMENT,7.0,7.0,0.0,3.0,6.0,2.0,
2019-05-25,Mercer,Samford,SOUTHERN CONF TOURNAMENT,4.0,9.0,2.0,3.0,8.0,3.0,
2019-05-25,West Virginia,Texas Tech,BIG 12 TOURNAMENT,2.0,6.0,1.0,0.0,1.0,2.0,
2019-05-25,Grand Canyon,Sacramento State,WAC TOURNAMENT,3.0,12.0,0.0,4.0,6.0,0.0,
2019-05-25,UCLA,Oregon,,,,,,,,
2019-05-25,TCU,Oklahoma State,BIG 12 TOURNAMENT,,,,,,,
2019-05-26,TCU,Oklahoma State,BIG 12 TOURNAMENT,6.0,13.0,5.0,7.0,11.0,0.0,
2019-05-26,Fairfield,Quinnipiac,MAAC CHAMPIONSHIP,5.0,11.0,0.0,6.0,13.0,3.0,
2019-05-26,North Carolina,Georgia Tech,ACC CHAMPIONSHIP,10.0,12.0,1.0,2.0,4.0,0.0,
2019-05-26,Ohio State,Minnesota,BIG TEN TOURNAMENT,8.0,10.0,0.0,6.0,7.0,2.0,
2019-05-26,Coastal Carolina,Georgia Southern,SUN BELT CHAMPIONSHIP,9.0,10.0,1.0,7.0,10.0,2.0,
2019-05-26,Southern Miss,Florida Atlantic,CONFERENCE USA CHAMPIONSHIP,4.0,7.0,1.0,0.0,10.0,1.0,
2019-05-26,Sacramento State,Grand Canyon,WAC CHAMPIONSHIP,5.0,12.0,2.0,4.0,5.0,0.0,
2019-05-26,Nebraska,Ohio State,BIG TEN CHAMPIONSHIP,1.0,4.0,1.0,3.0,8.0,1.0,
2019-05-26,UNC Wilmington,Elon,CAA CHAMPIONSHIP,6.0,11.0,0.0,5.0,10.0,2.0,
2019-05-26,Mercer,Wofford,SOUTHERN CONF CHAMPIONSHIP,12.0,14.0,2.0,8.0,14.0,3.0,
2019-05-26,Bryant,Central Connecticut,NEC CHAMPIONSHIP,2.0,10.0,1.0,3.0,5.0,1.0,
2019-05-26,Cincinnati,UConn,AMERICAN ATHLETIC CHAMPIONSHIP,22.0,24.0,0.0,5.0,9.0,1.0,
2019-05-26,Stetson,Liberty,ATLANTIC SUN CHAMPIONSHIP,3.0,9.0,0.0,4.0,6.0,2.0,
2019-05-26,West Virginia,Oklahoma State,BIG 12 CHAMPIONSHIP,2.0,8.0,2.0,5.0,6.0,0.0,
2019-05-26,Ole Miss,Vanderbilt,SEC CHAMPIONSHIP,10.0,9.0,1.0,11.0,17.0,2.0,
2019-05-26,Wofford,Mercer,SOUTHERN CONF CHAMPIONSHIP,5.0,10.0,3.0,9.0,12.0,0.0,
2019-05-31,Coastal Carolina,Auburn,Atlanta Regional,7.0,10.0,2.0,16.0,18.0,1.0,391511055.0
2019-05-31,Campbell,NC State,Greenville Regional,5.0,4.0,2.0,4.0,5.0,3.0,391511095.0
2019-05-31,Nebraska,UConn,Oklahoma City Regional,8.0,13.0,0.0,5.0,19.0,1.0,391511069.0
2019-05-31,Southern,Mississippi State,Starkville Regional,6.0,11.0,2.0,11.0,12.0,1.0,391511150.0
2019-05-31,UNC Wilmington,North Carolina,Chapel Hill Regional,6.0,11.0,1.0,7.0,8.0,2.0,391511096.0
2019-05-31,Army,Texas Tech,Lubbock Regional,2.0,6.0,1.0,11.0,16.0,1.0,391511201.0
2019-05-31,Michigan,Creighton,Corvallis Regional,6.0,10.0,0.0,0.0,6.0,0.0,391511098.0
2019-05-31,Duke,Texas A&M,Morgantown Regional,8.0,11.0,0.0,5.0,6.0,0.0,391511123.0
2019-05-31,UIC,Louisville,Louisville Regional,3.0,6.0,3.0,5.0,7.0,1.0,391511083.0
2019-05-31,Stony Brook,LSU,Baton Rouge Regional,3.0,10.0,3.0,17.0,10.0,1.0,391511085.0
2019-05-31,TCU,California,Fayetteville Regional,13.0,14.0,1.0,2.0,7.0,3.0,391511065.0
2019-05-31,Ohio State,Vanderbilt,Nashville Regional,2.0,7.0,0.0,8.0,11.0,2.0,391511120.0
2019-05-31,Central Michigan,Miami,Starkville Regional,6.0,13.0,2.0,5.0,8.0,2.0,391511176.0
2019-05-31,Jacksonville State,Ole Miss,Oxford Regional,2.0,3.0,2.0,16.0,15.0,0.0,391511092.0
2019-05-31,Cincinnati,Oregon State,Corvallis Regional,7.0,15.0,0.0,6.0,9.0,2.0,391511113.0
2019-05-31,Omaha,UCLA,Los Angeles Regional,2.0,5.0,0.0,5.0,8.0,2.0,391511066.0
2019-05-31,Florida State,Florida Atlantic,Athens Regional,13.0,20.0,0.0,7.0,9.0,2.0,391511163.0
2019-05-31,McNeese,Indiana State,Nashville Regional,5.0,12.0,0.0,6.0,14.0,0.0,391511308.0
2019-05-31,Southern Miss,Arizona State,Baton Rouge Regional,15.0,17.0,0.0,3.0,8.0,0.0,391511059.0
2019-05-31,Illinois State,Indiana,Louisville Regional,8.0,18.0,0.0,7.0,7.0,0.0,391511294.0
2019-05-31,Central Connecticut,Arkansas,Fayetteville Regional,5.0,5.0,1.0,11.0,13.0,3.0,391511058.0
2019-05-31,Loyola Marymount,Baylor,Los Angeles Regional,3.0,5.0,0.0,1.0,4.0,1.0,391511121.0
2019-05-31,Sacramento State,Stanford,Stanford Regional,0.0,4.0,2.0,11.0,13.0,1.0,391511064.0
2019-05-31,Clemson,Illinois,Oxford Regional,8.0,12.0,0.0,4.0,9.0,0.0,391511153.0
2019-05-31,Harvard,Oklahoma State,Oklahoma City Regional,0.0,4.0,1.0,2.0,6.0,0.0,391511110.0
2019-05-31,Florida A&M,Georgia Tech,Atlanta Regional,2.0,7.0,4.0,13.0,15.0,0.0,391511077.0
2019-05-31,Mercer,Georgia,Athens Regional,3.0,7.0,0.0,13.0,15.0,1.0,391511078.0
2019-05-31,Florida,Dallas Baptist,Lubbock Regional,8.0,10.0,1.0,11.0,17.0,2.0,391511263.0
2019-05-31,Fordham,West Virginia,Morgantown Regional,2.0,4.0,0.0,6.0,6.0,1.0,391511136.0
2019-05-31,Liberty,Tennessee,Chapel Hill Regional,6.0,12.0,0.0,1.0,6.0,3.0,391511199.0
2019-05-31,Fresno State,UC Santa Barbara,Stanford Regional,9.0,14.0,0.0,2.0,5.0,3.0,391511290.0
2019-05-31,Quinnipiac,East Carolina,Greenville Regional,,,,,,,
2019-06-01,Campbell,NC State,Greenville Regional,5.0,4.0,2.0,4.0,5.0,3.0,391511095.0
2019-06-01,Indiana,UIC,Louisville Regional - Elimination Game,9.0,8.0,0.0,5.0,10.0,0.0,391521080.0
2019-06-01,Ohio State,McNeese,Nashville Regional - Elimination Game,9.0,11.0,3.0,8.0,10.0,2.0,391521387.0
2019-06-01,Florida Atlantic,Mercer,Athens Regional - Elimination Game,10.0,15.0,0.0,6.0,12.0,0.0,391521295.0
2019-06-01,Miami,Southern,Starkville Regional - Elimination Game,12.0,13.0,0.0,2.0,5.0,0.0,391521194.0
2019-06-01,Illinois,Jacksonville State,Oxford Regional - Elimination Game,5.0,7.0,1.0,7.0,9.0,2.0,391521073.0
2019-06-01,UConn,Harvard,Oklahoma City Regional - Elimination Game,10.0,17.0,0.0,2.0,6.0,1.0,391521363.0
2019-06-01,North Carolina,Liberty,Chapel Hill Regional,16.0,16.0,0.0,1.0,6.0,1.0,391521172.0
2019-06-01,Louisville,Illinois State,Louisville Regional,2.0,6.0,0.0,4.0,3.0,0.0,391521288.0
2019-06-01,Creighton,Oregon State,Corvallis Regional - Elimination Game,4.0,9.0,1.0,1.0,4.0,3.0,391521113.0
2019-06-01,Texas Tech,Dallas Baptist,Lubbock Regional,3.0,6.0,2.0,2.0,7.0,1.0,391521263.0
2019-06-01,Vanderbilt,Indiana State,Nashville Regional,8.0,9.0,2.0,5.0,12.0,0.0,391521308.0
2019-06-01,LSU,Southern Miss,Baton Rouge Regional,8.0,13.0,0.0,4.0,5.0,0.0,391521192.0
2019-06-01,Ole Miss,Clemson,Oxford Regional,6.0,11.0,0.0,1.0,4.0,0.0,391521117.0
2019-06-01,Georgia,Florida State,Athens Regional,3.0,9.0,0.0,12.0,15.0,3.0,391521072.0
2019-06-01,UCLA,Loyola Marymount,Los Angeles Regional,2.0,7.0,0.0,3.0,8.0,1.0,391521174.0
2019-06-01,Stanford,Fresno State,Stanford Regional,2.0,4.0,1.0,7.0,11.0,0.0,391521137.0
2019-06-01,Tennessee,UNC Wilmington,Chapel Hill Regional - Elimination Game,10.0,7.0,0.0,3.0,9.0,5.0,391521152.0
2019-06-01,Coastal Carolina,Florida A&M,Atlanta Regional - Elimination Game,9.0,11.0,0.0,4.0,13.0,1.0,391521353.0
2019-06-01,Arizona State,Stony Brook,Baton Rouge Regional - Elimination Game,13.0,16.0,1.0,5.0,9.0,3.0,391521196.0
2019-06-01,California,Central Connecticut,Fayetteville Regional - Elimination Game,4.0,7.0,1.0,7.0,10.0,2.0,391521159.0
2019-06-01,Army,Florida,Lubbock Regional - Elimination Game,5.0,6.0,0.0,13.0,14.0,0.0,391521075.0
2019-06-01,Texas A&M,Fordham,Morgantown Regional - Elimination Game,11.0,13.0,0.0,2.0,4.0,0.0,391521354.0
2019-06-01,UC Santa Barbara,Sacramento State,Stanford Regional - Elimination Game,4.0,9.0,1.0,6.0,13.0,0.0,391521314.0
2019-06-01,Quinnipiac,East Carolina,Greenville Regional,5.0,10.0,1.0,4.0,9.0,0.0,391521094.0
2019-06-01,Baylor,Omaha,Los Angeles Regional - Elimination Game,24.0,23.0,0.0,6.0,9.0,1.0,391521396.0
2019-06-01,Mississippi State,Central Michigan,Starkville Regional,7.0,16.0,0.0,2.0,6.0,2.0,391521328.0
2019-06-01,Arkansas,TCU,Fayetteville Regional,3.0,9.0,0.0,1.0,4.0,1.0,391521198.0
2019-06-01,West Virginia,Duke,Morgantown Regional,0.0,6.0,1.0,4.0,4.0,1.0,391521093.0
2019-06-01,Georgia Tech,Auburn,Atlanta Regional,5.0,9.0,2.0,6.0,11.0,3.0,391521055.0
2019-06-01,Oklahoma State,Nebraska,Oklahoma City Regional,6.0,12.0,0.0,5.0,8.0,1.0,391521099.0
2019-06-01,Michigan,Cincinnati,Corvallis Regional,10.0,12.0,1.0,4.0,8.0,1.0,391521161.0
2019-06-02,Georgia Tech,Coastal Carolina,Atlanta Regional - Elimination Game,10.0,15.0,3.0,8.0,8.0,1.0,391531146.0
2019-06-02,NC State,East Carolina,Greenville Regional - Elimination Game,2.0,4.0,1.0,9.0,11.0,0.0,391531094.0
2019-06-02,Georgia,Florida Atlantic,Athens Regional - Elimination Game,13.0,12.0,0.0,0.0,2.0,1.0,391531163.0
2019-06-02,UConn,Nebraska,Oklahoma City Regional - Elimination Game,16.0,22.0,0.0,1.0,5.0,1.0,391531099.0
2019-06-02,Miami,Central Michigan,Starkville Regional - Elimination Game,18.0,18.0,2.0,3.0,8.0,2.0,391531328.0
2019-06-02,Central Connecticut,TCU,Fayetteville Regional - Elimination Game,5.0,13.0,1.0,9.0,16.0,0.0,391531198.0
2019-06-02,Jacksonville State,Clemson,Oxford Regional - Elimination Game,9.0,10.0,0.0,2.0,10.0,0.0,391531117.0
2019-06-02,Cincinnati,Creighton,Corvallis Regional - Elimination Game,1.0,8.0,1.0,6.0,10.0,1.0,391531098.0
2019-06-02,Quinnipiac,Campbell,Greenville Regional,8.0,14.0,2.0,9.0,8.0,1.0,391531293.0
2019-06-02,Louisville,Illinois State,Louisville Regional,11.0,14.0,1.0,2.0,3.0,2.0,391531288.0
2019-06-02,Oklahoma State,UConn,Oklahoma City Regional,2.0,6.0,1.0,5.0,8.0,1.0,391531069.0
2019-06-02,Dallas Baptist,Texas Tech,Lubbock Regional,0.0,5.0,0.0,3.0,6.0,0.0,391531201.0
2019-06-02,East Carolina,Quinnipiac,Greenville Regional - Elimination Game,13.0,19.0,2.0,3.0,9.0,2.0,391531420.0
2019-06-02,Indiana State,Vanderbilt,Nashville Regional,1.0,3.0,2.0,12.0,13.0,1.0,391531120.0
2019-06-02,Southern Miss,LSU,Baton Rouge Regional,4.0,6.0,2.0,6.0,11.0,1.0,391531085.0
2019-06-02,Mississippi State,Miami,Starkville Regional,5.0,8.0,1.0,2.0,8.0,1.0,391531176.0
2019-06-02,TCU,Arkansas,Fayetteville Regional,0.0,5.0,0.0,6.0,10.0,0.0,391531058.0
2019-06-02,Tennessee,Liberty,Chapel Hill Regional - Elimination Game,6.0,14.0,2.0,5.0,14.0,1.0,391531172.0
2019-06-02,Indiana,Louisville,Louisville Regional - Elimination Game,7.0,9.0,1.0,9.0,12.0,2.0,391531083.0
2019-06-02,West Virginia,Texas A&M,Morgantown Regional - Elimination Game,10.0,16.0,4.0,11.0,11.0,3.0,391531123.0
2019-06-02,Dallas Baptist,Florida,Lubbock Regional - Elimination Game,9.0,10.0,1.0,8.0,11.0,0.0,391531075.0
2019-06-02,Stanford,Sacramento State,Stanford Regional - Elimination Game,12.0,10.0,1.0,3.0,6.0,1.0,391531314.0
2019-06-02,Arizona State,Southern Miss,Baton Rouge Regional - Elimination Game,12.0,14.0,0.0,13.0,15.0,3.0,391531192.0
2019-06-02,Indiana State,Ohio State,Nashville Regional - Elimination Game,10.0,14.0,0.0,5.0,15.0,1.0,391531108.0
2019-06-02,Baylor,UCLA,Los Angeles Regional - Elimination Game,6.0,8.0,1.0,11.0,11.0,0.0,391531066.0
2019-06-02,Florida State,Georgia,Athens Regional,10.0,10.0,0.0,1.0,7.0,3.0,391531078.0
2019-06-02,Auburn,Georgia Tech,Atlanta Regional,4.0,7.0,0.0,1.0,3.0,2.0,391531077.0
2019-06-02,North Carolina,Tennessee,Chapel Hill Regional,5.0,7.0,0.0,2.0,6.0,2.0,391531199.0
2019-06-02,Texas A&M,Duke,Morgantown Regional,1.0,9.0,0.0,4.0,9.0,0.0,391531093.0
2019-06-02,UCLA,Loyola Marymount,Los Angeles Regional,6.0,11.0,0.0,1.0,5.0,2.0,391531174.0
2019-06-02,Creighton,Michigan,Corvallis Regional,11.0,9.0,1.0,7.0,11.0,0.0,391531089.0
2019-06-02,Ole Miss,Jacksonville State,Oxford Regional,19.0,20.0,0.0,4.0,12.0,3.0,391531073.0
2019-06-02,Fresno State,Stanford,Stanford Regional,6.0,9.0,2.0,8.0,10.0,2.0,391531064.0
2019-06-03,East Carolina,Campbell,Greenville Regional,10.0,11.0,0.0,3.0,12.0,2.0,391541293.0
2019-06-03,UConn,Oklahoma State,Oklahoma City Regional - Elimination Game,1.0,5.0,1.0,3.0,7.0,0.0,391541110.0
2019-06-03,Creighton,Michigan,Corvallis Regional - Elimination Game,6.0,11.0,1.0,17.0,13.0,2.0,391541089.0
2019-06-03,Stanford,Fresno State,Stanford Regional - Elimination Game,9.0,11.0,2.0,7.0,7.0,0.0,391541137.0
2019-06-03,Illinois State,Louisville,Louisville Regional - Elimination Game,3.0,4.0,2.0,4.0,7.0,1.0,391541083.0
2019-06-03,Campbell,East Carolina,Greenville Regional - Elimination Game,3.0,7.0,3.0,12.0,12.0,0.0,391541094.0
2019-06-03,Loyola Marymount,UCLA,Los Angeles Regional - Elimination Game,3.0,6.0,1.0,6.0,8.0,3.0,391541066.0
2019-06-07,East Carolina,Louisville,Louisville Super Regional - GAME 1,1.0,7.0,1.0,14.0,18.0,0.0,391581083.0
2019-06-07,Michigan,UCLA,Los Angeles Super Regional - GAME 1,3.0,5.0,2.0,2.0,4.0,1.0,391581066.0
2019-06-07,Oklahoma State,Texas Tech,Lubbock Super Regional - GAME 1,6.0,9.0,1.0,8.0,11.0,2.0,391581201.0
2019-06-07,Duke,Vanderbilt,Nashville Super Regional - GAME 1,18.0,15.0,0.0,5.0,8.0,1.0,391581120.0
2019-06-08,Louisville,East Carolina,Louisville Super Regional - GAME 2,12.0,14.0,1.0,0.0,1.0,0.0,391591094.0
2019-06-08,Ole Miss,Arkansas,Fayetteville Super Regional - GAME 1,2.0,5.0,1.0,11.0,11.0,0.0,391591058.0
2019-06-08,Texas Tech,Oklahoma State,Lubbock Super Regional - GAME 2,5.0,11.0,0.0,6.0,7.0,1.0,391591110.0
2019-06-08,Vanderbilt,Duke,Nashville Super Regional - GAME 2,3.0,10.0,0.0,0.0,0.0,1.0,391591093.0
2019-06-08,Auburn,North Carolina,Chapel Hill Super Regional - GAME 1,11.0,10.0,0.0,7.0,13.0,1.0,391591096.0
2019-06-08,Florida State,LSU,Baton Rouge Super Regional - GAME 1,6.0,6.0,3.0,4.0,8.0,1.0,391591085.0
2019-06-08,Stanford,Mississippi State,Starkville Super Regional - GAME 1,2.0,9.0,3.0,6.0,12.0,1.0,391591150.0
2019-06-08,UCLA,Michigan,Los Angeles Super Regional - GAME 2,5.0,9.0,0.0,4.0,9.0,5.0,391591089.0
2019-06-09,North Carolina,Auburn,"Chapel Hill Super Regional - GAME 2, UNC leads series 1-0",2.0,8.0,0.0,0.0,6.0,0.0,391601055.0
2019-06-09,Duke,Vanderbilt,Nashville Super Regional - GAME 3,2.0,5.0,0.0,13.0,14.0,0.0,391601120.0
2019-06-09,LSU,Florida State,Baton Rouge Super Regional - GAME 2,4.0,12.0,1.0,5.0,10.0,0.0,391601072.0
2019-06-09,Michigan,UCLA,Los Angeles Super Regional - GAME 3,4.0,6.0,1.0,2.0,8.0,0.0,391601066.0
2019-06-09,Arkansas,Ole Miss,"Fayetteville Super Regional - GAME 2, MISS leads series 1-0",5.0,12.0,0.0,13.0,12.0,0.0,391601092.0
2019-06-09,Oklahoma State,Texas Tech,Lubbock Super Regional - GAME 3,6.0,7.0,1.0,8.0,10.0,1.0,391601201.0
2019-06-09,Mississippi State,Stanford,Starkville Super Regional - GAME 2,8.0,11.0,2.0,1.0,4.0,0.0,391601064.0
2019-06-10,Auburn,North Carolina,"Chapel Hill Super Regional - GAME 3, Series tied 1-1",14.0,18.0,1.0,7.0,10.0,1.0,391611096.0
2019-06-10,Ole Miss,Arkansas,"Fayetteville Super Regional - GAME 3, Series tied 1-1",1.0,7.0,0.0,14.0,12.0,0.0,391611058.0
2019-06-15,Michigan,Texas Tech,College World Series,5.0,8.0,0.0,3.0,9.0,1.0,391661201.0
2019-06-15,Florida State,Arkansas,College World Series,1.0,5.0,1.0,0.0,5.0,1.0,391661058.0
2019-06-16,Louisville,Vanderbilt,College World Series,1.0,8.0,1.0,3.0,5.0,1.0,391671120.0
2019-06-16,Auburn,Mississippi State,College World Series,4.0,6.0,2.0,5.0,12.0,3.0,391671150.0
2019-06-17,Arkansas,Texas Tech,College World Series - Elimination Game,4.0,8.0,0.0,5.0,9.0,0.0,391681201.0
2019-06-17,Michigan,Florida State,College World Series,2.0,7.0,0.0,0.0,3.0,2.0,391681072.0
2019-06-18,Louisville,Auburn,College World Series - Elimination Game,5.0,7.0,0.0,3.0,13.0,2.0,391691055.0
2019-06-18,Vanderbilt,Mississippi State,College World Series,,,,,,,
2019-06-19,Louisville,Auburn,College World Series - Elimination Game,5.0,7.0,0.0,3.0,13.0,2.0,391691055.0
2019-06-19,Vanderbilt,Mississippi State,College World Series,6.0,9.0,1.0,3.0,9.0,0.0,391701150.0
2019-06-19,Texas Tech,Florida State,College World Series - Elimination Game,4.0,9.0,1.0,1.0,3.0,0.0,391701072.0
2019-06-20,Mississippi State,Louisville,College World Series - Elimination Game,3.0,8.0,1.0,4.0,9.0,0.0,391711083.0
2019-06-21,Texas Tech,Michigan,College World Series,3.0,7.0,2.0,15.0,14.0,0.0,391721089.0
2019-06-21,Vanderbilt,Louisville,College World Series,3.0,6.0,1.0,2.0,6.0,1.0,391721083.0
2019-06-24,Michigan,Vanderbilt,College World Series Championship Final - Game 1,7.0,14.0,1.0,4.0,7.0,1.0,391751120.0
2019-06-25,Vanderbilt,Michigan,College World Series Championship Final - Game 2,4.0,6.0,2.0,1.0,4.0,2.0,391761089.0
2019-06-26,Michigan,Vanderbilt,College World Series Championship Final - Game 3,2.0,6.0,0.0,8.0,9.0,0.0,391771120.0
2020-02-14,Virginia Tech,San Diego State,,5.0,13.0,2.0,7.0,11.0,2.0,
2020-02-14,Seton Hall,Wake Forest,,3.0,7.0,1.0,4.0,7.0,1.0,
2020-02-14,Wright State,Mississippi State,,6.0,8.0,4.0,9.0,10.0,1.0,
2020-02-14,Middle Tennessee,North Carolina,,3.0,2.0,4.0,15.0,10.0,1.0,
2020-02-14,Eastern Illinois,Arkansas,,1.0,4.0,2.0,5.0,8.0,1.0,
2020-02-14,Northern Illinois,Boston College,,2.0,7.0,2.0,7.0,9.0,1.0,
2020-02-14,Army,Duke,,2.0,10.0,0.0,1.0,3.0,1.0,
2020-02-14,Saint Peter's,Georgia Tech,,0.0,3.0,0.0,6.0,8.0,0.0,
2020-02-14,Northeastern,Alabama,,0.0,4.0,0.0,10.0,12.0,0.0,
2020-02-14,Notre Dame,UAB,,4.0,4.0,1.0,2.0,3.0,0.0,
2020-02-14,Louisville,Ole Miss,,7.0,11.0,1.0,2.0,6.0,4.0,
2020-02-14,Niagara,Florida State,,0.0,3.0,1.0,0.0,3.0,1.0,
2020-02-14,Marshall,Florida,,2.0,8.0,2.0,9.0,11.0,1.0,
2020-02-14,Michigan,Vanderbilt,,4.0,8.0,0.0,3.0,5.0,3.0,
2020-02-14,Miami (OH),Texas A&M,,1.0,3.0,1.0,17.0,13.0,2.0,
2020-02-14,Oklahoma State,Grand Canyon,,3.0,6.0,4.0,10.0,9.0,1.0,
2020-02-14,Texas,Rice,,7.0,8.0,3.0,4.0,7.0,0.0,
2020-02-14,UC Riverside,UCLA,,2.0,7.0,1.0,4.0,8.0,0.0,
2020-02-14,Indiana State,Pittsburgh,,1.0,7.0,1.0,11.0,12.0,0.0,
2020-02-14,Western Illinois,Tennessee,,0.0,2.0,0.0,3.0,4.0,2.0,
2020-02-14,Houston Christian,Texas Tech,,1.0,2.0,3.0,5.0,7.0,0.0,
2020-02-14,James Madison,NC State,,0.0,3.0,0.0,4.0,5.0,0.0,
2020-02-14,New Mexico,Oregon State,SANDERSON FORD COLLEGE BASEBALL CLASSIC,4.0,4.0,3.0,11.0,12.0,1.0,
2020-02-14,Missouri,Jacksonville State,,10.0,11.0,1.0,4.0,6.0,3.0,
2020-02-14,Liberty,Clemson,,3.0,4.0,2.0,5.0,10.0,4.0,
2020-02-14,Holy Cross,South Carolina,,0.0,6.0,4.0,10.0,6.0,0.0,
2020-02-14,William & Mary,East Carolina,,1.0,7.0,0.0,2.0,9.0,0.0,
2020-02-14,Pittsburgh,Saint Joseph's,,14.0,20.0,1.0,8.0,11.0,2.0,
2020-02-14,Richmond,Georgia,,6.0,12.0,1.0,7.0,12.0,1.0,
2020-02-14,UIC,Auburn,,3.0,4.0,0.0,5.0,9.0,0.0,
2020-02-14,Rutgers,Miami,,1.0,5.0,1.0,2.0,8.0,0.0,
2020-02-14,Oklahoma,Virginia,,0.0,2.0,0.0,6.0,7.0,1.0,
2020-02-14,Kentucky,TCU,,1.0,4.0,1.0,5.0,6.0,1.0,
2020-02-14,Indiana,LSU,,1.0,3.0,2.0,8.0,9.0,2.0,
2020-02-14,Villanova,Arizona State,,1.0,5.0,0.0,4.0,5.0,1.0,
2020-02-14,Cal State Fullerton,Stanford,,7.0,7.0,1.0,1.0,7.0,3.0,
2020-02-15,UNC Greensboro,Virginia Tech,,7.0,10.0,0.0,5.0,12.0,0.0,
2020-02-15,Liberty,Clemson,,0.0,6.0,0.0,1.0,6.0,1.0,
2020-02-15,Houston Christian,Texas Tech,,3.0,8.0,3.0,24.0,19.0,0.0,
2020-02-15,James Madison,NC State,,6.0,12.0,0.0,9.0,13.0,0.0,
2020-02-15,Niagara,Florida State,,4.0,5.0,3.0,24.0,14.0,2.0,
2020-02-15,Western Illinois,Tennessee,,0.0,4.0,3.0,19.0,13.0,0.0,
2020-02-15,Indiana,LSU,,4.0,10.0,1.0,7.0,9.0,1.0,
