PopularName_Score,ProperName_Score,MHSAA_SchoolId,SchoolInfo_Index,Matched_School_Name
83,83,5531,1033,reuther middle school
84,84,5532,524,hart middle school
64,64,5533,44,ann arbor learning community
79,79,5534,524,hart middle school
78,78,5535,1271,west middle school
71,73,5536,10,aces academy
75,75,5537,524,hart middle school
79,79,5539,524,hart middle school
79,79,5540,94,bellaire middlehigh school
72,72,5541,1262,webb elementary school
80,80,5542,524,hart middle school
85,85,5543,524,hart middle school
76,76,5544,324,dearborn magnet high school
77,77,5545,1033,reuther middle school
78,78,5546,237,cheboygan middle school
70,70,5548,1205,van hoosen middle school
82,82,5549,1205,van hoosen middle school
77,77,5550,237,cheboygan middle school
83,83,5551,1033,reuther middle school
75,75,5552,1271,west middle school
77,77,5553,1130,strive academy
80,80,5554,237,cheboygan middle school
73,73,5555,1033,reuther middle school
70,70,5556,1205,van hoosen middle school
71,86,5557,439,frontier international academy
90,90,5558,344,dexter alternative school
83,83,5559,726,lighthouse education center
55,55,5560,1262,webb elementary school
79,79,5561,434,frederick douglass academy for young men
74,74,5562,54,asher school
80,80,5563,425,forest park school
79,61,5564,516,harper academy
70,70,5565,1262,webb elementary school
76,76,5566,1349,detroit country day school
88,88,5567,10,aces academy
80,80,5568,1458,valley school
70,70,5569,1194,universal learning academy
78,78,5570,1039,riverside academy
83,83,5571,485,grant high school
72,72,5572,898,north huron school
73,73,5573,788,marquette senior high school
48,48,5575,638,jonesville pathways
77,77,5576,810,mendon middlehigh school
58,69,5578,1022,redford union high school
48,48,5579,394,engadine schools
78,78,5580,1324,berean baptist academy
95,95,5581,1415,northern michigan christian academy
81,81,5582,1037,river valley academy
82,82,5583,1381,immanuel christian school
84,84,5585,1424,our lady of the lakes catholic school
79,79,5586,1377,heritage christian academy
75,75,5587,524,hart middle school
68,79,5588,314,da vinci institute 612
69,69,5590,731,lincoln school
80,80,5591,926,oakridge middle school
93,93,5592,1377,heritage christian academy
86,86,5593,1267,west iron county high school
76,76,5594,1361,fellowship baptist academy
67,67,5595,1391,lake michigan academy
71,71,5596,1390,lake area christian school
83,83,5597,206,cassopolis high school
59,59,5598,1044,robichaud senior high school
70,77,5599,1205,van hoosen middle school
75,81,5600,1385,jackson christian middle/high school
92,92,5601,1368,grace christian school
83,83,5602,1453,traverse bay mennonite school
73,73,5603,709,legacy academy
55,55,5604,1375,harbor light christian school
93,93,5605,1356,faith baptist school
89,89,5606,1454,traverse city christian school
69,69,5607,891,north central academy campus
71,71,5608,10,aces academy
73,73,5609,508,hamilton middle school
73,73,5610,504,hale area school
79,90,5611,1413,new life christian academy
82,82,5613,508,hamilton middle school
65,65,5614,20,agbu alexmarie manoogian school
85,85,5615,1381,immanuel christian school
69,69,5616,1434,rudolf steiner school of ann arbor
49,49,5618,736,link learning escanaba
44,44,5619,106,berkley high school
74,74,5620,1349,detroit country day school
56,56,5622,1257,way niles
73,73,5623,524,hart middle school
50,50,5624,206,cassopolis high school
75,75,5625,237,cheboygan middle school
82,82,5626,1271,west middle school
85,85,5627,654,kelloggsville high school
56,56,5628,198,carsonvilleport sanilac hs
75,75,5629,1105,southwestern classical academy
82,82,5630,996,plainwell high school
53,53,5632,1381,immanuel christian school
76,76,5633,1443,st mary cathedral school
79,79,5634,524,hart middle school
79,79,5635,1463,west highland christian academy
72,72,5636,351,dk academy
83,83,5637,1447,st patrick school
62,70,5638,909,northwest alternative high school
67,67,5639,1205,van hoosen middle school
70,88,5641,1138,summit academy north high school
62,62,5642,1138,summit academy north high school
72,72,5643,233,charlton heston academy
88,88,5644,1060,saginaw arts and sciences academy
89,89,5645,514,harbor high school
79,79,5646,213,central academy
54,81,5647,556,holland high school
63,67,5648,1314,academy of the sacred heart
56,88,5649,115,big rapids virtual school
77,77,5650,1445,st mary school
57,57,5651,202,casman alternative academy
84,78,5652,285,concord academy boyne
63,69,5653,508,hamilton middle school
72,72,5654,364,east china virtual academy
77,77,5655,930,ojibwe charter school
70,70,5656,1414,north pointe christian schools
83,83,5657,930,ojibwe charter school
79,79,5658,3,academy for business and technology high school
89,89,5659,1379,howardsville christian school
53,53,5660,1205,van hoosen middle school
77,77,5661,1033,reuther middle school
56,56,5662,1048,rockford high school
85,93,5663,828,michigan school for the deaf
64,57,5664,109,berrien springs high school
71,71,5665,960,pansophia academy
82,82,5666,1357,faith christian school
83,83,5667,1438,skeels christian school
67,67,5668,516,harper academy
90,90,5669,213,central academy
63,63,5670,227,charles l bowers farm
79,79,5672,1385,jackson christian middle/high school
51,51,5673,1310,youth home jackson isd
87,87,5674,1445,st mary school
74,74,5675,524,hart middle school
55,55,5676,550,hill center
76,76,5677,524,hart middle school
83,83,5678,524,hart middle school
74,74,5679,524,hart middle school
71,75,5680,439,frontier international academy
89,89,5681,1333,cadillac heritage christian school
62,62,5682,1464,west michigan lutheran school
67,72,5684,504,hale area school
88,86,5685,1197,university preparatory academy psad high school
91,100,5686,1469,zion christian school
86,86,5687,81,bay city western high school
81,81,5688,411,ferndale high school
74,89,5689,1193,universal academy
72,72,5690,65,bangor career academy
61,61,5691,10,aces academy
84,84,5692,524,hart middle school
73,73,5693,43,anchor bay high school
65,68,5694,1401,lutheran high school north
53,53,5695,692,lakeville high school
82,82,5696,524,hart middle school
62,86,5697,90,beecher high school
73,73,5698,1205,van hoosen middle school
81,81,5699,810,mendon middlehigh school
78,78,5700,80,bay city eastern high school
68,78,5701,919,oakland international academy high school
65,65,5702,1314,academy of the sacred heart
71,75,5703,1211,venture academy
62,62,5704,1364,frankel jewish academy of metro detroit
69,69,5705,5,academy of the americas high school
74,74,5706,1469,zion christian school
100,100,5707,1268,west mi academy of environmental science
76,76,5708,1033,reuther middle school
63,63,5709,209,cedarville school
92,92,5710,1460,washtenaw christian academy
76,76,5711,1362,fostoria baptist academy
67,73,5713,477,grand rapids montessori academy
89,89,5714,524,hart middle school
55,55,5715,533,heartwood school
68,68,5716,702,lawton accelerated academic center
65,65,5717,1046,rochester community schools virtual campus
89,89,5718,601,international academy of flint k12
89,89,5719,1375,harbor light christian school
61,60,5720,1463,west highland christian academy
78,78,5721,1420,novi christian academy
90,90,5722,160,byron center charter school
65,60,5723,1119,st joseph high school
82,82,5724,524,hart middle school
48,48,5725,296,cop esd programs
73,73,5726,1033,reuther middle school
86,86,5727,1334,calhoun christian school
88,88,5728,926,oakridge middle school
72,72,5729,532,hazel park high school
70,70,5730,421,flint cultural center academy
55,55,5731,292,cooke school
75,75,5732,1271,west middle school
50,50,5733,802,maurice spear campus
55,65,5734,885,niles cedar lane
72,72,5735,1205,van hoosen middle school
76,76,5736,104,benzie academy
61,61,5737,790,marshall academy
67,67,5738,516,harper academy
81,81,5739,524,hart middle school
100,91,5740,930,ojibwe charter school
67,75,5741,1322,battle creek academy
74,74,5742,1033,reuther middle school
71,71,5743,482,grand traverse academy
73,83,5744,546,high school
84,84,5745,1464,west michigan lutheran school
86,72,5746,1033,reuther middle school
76,76,5747,524,hart middle school
68,68,5748,1173,tipton academy 48
61,61,5749,341,detroit school of arts
74,74,5750,524,hart middle school
83,83,5752,676,lake fenton high school
76,76,5753,1385,jackson christian middle/high school
93,93,5754,1123,star international academy
80,80,5755,1063,saginaw covenant academy
55,85,5756,269,coldwater high school
62,73,5760,597,innovation central high
58,58,5761,1464,west michigan lutheran school
82,82,5763,1058,royal oak high school
89,89,5764,790,marshall academy
53,57,5765,533,heartwood school
48,50,5766,1071,sandusky juniorsenior high school
53,57,5767,586,huron valley womens
58,69,5768,769,madison school
46,54,5769,784,marion d crouse instr center
49,49,5770,162,ca alternative edatlantis
58,77,5771,949,ottawa hills high school
44,47,5772,388,edwardsburg high school
55,67,5773,466,godwin heights learning center
47,61,5774,1258,way south haven
50,73,5775,905,northview high school
50,55,5776,932,old redford academy high
61,71,5777,868,napoleon high school
46,58,5778,462,glen h peters school
49,57,5779,1362,fostoria baptist academy
53,56,5780,172,canton high school
50,56,5781,1093,south haven high school
43,54,5782,429,francis reh psa
51,55,5783,904,northport public school
56,65,5784,1311,ypsilanti stemm middle college
51,48,5785,1006,portage northern high school
63,65,5786,355,downriver digital academy
44,48,5787,280,compass pointe
49,57,5788,783,marine city high school
60,68,5789,382,eau claire high school
47,54,5790,1174,transition services
57,70,5791,361,ea johnson memorial hs
43,48,5792,1255,way eau claire
50,55,5793,375,eastpointe alternative center
63,86,5794,1463,west highland christian academy
56,60,5795,1078,sault area high school
51,48,5796,1077,sault area career center
54,57,5797,1311,ypsilanti stemm middle college
57,57,5798,1311,ypsilanti stemm middle college
50,58,5799,103,benton harbor high school
53,62,5800,1338,cardinal mooney catholic
49,48,5801,826,michigan online school
70,70,5802,1444,st mary catholic central high school
48,59,5803,1042,riverview east high school
47,50,5804,1283,wexfordmissaukee isd special education
51,54,5805,939,orchard center high school
70,74,5806,96,belleville high school
55,60,5807,737,link learning grand rapids alger heights
69,75,5808,506,hamilton flex
58,69,5809,438,fremont high school
48,67,5810,938,ontonagon area school
44,53,5811,530,hastings high school
45,49,5812,45,annapolis high school
58,58,5813,680,lake shore high school
57,77,5814,796,mason county central hs
53,52,5815,894,north edbridgeway
49,67,5816,160,byron center charter school
54,58,5817,221,centreville adult education
52,53,5818,694,lamphere center
48,49,5819,735,link learning belding
43,48,5820,1256,way michigan
60,58,5821,1236,warren woods enterprise hs
59,57,5822,1258,way south haven
50,56,5823,1013,progress park
57,67,5824,795,marysville high school
55,57,5825,711,leland public school
38,50,5826,354,douglas r welch high school
55,56,5827,1126,sterling heights senior hs
56,65,5828,967,pathways academy
47,48,5829,1432,rochester hills christian school
46,45,5830,1389,laingsburg christian school
51,64,5831,768,madison preparatory high school
54,63,5832,209,cedarville school
49,58,5833,938,ontonagon area school
40,50,5834,772,malcolm williams school
46,55,5835,526,hartford high school
51,75,5836,1090,slcevergreen
62,65,5837,1203,valley center school
50,69,5838,1118,st johns high school
51,54,5839,608,iosco resa special education
57,63,5840,597,innovation central high
41,48,5841,612,isdlocal programs
49,55,5842,1209,vandercook lake virtual academy
55,57,5843,560,holton high school
44,62,5844,1213,veritas
44,53,5845,187,career preparation
52,55,5846,593,ingham virtual high school
56,50,5847,438,fremont high school
44,53,5848,1217,vicksburg high school
56,53,5849,1274,west senior high
48,69,5850,1118,st johns high school
49,52,5851,93,belding high school
44,48,5852,1342,clonlara school
47,60,5853,826,michigan online school
44,48,5854,280,compass pointe
48,51,5855,952,ovidelsie comm edalt hs
71,81,5856,1411,muskegon catholic central
63,80,5857,828,michigan school for the deaf
52,65,5858,429,francis reh psa
46,52,5859,877,new school high
61,64,5860,1407,michigan lutheran seminary
46,55,5861,425,forest park school
43,54,5862,606,ionia high school
56,59,5863,625,jclisd academy a regional middle college
44,54,5864,1029,renaissance high school
46,54,5865,769,madison school
48,64,5866,1162,the learning coop
50,52,5867,932,old redford academy high
51,54,5868,843,montabella juniorsenior high
53,56,5869,296,cop esd programs
55,63,5870,796,mason county central hs
58,60,5871,624,jardon vocational school
54,53,5872,726,lighthouse education center
45,50,5873,843,montabella juniorsenior high
56,58,5874,556,holland high school
46,58,5875,86,bear lake high school
50,56,5876,976,perry high school
48,58,5877,1048,rockford high school
41,50,5878,787,marquette branch prison
54,50,5879,172,canton high school
50,50,5880,291,continuing education center
49,50,5881,711,leland public school
53,62,5882,638,jonesville pathways
41,45,5883,418,flex high north flint
61,52,5884,893,north dickinson school
52,57,5885,798,mason high school
79,85,5886,1204,van buren tech
52,64,5887,1114,st charles virtual school
43,43,5888,504,hale area school
45,52,5889,381,eaton resa meadowview onsite
47,57,5890,271,coloma high school
53,66,5891,705,learning center
44,52,5892,1183,turning point academy
39,50,5893,1332,cabrini high school
48,58,5894,978,pershing high school
43,50,5895,550,hill center
52,59,5896,1007,portland high school
42,47,5897,1249,way oasis
42,52,5898,808,melvindale high school
56,56,5899,89,bedford senior high school
56,63,5900,637,jonesville high school
54,57,5901,769,madison school
47,51,5902,1139,sunrise academy
65,78,5903,361,ea johnson memorial hs
58,69,5904,769,madison school
48,54,5905,187,career preparation
59,67,5906,638,jonesville pathways
46,53,5907,207,cedar springs high school
43,48,5908,1095,south lyon east high school
44,52,5909,791,marshall high school
46,52,5910,381,eaton resa meadowview onsite
43,54,5911,785,marion high school
48,59,5912,273,columbia alternative education
61,73,5913,1380,huron valley lutheran high school
60,67,5914,597,innovation central high
49,51,5915,1047,rochester high school
40,52,5916,848,morganshaw school
47,49,5917,385,edsel ford high school
42,50,5918,550,hill center
52,55,5919,1082,shared time
63,65,5920,1290,whitehall senior high school
44,51,5921,496,grosse ile high school
50,57,5922,1440,southfield christian school
46,55,5923,791,marshall high school
58,69,5924,814,merrill high school
44,53,5925,1254,way east jackson
46,51,5926,901,north pointe center
50,60,5928,1254,way east jackson
56,65,5929,1127,stevenson high school
50,59,5930,1140,superior central school
62,70,5931,243,chippewa hills high school
51,61,5932,811,menominee high school
57,68,5933,361,ea johnson memorial hs
56,68,5934,694,lamphere center
46,58,5935,694,lamphere center
50,54,5936,489,great lakes bay early college
55,63,5937,263,clintondale high school
43,52,5938,1274,west senior high
47,47,5939,1453,traverse bay mennonite school
53,57,5940,877,new school high
54,58,5941,1083,shawono center
38,47,5942,280,compass pointe
43,50,5943,1274,west senior high
60,67,5944,1441,spring vale academy
46,51,5945,680,lake shore high school
57,73,5946,1057,roseville high school
50,50,5947,608,iosco resa special education
59,80,5948,833,milan high school
46,51,5949,185,career development school
53,61,5950,209,cedarville school
62,65,5951,795,marysville high school
51,52,5952,1125,stephenson area public school
57,59,5953,1291,whitmore lake high school
52,62,5954,132,brandon high school
57,62,5955,1047,rochester high school
48,55,5956,935,onaway senior high school
65,74,5957,1187,union city high school
50,53,5958,1170,three rivers high school
63,54,5959,1077,sault area career center
58,62,5960,868,napoleon high school
56,59,5961,1077,sault area career center
57,53,5962,1077,sault area career center
50,59,5963,1251,way academy chicago site
53,56,5964,1127,stevenson high school
49,49,5965,1399,loyola high school
50,54,5966,1376,havenwyck school
48,56,5967,98,bendle high school
49,65,5968,245,chippewa valley high school
47,48,5969,245,chippewa valley high school
50,63,5970,1144,swan valley high school
44,48,5971,818,michael j mcgivney
53,62,5972,1006,portage northern high school
52,55,5973,511,handlon correctional facility
72,72,5974,623,jalen rose leadership academy
49,50,5975,45,annapolis high school
50,54,5976,896,north ednew horizons
55,63,5977,1055,roosevelt high school
48,53,5978,506,hamilton flex
45,53,5979,17,adrian high school
49,58,5980,274,columbia central high school
48,59,5981,985,pied piper school
42,50,5982,26,alba school
47,64,5983,1446,st mary's preparatory school
51,57,5984,6,academy west alternative education
59,62,5985,209,cedarville school
51,73,5986,627,jefferson high school
43,50,5987,82,bay pines center
50,53,5988,1225,wakefieldmarenisco school
51,55,5989,76,battle creek mathsci center
52,71,5990,492,great lakes online education
58,60,5991,597,innovation central high
46,47,5992,1255,way eau claire
50,62,5993,1426,pinecrest school
50,55,5994,10,aces academy
40,48,5995,1249,way oasis
51,65,5996,429,francis reh psa
46,54,5997,1004,portage central high school
54,61,5998,901,north pointe center
36,44,5999,618,jackson county jail
56,55,6000,91,beekman center
54,59,6001,21,airport center for education
44,52,6002,1213,veritas
50,59,6003,583,huron learning center
53,62,6004,1303,woodville community center
53,74,6005,1227,waldron learning center
49,61,6006,1225,wakefieldmarenisco school
49,49,6007,273,columbia alternative education
48,58,6008,594,inland lakes secondary school
46,57,6009,286,concord academy petoskey
45,57,6010,25,alanson public school
60,71,6011,491,great lakes learning academy hs
55,61,6012,1312,zeeland east high school
56,65,6013,638,jonesville pathways
61,71,6014,693,lakewood high school
51,54,6015,693,lakewood high school
51,59,6016,682,lakeland high school
46,46,6017,1403,meadow montessori school
46,51,6018,807,mecostaosceola education center
49,59,6019,49,armada high school
57,62,6020,1349,detroit country day school
61,68,6021,1391,lake michigan academy
52,56,6022,1092,south central michigan virtual
56,68,6023,361,ea johnson memorial hs
46,55,6024,787,marquette branch prison
54,60,6025,1092,south central michigan virtual
49,53,6026,876,new paradigm college prep
51,57,6027,1310,youth home jackson isd
50,47,6028,418,flex high north flint
52,58,6029,866,myschoolkent
48,46,6030,932,old redford academy high
45,50,6031,932,old redford academy high
49,52,6032,868,napoleon high school
45,55,6033,227,charles l bowers farm
65,68,6034,316,dansville high school
54,60,6035,182,career and technical education
53,49,6036,947,ottawa area center
58,68,6037,1400,lumen christi catholic school
49,49,6038,453,genesee county jail
50,43,6039,1408,midland christian school
47,55,6040,1234,warren woods adult education
59,59,6041,448,garden city high school
40,50,6042,877,new school high
51,67,6043,1006,portage northern high school
51,53,6044,800,mason virtual academy
39,46,6045,1237,warren woods tower high school
80,87,6046,828,michigan school for the deaf
56,52,6047,1077,sault area career center
77,84,6048,828,michigan school for the deaf
46,53,6049,418,flex high north flint
47,50,6050,1212,venture high school
56,56,6051,1320,austin catholic high school
48,54,6052,1257,way niles
48,58,6053,261,clinton high school
51,69,6054,316,dansville high school
51,55,6055,1274,west senior high
55,57,6056,1093,south haven high school
43,51,6057,381,eaton resa meadowview onsite
49,51,6058,1126,sterling heights senior hs
49,52,6059,1039,riverside academy
59,62,6060,1338,cardinal mooney catholic
56,59,6061,1288,whitefish township school
46,49,6062,1255,way eau claire
44,52,6063,1083,shawono center
51,56,6064,201,caseville school k12
53,63,6065,384,edison
52,52,6066,1031,renaissance virtual school
48,77,6067,403,fairview school
52,55,6068,548,highland pines school
43,52,6069,660,kensington woods schools
53,55,6070,1110,spring lake alternative education
48,67,6071,1138,summit academy north high school
45,48,6072,896,north ednew horizons
46,57,6073,51,arts academy in the woods
42,52,6074,46,apollo center
50,59,6075,1082,shared time
53,64,6076,209,cedarville school
46,53,6077,667,keys grace academy
43,48,6078,384,edison
52,54,6079,787,marquette branch prison
48,67,6080,596,innovation academy
52,52,6081,241,childrens village school
60,55,6082,1312,zeeland east high school
56,67,6083,864,muskegon high school
69,80,6084,493,greenfield school
47,56,6085,411,ferndale high school
50,52,6086,1244,waterford kettering high school
53,53,6087,1126,sterling heights senior hs
47,52,6088,618,jackson county jail
52,55,6089,1071,sandusky juniorsenior high school
45,47,6090,87,beaver island community school
46,56,6091,1027,relevant academy of eaton county
47,55,6092,1274,west senior high
50,58,6093,378,eaton county youth facility
48,58,6094,869,negaunee high school
43,48,6095,1389,laingsburg christian school
46,51,6096,866,myschoolkent
47,56,6097,1316,algoma christian school
50,53,6098,586,huron valley womens
59,62,6099,1330,brockway christian academy
49,57,6100,674,laingsburg high school
48,56,6101,320,davison alternative education
50,53,6102,880,newberry area school
48,57,6103,378,eaton county youth facility
49,51,6104,597,innovation central high
50,61,6105,160,byron center charter school
46,51,6106,508,hamilton middle school
49,51,6107,475,grand ledge high school
45,52,6108,822,michigan cyber academy
56,48,6109,172,canton high school
64,77,6110,621,jackson pathways
46,55,6111,362,early college alliance
57,61,6112,172,canton high school
44,54,6113,440,fruitport adult education
52,47,6114,1082,shared time
48,58,6115,811,menominee high school
51,63,6116,362,early college alliance
57,60,6117,443,fulton alternative education
67,68,6118,589,imk community education
43,54,6119,321,davison high school
53,58,6120,1235,warren woods education center
44,62,6121,877,new school high
56,69,6122,81,bay city western high school
46,55,6123,164,cadillac innovation high school
51,57,6124,824,michigan international prep school
69,75,6125,506,hamilton flex
55,59,6126,403,fairview school
50,55,6127,506,hamilton flex
40,48,6128,26,alba school
52,55,6129,224,chandler park academy high school
47,58,6130,125,blue water middle college academy
47,55,6131,250,clara b ford academy sda
53,57,6132,1374,hackett catholic prep
62,81,6133,1338,cardinal mooney catholic
63,65,6134,597,innovation central high
50,57,6135,1345,cornerstone christian school
46,52,6136,521,harrison center
48,57,6137,666,kent isd deaf and hard of hearing
47,71,6138,110,berrien springs virtual academy
58,59,6139,476,grand rapids learning center
50,59,6140,735,link learning belding
56,56,6141,872,new buffalo senior high school
47,53,6142,872,new buffalo senior high school
47,54,6143,872,new buffalo senior high school
42,42,6144,452,genesee career institute
58,64,6145,769,madison school
42,50,6146,274,columbia central high school
46,52,6147,1256,way michigan
48,55,6148,46,apollo center
46,59,6149,87,beaver island community school
55,55,6150,785,marion high school
47,48,6151,741,link learning lakeview
46,57,6152,168,calhoun county juvenile home
44,55,6153,694,lamphere center
40,50,6154,98,bendle high school
68,71,6155,1316,algoma christian school
50,55,6156,562,home education site
61,65,6157,209,cedarville school
56,63,6158,349,dickinsoniron tech ed center
46,53,6159,713,lets talk about it girls home
53,57,6160,274,columbia central high school
43,56,6161,784,marion d crouse instr center
53,57,6162,894,north edbridgeway
42,50,6163,27,alcona community high school
68,100,6164,405,farmington central high school
49,49,6165,824,michigan international prep school
42,47,6166,1218,vicksburg pathways high school
57,58,6167,1207,vanderbilt area school
45,54,6168,429,francis reh psa
50,62,6169,901,north pointe center
49,53,6170,155,burger development center
53,58,6171,414,flat river academy
54,53,6172,1296,windover high school
53,67,6173,1228,walkerville public school
50,49,6174,964,pathfinder educational center
47,51,6175,127,boyne falls public school
54,48,6176,1295,wilson talent center
61,71,6177,998,plymouth high school
49,52,6178,896,north ednew horizons
50,69,6179,362,early college alliance
51,55,6180,1110,spring lake alternative education
52,58,6181,1407,michigan lutheran seminary
46,53,6182,1319,auburn hills christian school
53,48,6183,1227,waldron learning center
55,58,6184,195,carson city correctional facility
47,50,6185,386,education and activity center
55,59,6186,901,north pointe center
55,57,6187,107,berrien county juvenile center
54,62,6188,917,oakland early college
51,56,6189,1295,wilson talent center
52,56,6190,506,hamilton flex
76,83,6191,594,inland lakes secondary school
58,70,6192,743,link learning merrill
59,69,6193,521,harrison center
47,57,6194,172,canton high school
44,50,6195,378,eaton county youth facility
49,52,6196,901,north pointe center
61,71,6197,998,plymouth high school
56,60,6198,877,new school high
51,62,6199,1047,rochester high school
47,48,6200,872,new buffalo senior high school
50,61,6201,694,lamphere center
50,50,6202,164,cadillac innovation high school
46,52,6203,1384,international islamic academy
47,54,6204,373,eastern high school
55,54,6205,597,innovation central high
56,55,6206,493,greenfield school
52,60,6207,256,clarkston junior high school
46,59,6208,697,lanse area school
52,55,6209,697,lanse area school
56,65,6210,1009,potterville high school
41,50,6211,36,allendale high school
57,60,6212,1407,michigan lutheran seminary
59,67,6213,1128,stockbridge jrsr high school
65,69,6214,138,bridge academy
56,71,6215,1194,universal learning academy
48,56,6216,1407,michigan lutheran seminary
55,59,6217,483,grandville education center
48,62,6218,361,ea johnson memorial hs
56,67,6219,1400,lumen christi catholic school
55,60,6220,405,farmington central high school
52,64,6221,107,berrien county juvenile center
53,52,6222,977,perry learning center
46,69,6223,21,airport center for education
47,55,6224,586,huron valley womens
40,48,6225,258,climaxscotts high school
48,54,6226,506,hamilton flex
43,54,6227,1399,loyola high school
57,67,6228,638,jonesville pathways
45,50,6229,673,kinross correctional facility
43,47,6230,1082,shared time
47,55,6231,187,career preparation
53,50,6232,435,frederick v pankow center
48,50,6233,206,cassopolis high school
49,54,6234,824,michigan international prep school
47,48,6236,167,calhoun area career center
44,52,6237,877,new school high
60,63,6238,822,michigan cyber academy
50,55,6239,672,kinney school
46,55,6240,731,lincoln school
62,65,6241,1126,sterling heights senior hs
47,54,6242,835,millington high school
58,61,6243,148,brookside learning center
48,53,6244,832,milan alternative education
45,45,6245,594,inland lakes secondary school
49,53,6246,787,marquette branch prison
51,53,6247,685,lakeshore learning center
47,51,6248,630,jerry l white center
50,60,6249,436,freedom acres school
47,50,6250,1179,trillium academy
48,52,6251,54,asher school
48,71,6252,682,lakeland high school
57,65,6253,1094,south lake high school
52,56,6254,429,francis reh psa
56,60,6255,1274,west senior high
50,56,6256,1274,west senior high
51,55,6257,1274,west senior high
52,59,6258,1437,shrine catholic high school
47,56,6259,1254,way east jackson
53,57,6260,280,compass pointe
51,73,6261,1119,st joseph high school
47,55,6262,246,chshorizons school
53,50,6263,1288,whitefish township school
51,61,6264,1442,st catherine of siena academy
57,60,6265,1407,michigan lutheran seminary
54,65,6266,597,innovation central high
67,86,6267,1443,st mary cathedral school
44,51,6268,438,fremont high school
44,56,6269,1000,pontiac high school
48,52,6270,1236,warren woods enterprise hs
56,52,6271,1362,fostoria baptist academy
47,51,6272,195,carson city correctional facility
48,52,6273,273,columbia alternative education
59,65,6274,1140,superior central school
51,48,6275,1251,way academy chicago site
49,55,6276,545,high point school
61,77,6277,1331,brother rice high school
44,53,6278,1207,vanderbilt area school
48,54,6279,586,huron valley womens
42,52,6280,836,milton c porter ed center
48,54,6281,818,michael j mcgivney
56,59,6282,1140,superior central school
44,50,6283,384,edison
43,49,6284,91,beekman center
57,69,6285,1092,south central michigan virtual
44,64,6286,735,link learning belding
56,69,6287,1039,riverside academy
54,63,6288,96,belleville high school
62,58,6289,1083,shawono center
52,62,6290,742,link learning menominee
41,50,6291,844,montague high school
58,63,6292,894,north edbridgeway
54,61,6293,901,north pointe center
58,69,6294,1259,wayland high school
52,54,6295,897,north farmington high school
56,71,6296,1126,sterling heights senior hs
48,61,6297,1182,troy high school
51,55,6298,769,madison school
50,71,6299,189,careerline tech center
40,45,6300,356,dpscd virtual school
52,55,6301,493,greenfield school
46,55,6302,1226,waldron area schools
55,75,6303,1225,wakefieldmarenisco school
53,61,6304,417,flex high burton
60,70,6305,1333,cadillac heritage christian school
66,80,6306,1380,huron valley lutheran high school
51,55,6307,376,eastpointe high school
50,54,6308,712,leslie high school
61,79,6309,1425,parkway christian school
67,81,6310,1140,superior central school
55,59,6311,1407,michigan lutheran seminary
49,67,6312,224,chandler park academy high school
56,54,6313,1464,west michigan lutheran school
40,50,6314,790,marshall academy
45,55,6315,425,forest park school
67,71,6316,638,jonesville pathways
46,55,6317,1183,turning point academy
48,61,6318,1002,port huron northern high school
44,46,6319,1217,vicksburg high school
47,61,6320,425,forest park school
44,58,6321,631,jo brighton skills center
65,58,6322,638,jonesville pathways
58,65,6323,1140,superior central school
46,60,6324,740,link learning kenowa hills
46,48,6325,802,maurice spear campus
49,52,6326,418,flex high north flint
44,53,6327,1174,transition services
48,52,6328,166,caledonia high school
52,56,6329,550,hill center
48,55,6330,731,lincoln school
51,53,6331,897,north farmington high school
58,60,6332,1263,webberville high school
58,60,6333,1263,webberville high school
49,53,6334,1261,waynewestland community high school
55,65,6335,450,gateway to success academy
43,56,6336,1274,west senior high
68,81,6337,1411,muskegon catholic central
51,55,6338,1379,howardsville christian school
49,54,6339,1345,cornerstone christian school
53,50,6340,159,byron area high school
65,74,6341,194,carrollton high school
47,50,6342,198,carsonvilleport sanilac hs
49,55,6343,498,grosse pointe south high school
49,60,6344,1379,howardsville christian school
47,52,6345,1075,satterlee school
52,64,6346,1067,salem high school
53,57,6347,493,greenfield school
40,48,6348,587,icademy global
51,59,6349,96,belleville high school
59,56,6350,917,oakland early college
54,56,6351,1236,warren woods enterprise hs
43,50,6352,715,life skills center
56,61,6353,1411,muskegon catholic central
54,62,6354,381,eaton resa meadowview onsite
59,54,6355,431,frankfort high school
50,58,6356,371,east lansing high school
57,67,6357,1246,watersmeet township school
50,61,6358,241,childrens village school
55,58,6359,1355,factoryville christian school
53,55,6360,424,forest area high school
59,67,6361,65,bangor career academy
49,48,6362,1094,south lake high school
56,59,6363,121,blissfield high school
44,56,6364,1404,mercy high school
50,53,6365,1395,learning disabilities clinic- inc.
50,55,6366,1345,cornerstone christian school
51,59,6367,1170,three rivers high school
62,80,6368,1447,st patrick school
54,57,6369,1072,sanilac career center
56,59,6370,1072,sanilac career center
57,57,6371,1072,sanilac career center
56,64,6372,917,oakland early college
51,56,6373,527,hartland high school
59,67,6374,656,kennedy center
56,62,6375,617,jackson area career center
60,63,6376,705,learning center
52,55,6377,915,oak park high school
51,55,6378,453,genesee county jail
51,53,6379,497,grosse pointe north high school
50,48,6380,708,lee m thurston high school
49,55,6381,1313,zeeland west high school
50,56,6382,209,cedarville school
43,50,6383,848,morganshaw school
62,67,6384,1372,greenhills school
53,57,6385,1204,van buren tech
