name,foul,fop,field,home_plate,fop_list,distance,min_distance,max_distance,avg_distance
,"-84.5276463,42.7374459,0 -84.52761099999999,42.7374574,0 -84.52758679999999,42.7374662,0 -84.52758679999999,42.7375431,0 -84.52761769999999,42.737544,0 -84.52761769999999,42.7375618,0 -84.5276472,42.7375637,0 -84.5276485,42.7377144,0 -84.5276391,42.7377135,0 -84.52763779999999,42.7377233,0 -84.52760689999999,42.7377243,0 -84.52760960000001,42.7379228,0 -84.52754059999999,42.7379809,0 -84.5275748,42.738331,0 -84.5277115,42.7384158,0 -84.5280884,42.738402,0 -84.528828,42.7382769,0 -84.5288401,42.7382463,0 -84.52772280000001,42.7383003,0 -84.5276463,42.7374459,0 ","-84.5276463,42.7374459 -84.52772280000001,42.7383003 -84.5288359,42.7382491 -84.52884659999999,42.7382265 -84.5288547,42.7381989 -84.5288627,42.7381629 -84.5288654,42.7381393 -84.5288694,42.7381088 -84.5288694,42.7380841 -84.5288694,42.7380536 -84.5288681,42.738026 -84.52886410000001,42.7379827 -84.5288573,42.7379453 -84.52885329999999,42.7379177 -84.5288386,42.7378802 -84.52882649999999,42.7378468 -84.5288044,42.7378078 -84.5287816,42.7377734 -84.5287601,42.7377438 -84.5287333,42.7377103 -84.5286897,42.7376665 -84.52865079999999,42.737631 -84.52862,42.7376074 -84.5285811,42.7375788 -84.52853279999999,42.7375493 -84.52848849999999,42.7375227 -84.5284255,42.7374922 -84.5283665,42.737471 -84.52829939999999,42.7374493 -84.5282445,42.7374355 -84.5281828,42.7374198 -84.52813449999999,42.7374119 -84.5280648,42.737405 -84.52799640000001,42.737403 -84.5279628,42.737402 -84.5279266,42.737403 -84.52788769999999,42.737405 -84.5278421,42.7374099 -84.52778309999999,42.7374178 -84.5277442,42.7374257 -84.52770270000001,42.7374335 -84.5276463,42.7374459 ",Lansing Catholic HS,"42.7374459,-84.5276463","[(42.7374459, -84.5276463), (42.7383003, -84.5277228), (42.7382491, -84.5288359), (42.7382265, -84.5288466), (42.7381989, -84.5288547), (42.7381629, -84.5288627), (42.7381393, -84.5288654), (42.7381088, -84.5288694), (42.7380841, -84.5288694), (42.7380536, -84.5288694), (42.738026, -84.5288681), (42.7379827, -84.5288641), (42.7379453, -84.5288573), (42.7379177, -84.5288533), (42.7378802, -84.5288386), (42.7378468, -84.5288265), (42.7378078, -84.5288044), (42.7377734, -84.5287816), (42.7377438, -84.5287601), (42.7377103, -84.5287333), (42.7376665, -84.5286897), (42.737631, -84.5286508), (42.7376074, -84.52862), (42.7375788, -84.5285811), (42.7375493, -84.5285328), (42.7375227, -84.5284885), (42.7374922, -84.5284255), (42.737471, -84.5283665), (42.7374493, -84.5282994), (42.7374355, -84.5282445), (42.7374198, -84.5281828), (42.7374119, -84.5281345), (42.737405, -84.5280648), (42.737403, -84.5279964), (42.737402, -84.5279628), (42.737403, -84.5279266), (42.737405, -84.5278877), (42.7374099, -84.5278421), (42.7374178, -84.5277831), (42.7374257, -84.5277442), (42.7374335, -84.5277027), (42.7374459, -84.5276463)]","[312.0727438244441, 433.3988186019106, 430.0298987209449, 425.1018132874039, 418.42834360667763, 413.6853689841429, 407.8551866783347, 402.58795752894775, 396.26950587816395, 390.44270700593734, 381.2050327962105, 372.7969079607082, 367.04075579863076, 357.2951974514407, 349.1167061934688, 337.93644128682604, 327.5314094321221, 318.3201647671293, 307.51990569387095, 291.6206022267777, 278.1719517119231, 268.1332858303605, 255.77052345999783, 241.12914769823644, 227.9893013885409, 210.01810829011546, 193.70437866052958, 175.46562952412538, 160.75657946046766, 144.44918929025098, 131.74347744096468, 113.41771153991637, 95.3482754946484, 86.52284869192188, 76.91120545307574, 66.54536741464172, 54.2150764418997, 38.1528086140409, 27.312664115317332, 15.811978032605262]",15.811978032605262,433.3988186019106,257.5456244069419
,"-83.6146378,42.1604794,0 -83.6138371,42.159873,0 -83.6138157,42.1599138,0 -83.61408659999999,42.1602607,0 -83.6142998,42.1604168,0 -83.6143119,42.1604108,0 -83.61441379999999,42.1604854,0 -83.6143977,42.1604973,0 -83.61456130000001,42.1606226,0 -83.6147102,42.1606226,0 -83.6152104,42.1602667,0 -83.61547059999999,42.1599267,0 -83.6154518,42.1598829,0 -83.6146378,42.1604794,0 ","-83.6146378,42.1604794 -83.6154518,42.1598829 -83.6154087,42.1598241 -83.6153738,42.1597724 -83.61533489999999,42.1597337 -83.6152933,42.1596989 -83.61525709999999,42.159674 -83.6151954,42.1596362 -83.6151418,42.1596064 -83.6150667,42.1595746 -83.6149996,42.1595527 -83.6149111,42.1595259 -83.6148467,42.159508 -83.6147556,42.159499 -83.6146483,42.1594971 -83.61455840000001,42.159499 -83.6144431,42.159511 -83.6143304,42.1595358 -83.6142459,42.1595647 -83.6141896,42.1595865 -83.61412660000001,42.1596173 -83.614085,42.1596462 -83.6140273,42.1596919 -83.6139656,42.1597346 -83.61391740000001,42.1597734 -83.61387980000001,42.1598142 -83.6138543,42.159843 -83.6138371,42.159873 -83.6146378,42.1604794 ",Lincoln High School - Ypsi - Fields 2,"42.1604794,-83.6146378","[(42.1604794, -83.6146378), (42.1598829, -83.6154518), (42.1598241, -83.6154087), (42.1597724, -83.6153738), (42.1597337, -83.6153349), (42.1596989, -83.6152933), (42.159674, -83.6152571), (42.1596362, -83.6151954), (42.1596064, -83.6151418), (42.1595746, -83.6150667), (42.1595527, -83.6149996), (42.1595259, -83.6149111), (42.159508, -83.6148467), (42.159499, -83.6147556), (42.1594971, -83.6146483), (42.159499, -83.6145584), (42.159511, -83.6144431), (42.1595358, -83.6143304), (42.1595647, -83.6142459), (42.1595865, -83.6141896), (42.1596173, -83.6141266), (42.1596462, -83.614085), (42.1596919, -83.6140273), (42.1597346, -83.6139656), (42.1597734, -83.6139174), (42.1598142, -83.6138798), (42.159843, -83.6138543), (42.159873, -83.6138371), (42.1604794, -83.6146378)]","[309.7815324909054, 317.36109230655387, 325.8917214387192, 331.01863226763106, 335.39567286423994, 338.1449393975906, 342.461232315438, 346.24923239688394, 349.63688823248134, 351.67070238607977, 355.29167549883823, 358.50400157960246, 358.7059897546351, 357.9848741411049, 357.9291682625082, 356.83462111031605, 353.8271905442653, 349.8650143886174, 347.3462046675894, 343.3863787626738, 338.6170705644645, 331.30007286277424, 326.93826124304064, 323.0286339805904, 317.81171600439956, 314.5086701053608, 309.78598549084694]",309.7815324909054,358.7059897546351,338.8621175947464
,"-83.6149003,42.1607613,0 -83.6154246,42.1603776,0 -83.61540050000001,42.1603577,0 -83.61523819999999,42.1604174,0 -83.6148077,42.1607245,0 -83.61480640000001,42.1607832,0 -83.6152208,42.1611063,0 -83.6153817,42.1611759,0 -83.61540720000001,42.161152,0 -83.6149003,42.1607613,0 ","-83.6149003,42.1607613 -83.61540720000001,42.161152 -83.61546749999999,42.1611067 -83.6155158,42.161061 -83.6155493,42.1610133 -83.61558960000001,42.1609487 -83.6156137,42.160887 -83.61562979999999,42.1608135 -83.6156325,42.1607478 -83.6156258,42.1606862 -83.615607,42.1606067 -83.61557209999999,42.1605401 -83.6155333,42.1604814 -83.6154863,42.1604357 -83.6154246,42.1603776 -83.6149003,42.1607613 ",Lincoln High - Ypsi - Youth 1,"42.1607613,-83.6149003","[(42.1607613, -83.6149003), (42.161152, -83.6154072), (42.1611067, -83.6154675), (42.161061, -83.6155158), (42.1610133, -83.6155493), (42.1609487, -83.6155896), (42.160887, -83.6156137), (42.1608135, -83.6156298), (42.1607478, -83.6156325), (42.1606862, -83.6156258), (42.1606067, -83.615607), (42.1605401, -83.6155721), (42.1604814, -83.6155333), (42.1604357, -83.6154863), (42.1603776, -83.6154246), (42.1607613, -83.6149003)]","[197.89224736706143, 198.73169751842974, 199.44549883477316, 198.48860205602813, 198.97970025516125, 198.7776161812702, 198.70545280948406, 198.58589932228637, 198.60320069648563, 199.722430630664, 199.1888875943321, 199.65189709465025, 198.30260606802375, 199.40091194949753]",197.89224736706143,199.722430630664,198.8911891698677
,"-83.6143836,42.1607571,0 -83.6138471,42.1611418,0 -83.613882,42.1611627,0 -83.6140456,42.161106,0 -83.6144654,42.1607869,0 -83.6144721,42.1607372,0 -83.6140564,42.1604151,0 -83.61389010000001,42.1603485,0 -83.6138579,42.1603694,0 -83.6143836,42.1607571,0 ","-83.6143836,42.1607571 -83.6138579,42.1603694 -83.61379479999999,42.1604191 -83.6137694,42.1604499 -83.6137331,42.1605006 -83.6136956,42.1605563 -83.6136688,42.1606209 -83.6136527,42.1606756 -83.61364330000001,42.1607233 -83.61363660000001,42.160781 -83.6136473,42.1608456 -83.6136688,42.1609112 -83.6136956,42.1609669 -83.61372780000001,42.1610176 -83.6137627,42.1610663 -83.6138083,42.161109 -83.6138471,42.1611418 -83.6143836,42.1607571 ",Lincoln High - Ypsi - Youth 2,"42.1607571,-83.6143836","[(42.1607571, -83.6143836), (42.1603694, -83.6138579), (42.1604191, -83.6137948), (42.1604499, -83.6137694), (42.1605006, -83.6137331), (42.1605563, -83.6136956), (42.1606209, -83.6136688), (42.1606756, -83.6136527), (42.1607233, -83.6136433), (42.160781, -83.6136366), (42.1608456, -83.6136473), (42.1609112, -83.6136688), (42.1609669, -83.6136956), (42.1610176, -83.6137278), (42.1610663, -83.6137627), (42.161109, -83.6138083), (42.1611418, -83.6138471), (42.1607571, -83.6143836)]","[200.6952326256989, 201.63966874819656, 200.6632719720141, 199.612536894605, 200.38050487004335, 200.06223192851866, 200.38587644590876, 201.0987734467251, 202.72488555228145, 202.2248123772484, 201.7791562181206, 201.60081586799464, 201.56516940598286, 202.57724811463865, 201.93200232041886, 202.02457243740446]",199.612536894605,202.72488555228145,201.3104224516125
,"-83.6146339,42.1610319,0 -83.6154399,42.1616462,0 -83.615452,42.1616065,0 -83.6151945,42.1612625,0 -83.614709,42.1608947,0 -83.6145655,42.1608947,0 -83.614076,42.1612635,0 -83.6137971,42.1615946,0 -83.61381590000001,42.1616323,0 -83.6146339,42.1610319,0 ","-83.6146339,42.1610319 -83.61381590000001,42.1616323 -83.6138505,42.1616782 -83.6138814,42.161719 -83.6139136,42.1617538 -83.6139471,42.1617876 -83.6139967,42.1618293 -83.6140638,42.1618701 -83.6141241,42.1619009 -83.6141992,42.1619387 -83.614285,42.1619695 -83.61437890000001,42.1619953 -83.6144621,42.1620122 -83.6145372,42.1620202 -83.61461629999999,42.1620232 -83.6146699,42.1620202 -83.61475710000001,42.1620192 -83.6148456,42.1620053 -83.6149341,42.1619854 -83.6150334,42.1619546 -83.61512190000001,42.1619118 -83.6151863,42.161882 -83.61525469999999,42.1618343 -83.6153003,42.1617975 -83.61535259999999,42.1617478 -83.6153928,42.161704 -83.6154399,42.1616462 -83.6146339,42.1610319 ",Lincoln High School - Ypsilanti,"42.1610319,-83.6146339","[(42.1610319, -83.6146339), (42.1616323, -83.6138159), (42.1616782, -83.6138505), (42.161719, -83.6138814), (42.1617538, -83.6139136), (42.1617876, -83.6139471), (42.1618293, -83.6139967), (42.1618701, -83.6140638), (42.1619009, -83.6141241), (42.1619387, -83.6141992), (42.1619695, -83.614285), (42.1619953, -83.6143789), (42.1620122, -83.6144621), (42.1620202, -83.6145372), (42.1620232, -83.6146163), (42.1620202, -83.6146699), (42.1620192, -83.6147571), (42.1620053, -83.6148456), (42.1619854, -83.6149341), (42.1619546, -83.6150334), (42.1619118, -83.6151219), (42.161882, -83.6151863), (42.1618343, -83.6152547), (42.1617975, -83.6153003), (42.1617478, -83.6153526), (42.161704, -83.6153928), (42.1616462, -83.6154399), (42.1610319, -83.6146339)]","[311.54881436276503, 317.15763135582847, 322.99383348382037, 327.64395890746147, 332.4424353942748, 338.0700501395679, 342.34266373040657, 345.5352609232366, 350.8486587799711, 354.53721650128193, 357.8289340236833, 360.26876443483843, 361.11323805110067, 361.2849809839185, 360.29243256614507, 361.343027565751, 359.3440740959393, 356.8838245783745, 353.269497140914, 346.88215160707273, 344.1018476886751, 337.3974069292511, 332.3985379437306, 325.6311276153669, 319.88824146572983, 312.84557944857715]",311.54881436276503,361.343027565751,342.07285345068004
,"-83.3473911,42.356909,0 -83.34853510000001,42.3568782,0 -83.3482803,42.3568079,0 -83.34773180000001,42.3568099,0 -83.3474636,42.3568128,0 -83.3473201,42.3568148,0 -83.3472704,42.3568584,0 -83.3472731,42.3569694,0 -83.3472517,42.357015,0 -83.34731069999999,42.3576928,0 -83.34742869999999,42.3577573,0 -83.3473911,42.356909,0 ","-83.3473911,42.356909 -83.34742869999999,42.3577573 -83.34810659999999,42.3577424 -83.3485572,42.3573817 -83.34853510000001,42.3568782 -83.3473911,42.356909 ",Livonia Franklin HS,"42.356909,-83.3473911","[(42.356909, -83.3473911), (42.3577573, -83.3474287), (42.3577424, -83.3481066), (42.3573817, -83.3485572), (42.3568782, -83.3485351), (42.356909, -83.3473911)]","[309.31843765905137, 360.0672553265176, 359.1961735949223, 309.4221912886728]",309.31843765905137,360.0672553265176,334.50101446729104
,"-82.8879871,42.5368865,0 -82.8880381,42.5378272,0 -82.8881255,42.5378173,0 -82.8881229,42.5377422,0 -82.8880759,42.5370791,0 -82.8880719,42.5368647,0 -82.8880545,42.5368479,0 -82.88801960000001,42.5368281,0 -82.8879713,42.5368252,0 -82.886708,42.5368706,0 -82.886708,42.5369368,0 -82.8879871,42.5368865,0 ","-82.8879871,42.5368865 -82.886708,42.5369368 -82.8867214,42.5370033 -82.8867375,42.537112 -82.88675360000001,42.5371634 -82.886771,42.5372306 -82.88680859999999,42.5372978 -82.8868435,42.5373561 -82.88688639999999,42.5374075 -82.8869507,42.5374549 -82.88696950000001,42.5374796 -82.8870393,42.5375379 -82.8871197,42.5375952 -82.88718280000001,42.5376308 -82.8872404,42.5376605 -82.8873155,42.5376901 -82.8874014,42.5377257 -82.8874684,42.5377504 -82.8875462,42.5377731 -82.8876226,42.5377889 -82.8876977,42.5378097 -82.88777020000001,42.5378146 -82.8878587,42.5378255 -82.88794179999999,42.5378265 -82.8880381,42.5378272 -82.8879871,42.5368865 ",Marine City Cardinal Mooney Field 2,"42.5368865,-82.8879871","[(42.5368865, -82.8879871), (42.5369368, -82.886708), (42.5370033, -82.8867214), (42.537112, -82.8867375), (42.5371634, -82.8867536), (42.5372306, -82.886771), (42.5372978, -82.8868086), (42.5373561, -82.8868435), (42.5374075, -82.8868864), (42.5374549, -82.8869507), (42.5374796, -82.8869695), (42.5375379, -82.8870393), (42.5375952, -82.8871197), (42.5376308, -82.8871828), (42.5376605, -82.8872404), (42.5376901, -82.8873155), (42.5377257, -82.8874014), (42.5377504, -82.8874684), (42.5377731, -82.8875462), (42.5377889, -82.8876226), (42.5378097, -82.8876977), (42.5378146, -82.8877702), (42.5378255, -82.8878587), (42.5378265, -82.8879418), (42.5378272, -82.8880381), (42.5368865, -82.8879871)]","[345.234070260959, 343.78080380248923, 346.67756889740934, 347.43498376245736, 350.9380912338885, 351.22553861103887, 352.55290252937436, 352.2248434236902, 347.7624739985604, 349.2050462353391, 348.7341971133151, 348.3752289316457, 347.2364651393556, 346.51538686484815, 344.29332674636566, 344.1806915746556, 344.48890255305867, 344.27788835157537, 343.23725215467493, 345.3811222547325, 343.258734525076, 343.9619396128405, 342.79854844846983, 343.1116112803076]",342.79854844846983,352.55290252937436,346.53698409608864
,"-82.8877279,42.5352846,0 -82.8877815,42.5362155,0 -82.8879639,42.5362096,0 -82.8879049,42.5355554,0 -82.8878808,42.535253,0 -82.8878808,42.5352006,0 -82.8878392,42.535167,0 -82.88775200000001,42.535167,0 -82.8870385,42.5351838,0 -82.88685479999999,42.5351749,0 -82.8865826,42.5350573,0 -82.88644979999999,42.5352431,0 -82.8864753,42.5353281,0 -82.8877279,42.5352846,0 ","-82.8877279,42.5352846 -82.8864753,42.5353281 -82.8864739,42.5353402 -82.88648999999999,42.5354203 -82.88649940000001,42.5354677 -82.8865182,42.5355369 -82.8865584,42.5356258 -82.88661209999999,42.5357059 -82.8866644,42.5357751 -82.8867288,42.5358423 -82.88681990000001,42.5359193 -82.88690440000001,42.5359826 -82.887056,42.5360656 -82.88716599999999,42.5361091 -82.8872585,42.5361446 -82.8873349,42.5361634 -82.887461,42.5361901 -82.8875951,42.5362059 -82.8877815,42.5362155 -82.8877279,42.5352846 ",Marine City Cardinal Mooney HS,"42.5352846,-82.8877279","[(42.5352846, -82.8877279), (42.5353281, -82.8864753), (42.5353402, -82.8864739), (42.5354203, -82.88649), (42.5354677, -82.8864994), (42.5355369, -82.8865182), (42.5356258, -82.8865584), (42.5357059, -82.8866121), (42.5357751, -82.8866644), (42.5358423, -82.8867288), (42.5359193, -82.8868199), (42.5359826, -82.8869044), (42.5360656, -82.887056), (42.5361091, -82.887166), (42.5361446, -82.8872585), (42.5361634, -82.8873349), (42.5361901, -82.887461), (42.5362059, -82.8875951), (42.5362155, -82.8877815), (42.5352846, -82.8877279)]","[337.9853237989494, 338.5974885444664, 337.29634481116574, 337.77446537428193, 338.7674587735102, 338.8555364668213, 337.66857878949594, 337.8174092604797, 337.3821748017208, 336.749829070531, 337.60382318288083, 337.3606216580437, 336.4952672636909, 337.9966764678009, 337.33842758335754, 337.75715464403714, 337.66821434704315, 339.5719295792813]",336.4952672636909,339.5719295792813,337.8159291343088
,"-85.130365,44.1000449,0 -85.13033280000001,44.1008693,0 -85.13050440000001,44.1008731,0 -85.1305366,44.1002077,0 -85.1305581,44.1002038,0 -85.1305581,44.0999688,0 -85.1304749,44.0999081,0 -85.1301826,44.0999062,0 -85.13018529999999,44.0999139,0 -85.1292787,44.0999293,0 -85.1292572,44.0999601,0 -85.1292358,44.0999987,0 -85.12921969999999,44.1000256,0 -85.130365,44.1000449,0 ","-85.13033280000001,44.1008693 -85.130365,44.1000449 -85.1292277,44.1000314 -85.12920889999999,44.1000507 -85.1291982,44.1000815 -85.1291794,44.1001277 -85.129166,44.1001778 -85.1291607,44.1002394 -85.1291607,44.1002895 -85.129166,44.1003338 -85.1291714,44.1003858 -85.1291848,44.1004321 -85.1292036,44.1004667 -85.1292277,44.100513 -85.1292492,44.1005534 -85.129276,44.10059 -85.1293055,44.1006227 -85.1293484,44.1006728 -85.129394,44.1007036 -85.12944229999999,44.1007345 -85.1294906,44.1007614 -85.12954689999999,44.1007865 -85.12960320000001,44.1008096 -85.12967829999999,44.1008288 -85.1297454,44.1008404 -85.129791,44.10085 -85.1298822,44.1008597 -85.1299439,44.1008635 -85.1300109,44.1008654 -85.13033280000001,44.1008693 ",Marion High School,"44.1000449,-85.130365","[(44.1008693, -85.1303328), (44.1000449, -85.130365), (44.1000314, -85.1292277), (44.1000507, -85.1292089), (44.1000815, -85.1291982), (44.1001277, -85.1291794), (44.1001778, -85.129166), (44.1002394, -85.1291607), (44.1002895, -85.1291607), (44.1003338, -85.129166), (44.1003858, -85.1291714), (44.1004321, -85.1291848), (44.1004667, -85.1292036), (44.100513, -85.1292277), (44.1005534, -85.1292492), (44.10059, -85.129276), (44.1006227, -85.1293055), (44.1006728, -85.1293484), (44.1007036, -85.129394), (44.1007345, -85.1294423), (44.1007614, -85.1294906), (44.1007865, -85.1295469), (44.1008096, -85.1296032), (44.1008288, -85.1296783), (44.1008404, -85.1297454), (44.10085, -85.129791), (44.1008597, -85.1298822), (44.1008635, -85.1299439), (44.1008654, -85.1300109), (44.1008693, -85.1303328)]","[300.6523189159986, 298.81052927522364, 303.71609075567096, 306.80980652945726, 312.9174413703926, 318.68253733283984, 324.2185993601895, 328.6961583344822, 332.1188148079872, 337.28838243111784, 340.658525011007, 341.65782905707675, 344.0675226029849, 346.8179789859087, 348.3239146087885, 349.04910608991105, 351.7333742026535, 350.3252961769007, 349.216801709865, 347.83449266927744, 345.3645141056413, 343.1652282629508, 337.94463352241314, 332.5542802978968, 329.9670324744635, 322.9785460308422, 318.26282790435994, 313.2423739971632, 300.6523189159986]",298.81052927522364,351.7333742026535,330.2664577841194
,"-83.07092799999999,43.3238064,0 -83.07099770000001,43.324625,0 -83.0711774,43.3246191,0 -83.07117479999999,43.3245937,0 -83.0711453,43.3245957,0 -83.0711479,43.3244767,0 -83.07117479999999,43.3244728,0 -83.0711694,43.3243479,0 -83.0711506,43.324261,0 -83.0710782,43.3241157,0 -83.0710675,43.3240006,0 -83.07104870000001,43.3239986,0 -83.071038,43.323901,0 -83.0710541,43.323901,0 -83.071038,43.3237547,0 -83.0709682,43.3237098,0 -83.0704559,43.3237313,0 -83.0698524,43.3237566,0 -83.0698498,43.3238503,0 -83.07092799999999,43.3238064,0 ","-83.07092799999999,43.3238064 -83.0698498,43.3238503 -83.0698739,43.3245509 -83.0699168,43.324588 -83.069957,43.3246095 -83.0700107,43.3246348 -83.0700724,43.3246504 -83.07013670000001,43.3246622 -83.07018770000001,43.32467 -83.0702521,43.32467 -83.07034059999999,43.3246622 -83.0704157,43.3246583 -83.07050959999999,43.3246504 -83.0706035,43.3246446 -83.0706356,43.3246407 -83.0707858,43.3246348 -83.07099770000001,43.324625 -83.07092799999999,43.3238064 ",Marlette High School,"43.3238064,-83.07092799999999","[(43.3238064, -83.070928), (43.3238503, -83.0698498), (43.3245509, -83.0698739), (43.324588, -83.0699168), (43.3246095, -83.069957), (43.3246348, -83.0700107), (43.3246504, -83.0700724), (43.3246622, -83.0701367), (43.32467, -83.0701877), (43.32467, -83.0702521), (43.3246622, -83.0703406), (43.3246583, -83.0704157), (43.3246504, -83.0705096), (43.3246446, -83.0706035), (43.3246407, -83.0706356), (43.3246348, -83.0707858), (43.324625, -83.0709977), (43.3238064, -83.070928)]","[287.3696032086722, 390.28999420934406, 391.8853399396524, 390.45849547055604, 388.27954022430697, 382.72814765125656, 376.359672368137, 371.3447142985795, 362.5441877406021, 348.911386386478, 339.1251033683228, 327.1652197186566, 317.4914728362077, 313.89792209996665, 304.3122517028865, 298.95417935930044]",287.3696032086722,391.8853399396524,349.44482691143287
,"-86.2433912,43.2189761,0 -86.2421713,43.2189677,0 -86.24217,43.2189999,0 -86.2427225,43.2192081,0 -86.2427802,43.21921,0 -86.2427855,43.2191485,0 -86.2430604,43.2191641,0 -86.2430578,43.2192286,0 -86.24319989999999,43.2192315,0 -86.2431892,43.2191445,0 -86.24336889999999,43.2191641,0 -86.24341990000001,43.2191504,0 -86.2434789,43.2191328,0 -86.2435285,43.2191113,0 -86.243566,43.21908,0 -86.2435955,43.2190507,0 -86.24361829999999,43.2190194,0 -86.2436318,43.2189911,0 -86.24364250000001,43.218953,0 -86.2436398,43.2189159,0 -86.2436438,43.2188181,0 -86.2437283,43.2188191,0 -86.243723,43.2187996,0 -86.2437256,43.2187487,0 -86.2436398,43.2187556,0 -86.24364250000001,43.2185523,0 -86.2437297,43.2185513,0 -86.2437431,43.2184956,0 -86.2434757,43.2180896,0 -86.2433845,43.2180877,0 -86.2433912,43.2189761,0 ","-86.2433912,43.2189761 -86.2433845,43.2180877 -86.2432388,43.2180949 -86.24310199999999,43.2180978 -86.2430363,43.2181027 -86.24291289999999,43.2181125 -86.24279490000001,43.2181184 -86.24259910000001,43.2181301 -86.2425495,43.2181379 -86.24250120000001,43.2181535 -86.2424717,43.2181692 -86.2424288,43.2181897 -86.2423912,43.2182132 -86.24235640000001,43.2182415 -86.2423161,43.2182816 -86.24229200000001,43.2183089 -86.2422746,43.2183363 -86.2422598,43.2183744 -86.2422491,43.2184721 -86.24223569999999,43.2185826 -86.2422115,43.2187409 -86.2421713,43.2189677 -86.2433912,43.2189761 ",Historic Marsh Field Muskegon - Muni,"43.2189761,-86.2433912","[(43.2189761, -86.2433912), (43.2180877, -86.2433845), (43.2180949, -86.2432388), (43.2180978, -86.243102), (43.2181027, -86.2430363), (43.2181125, -86.2429129), (43.2181184, -86.2427949), (43.2181301, -86.2425991), (43.2181379, -86.2425495), (43.2181535, -86.2425012), (43.2181692, -86.2424717), (43.2181897, -86.2424288), (43.2182132, -86.2423912), (43.2182415, -86.2423564), (43.2182816, -86.2423161), (43.2183089, -86.242292), (43.2183363, -86.2422746), (43.2183744, -86.2422598), (43.2184721, -86.2422491), (43.2185826, -86.2422357), (43.2187409, -86.2422115), (43.2189677, -86.2421713), (43.2189761, -86.2433912)]","[323.81913309462914, 323.74894486814264, 329.2845973320574, 332.1071101321989, 339.61726253451764, 350.7155543197272, 373.72586897498843, 379.05709652867785, 382.3425747323752, 382.85801350985645, 384.67892362341047, 385.20662689008924, 384.42912825040344, 382.3800231263489, 380.7877454868379, 378.1286419746831, 372.9092194915425, 355.58119566609315, 339.77932049822215, 325.9500432006599, 325.2042610247358]",323.74894486814264,385.20662689008924,358.6814897742951
,"-86.2891178,43.9590923,0 -86.28910980000001,43.9599553,0 -86.2892117,43.9599543,0 -86.2893485,43.9593838,0 -86.2893431,43.9590237,0 -86.28921440000001,43.9589291,0 -86.2887168,43.9589253,0 -86.28792420000001,43.9590199,0 -86.2879216,43.9590874,0 -86.2891178,43.9590923,0 ","-86.2891178,43.9590923 -86.2879216,43.9590874 -86.2879229,43.9593561 -86.28792420000001,43.9593938 -86.2879363,43.959444 -86.2879497,43.9594836 -86.2879698,43.9595357 -86.28798860000001,43.9595685 -86.2880141,43.95961 -86.28803689999999,43.95964 -86.2880557,43.9596641 -86.2880825,43.959694 -86.2881308,43.9597317 -86.28816430000001,43.9597645 -86.28820589999999,43.9597954 -86.28825550000001,43.9598205 -86.28831719999999,43.9598523 -86.2883494,43.9598659 -86.2884057,43.959891 -86.28845800000001,43.9599103 -86.2885143,43.9599247 -86.2885519,43.9599325 -86.28861759999999,43.959944 -86.2886525,43.9599527 -86.28872490000001,43.9599576 -86.28882950000001,43.9599595 -86.28910980000001,43.9599553 -86.2891178,43.9590923 ",Mason County Central High School,"43.9590923,-86.2891178","[(43.9590923, -86.2891178), (43.9590874, -86.2879216), (43.9593561, -86.2879229), (43.9593938, -86.2879242), (43.959444, -86.2879363), (43.9594836, -86.2879497), (43.9595357, -86.2879698), (43.9595685, -86.2879886), (43.95961, -86.2880141), (43.95964, -86.2880369), (43.9596641, -86.2880557), (43.959694, -86.2880825), (43.9597317, -86.2881308), (43.9597645, -86.2881643), (43.9597954, -86.2882059), (43.9598205, -86.2882555), (43.9598523, -86.2883172), (43.9598659, -86.2883494), (43.959891, -86.2884057), (43.9599103, -86.288458), (43.9599247, -86.2885143), (43.9599325, -86.2885519), (43.959944, -86.2886176), (43.9599527, -86.2886525), (43.9599576, -86.2887249), (43.9599595, -86.2888295), (43.9599553, -86.2891098), (43.9590923, -86.2891178)]","[314.99373874890495, 329.0131545857293, 332.96604531263665, 336.4982659064343, 339.0543473994678, 342.79559240155686, 344.30882285850544, 346.5279813726261, 347.6712259336627, 348.8079925735829, 349.9030653161999, 349.10895620903295, 350.83679516331864, 351.21647928288746, 349.3211309493058, 348.1377810478603, 347.0856284137256, 346.31386007348783, 345.11538015187006, 342.536392809582, 340.6113507246787, 337.2610312093043, 336.7313134282754, 331.96897735993326, 325.1156848944016, 314.6041096340802]",314.6041096340802,351.21647928288746,340.327119375425
