teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Comstock,2,5.5,5.5,11.0,2,5.5,5.5,11.0,1.0,1.0,0.5,0.0,0.0,4.0,3.5,3.5,14.0,4.0,9.0,10.5,36.0,3.0,0.0,1.0,0.25,-22.0,-5.5,4.0,3.5,3.5,14.0,4.0,9.0,10.5,36.0,3.0,0.0,1.0,0.25,-22.0,-5.5,,,,,,,,,,,,,,
Comstock Park,2,8.0,8.0,16.0,2,4.0,4.0,8.0,1.0,1.0,0.5,8.0,4.0,4.0,7.75,6.5,31.0,4.0,4.0,3.0,16.0,1.0,0.0,3.0,0.75,15.0,3.75,,,,,,,,,,,,,,,4.0,7.75,6.5,31.0,4.0,4.0,3.0,16.0,1.0,0.0,3.0,0.75,15.0,3.75
Concord,4,8.25,9.0,33.0,4,4.0,3.5,16.0,1.0,3.0,0.75,17.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Constantine,3,3.3333333333333335,4.0,10.0,3,3.6666666666666665,4.0,11.0,1.0,2.0,0.6666666666666666,-1.0,-0.33333333333333304,2.0,3.5,3.5,7.0,2.0,9.0,9.0,18.0,2.0,2.0,0.0,0.0,-11.0,-5.5,2.0,3.5,3.5,7.0,2.0,9.0,9.0,18.0,2.0,2.0,0.0,0.0,-11.0,-5.5,,,,,,,,,,,,,,
Coopersville,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,5.0,4.8,5.0,24.0,5.0,5.4,4.0,27.0,3.0,4.0,2.0,0.4,-3.0,-0.6000000000000005,1.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.75,4.0,19.0,4.0,6.25,4.5,25.0,3.0,3.0,1.0,0.25,-6.0,-1.5
Corunna,1,8.0,8.0,8.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-1.0,-1.0,8.0,5.375,6.5,43.0,8.0,4.75,4.5,38.0,4.0,0.0,4.0,0.5,5.0,0.625,5.0,5.8,7.0,29.0,5.0,6.0,7.0,30.0,3.0,0.0,2.0,0.4,-1.0,-0.20000000000000018,3.0,4.666666666666667,6.0,14.0,3.0,2.6666666666666665,1.0,8.0,1.0,0.0,2.0,0.6666666666666666,6.0,2.0000000000000004
Croswell-Lexington,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,8.0,4.0,4.0,32.0,8.0,9.0,9.5,72.0,6.0,1.0,2.0,0.25,-40.0,-5.0,4.0,6.0,6.0,24.0,4.0,6.75,6.5,27.0,2.0,0.0,2.0,0.5,-3.0,-0.75,4.0,2.0,2.0,8.0,4.0,11.25,11.0,45.0,4.0,1.0,0.0,0.0,-37.0,-9.25
Dansville,2,7.5,7.5,15.0,2,9.0,9.0,18.0,1.0,1.0,0.5,-3.0,-1.5,5.0,9.6,9.0,48.0,5.0,6.4,5.0,32.0,2.0,0.0,3.0,0.6,16.0,3.1999999999999993,4.0,9.75,10.5,39.0,4.0,6.75,4.5,27.0,2.0,0.0,2.0,0.5,12.0,3.0,1.0,9.0,9.0,9.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0
Davison,6,3.8333333333333335,3.0,23.0,6,3.8333333333333335,2.5,23.0,1.0,5.0,0.8333333333333334,0.0,0.0,4.0,3.75,3.0,15.0,4.0,6.75,6.5,27.0,2.0,14.0,2.0,0.5,-12.0,-3.0,4.0,3.75,3.0,15.0,4.0,6.75,6.5,27.0,2.0,7.0,2.0,0.5,-12.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,
DeWitt,1,6.0,6.0,6.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-8.0,-8.0,11.0,7.909090909090909,9.0,87.0,11.0,4.363636363636363,4.0,48.0,3.0,9.0,8.0,0.7272727272727273,39.0,3.545454545454546,5.0,8.0,9.0,40.0,5.0,4.0,4.0,20.0,2.0,5.0,3.0,0.6,20.0,4.0,6.0,7.833333333333333,7.0,47.0,6.0,4.666666666666667,4.0,28.0,1.0,4.0,5.0,0.8333333333333334,19.0,3.166666666666666
Dearborn,1,2.0,2.0,2.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-7.0,-7.0,1.0,13.0,13.0,13.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,10.0,10.0,1.0,13.0,13.0,13.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,10.0,10.0,,,,,,,,,,,,,,
Dearborn Divine Child,3,13.333333333333334,17.0,40.0,3,1.6666666666666667,0.0,5.0,1.0,2.0,0.6666666666666666,35.0,11.666666666666668,11.0,4.090909090909091,2.0,45.0,11.0,7.636363636363637,5.0,84.0,8.0,3.0,3.0,0.2727272727272727,-39.0,-3.545454545454546,5.0,2.2,2.0,11.0,5.0,7.0,5.0,35.0,4.0,0.0,1.0,0.2,-24.0,-4.8,6.0,5.666666666666667,4.0,34.0,6.0,8.166666666666666,7.0,49.0,4.0,3.0,2.0,0.3333333333333333,-15.0,-2.499999999999999
Dearborn Edsel Ford,3,8.666666666666666,10.0,26.0,3,6.666666666666667,4.0,20.0,1.0,2.0,0.6666666666666666,6.0,1.9999999999999991,2.0,11.5,11.5,23.0,2.0,1.5,1.5,3.0,0.0,1.0,2.0,1.0,20.0,10.0,2.0,11.5,11.5,23.0,2.0,1.5,1.5,3.0,0.0,1.0,2.0,1.0,20.0,10.0,,,,,,,,,,,,,,
Dearborn Fordson,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-11.0,-11.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-11.0,-11.0
Dearborn Heights Annapolis,5,4.0,3.0,20.0,5,3.0,0.0,15.0,1.0,4.0,0.8,5.0,1.0,9.0,5.111111111111111,3.0,46.0,9.0,10.555555555555555,11.0,95.0,7.0,14.0,2.0,0.2222222222222222,-49.0,-5.444444444444445,6.0,5.666666666666667,3.5,34.0,6.0,10.166666666666666,12.0,61.0,4.0,5.0,2.0,0.3333333333333333,-27.0,-4.499999999999999,3.0,4.0,3.0,12.0,3.0,11.333333333333334,11.0,34.0,3.0,9.0,0.0,0.0,-22.0,-7.333333333333334
Dearborn Heights Crestwood,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-1.0,-1.0,2.0,8.0,8.0,16.0,2.0,9.5,9.5,19.0,1.0,1.0,1.0,0.5,-3.0,-1.5,1.0,11.0,11.0,11.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,13.0,13.0,13.0,1.0,1.0,0.0,0.0,-8.0,-8.0
Dearborn Heights Robichaud,1,0.0,0.0,0.0,1,19.0,19.0,19.0,1.0,0.0,0.0,-19.0,-19.0,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Decatur,5,8.8,9.0,44.0,5,5.8,4.0,29.0,1.0,4.0,0.8,15.0,3.000000000000001,6.0,7.333333333333333,5.0,44.0,6.0,5.5,5.0,33.0,2.0,12.0,4.0,0.6666666666666666,11.0,1.833333333333333,4.0,6.0,5.0,24.0,4.0,3.5,3.5,14.0,1.0,7.0,3.0,0.75,10.0,2.5,2.0,10.0,10.0,20.0,2.0,9.5,9.5,19.0,1.0,5.0,1.0,0.5,1.0,0.5
Deckerville,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,2.0,2.0,2.0,4.0,2.0,4.5,4.5,9.0,1.0,2.0,1.0,0.5,-5.0,-2.5,2.0,2.0,2.0,4.0,2.0,4.5,4.5,9.0,1.0,2.0,1.0,0.5,-5.0,-2.5,,,,,,,,,,,,,,
Delton Kellogg,2,7.0,7.0,14.0,2,14.0,14.0,28.0,1.0,1.0,0.5,-14.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit Cass Tech,2,0.5,0.5,1.0,2,5.0,5.0,10.0,1.0,1.0,0.5,-9.0,-4.5,4.0,4.75,1.5,19.0,4.0,12.25,14.5,49.0,3.0,1.0,1.0,0.25,-30.0,-7.5,1.0,2.0,2.0,2.0,1.0,17.0,17.0,17.0,1.0,1.0,0.0,0.0,-15.0,-15.0,3.0,5.666666666666667,1.0,17.0,3.0,10.666666666666666,14.0,32.0,2.0,0.0,1.0,0.3333333333333333,-15.0,-4.999999999999999
Detroit Catholic Central,5,6.2,7.0,31.0,5,6.0,5.0,30.0,1.0,4.0,0.8,1.0,0.20000000000000018,22.0,5.545454545454546,5.0,122.0,22.0,6.045454545454546,5.0,133.0,9.0,14.0,13.0,0.5909090909090909,-11.0,-0.5,12.0,5.416666666666667,6.0,65.0,12.0,5.333333333333333,5.0,64.0,5.0,7.0,7.0,0.5833333333333334,1.0,0.08333333333333393,10.0,5.7,4.5,57.0,10.0,6.9,5.0,69.0,4.0,7.0,6.0,0.6,-12.0,-1.2000000000000002
Detroit Cesar Chavez Academy,3,9.0,9.0,27.0,3,5.0,5.0,15.0,1.0,2.0,0.6666666666666666,12.0,4.0,13.0,7.0,6.0,91.0,13.0,8.307692307692308,9.0,108.0,7.0,4.0,6.0,0.46153846153846156,-17.0,-1.3076923076923084,7.0,7.857142857142857,8.0,55.0,7.0,8.428571428571429,9.0,59.0,4.0,3.0,3.0,0.42857142857142855,-4.0,-0.5714285714285721,6.0,6.0,5.0,36.0,6.0,8.166666666666666,7.0,49.0,3.0,1.0,3.0,0.5,-13.0,-2.166666666666666
Detroit Country Day,3,6.333333333333333,6.0,19.0,3,6.0,5.0,18.0,1.0,2.0,0.6666666666666666,1.0,0.33333333333333304,13.0,8.538461538461538,7.0,111.0,13.0,6.461538461538462,6.0,84.0,4.0,7.0,9.0,0.6923076923076923,27.0,2.0769230769230766,3.0,13.333333333333334,13.0,40.0,3.0,6.666666666666667,4.0,20.0,0.0,0.0,3.0,1.0,20.0,6.666666666666667,10.0,7.1,7.0,71.0,10.0,6.4,6.5,64.0,4.0,7.0,6.0,0.6,7.0,0.6999999999999993
Detroit Denby,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,-3.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,1.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-3.0,-3.0
Detroit Henry Ford,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,1.0,6.0,0.0,0.0,-10.0,-10.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,1.0,3.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Detroit Martin Luther King,3,11.333333333333334,15.0,34.0,3,6.0,7.0,18.0,1.0,2.0,0.6666666666666666,16.0,5.333333333333334,7.0,4.142857142857143,2.0,29.0,7.0,8.714285714285714,5.0,61.0,6.0,12.0,1.0,0.14285714285714285,-32.0,-4.57142857142857,1.0,14.0,14.0,14.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,11.0,11.0,6.0,2.5,2.0,15.0,6.0,9.666666666666666,8.0,58.0,6.0,10.0,0.0,0.0,-43.0,-7.166666666666666
Detroit Mumford,1,0.0,0.0,0.0,1,17.0,17.0,17.0,1.0,0.0,0.0,-17.0,-17.0,2.0,8.5,8.5,17.0,2.0,10.5,10.5,21.0,1.0,7.0,1.0,0.5,-4.0,-2.0,2.0,8.5,8.5,17.0,2.0,10.5,10.5,21.0,1.0,2.0,1.0,0.5,-4.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Detroit Northwestern,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,1.0,2.0,0.0,0.0,-12.0,-12.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,1.0,2.0,0.0,0.0,-12.0,-12.0
Detroit Osborn,2,7.5,7.5,15.0,2,3.0,3.0,6.0,1.0,1.0,0.5,9.0,4.5,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,1.0,0.0,0.0,-15.0,-15.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Detroit Renaissance,3,3.6666666666666665,1.0,11.0,3,0.6666666666666666,1.0,2.0,1.0,2.0,0.6666666666666666,9.0,3.0,5.0,2.4,0.0,12.0,5.0,10.0,9.0,50.0,5.0,3.0,0.0,0.0,-38.0,-7.6,2.0,0.0,0.0,0.0,2.0,9.5,9.5,19.0,2.0,1.0,0.0,0.0,-19.0,-9.5,3.0,4.0,5.0,12.0,3.0,10.333333333333334,9.0,31.0,3.0,2.0,0.0,0.0,-19.0,-6.333333333333334
Detroit Southeastern,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,2.0,15.5,15.5,31.0,2.0,9.0,9.0,18.0,1.0,1.0,1.0,0.5,13.0,6.5,1.0,3.0,3.0,3.0,1.0,16.0,16.0,16.0,1.0,1.0,0.0,0.0,-13.0,-13.0,1.0,28.0,28.0,28.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,26.0,26.0
Detroit U-D Jesuit,5,11.4,12.0,57.0,5,2.2,1.0,11.0,1.0,4.0,0.8,46.0,9.2,10.0,4.9,5.0,49.0,10.0,5.6,6.5,56.0,8.0,5.0,1.0,0.1,-7.0,-0.6999999999999993,3.0,6.0,7.0,18.0,3.0,7.0,7.0,21.0,2.0,4.0,0.0,0.0,-3.0,-1.0,7.0,4.428571428571429,5.0,31.0,7.0,5.0,6.0,35.0,6.0,1.0,1.0,0.14285714285714285,-4.0,-0.5714285714285712
Detroit Western International,4,6.75,7.5,27.0,4,2.25,2.0,9.0,1.0,3.0,0.75,18.0,4.5,25.0,7.48,5.0,187.0,25.0,4.28,3.0,107.0,10.0,4.0,15.0,0.6,80.0,3.2,11.0,7.7272727272727275,7.0,85.0,11.0,5.0,3.0,55.0,4.0,1.0,7.0,0.6363636363636364,30.0,2.7272727272727275,14.0,7.285714285714286,4.5,102.0,14.0,3.7142857142857144,2.0,52.0,6.0,3.0,8.0,0.5714285714285714,50.0,3.571428571428571
Dexter,1,2.0,2.0,2.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-4.0,-4.0,4.0,5.0,5.0,20.0,4.0,5.5,6.0,22.0,3.0,7.0,1.0,0.25,-2.0,-0.5,4.0,5.0,5.0,20.0,4.0,5.5,6.0,22.0,3.0,3.0,1.0,0.25,-2.0,-0.5,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Dowagiac,1,7.0,7.0,7.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-3.0,-3.0,5.0,5.4,4.0,27.0,5.0,5.0,3.0,25.0,2.0,2.0,2.0,0.4,2.0,0.40000000000000036,5.0,5.4,4.0,27.0,5.0,5.0,3.0,25.0,2.0,2.0,2.0,0.4,2.0,0.40000000000000036,,,,,,,,,,,,,,
Dryden,1,5.0,5.0,5.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-3.0,-3.0,2.0,3.5,3.5,7.0,2.0,9.0,9.0,18.0,2.0,0.0,0.0,0.0,-11.0,-5.5,,,,,,,,,,,,,,,2.0,3.5,3.5,7.0,2.0,9.0,9.0,18.0,2.0,0.0,0.0,0.0,-11.0,-5.5
Dundee,4,10.75,12.0,43.0,4,3.75,3.5,15.0,1.0,3.0,0.75,28.0,7.0,2.0,7.5,7.5,15.0,2.0,4.5,4.5,9.0,0.0,0.0,2.0,1.0,6.0,3.0,,,,,,,,,,,,,,,2.0,7.5,7.5,15.0,2.0,4.5,4.5,9.0,0.0,0.0,2.0,1.0,6.0,3.0
Durand,1,2.0,2.0,2.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-14.0,-14.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
East Detroit,2,7.5,7.5,15.0,2,7.5,7.5,15.0,1.0,1.0,0.5,0.0,0.0,19.0,4.631578947368421,2.0,88.0,19.0,8.105263157894736,9.0,154.0,14.0,3.0,5.0,0.2631578947368421,-66.0,-3.473684210526315,8.0,7.375,4.5,59.0,8.0,5.25,5.0,42.0,3.0,1.0,5.0,0.625,17.0,2.125,11.0,2.6363636363636362,2.0,29.0,11.0,10.181818181818182,10.0,112.0,11.0,2.0,0.0,0.0,-83.0,-7.545454545454545
East Grand Rapids,2,5.5,5.5,11.0,2,5.5,5.5,11.0,1.0,1.0,0.5,0.0,0.0,5.0,9.6,9.0,48.0,5.0,6.6,5.0,33.0,3.0,1.0,2.0,0.4,15.0,3.0,4.0,9.25,6.5,37.0,4.0,5.25,5.0,21.0,2.0,1.0,2.0,0.5,16.0,4.0,1.0,11.0,11.0,11.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-1.0,-1.0
East Jackson,1,8.0,8.0,8.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Jordan,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,4.0,3.0,3.0,12.0,4.0,7.0,6.0,28.0,4.0,29.0,0.0,0.0,-16.0,-4.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,19.0,0.0,0.0,-1.0,-1.0,3.0,3.3333333333333335,4.0,10.0,3.0,8.333333333333334,9.0,25.0,3.0,10.0,0.0,0.0,-15.0,-5.0
East Kentwood,2,3.5,3.5,7.0,2,5.0,5.0,10.0,1.0,1.0,0.5,-3.0,-1.5,3.0,0.6666666666666666,0.0,2.0,3.0,8.666666666666666,10.0,26.0,3.0,3.0,0.0,0.0,-24.0,-7.999999999999999,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,3.0,0.6666666666666666,0.0,2.0,3.0,8.666666666666666,10.0,26.0,3.0,1.0,0.0,0.0,-24.0,-7.999999999999999
East Lansing,1,3.0,3.0,3.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-2.0,-2.0,4.0,8.0,7.5,32.0,4.0,2.5,2.0,10.0,0.0,1.0,4.0,1.0,22.0,5.5,2.0,13.0,13.0,26.0,2.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,20.0,10.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0
Eaton Rapids,2,2.5,2.5,5.0,2,4.0,4.0,8.0,1.0,1.0,0.5,-3.0,-1.5,19.0,4.684210526315789,4.0,89.0,19.0,6.2631578947368425,5.0,119.0,8.0,5.0,10.0,0.5263157894736842,-30.0,-1.578947368421053,11.0,5.0,4.0,55.0,11.0,5.363636363636363,3.0,59.0,3.0,2.0,7.0,0.6363636363636364,-4.0,-0.3636363636363633,8.0,4.25,4.5,34.0,8.0,7.5,8.0,60.0,5.0,3.0,3.0,0.375,-26.0,-3.25
Eben Junction Superior Central,3,4.0,4.0,12.0,3,20.0,20.0,60.0,3.0,0.0,0.0,-48.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edwardsburg,3,9.666666666666666,10.0,29.0,3,9.666666666666666,12.0,29.0,1.0,2.0,0.6666666666666666,0.0,0.0,23.0,6.391304347826087,5.0,147.0,23.0,3.4782608695652173,3.0,80.0,7.0,0.0,16.0,0.6956521739130435,67.0,2.9130434782608696,12.0,5.833333333333333,4.5,70.0,12.0,3.4166666666666665,3.5,41.0,4.0,0.0,8.0,0.6666666666666666,29.0,2.4166666666666665,11.0,7.0,7.0,77.0,11.0,3.5454545454545454,2.0,39.0,3.0,0.0,8.0,0.7272727272727273,38.0,3.4545454545454546
Elk Rapids,3,5.0,4.0,15.0,3,7.333333333333333,3.0,22.0,1.0,2.0,0.6666666666666666,-7.0,-2.333333333333333,6.0,6.833333333333333,3.0,41.0,6.0,3.8333333333333335,2.0,23.0,2.0,5.0,4.0,0.6666666666666666,18.0,2.9999999999999996,1.0,3.0,3.0,3.0,1.0,8.0,8.0,8.0,1.0,2.0,0.0,0.0,-5.0,-5.0,5.0,7.6,3.0,38.0,5.0,3.0,2.0,15.0,1.0,3.0,4.0,0.8,23.0,4.6
Elkton-Pigeon-Bay Port Laker,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-10.0,-10.0,2.0,6.0,6.0,12.0,2.0,12.0,12.0,24.0,2.0,1.0,0.0,0.0,-12.0,-6.0,,,,,,,,,,,,,,,2.0,6.0,6.0,12.0,2.0,12.0,12.0,24.0,2.0,1.0,0.0,0.0,-12.0,-6.0
Ellsworth,1,1.0,1.0,1.0,1,17.0,17.0,17.0,1.0,0.0,0.0,-16.0,-16.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Erie-Mason,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-16.0,-16.0,5.0,5.8,6.0,29.0,5.0,8.2,8.0,41.0,3.0,1.0,2.0,0.4,-12.0,-2.3999999999999995,3.0,6.0,6.0,18.0,3.0,8.666666666666666,8.0,26.0,2.0,0.0,1.0,0.3333333333333333,-8.0,-2.666666666666666,2.0,5.5,5.5,11.0,2.0,7.5,7.5,15.0,1.0,1.0,1.0,0.5,-4.0,-2.0
Escanaba,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Essexville Garber,3,7.0,6.0,21.0,3,3.3333333333333335,5.0,10.0,1.0,2.0,0.6666666666666666,11.0,3.6666666666666665,4.0,8.5,9.0,34.0,4.0,1.5,0.5,6.0,0.0,6.0,4.0,1.0,28.0,7.0,1.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,9.0,9.0,3.0,8.333333333333334,9.0,25.0,3.0,2.0,1.0,6.0,0.0,2.0,3.0,1.0,19.0,6.333333333333334
Evart,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-1.0,-1.0,2.0,4.5,4.5,9.0,2.0,19.0,19.0,38.0,2.0,3.0,0.0,0.0,-29.0,-14.5,,,,,,,,,,,,,,,2.0,4.5,4.5,9.0,2.0,19.0,19.0,38.0,2.0,3.0,0.0,0.0,-29.0,-14.5
Fairview,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-5.0,-5.0,3.0,1.0,0.0,3.0,3.0,10.666666666666666,10.0,32.0,3.0,3.0,0.0,0.0,-29.0,-9.666666666666666,2.0,0.0,0.0,0.0,2.0,10.0,10.0,20.0,2.0,0.0,0.0,0.0,-20.0,-10.0,1.0,3.0,3.0,3.0,1.0,12.0,12.0,12.0,1.0,3.0,0.0,0.0,-9.0,-9.0
Farmington,3,8.333333333333334,8.0,25.0,3,6.0,6.0,18.0,1.0,2.0,0.6666666666666666,7.0,2.333333333333334,23.0,5.608695652173913,4.0,129.0,23.0,6.869565217391305,6.0,158.0,14.0,4.0,9.0,0.391304347826087,-29.0,-1.2608695652173916,13.0,5.0,5.0,65.0,13.0,6.846153846153846,7.0,89.0,8.0,1.0,5.0,0.38461538461538464,-24.0,-1.8461538461538458,10.0,6.4,3.5,64.0,10.0,6.9,5.0,69.0,6.0,3.0,4.0,0.4,-5.0,-0.5
Farmington Hills Harrison,1,2.0,2.0,2.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-9.0,-9.0,15.0,2.6666666666666665,2.0,40.0,15.0,6.2,6.0,93.0,13.0,8.0,2.0,0.13333333333333333,-53.0,-3.5333333333333337,9.0,2.0,2.0,18.0,9.0,5.111111111111111,5.0,46.0,8.0,1.0,1.0,0.1111111111111111,-28.0,-3.1111111111111107,6.0,3.6666666666666665,2.0,22.0,6.0,7.833333333333333,9.0,47.0,5.0,7.0,1.0,0.16666666666666666,-25.0,-4.166666666666666
Farwell,2,6.5,6.5,13.0,2,9.0,9.0,18.0,1.0,1.0,0.5,-5.0,-2.5,20.0,6.5,4.5,130.0,20.0,6.3,6.0,126.0,11.0,20.0,9.0,0.45,4.0,0.20000000000000018,14.0,7.571428571428571,5.5,106.0,14.0,6.0,5.5,84.0,6.0,14.0,8.0,0.5714285714285714,22.0,1.5714285714285712,6.0,4.0,2.5,24.0,6.0,7.0,7.0,42.0,5.0,6.0,1.0,0.16666666666666666,-18.0,-3.0
Fennville,1,2.0,2.0,2.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-9.0,-9.0,1.0,7.0,7.0,7.0,1.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-4.0,-4.0,,,,,,,,,,,,,,,1.0,7.0,7.0,7.0,1.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,-4.0,-4.0
Fenton,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,5.0,3.6,3.0,18.0,5.0,7.2,8.0,36.0,3.0,4.0,1.0,0.2,-18.0,-3.6,1.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,1.0,2.0,0.0,0.0,-13.0,-13.0,4.0,4.5,3.5,18.0,4.0,5.75,6.0,23.0,2.0,2.0,1.0,0.25,-5.0,-1.25
